,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_electrical,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,45,2,400,150.0,0.0,0.771646762180761,129870826.2096078,72176499.99999769,17389125.041296057,0.9999123654811573,0.2418069258578282,33.89639624754686,0.5649399374591143,1.530032240326138
1,45,2,800,150.0,0.0,0.7935928932170233,162661758.05617282,70672066.66666426,34351409.95095963,0.9876402492967793,0.48763931629737256,54.06580495436466,0.9010967492394111,2.0848010954943326
2,45,2,900,150.0,0.0,0.7826601069772885,173046403.2993966,72247083.33333096,38415672.26260291,0.9817708387646695,0.5333637004114429,57.16940215659374,0.9528233692765623,2.162174436583005
3,45,4,300,150.0,0.0,0.7823885961947734,121419793.98006019,72524283.33333091,13042986.796844328,1.0000000000000049,0.18026544897185048,27.182727306551005,0.4530454551091834,1.3796464104814372
4,45,4,900,150.0,0.0,0.8260485945993127,174171944.94837803,73214533.33333091,38348347.68914343,0.9800502570577306,0.5263205026355852,56.83283424150635,0.9448499811956671,2.191954977903448
5,45,6,400,150.0,0.0,0.7941125069023037,133115066.93936165,74660849.9999974,17388968.686856914,0.9999033747621461,0.23436790892478104,33.116423480621314,0.5519403913436886,1.5335472253858171
6,45,6,700,150.0,0.0,0.8002964515225426,156041425.7832093,71976299.99999772,30289105.897129614,0.9952509794478106,0.42308612689038494,49.36460179789523,0.8227433632982539,1.9615087163331044
7,50,2,400,150.0,0.0,0.8390249507326075,134590518.26635697,75796783.33333048,17385921.21345321,0.9997281384387199,0.230547240430696,32.73666095019401,0.5456110158365668,1.5690737589137311
8,50,2,900,150.0,0.0,0.8414702576333652,182888597.60437536,79746333.33332972,38440077.89379729,0.9823945617297266,0.48332693355883966,54.08952140476221,0.9014920234127034,2.1296238278931403
9,50,4,200,150.0,0.0,0.863125824842168,119305197.5311493,77727649.99999675,8695324.531229502,0.9999999999999997,0.11244707591552539,18.490970878378384,0.308182847972973,1.2612663335475616
10,50,4,300,150.0,0.0,0.8289389283388766,127417433.89982069,77119899.99999681,13041814.462255912,0.9999101176282232,0.1693973603671237,25.893774244160788,0.4315629040693465,1.3960197207019223
11,50,4,900,150.0,0.0,0.85987229902513,183331293.16626093,80132249.99999659,38410155.19746634,0.9816298417874562,0.48086993279717627,53.970838698829674,0.8995139783138277,2.144082223576699
12,50,6,300,150.0,0.0,0.861838307310936,127694705.48005943,77330366.66666357,13042986.796844328,1.0000000000000049,0.16926848605141437,25.86834513179437,0.4311390855299061,1.4283921816819738
13,50,6,700,150.0,0.0,0.846424145262785,161343732.73849866,76009449.99999735,30307088.51724859,0.9958418592297107,0.40249817512301805,47.81491102139431,0.7969151836899051,1.9653378690511047
