,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_electrical,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,40,4,700,100.0,0.0,0.9323449870712819,137484067.78179568,57780799.999999784,30279409.296468068,0.994932364849595,0.528598832878688,56.06980786230646,0.9337497727246697,2.288973826098902
1,40,6,700,100.0,0.0,0.9245166145761781,136541985.0213848,57060299.999999784,30278867.685725827,0.9949145683975134,0.535905604247956,56.467012185367025,0.9356072561790407,2.2888483541535836
2,40,6,800,100.0,0.0,0.9014746176149945,144953315.84276307,57422933.33333309,34152821.657441385,0.9819306207255567,0.5973538804266252,60.68544059727437,0.9749504735591294,2.354308195515424
3,45,2,700,100.0,0.0,0.965293371741587,142749414.9242094,61853549.99999924,30254113.53060637,0.9941011869391199,0.4907389596580707,53.91409247342689,0.8985682078904482,2.256452747358492
4,45,2,800,100.0,0.0,0.9617262939083909,151449496.4521514,62112966.66666579,34334778.9094623,0.9871620888371668,0.5553002408487835,58.08721471456033,0.9609677570635942,2.366934243651012
5,45,4,600,100.0,0.0,0.9587740216787173,135433941.71441892,62795149.99999899,26083687.561943825,0.9999123654811466,0.4191425555059797,48.81949250227321,0.81365820837122,2.1077462744547213
6,45,4,700,100.0,0.0,0.9388289213172675,143216316.16346338,62185199.99999909,30270592.95435189,0.9946426741219758,0.4886330381202896,53.747167189626246,0.895786119827104,2.2255214716406035
7,45,4,800,100.0,0.0,0.9787335684662116,149333970.65207797,60512466.6666659,34322444.69761563,0.9868074668848068,0.5707155225036905,58.93566765935272,0.9636825391710696,2.3989885256402337
8,45,6,600,100.0,0.0,0.9684899802204653,129922874.42299947,58582516.66666623,26079115.498455025,0.9997370964434633,0.4471083033800139,50.79598455325188,0.846599742554198,2.1727763654786747
9,45,6,700,100.0,0.0,0.9422205579013172,140183921.4906797,59860533.33333291,30272359.66683655,0.994700725433782,0.5085781921447079,54.93737988737122,0.9152510567655254,2.2643341683826086
10,45,6,800,100.0,0.0,0.9743527262012706,150899117.21308118,61647483.33333254,34362861.87396337,0.987969504489113,0.5587427710552169,58.26360852889661,0.9673013249416276,2.3886482679870715
11,45,6,900,100.0,0.0,0.9753564307895856,158542135.19463286,62054666.66666584,37833450.72131274,0.966891283175172,0.6130044057138019,62.639978202536575,0.9526587349712032,2.4184186903318303
12,50,4,800,100.0,0.0,0.9873649166140913,153419076.0910974,63620333.3333324,34336141.57691614,0.9872012670026551,0.5424356901445464,57.351879493380025,0.9558646582230003,2.377178126952729
13,50,6,800,100.0,0.0,0.9802436684078304,153203265.76625404,63439383.333332315,34346151.52086784,0.9874890637351335,0.543961474383181,57.42466351424504,0.9520129832107678,2.367425831125143
14,50,6,900,100.0,0.0,0.9816819297382198,164133104.62018615,65558533.33333211,38329669.79999578,0.9795729152382388,0.5869530647990276,60.28578845476102,0.9707795277682839,2.422023909345726
15,50,8,800,100.0,0.0,0.9896114939774316,154775221.0916592,64682199.999998726,34321181.66178517,0.9867711532364225,0.5346096503469574,56.882787252060965,0.9378350478316431,2.355134262086641
