,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_electrical,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,35,2,200,150.0,0.0,0.6883491634283722,95885976.7978194,59791416.66666607,8695324.5312295,0.9999999999999997,0.14634129988384206,23.01623160358197,0.3836038600596995,1.1890260633951455
1,35,2,300,150.0,0.0,0.7078246041642664,105953194.11339615,60678749.99999931,13042986.796844332,1.000000000000005,0.215629248273578,31.16076617208308,0.5193461028680513,1.3996741056511801
2,35,2,400,150.0,0.0,0.6947153515469832,115685434.10961127,61311983.33333266,17389125.041296054,0.9999123654811571,0.2844993832987588,38.03709366274837,0.6339515610458062,1.5562664192317963
3,35,2,500,150.0,0.0,0.6839980947619473,122120659.84641373,59419983.33333272,21735722.277411833,0.9998808991819617,0.3664482656035216,45.00203093465215,0.7500338489108691,1.7271905561556338
4,35,2,600,150.0,0.0,0.6700092785945634,130987566.47282068,59417233.33333286,26064906.33129447,0.9991923911784089,0.44224849583326875,50.453216414910685,0.8408869402485115,1.86469501550969
5,35,2,700,150.0,0.0,0.6910374243599293,140325992.172254,59952566.66666621,30281246.18785865,0.9949927221266247,0.5067015328537626,54.84082191678557,0.9140136986130928,2.010412349256032
6,35,2,800,150.0,0.0,0.6920665776036732,152844591.60035068,63144766.66666558,34356202.86335856,0.9877780507204555,0.5456717834643416,57.531682879048425,0.9577424454309084,2.086346449806055
7,35,2,900,150.0,0.0,0.7025832474822595,157125739.96851906,60774633.3333328,37956272.41021059,0.9700301779393572,0.6259175911286713,63.01262742805344,0.9519670541499596,2.1552843745351558
8,35,4,200,150.0,0.0,0.7105622684071303,95277576.69781967,59325566.66666617,8695324.5312295,0.9999999999999993,0.14732555927253213,23.1449391911027,0.38574898651837836,1.2141717023435343
9,35,6,200,150.0,0.0,0.6699770871505389,93661225.11997661,58091916.66666633,8692784.42491256,0.9997078767666672,0.15026000453972793,23.52859582987414,0.3921432638312356,1.182328354613557
10,35,6,300,150.0,0.0,0.7091462178246696,107823335.30501375,62113699.99999925,13041081.717106616,0.999853938383338,0.2105220227756373,30.613946005990982,0.510232433433183,1.3877962694783625
11,35,6,400,150.0,0.0,0.7050989959291736,116571347.52897377,61987933.333332516,17390649.062459003,0.9999999999999998,0.2817954485824065,37.77259819768176,0.629543303294696,1.5600786580897947
12,35,6,500,150.0,0.0,0.7095417717657946,122086121.4562308,59393766.666666165,21735576.145876173,0.9998741768780322,0.3676099484701391,45.0653264957355,0.7510887749289249,1.7547185054708307
13,35,6,600,150.0,0.0,0.687175489157701,133838760.69784418,61642166.666665874,26038274.45803518,0.9981714642360563,0.42608613952920693,49.38962377742109,0.8231603962903515,1.8512047970714178
14,35,6,700,150.0,0.0,0.6775737480945647,138523849.2321143,58549149.99999975,30296238.489725977,0.9954853448923252,0.5183883225607505,55.52851721669839,0.9254752869449732,2.0177596930881383
