,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_electrical,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,40,2,500,200.0,0.0,0.6106391892539549,136900280.77788103,70734033.3333312,21738311.32807362,0.9999999999999927,0.30812793789548704,40.16243409099798,0.6693739015166329,1.5265154410869775
1,40,2,600,200.0,0.0,0.6279035958342416,143299005.1477485,68815999.99999805,26083687.561943807,0.9999123654811461,0.3807560433550586,46.069914578178654,0.767831909636311,1.7003403401545996
2,40,2,700,200.0,0.0,0.6073651307940181,154330118.8940819,70701033.33333126,30265854.576585583,0.9944869787003638,0.4303457314756553,49.91457123584211,0.8319095205973686,1.7835512365719108
3,40,2,800,200.0,0.0,0.6001636160295056,158413245.40255275,67434583.33333156,34340578.93406222,0.9873288458276358,0.5118009459685028,55.55523290496969,0.9254750974615089,1.9350794702658167
4,40,2,900,200.0,0.0,0.5985373669884713,166736129.41216767,67350066.66666499,38456373.35879682,0.9828110170824088,0.5748269913009738,59.39002662694494,0.9613099681814108,2.019708928210661
5,40,4,200,200.0,0.0,0.6130722634647857,109173890.63115068,69967333.33333126,8695324.5312295,0.9999999999999994,0.1245980427684222,20.167263841660077,0.3361210640276679,1.0488717617071914
6,40,4,300,200.0,0.0,0.6119444160782249,117933562.51339391,69853483.33333127,13042986.79684433,1.0000000000000049,0.18737925510592426,28.00467435918576,0.466744572653096,1.2285923928160603
7,40,4,400,200.0,0.0,0.5834721551282153,124287158.74294174,67899699.99999824,17389125.041296043,0.9999123654811566,0.25690026066235155,35.40788152824193,0.5901313588040322,1.3791237224621287
8,40,4,500,200.0,0.0,0.5945636711907276,136855267.31121385,70699566.66666433,21738311.328073613,0.9999999999999923,0.30924087791314486,40.23038765560464,0.6705064609267439,1.5124628344479873
9,40,4,600,200.0,0.0,0.5913782631089485,145041496.3601257,70146633.33333132,26085973.593688227,0.9999999999999885,0.37292944916517085,45.485405184560534,0.7580900864093423,1.6478119088504275
10,40,4,700,200.0,0.0,0.5857251819519148,149381838.42592707,66849199.999998495,30305978.473694496,0.995805384995767,0.4554852665996205,51.545119800220945,0.8590853300036825,1.8091987252352937
11,40,4,800,200.0,0.0,0.5932085642421112,161046040.68829638,69394599.99999797,34376212.66714078,0.9883533542560041,0.4971025213075032,54.61534284731889,0.9102557141219816,1.9011462954100953
12,40,4,900,200.0,0.0,0.6299290203056102,168997031.29971847,69638249.99999808,38101338.92942566,0.9737375731210133,0.5492859788052509,58.599385889554924,0.9584100098436468,2.027767813193458
13,40,6,200,200.0,0.0,0.6178550255855356,105665109.80480345,67281866.6666651,8694562.520648029,0.9999123654811575,0.12997774584359945,20.884351716788117,0.3480725286131353,1.0699097508735504
14,40,6,300,200.0,0.0,0.6316364612166072,118561117.280061,70333999.99999799,13042986.796844324,1.0000000000000047,0.18615186393520883,27.861548362210463,0.46435913937017437,1.2449170917349488
