,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_electrical,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,40,8,900,200.0,0.0,0.6167509922789554,167272484.00390333,68272966.66666505,38129895.65832607,0.9744673836913783,0.5619408278017003,59.22378471155706,0.9563397109845196,2.0226433655048353
1,40,10,700,200.0,0.0,0.5972477271652193,155179399.24259105,71300166.66666456,30298461.807027854,0.9955583994991475,0.4265593837872477,49.60795771468939,0.8267992952448232,1.7652945294398408
2,40,10,800,200.0,0.0,0.6316881462458845,162604798.8622659,70562066.66666469,34392828.92253499,0.9888310895991339,0.48873137459118554,54.078494033898245,0.9013082338983042,1.923981479817137
3,40,10,900,200.0,0.0,0.637812218621398,171955426.35368544,71357733.33333144,38449191.45291688,0.9826274725719426,0.5402007495641928,57.52265149905948,0.958710858317658,2.0286836765904104
4,45,8,700,200.0,0.0,0.6582880795034879,161098603.8828208,75823549.99999738,30305050.06482736,0.9957748789835563,0.40144647108766485,47.801751189832835,0.7966958531638806,1.7761411095375006
5,45,8,800,200.0,0.0,0.6598199880551425,171071659.05119306,77066733.33333036,34379944.030196235,0.9884606349860692,0.44809399627941754,51.434442916852404,0.8572407152808734,1.8755359003595502
6,45,8,900,200.0,0.0,0.6623248826690832,176861823.41714722,75120466.66666397,38446312.32332445,0.9825538920432573,0.5135831598508802,55.94442720283594,0.9324071200472656,2.005598530597053
7,45,10,600,200.0,0.0,0.649538173559937,151163888.82679132,74835933.33333084,26085973.593688272,0.9999999999999902,0.35003318252709725,43.66722348456082,0.7277870580760137,1.6573517776576285
8,45,10,700,200.0,0.0,0.6753859557934201,160910694.70612827,75669733.3333307,30311382.6123989,0.995982956243888,0.401946944901406,47.83797682962059,0.7972996138270099,1.794243125541555
9,45,10,800,200.0,0.0,0.6775997549553182,168749582.26596585,75300316.66666403,34372556.71025382,0.9882482415349714,0.45863385023530495,52.14809338293505,0.8691348897155843,1.9136417248591464
10,45,10,900,200.0,0.0,0.665544902592957,178810614.52007824,76624899.9999973,38438504.206973955,0.982354343773317,0.502092153348458,55.29100451756619,0.9215167419594366,1.9887353672311598
11,50,10,700,200.0,0.0,0.7245977400535784,166475176.63849732,79927649.99999689,30314055.18391521,0.9960707726168205,0.38032765966064297,46.22944114003735,0.7704906856672892,1.799350553449382
12,50,10,800,200.0,0.0,0.7042988481809382,179768279.85891268,83713849.99999624,34388396.8239436,0.988703661963297,0.4121655749408794,48.93325184361467,0.8155541973935779,1.84958550552722
13,50,10,900,200.0,0.0,0.7056530441772157,182239242.8102613,79227499.99999687,38453860.97784674,0.9827468093721856,0.4865179962780394,54.27472628833093,0.9045787714721822,1.9994462126718298
