,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_electrical,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,40,8,900,100.0,0.0,0.9302075143282236,152547007.64703995,58234733.3333331,37341440.9860296,0.9543172272745666,0.6452115653797408,65.04716835194054,0.9154030003018644,2.3617797669338807
1,40,10,400,100.0,0.0,0.9122438375968154,114811632.75712831,60652349.99999944,17384006.990628906,0.9996180664789309,0.28778073467702775,38.34521435149118,0.6390869058581863,1.7815553311966237
2,40,10,500,100.0,0.0,0.9108826654403984,119876737.7453506,57702149.99999964,21736406.30161997,0.9999123654811515,0.3775231486533651,45.85200996408933,0.7642001660681557,1.977101350431246
3,40,10,600,100.0,0.0,0.9361589929221147,131745253.64607653,59972916.666666195,26081401.24259556,0.9998247199370747,0.43663003230086855,50.08949622312061,0.8348249370520102,2.12028795581482
4,40,10,700,100.0,0.0,0.9149185068507857,140138310.37885568,59918833.333333075,30212045.247530498,0.992718891268949,0.5072905698252743,54.97842057430621,0.9157066280750289,2.236457590786034
5,40,10,800,100.0,0.0,0.9208048558276539,146139893.5953353,58487733.333332874,34053235.98275768,0.9790674246962986,0.5837353111813273,60.20788003301345,0.9703582674862847,2.3581513722590004
6,40,10,900,100.0,0.0,0.9489095954305817,150967852.37163478,57122999.99999984,37279346.52918623,0.9527303091396704,0.6548621943548395,65.61862287715248,0.909680792004379,2.3824801429188325
7,45,6,900,100.0,0.0,0.9645688693502427,154933202.8783353,59456649.99999962,37728071.243698075,0.9641981506062793,0.6404431206445949,64.09912329201737,0.9303415388292346,2.407264904695153
8,45,8,400,100.0,0.0,0.9507104052606389,115648246.77627821,61286316.666666046,17389125.04129607,0.999912365481158,0.2844148658229333,38.03674208289025,0.6339457013815041,1.8121879993004897
9,45,8,500,100.0,0.0,0.9488574057754529,123887255.74614592,60777383.33333273,21734501.275166273,0.9998247309623085,0.3606233106938356,44.483472992382055,0.7413912165397009,1.978747270870222
10,45,8,600,100.0,0.0,0.9643130181555591,133877105.61861014,61612649.99999915,26077591.370724,0.9996786693456381,0.4265081235285965,49.358028172315976,0.8226338028719329,2.128153319850369
11,45,8,700,100.0,0.0,0.9694721797526217,142517518.73970243,61870783.333332576,30129953.980659924,0.9900215051514938,0.4907759247815635,54.13114792936771,0.8950759825694972,2.2571689021473698
12,45,8,800,100.0,0.0,0.9516118484367728,150566222.43061048,61430599.99999926,34338632.90903536,0.9872728954999663,0.5602675491139102,58.38953169741664,0.970550554063591,2.370376441791492
13,45,8,900,100.0,0.0,0.9752203960154542,156062406.1705975,59752733.33333284,38090452.141174436,0.973459344715695,0.638757783833896,63.37686267276189,0.9456437057266331,2.4318703288092043
14,45,10,300,100.0,0.0,0.9742256742462544,107547610.10101886,61905983.33333255,13040700.765099896,0.999824730962319,0.21147064362110474,30.711546454356217,0.5118591075726037,1.6552612967157418
15,45,10,400,100.0,0.0,0.9455655179229121,115447576.34267843,61138733.3333327,17385256.519936,0.9996899171213427,0.2865308484913064,38.199144945389584,0.636652415756493,1.8114426124724503
16,45,10,500,100.0,0.0,0.9695846423811092,124286999.19930327,61081166.66666599,21735966.584987827,0.9998921377539144,0.35667777696994585,44.22813257897535,0.7371355429829224,1.9920624069399886
17,45,10,600,100.0,0.0,0.9685362740735096,133093691.27915914,61016999.999999285,26074909.360254742,0.9995758550703868,0.4283300192971514,49.554220639988586,0.8259036773331431,2.137103966844374
18,45,10,700,100.0,0.0,0.970485445862826,142541094.7394057,61700649.99999944,30249900.360862862,0.9939627490027856,0.4920306743458947,53.99534961622243,0.8999224936037071,2.264032478943249
19,45,10,800,100.0,0.0,0.9632640496086555,152373789.58490056,62925499.99999914,34267977.83548269,0.9852414855940189,0.5475267705105124,57.748387870144384,0.9548376044691217,2.356123070486187
20,45,10,900,100.0,0.0,0.9547242450347933,162858776.2092153,64722349.99999888,38239818.01328455,0.9772766163891393,0.5957283762394787,60.844441108525,0.9524181681955856,2.3837251142219618
21,50,8,900,100.0,0.0,0.9865964525473172,162070495.424869,64012116.66666566,38308689.3077306,0.9790367268995814,0.603023831973749,61.121488372293335,0.9588252163812786,2.427840734507595
22,50,10,400,100.0,0.0,0.9906790962055713,116509729.10603258,61947599.99999927,17388968.686856903,0.9999033747621453,0.28308430755423375,37.87058794492581,0.6311764657487635,1.8483230079977218
23,50,10,500,100.0,0.0,0.991432667604381,131578487.87867936,66664949.99999845,21736406.301619954,0.9999123654811509,0.3283542663493461,41.86993606650464,0.6978322677750773,1.9519483484589355
24,50,10,600,100.0,0.0,0.9877234043274006,136075944.61441904,63288133.33333238,26083687.56194388,0.9999123654811488,0.4146028304417014,48.53063328999038,0.8088438881665063,2.128249556847268
25,50,10,700,100.0,0.0,0.9950367238248689,143831958.69807994,62688449.99999919,30251184.153936826,0.9940049323646389,0.48468783571545215,53.525196180391575,0.8920866030065262,2.274873595403757
26,50,10,800,100.0,0.0,0.9783011573932414,153654316.18416268,63815766.666665554,34326382.748088785,0.9869206901020373,0.5419546026991281,57.303760124824066,0.9445844772617992,2.3564493168143437
27,50,10,900,100.0,0.0,0.9882472556176619,160273897.4214869,63054199.99999914,38042433.164872594,0.9722321468596163,0.6095371854596279,61.91120548534609,0.9508743306441213,2.4267513346294853
