self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_electrical,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
30,10,200,50.0,0.0,0.9960985773163744,65214916.41351523,36320533.333333835,8685602.674563307,0.9988819443562712,0.2428564315416957,33.97008215602302,0.5661680359337169,1.756551758483448
30,10,300,50.0,0.0,1.0,68657210.4888877,32127150.00000015,13038385.841330906,0.999647246785953,0.4095650010388823,48.1661638997738,0.8027693983295633,2.130421399160669
30,10,400,50.0,0.0,0.996612239106266,81314031.07736273,35067633.333333634,17341240.577856638,0.997158905086008,0.5043138355897506,54.39233696812064,0.8990284522384568,2.2990917598165233
30,10,500,50.0,0.0,0.9915963432329068,89499150.30064677,35247300.00000037,21221413.616713155,0.9762218093411386,0.6067549423456827,61.634885013299126,0.9520753332736448,2.429075630383098
30,10,600,50.0,0.0,0.9789152043593632,97343374.20775488,35972383.33333383,24587575.19493389,0.9425592304088978,0.687028925661622,67.93943777572315,0.8780852571802507,2.406623602068912
30,10,700,50.0,0.0,0.986906730290248,96452396.74619484,33652300.0000003,25631524.13186603,0.8422103836150981,0.770822417346812,80.39367492050187,0.717442176905891,2.3210068410735887
30,10,800,50.0,0.0,0.985479980242691,101323813.85412388,33995316.66666703,27790351.531213127,0.7990027120725424,0.8227162025438849,87.56872912855746,0.6383483375257162,2.2820012798035156
30,10,900,50.0,0.0,0.9982362701739316,97282033.0222524,32789350.00000036,26586452.865910627,0.6794571744447161,0.8126918197180448,102.76723718195588,0.4989272259090928,2.1473169518574604
35,2,200,50.0,0.0,1.0,58847903.43275289,31453583.333333604,8681238.1321384,0.9983800030648065,0.2798872280772352,37.59299826693423,0.6265499711155705,1.8504597535773588
35,2,300,50.0,0.0,1.0,71314822.38864712,34163433.333333746,13038414.733355502,0.999649461924636,0.3857300149293458,46.40256222646704,0.773376037107784,2.0819600490512604
35,2,400,50.0,0.0,1.0,77681081.41745439,32464483.333333593,17228306.25546773,0.9906649368630108,0.5356456519042803,56.765164018693824,0.9317562660295532,2.3602727875529776
35,2,500,50.0,0.0,1.0,91208834.3245275,35840383.33333388,21678685.712310992,0.9972571183261236,0.610438669119913,60.36415406021255,0.9566258801973782,2.4449768154933085
35,2,600,50.0,0.0,1.0,93980791.40281816,32779633.333333693,24982393.168773223,0.9576944896861234,0.7666044490283369,70.3659771555128,0.8433809749321475,2.4566645341548172
35,2,700,50.0,0.0,1.0,94482559.08940987,31538100.00000028,26018610.94326099,0.854929429514986,0.8279104746135658,82.01223332222995,0.697875140158871,2.3602035198497235
35,2,800,50.0,0.0,1.0,102986401.4980413,33390500.00000041,28988160.971875597,0.8334410310898631,0.8718750726683417,86.0563950564978,0.6535191411551402,2.3510191992898135
35,2,900,50.0,0.0,1.0,99855512.80173326,32173166.666667003,28236061.72201,0.7216154336888971,0.8803125112403482,99.5528148809852,0.521288474336283,2.2255384833285614
35,4,200,50.0,0.0,1.0,61988077.8714761,33837100.00000042,8694562.520648029,0.9999123654811576,0.2609036682236312,35.73850563565806,0.5956417605943011,1.8043646951732064
35,4,300,50.0,0.0,1.0,71182488.03571248,34059116.66666701,13040319.669291256,0.9997955125160708,0.388280208013488,46.55067964114073,0.7758446606856789,2.0864688270964695
35,4,400,50.0,0.0,1.0,77840183.77782509,33039600.000000328,16939384.82730948,0.9740513287612904,0.5153216726689084,56.64169970659566,0.9316293133114316,2.3438866514465584
35,4,500,50.0,0.0,1.0,86380900.29662965,32386200.000000317,21524088.057570346,0.990145358244696,0.6679592436957351,63.654701060568776,0.939578888021585,2.473946282978173
35,4,600,50.0,0.0,1.0,99402229.7594334,36569866.6666673,25212453.502243698,0.9665138014378662,0.6955912170535344,66.63456560990039,0.8982475831220119,2.4547205567648396
35,4,700,50.0,0.0,1.0,104818678.97973374,35054983.33333384,28821475.880786628,0.9470270333137392,0.8283221027125194,73.7622302560039,0.7986227714173817,2.461280453587397
35,4,800,50.0,0.0,1.0,101070028.38606824,32977083.33333369,28316393.79505452,0.8141269970245327,0.8636443202786392,87.50343608776244,0.6366929865872728,2.327608442810184
35,4,900,50.0,0.0,1.0,101619151.65703031,32335233.33333368,28993494.51294728,0.7409727788209325,0.8975350185422416,98.19074159807948,0.5355630943120222,2.253591109145815
