,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_electrical,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,35,2,400,200.0,0.0,0.5401569530503768,117509747.02321085,62731716.66666572,17374552.654896323,0.999074421690365,0.27880003835096884,37.514991631900685,0.6252498605316782,1.38844684426283
1,35,4,500,200.0,0.0,0.5507760905750546,124350396.9097993,61133416.66666583,21731814.581000604,0.999701138373854,0.3563058173917836,44.20560023660713,0.7367600039434522,1.5725807484319336
2,35,6,400,200.0,0.0,0.543165237476064,118927361.44294353,63794316.66666561,17389125.041296057,0.9999123654811575,0.2735182173010854,37.006501721500285,0.6167750286916714,1.3787548400086038
3,35,8,400,200.0,0.0,0.6000829590090071,118040167.39265051,63118183.333332464,17387092.870988052,0.9997955112855085,0.2793733309464918,37.47626659964153,0.6246044433273588,1.4481860670935593
4,40,2,300,200.0,0.0,0.607360202853967,117187363.37786695,69283316.66666465,13042224.732978832,0.9999415729021809,0.1893231066408819,28.22021481578655,0.4703369135964425,1.229155601763115
5,40,2,400,200.0,0.0,0.6047551485717843,127221903.19563779,70144433.33333138,17390649.062459,0.9999999999999994,0.24967570118766896,34.66112654570933,0.5776854424284888,1.3821811519504084
6,40,2,500,200.0,0.0,0.5871537167342433,134577059.14454746,68955149.99999788,21738311.32807361,0.999999999999992,0.31692822016874617,40.904347187334416,0.6817391197889069,1.5224354126581472
7,40,4,300,200.0,0.0,0.6205733513375887,119583549.90720472,71118666.66666433,13041843.780972125,0.999912365481163,0.18394274588313075,27.61097219145764,0.46018286985762735,1.2279104179017206
8,40,4,400,200.0,0.0,0.5975137648728801,124910892.66230509,68374899.99999829,17390649.062458992,0.9999999999999991,0.2556904721438603,35.270473484779295,0.5878412247463216,1.3899073673342899
9,40,4,500,200.0,0.0,0.5894814696590948,133314454.7120117,67991366.66666491,21736406.301619943,0.9999123654811504,0.32069206383432347,41.25132930906148,0.6875221551510247,1.5335572758775782
10,40,4,600,200.0,0.0,0.614104060389949,144147931.16012624,69462433.33333138,26085973.59368822,0.9999999999999881,0.3781330684242141,45.84131717098919,0.7640219528498199,1.6806324679791402
11,40,6,300,200.0,0.0,0.6118572521119304,119530926.86768356,71080166.6666647,13040700.765099902,0.9998247309623196,0.18417736638784762,27.637708268013274,0.46062847113355454,1.2198276163557633
12,40,6,400,200.0,0.0,0.600027922181464,124632599.74874017,68184049.99999838,17376474.922115035,0.9991849562202615,0.25605076631225065,35.34223163854365,0.5890371939757275,1.393905729206992
13,40,8,300,200.0,0.0,0.6161462294364802,118849873.88006136,70555099.99999812,13042986.796844315,1.000000000000004,0.18541134429152978,27.781016986814876,0.4630169497802479,1.227492254649952
14,40,8,400,200.0,0.0,0.5946548323161924,127339196.43660402,70241416.66666469,17386077.567892365,0.9997371291577316,0.24809419148526596,34.546520439198545,0.5757753406533092,1.3689055261577143
15,45,4,400,200.0,0.0,0.6491952221762742,128385300.87269557,71039283.33333124,17388968.686856903,0.9999033747621453,0.24585422106240876,34.30101164792128,0.5716835274653547,1.4175621264915557
16,45,8,400,200.0,0.0,0.6382989031586863,132873153.71779397,74476966.66666424,17388108.95614205,0.9998539383833327,0.23423171461171388,33.125594677020615,0.5520932446170103,1.3777775194650679
