,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_electrical,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,25,4,400,50.0,0.0,0.9679488483603267,76287985.44087699,31169050.00000014,17372314.6937741,0.9989457340770285,0.561466295504638,57.71755420216033,0.9559784912126796,2.373100375976717
1,25,6,400,50.0,0.0,0.9698707173241701,77214410.94848658,31998450.00000025,17295803.765325658,0.9945461899212209,0.5461087141682887,57.12375085779352,0.9266312534071453,2.3333889420659464
2,30,2,300,50.0,0.0,1.0,68970236.78034881,32360166.666666947,13042634.999356244,0.9999730278429704,0.40492132724062146,47.868913485708426,0.7978152247618071,2.121752286554304
3,30,2,400,50.0,0.0,1.0,80145752.15226397,34106416.66666702,17383734.49760661,0.9996023975397603,0.5145515788716095,54.99072667942219,0.9165121113237031,2.3281533744209906
4,30,4,300,50.0,0.0,0.9944781965473307,70515980.35092619,33552750.000000387,13036890.605624503,0.9995326077289877,0.39059940769503093,46.834951572307695,0.7805825262051282,2.0875402489084838
5,30,4,400,50.0,0.0,0.9974658375589914,77301519.19581145,32395000.000000227,17086456.415720128,0.9825082637429825,0.5368127810886119,57.32388588528913,0.9121654104347166,2.3390814728645974
6,30,4,500,50.0,0.0,0.9914815347575285,86609146.22505426,33284900.000000365,21061770.04638984,0.9688779283968472,0.6360776949456673,63.57228920584023,0.9435886136858951,2.4439323043999575
7,30,6,200,50.0,0.0,0.9944218165341697,58866341.10400727,31481266.666666895,8671696.845944144,0.9972827138078054,0.28214583179668495,37.770953554837234,0.6295158925806206,1.8496543745521383
8,30,6,300,50.0,0.0,0.9896724680068518,69058357.21411982,32585116.666666925,12942262.004613025,0.992277474952623,0.401575445077578,47.94535852623753,0.7990893087706255,2.1100221328395397
9,30,6,400,50.0,0.0,0.9936063658271088,79532512.4603799,33719033.33333368,17331359.164004497,0.9965907023802523,0.5156406717989201,55.30048699660716,0.9216747832767862,2.327793686543031
10,30,6,500,50.0,0.0,0.9960525467807397,88766654.29598704,35156733.33333379,20921649.8597618,0.9624321569423238,0.5996516794196178,62.256821575618325,0.9297084273268806,2.4054823176433144
11,30,8,300,50.0,0.0,1.0,70894446.4655672,33906216.666667,12996304.294240646,0.9964208732761339,0.38693734259428736,46.66323699964731,0.7777206166607884,2.0872704907362185
12,30,8,400,50.0,0.0,0.9992552466216591,81429966.48583132,35175066.66666705,17329345.738976616,0.9964749260788242,0.4954664706040036,54.05568936480205,0.9009281560800343,2.296556579184896
13,30,8,500,50.0,0.0,0.9860009833601353,85459181.05665413,32090850.00000024,21261606.128185995,0.9780707345343724,0.6682355645703801,64.56989595258165,0.9273884489491714,2.447977883965611
14,35,4,300,50.0,0.0,1.0,71076753.94368067,34013100.00000037,13018047.182534197,0.9980878908567092,0.38694649043769896,46.58043355711883,0.7763405592853138,2.085897751635473
15,35,6,400,50.0,0.0,1.0,77664974.95823464,32211483.33333359,17381703.786351234,0.9994856272427988,0.5411879294064337,56.621314234247244,0.9436885705707875,2.3766389140959343
