,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_electrical,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,40,2,900,100.0,0.0,0.925735632631346,155652875.78206536,59168633.33333293,38261985.024597816,0.9778431280237966,0.6497594063142433,63.58162416251969,0.9417104918352062,2.387253649517947
1,40,8,500,100.0,0.0,0.9570767056702646,123185155.07947966,60238383.333332814,21734501.275166266,0.9998247309623084,0.36328061350194435,44.70488326781601,0.7450813877969334,1.9927825842687537
2,40,8,800,100.0,0.0,0.931378861935553,148334197.81137344,60118666.66666597,34084619.7224873,0.9799697412118269,0.5745871401936837,59.50910374250326,0.9385646670804135,2.3296132411709136
3,40,8,900,100.0,0.0,0.9408231667940863,155781400.05076793,59661616.66666611,38010490.65435359,0.9714158074986878,0.6390514052502757,63.55505948728073,0.9426920185614158,2.394756309555723
4,40,10,900,100.0,0.0,0.9125172568197473,159013150.4960485,62480366.66666596,37791097.26503243,0.9658088762863208,0.608188326881335,62.33287184084334,0.9473076531770233,2.346375571501839
5,45,8,900,100.0,0.0,0.9610362251573779,161589274.40521455,63778549.99999912,38221809.714601465,0.9768163869707406,0.6044484659425878,61.338729895448616,0.9543813851143499,2.398976383025798
6,45,10,400,100.0,0.0,0.969310977320383,118480673.09690769,63452766.66666573,17390609.97083739,0.9999977521470601,0.27490846905563887,37.140335157875285,0.6190055859645881,1.808243338529482
7,45,10,900,100.0,0.0,0.9458211854649974,158386189.35265592,62538483.33333255,37448965.40718689,0.9570651771327825,0.601461734452208,62.657322321031394,0.9422439461020037,2.3692345191287676
8,50,4,300,100.0,0.0,0.9936927834242933,107922343.68005785,62194733.33333242,13040436.935120631,0.9998045032350833,0.21178095046033124,30.71183013025891,0.5118638355043151,1.6749813792968733
9,50,8,900,100.0,0.0,0.9888218185645862,162292897.30340463,64049699.99999887,38393275.95741475,0.9811984671768574,0.603346589482358,61.00828193171876,0.9607123987965268,2.4322114889469995
10,50,10,400,100.0,0.0,0.9891186173299864,120916419.50729792,65321849.99999882,17388929.595235318,0.9999011269092076,0.26714859448930844,36.40201836385384,0.6067003060642306,1.809537798985664
11,50,10,600,100.0,0.0,0.9843401087085853,132589192.97249892,60619166.666666105,26083159.90198529,0.9998921377539108,0.432997257251451,49.813727007544955,0.8302287834590827,2.1609666979688287
12,50,10,900,100.0,0.0,0.9760633512568674,160260335.76278824,63128449.99999924,37988488.72431664,0.9708535147667228,0.6052584990725098,61.81296867233641,0.9558912708130023,2.4161614213278773
