self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_electrical,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
20,2,200,150.0,0.0,0.5248450935871695,75839091.31858459,44438166.6666677,8694816.488652501,0.9999415729021752,0.1974817945909388,29.133605434996703,0.4855600905832783,1.168390619843199
20,2,300,150.0,0.0,0.4852797000818792,82651992.88781469,42837850.00000103,13039821.435405057,0.9997573131454848,0.3059960223383434,39.9693606387062,0.6661560106451032,1.3962325285976571
20,2,400,150.0,0.0,0.4964983182666495,94314422.17655917,44946550.00000106,17387535.973591443,0.999820990645238,0.3911292020401188,46.77897104118492,0.779649517353082,1.5890511972518264
20,2,500,150.0,0.0,0.5041464957278383,103024097.27661608,44871200.00000094,21686258.37479047,0.9976054739258388,0.4891268915370535,53.5369570554722,0.8883563521708899,1.7838043611283712
20,2,600,150.0,0.0,0.5320498991875333,110632641.74927948,43996700.00000106,25956947.23406948,0.9950538031806386,0.5927966471969812,59.66544197847935,0.9666560189330752,1.9729432358781935
20,2,700,150.0,0.0,0.4949472927719579,115280482.19757088,43071966.66666774,28814703.30123656,0.9468044973150376,0.6705059292447776,66.93785591317236,0.892909521034747,1.9242615572025268
20,2,800,150.0,0.0,0.5107252538049865,125663792.93369842,45652383.33333448,32237488.352218043,0.9268627133017344,0.7081419736079472,70.22632564758484,0.8459622886101432,1.9232011213014877
20,2,900,150.0,0.0,0.5327987766544547,123017100.2851828,42691366.666667774,32833093.58313629,0.8390995634803581,0.7706326969256951,80.67980718387605,0.7111859162301349,1.8604908504251456
20,4,200,150.0,0.0,0.5426790410905671,75655551.41538323,44301033.33333407,8692647.73810725,0.9996921571917596,0.1992752330922454,29.316567039248003,0.4886094506541333,1.1907086782184968
20,4,300,150.0,0.0,0.561294460912001,83246496.72198129,43295266.6666676,13038414.733355492,0.9996494619246354,0.3041860166833243,39.77743505546111,0.6629572509243519,1.4676005251830122
20,4,400,150.0,0.0,0.6022534786601916,91312600.65071626,42732616.666667625,17333644.02995584,0.9967220871228882,0.4091853653514556,48.286930245728534,0.8047821707621423,1.7343839417034983
