int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,150,45,2,900,0,0.7344008025075516,184305970.89259416,80804166.66666326,38456676.049752094,0.9828187528094062,0.47592441870473323,53.62712858478072,0.893785476413012,2.00892581388435
1,150,45,2,900,0,0.7649972063679396,175887494.89259627,74358166.6666637,38456676.0497522,0.9828187528094088,0.51718160591758,56.19387555684633,0.9365645926141055,2.115307083716109
2,150,45,2,900,0,0.7813653870921233,176100590.55926356,74521333.33333051,38456676.049752146,0.9828187528094073,0.516049221472423,56.12587651529641,0.9354312752549402,2.129636039525002
3,150,45,2,900,0,0.789699969210134,171199182.1570958,70845499.9999978,38407495.92830893,0.9815618801260454,0.5421303530684395,57.7327524317869,0.9622125405297817,2.185616792194667
4,150,45,2,900,0,0.7530022172323232,169672014.97143194,69833499.99999802,38307205.45214268,0.9789988047168016,0.5485505588599134,58.25238771204643,0.9708731285341071,2.162715792854361
5,150,45,2,900,0,0.7616482479693005,170570546.82376277,70387166.66666456,38392829.261642285,0.9811870511880859,0.5454521197516133,57.9455256728007,0.965758761213345,2.1637687049839363
6,150,45,2,900,0,0.7932828845035073,168477033.22593385,68683999.999998,38456676.04975216,0.9828187528094079,0.5599073445016785,58.665562959821735,0.9777593826636956,2.2189681427685457
7,150,45,2,900,0,0.7935747844207404,169300475.82376352,69391666.66666476,38407495.92830888,0.9815618801260442,0.5534885926981137,58.38022576078714,0.9730037626797857,2.209369421259017
8,150,45,2,900,0,0.8204068257408335,166044961.6570995,66780999.99999874,38482662.59497546,0.9834828784330875,0.5762516673151972,59.52484135237478,0.9920806892062463,2.2734888487992375
9,150,45,2,900,0,0.8342227447284314,178905761.99042484,76864333.33333015,38332329.26164228,0.9796408818190002,0.4987011218247371,55.245845019396235,0.9207640836566039,2.153947725844825
10,150,50,4,200,0,0.7977589327001721,124714235.96448229,81869333.3333297,8695324.531229498,0.9999999999999994,0.10620978792909698,17.622687442241297,0.29371145737068827,1.176438220414138
11,150,50,4,200,0,0.8662028190159912,108993043.29781795,69831666.66666456,8695324.531229496,0.9999999999999991,0.12451835888059036,20.164589716011722,0.33607649526686206,1.3018940013873255
12,150,50,4,200,0,0.8465852644403175,136707451.63114655,91052499.99999468,8695324.531229502,0.9999999999999997,0.09549792187177737,16.07666571043935,0.26794442850732253,1.1909280304450618
13,150,50,4,200,0,0.8561185059753558,111234139.29781729,71547666.66666438,8695324.531229502,0.9999999999999999,0.12153190923388763,19.75832252466691,0.32930537541111515,1.282649408773581
14,150,50,4,200,0,0.8453508550238986,115673233.29781649,74946666.66666374,8695324.531229502,0.9999999999999999,0.11602016364387799,19.000074065029935,0.31666790108383225,1.2548348870228332
15,150,50,4,200,0,0.8156808251600121,119851344.96448271,78145833.33333024,8695324.531229502,0.9999999999999997,0.11127048187124301,18.337716615957092,0.3056286102659515,1.210325820922958
