int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,100,45,10,400,0,0.9773799270943739,120919142.26230597,65319833.33333225,17390649.062459003,0.9999999999999997,0.2662384175678029,36.33667852579265,0.6056113087632108,1.7959819699118271
1,100,45,10,400,0,0.9563171699925628,110688055.06868169,57509833.33333345,17375408.850829598,0.9991236548115787,0.3021293549942977,39.69534018168137,0.6615890030280228,1.8596096570160237
2,100,45,10,400,0,0.951348995243946,130221127.26230234,72442333.33333053,17390649.062459003,0.9999999999999999,0.24006196739189808,33.74106869117819,0.5623511448529699,1.7057497140104343
3,100,45,10,400,0,0.9426731481149649,107685661.92897795,55187000.00000021,17390649.062458996,0.9999999999999994,0.31512220382443207,40.80208935241395,0.6800348225402325,1.874805733714743
4,100,45,10,400,0,0.9036874544652242,123334923.735344,67193499.99999884,17375408.85082961,0.9991236548115794,0.2585876439064777,35.62494601633156,0.5937491002721927,1.704306669862599
5,100,45,10,400,0,0.9859834177316084,115074574.59564124,60844666.66666603,17390649.06245901,1.0000000000000002,0.2858204344800288,38.18219633172059,0.6363699388620099,1.8510097041776412
6,100,45,10,400,0,0.9261345247130321,114804672.15572649,60672333.33333267,17368767.604879286,0.9987417687803868,0.2862716274558883,38.27196156302804,0.6378660260504674,1.7930178527282101
7,100,45,10,400,0,0.9659164504689897,106198780.92897816,54048500.00000028,17390649.06245899,0.999999999999999,0.32176006850252825,41.37335628116496,0.689555938019416,1.9128804432904283
8,100,45,10,400,0,0.9511965324944852,110160593.22651818,57084499.99999992,17389085.51806748,0.9999100928098824,0.3046200898329232,39.88540612671929,0.6647567687786549,1.8596493731394788
9,100,45,10,400,0,0.8950175589099327,115388232.26230827,61084833.33333285,17390649.06245902,1.0000000000000009,0.28469667695678674,38.0784063838652,0.6346401063977534,1.7574150068731156
10,100,40,10,400,0,0.9417978648715266,126250761.59563813,69400833.33333157,17390649.062459063,1.000000000000003,0.2505827124428309,34.80216629561942,0.5800361049269903,1.7223001397527815
11,100,40,10,400,0,0.9550305796409366,116967931.2623074,62292999.99999932,17390649.06245898,0.9999999999999986,0.2791750126412144,37.56414217625724,0.626069036270954,1.804439626024862
12,100,40,10,400,0,0.9020198019783595,114610242.34416911,60503666.66666611,17380488.21091898,0.9994157290217557,0.2872633869724558,38.336887787093474,0.6389481297848912,1.7707786413412152
13,100,40,10,400,0,0.9525083882878944,108604277.32227856,55953333.333333015,17349629.407327455,0.9976412809559764,0.3100732051827872,40.456970096689524,0.6742828349448254,1.8748497873789498
14,100,40,10,400,0,0.899485556383537,108149500.73534846,55564666.6666667,17375408.850829553,0.9991236548115762,0.3127060755185467,40.62709462480112,0.6771182437466853,1.8267686605450595
15,100,40,10,400,0,0.8360186907818581,111733918.59564316,58285333.33333333,17390649.062459018,1.0000000000000007,0.29837092914956914,39.32377970113837,0.6553963283523062,1.7301117624538196
16,100,40,10,400,0,0.8585222535467507,119419728.59563822,64170333.333331995,17390649.062458992,0.9999999999999991,0.2710076161226011,36.79291564024273,0.6132152606707122,1.6885436071155437
17,100,40,10,400,0,0.9137463042372266,113522485.59564139,59654833.333332844,17390649.062459003,0.9999999999999997,0.2915212077667774,38.70422654107828,0.6450704423513046,1.792033712801953
