int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,50,45,6,600,0,1.0,93710433.07349384,31489333.3333337,25674652.874650408,0.9842321116533814,0.8153444406989703,70.32087873109975,0.8419668420373846,2.4942423945965606
1,50,45,6,600,0,1.0,101781721.5601363,37024166.666667245,26085973.59368831,0.9999999999999916,0.7045661237575791,64.74443445237374,0.9239716334514545,2.4876245324575175
2,50,45,6,600,0,1.0,93108256.37790583,33368500.000000324,24183013.849636137,0.9270504611523178,0.7247258297387027,70.77567829488137,0.8356088666418455,2.4153895304328077
3,50,45,6,600,0,1.0,86021105.70495316,28429500.00000014,23872219.9633734,0.9151362465976449,0.8396989030188108,76.60678092888725,0.7582215284482362,2.4299806508632846
4,50,45,6,600,0,1.0,86161443.41630769,30053833.33333355,22905386.570509143,0.8780729033648594,0.7621452583589108,76.48200562471955,0.7597999578184019,2.3695161645055305
5,50,45,6,600,0,1.0,85852566.57349367,32165833.333333693,21408486.207983837,0.820689560659664,0.6655660366740153,76.75716944768138,0.7563234446490226,2.2887762739882347
6,50,45,6,600,0,1.0,101635667.22680382,36912333.33333417,26085973.59368816,0.9999999999999859,0.7067007484495941,64.83747467603683,0.9225399683014704,2.487900567061146
7,50,45,6,600,0,1.0,106493769.56013821,40632166.66666776,26085973.593688186,0.9999999999999868,0.6420030171585112,61.879676409413484,0.9691576952297932,2.4827601089566023
8,50,45,6,600,0,1.0,100238230.15433535,37000333.33333415,25347874.485602126,0.9717051347370456,0.685071516984574,65.74138419896062,0.9087459228886983,2.456803136476357
9,50,45,6,600,0,1.0,101037083.89346965,36454000.000000566,26085973.5936883,0.9999999999999913,0.7155860425107778,65.22159731913958,0.9166526921934933,2.4891215262021156
10,50,40,6,600,0,1.0,97530248.67131644,35454833.33333391,25010445.585479423,0.9587698728457913,0.7054170964601634,67.56673021728955,0.8815159613381152,2.445849638506246
11,50,40,6,600,0,1.0,94569250.11512163,34585833.333333604,24119237.895780347,0.924605624135722,0.6973733338538465,69.68226978619438,0.8509761615308917,2.408874828613969
12,50,40,6,600,0,1.0,96199112.97436845,34683000.00000044,24852748.482690655,0.9527245894592083,0.7165685921832119,68.50167113033365,0.8678863389215292,2.441141212668099
13,50,40,6,600,0,1.0,97802824.43635958,34012000.00000045,26063113.276244134,0.999123654811568,0.7662916992897739,67.37842222836817,0.8842869156352507,2.4973202750670698
14,50,40,6,600,0,1.0,99790895.05987221,36921500.00000063,25178908.114463724,0.9652278464529203,0.6819578867181261,66.03608471540689,0.9042934016293449,2.449859711003846
15,50,40,6,600,0,1.0,98857020.23516649,36760166.66666699,24825968.391979102,0.9516979806337654,0.6753497234410132,66.65990927426118,0.8949401021630407,2.4352198809158514
16,50,40,6,600,0,1.0,96652422.52367607,33117333.33333374,26071914.034654714,0.9994610299292331,0.7872588584423383,68.18039142666865,0.8725460411153567,2.5023531278692275
17,50,40,6,600,0,1.0,99411065.20092277,35700500.000000626,25771780.804093093,0.9879554892414881,0.7218885114800252,66.28839542842793,0.9004986707660219,2.478009479950042
18,50,40,6,600,0,1.0,102987904.56013623,37946333.3333339,26085973.593688264,0.9999999999999898,0.6874438529946996,63.98615476395205,0.9357228818573852,2.485677964253145
