int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,150,45,10,500,0,0.804425866367073,137531742.25251395,71248833.33333164,21719261.06353694,0.9991236548115751,0.3048367257036366,39.931145421809816,0.665519090363497,1.713814337293479
1,150,45,10,500,0,0.7558601989785128,136342483.24454662,70308333.333331,21738311.328073576,0.9999999999999906,0.3091854165424814,40.27944826375061,0.6713241377291769,1.6745326699416747
2,150,45,10,500,0,0.807377022726576,136622620.24454844,70522833.33333144,21738311.328073647,0.9999999999999939,0.30824500804336513,40.196857520152385,0.669947625335873,1.723920654497141
3,150,45,10,500,0,0.8110157346146516,145745030.2445477,77507833.33333062,21738311.328073632,0.9999999999999931,0.2804659915415998,37.680873171354314,0.6280145528559052,1.6634030807038367
4,150,45,10,500,0,0.7783405156503573,152437191.91121253,82631999.99999641,21738311.32807365,0.999999999999994,0.263073764740955,36.02664107850212,0.6004440179750353,1.5892435454181566
5,150,45,10,500,0,0.7833534942677955,150569611.91121265,81201999.99999668,21738311.328073602,0.9999999999999918,0.26770659993687956,36.473495085040035,0.6078915847506673,1.6054103589679665
6,150,45,10,500,0,0.7466489829932401,132588168.57787988,67433666.66666454,21738311.32807358,0.9999999999999907,0.32236585080757285,41.419985349403305,0.6903330891567218,1.6948747527960202
7,150,45,10,500,0,0.8065779494976536,137460636.91121352,71164499.99999766,21738311.32807363,0.999999999999993,0.3054656651571267,39.95180091844897,0.6658633486408161,1.7168138302641711
8,150,45,10,500,0,0.8509344036023556,125158552.24455279,61744833.3333327,21738311.32807366,0.9999999999999944,0.3520668881024952,43.8787434139485,0.731312390232475,1.8639003043168267
9,150,45,10,500,0,0.9331133679141427,128486675.57788299,64293166.66666525,21738311.328073647,0.9999999999999938,0.33811231356480276,42.74217521233252,0.7123695868722086,1.9159728056381935
10,150,45,8,500,0,0.7687456739190212,140374540.57787976,73395666.66666399,21738311.328073602,0.9999999999999918,0.2961797653095922,39.122478886783256,0.6520413147797209,1.6577308009464158
11,150,45,8,500,0,0.773043693315,135961784.2445464,70016833.33333102,21738311.32807358,0.9999999999999908,0.3104726434082419,40.39223249764231,0.6732038749607052,1.6946256830022988
12,150,45,8,500,0,0.8102641698281243,146815297.24454522,78327333.33332981,21738311.328073654,0.9999999999999941,0.27753161512040875,37.406183845083234,0.6234363974180539,1.6557258593425053
13,150,45,8,500,0,0.732625339058714,149605263.11742142,80470499.9999969,21733914.161752332,0.9997977227276265,0.2700854867529488,36.708601593044385,0.6118100265507398,1.5605037550118128
14,150,45,8,500,0,0.7697616542201128,134199554.91121535,68667499.99999838,21738311.32807362,0.9999999999999927,0.31657350752647373,40.92263945013307,0.6820439908355511,1.705064451076843
15,150,45,8,500,0,0.8146229326414576,145347570.9112144,77203499.99999733,21738311.328073636,0.9999999999999933,0.28157157807708705,37.78391317839544,0.6297318863065906,1.6696120814097177
16,150,45,8,500,0,0.7499306844798913,142478434.91917658,75036499.9999969,21719261.063536808,0.9991236548115691,0.2894492821965004,38.54478050039868,0.642413008339978,1.6239031185770698
17,150,45,8,500,0,0.780712255223068,143427315.5778787,75733166.66666341,21738311.328073613,0.9999999999999922,0.2870381932364448,38.289777493730206,0.6381629582288367,1.6485057680410606
18,150,45,8,500,0,0.8046682350577667,124667713.91121772,61368999.99999894,21738311.32807358,0.9999999999999908,0.35422300066929485,44.05150160939819,0.7341916934899698,1.8222383290831723
19,150,45,8,500,0,0.8664305043458692,150073984.9112128,80822499.99999662,21738311.328073636,0.9999999999999934,0.268963609490854,36.59395066539397,0.6098991777565661,1.6915005696951184
20,150,40,10,500,0,0.7279408745815634,134989123.91121536,69270666.66666493,21738311.32807365,0.999999999999994,0.31381697873184705,40.68327759214179,0.6780546265356965,1.6570490841027374
21,150,40,10,500,0,0.8127443984834827,130969038.24454771,66192499.99999824,21738311.32807358,0.9999999999999907,0.3284104895278794,41.93204801386427,0.6988674668977378,1.7743402570035238
22,150,40,10,500,0,0.8292200962852649,141683679.9112149,74396666.66666433,21738311.328073636,0.9999999999999933,0.29219469503213835,38.76099211596846,0.646016535266141,1.7089923875771165
23,150,40,10,500,0,0.8030898185729746,140297360.91121653,73335166.66666476,21738311.328073665,0.9999999999999947,0.29642410750741544,39.14400074478479,0.6524000124130799,1.692629116991987
24,150,40,10,500,0,0.7108082345535632,127497254.91121666,63534166.666665405,21738311.328073606,0.999999999999992,0.342151514194316,43.0738685615172,0.71789780935862,1.702427255267636
25,150,40,10,500,0,0.7358301829131276,127274581.91121645,63363666.66666525,21738311.32807359,0.9999999999999912,0.34307218113546795,43.149228365416604,0.7191538060902768,1.729441733911779
26,150,40,10,500,0,0.7931609991417737,142521696.57788238,75038333.33333138,21738311.32807364,0.9999999999999936,0.2896960841535332,38.53308044925603,0.6422180074876006,1.6671358739522009
27,150,40,10,500,0,0.7167169789991372,129665796.25251509,65224499.99999883,21719261.063536838,0.9991236548115703,0.3329923734721957,42.35349767416769,0.7058916279027948,1.6890025056796887
28,150,40,10,500,0,0.929798313372362,131512551.91121835,66608666.666665874,21738311.328073677,0.9999999999999951,0.3263586019047662,41.75875169472349,0.6959791949120582,1.8868643898082331
29,150,40,10,500,0,0.6916591544266455,138508793.9112129,71965666.66666408,21738311.328073673,0.999999999999995,0.3020650309370828,39.64946805847116,0.660824467641186,1.5941356468174979
30,150,45,10,600,0,0.7466635080277867,143816637.5601281,69210166.66666527,26085973.593688264,0.9999999999999898,0.3769095618469655,45.8208459869247,0.763680766448745,1.8118719239541041
31,150,45,10,600,0,0.7925483614605257,155647038.5601232,78268666.66666365,26085973.593688183,0.9999999999999867,0.33328756838014173,42.33810075001522,0.7056350125002537,1.7648134286648927
32,150,45,10,600,0,0.7961694556191855,151054707.2267906,74752333.33333069,26085973.593688175,0.9999999999999865,0.3489653423575063,43.6252541942053,0.7270875699034216,1.8024292994086122
