int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,100,50,6,800,0,1.0,148928976.8634991,60177333.33333254,34339293.735237755,0.9872918949691646,0.570635018754097,58.993220695074186,0.9832203449179031,2.4397283599211805
1,100,50,6,800,0,1.0,146769167.2507573,58648333.333332725,34259774.15849653,0.9850056209935462,0.584155971897415,59.86134666138243,0.9976891110230405,2.4650138885409723
2,100,50,6,800,0,0.9894538517095536,145555662.92305917,57528166.66666662,34381508.340520024,0.9885056106025102,0.5976465153102403,60.36041349105174,0.9940111137853163,2.461582177743062
3,100,50,6,800,0,1.0,155781599.25075418,65462833.333332084,34314774.15849658,0.9865869305755667,0.5241871213207071,56.398188504008864,0.9399698084001478,2.3593195054567135
4,100,50,6,800,0,0.9831886696630424,160427385.084085,68902166.66666478,34389940.82516332,0.9887480536709952,0.4991126184976901,54.76496419482926,0.9127494032471544,2.2952281677083493
5,100,50,6,800,0,1.0,142220697.06623745,55412499.99999999,34102394.045666516,0.9804807722583213,0.6154278194570995,61.77581871862242,0.970836722647133,2.4631789782128126
6,100,50,6,800,0,0.9589436795686453,155783375.75075397,65495833.33333202,34294607.49182994,0.9860071170621605,0.5236151026171736,56.3975453584782,0.93995908930797,2.3177948509703543
7,100,50,6,800,0,1.0,138269732.7299711,53355500.00000047,33485252.837141387,0.9627372939583265,0.6275876495795389,63.54102106465998,0.9426907265508261,2.444760846214457
8,100,50,6,800,0,1.0,152018942.9174227,62518499.99999919,34355107.49182986,0.9877465576023793,0.5495190622268658,57.79411322951036,0.9632352204918393,2.402850470273332
9,100,50,6,800,0,0.9949273294999191,148423812.91742393,59828999.99999942,34314774.15849642,0.9865869305755621,0.5735475130538159,59.19400551236349,0.9865667585393915,2.4403320984823633
10,100,45,6,800,0,0.9879664445554415,147940174.03016666,59387166.6666661,34359460.40190436,0.9878717084825698,0.5785670933715424,59.38751970244727,0.9897919950407879,2.4406121142934634
11,100,45,6,800,0,0.9684497234866177,154293700.75075418,64267499.99999875,34349607.49182985,0.9875884266441771,0.5344786632719574,56.942052444464785,0.9490342074077465,2.3450668615119303
