int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,200,45,10,700,0,0.6530558419728535,164076229.7868296,78046833.33333007,30341173.964621384,0.9969618518434875,0.3887559900737718,46.85505030185122,0.7809175050308537,1.7449781390627246
1,200,45,10,700,0,0.9198190700313625,169030561.95349735,81894999.9999966,30306340.631288186,0.9958172849079352,0.3700633815408687,45.48171591664601,0.7580285986107669,1.9738983738748244
2,200,45,10,700,0,0.6314203774228905,165790572.45349813,79359499.99999706,30341173.964621462,0.9969618518434901,0.38232566944880675,46.370549822163845,0.7728424970360641,1.710123410018
3,200,45,10,700,0,0.7043117410213844,156163414.62016663,72042666.66666438,30306340.631288297,0.995817284907939,0.4206721104802144,49.22920018558055,0.8204866697596759,1.8613360991652317
4,200,45,10,700,0,0.61879066344115,158354229.62016582,73720166.66666415,30306340.63128814,0.9958172849079338,0.4110997302586471,48.548119102598235,0.8091353183766372,1.756805766024705
5,200,45,10,700,0,0.6366567076763077,158594085.03131548,73945666.66666417,30279670.260936663,0.9949409397195121,0.4094853914487352,48.47469562614515,0.8079115937690858,1.7721566146043817
6,200,45,10,700,0,0.6096315771390703,149287971.67774156,66760833.33333186,30317385.722017527,0.996180208706472,0.4541193422593316,51.496446187876174,0.8582741031312696,1.8312011540778053
7,200,45,10,700,0,0.644481725286128,160530678.62016678,75386666.6666645,30306340.631288264,0.9958172849079377,0.4020119468246702,47.88991154887085,0.7981651924811808,1.7642564752270449
8,200,45,10,700,0,0.676090519775585,168228222.6777348,81286333.33332989,30302719.055350915,0.9956982857862393,0.3727898382510246,45.698634138976075,0.7616439023162679,1.7359662926926727
9,200,45,10,700,0,0.6596013341674697,159050980.62016642,74253666.66666436,30306340.631288163,0.9958172849079345,0.40814604842798924,48.33544546549779,0.8055907577582965,1.7917089306681575
10,200,40,10,700,0,0.562158611252907,152738956.9535033,69419166.66666512,30306340.631288245,0.9958172849079372,0.4365702166494208,50.33293505035729,0.8388822508392882,1.750297035411732
11,200,40,10,700,0,0.5951148210012135,157771845.62016574,73272833.3333309,30306340.6312882,0.9958172849079358,0.4136095091808361,48.72732501658317,0.8121220836097195,1.738124511955602
12,200,40,10,700,0,0.617852685457302,156876364.95350018,72587166.66666454,30306340.631288256,0.9958172849079375,0.4175165118437714,49.00547002270702,0.8167578337117837,1.7686237286441027
13,200,40,10,700,0,0.6053701666398124,163556554.95349577,77702166.66666327,30306340.631288223,0.9958172849079364,0.3900321179112064,47.00392474141976,0.7833987456903293,1.7007946066591069
14,200,40,10,700,0,0.5605850360789842,155928208.9535009,71861166.6666647,30306340.631288294,0.9958172849079387,0.4217346035010442,49.303458633918936,0.8217243105653156,1.7196970294451353
15,200,40,10,700,0,0.5259966653552105,157187628.2868317,72825499.99999727,30306340.631288238,0.9958172849079369,0.416150120923157,48.9084292688195,0.8151404878136584,1.6740572499073947
16,200,40,10,700,0,0.5787311283756393,146671716.28683767,64773499.99999875,30306340.631288283,0.9958172849079384,0.4678817823845997,52.41501357334225,0.8735835595557042,1.8266201138390232
17,200,40,10,700,0,0.632584369745844,161547709.28682968,76163999.99999693,30306340.63128831,0.9958172849079393,0.39790899416114606,47.58841851697339,0.7931403086162232,1.744051873690984
18,200,40,10,700,0,0.6450689702574072,154971853.17773986,71252499.99999833,30227552.38868424,0.9932284308200376,0.42423146400035017,49.60771806208403,0.8267953010347339,1.811249442492421
19,200,40,10,700,0,0.6490148174878734,144543153.95350572,63143666.66666565,30306340.631288253,0.9958172849079374,0.47995851731694505,53.18688426068858,0.8864480710114763,1.9194297023529057
20,200,50,10,700,0,0.748703854539534,172025977.45349562,84135333.3333295,30341173.964621563,0.9969618518434934,0.3606234475165758,44.68976205688626,0.744829367614771,1.7820319801675657
21,200,50,10,700,0,0.659534617927217,168080572.62016153,81168999.99999604,30306340.63128817,0.9958172849079348,0.37337333996094135,45.73877801673931,0.7623129669456552,1.7205462568416254
22,200,50,10,700,0,0.687770654254104,156676362.9535009,72436833.33333133,30306340.6312882,0.9958172849079358,0.41838301367797287,49.06802695108272,0.8178004491847121,1.8402775143811945
23,200,50,10,700,0,0.7073124584341751,163392467.95349827,77579333.33333065,30306340.631288186,0.9958172849079352,0.39064966569218484,47.051128465652155,0.784185474427536,1.8040176654154587
24,200,50,10,700,0,0.7463215179029754,170281957.55900982,82855666.66666342,30305656.527909778,0.9957948063785355,0.365764440105617,45.14747252265911,0.7524578753776517,1.7913909453651207
25,200,50,10,700,0,0.7638973673287369,157329559.45350322,72882333.33333194,30341173.964621514,0.9969618518434917,0.41630354815692083,48.86430767812601,0.8144051279687669,1.9113453338230406
26,200,50,10,700,0,0.6548894842470442,170752648.62016484,83214999.99999684,30306340.63128823,0.9958172849079368,0.36419324197908287,45.02302050436316,0.7503836750727193,1.6966277529030298
27,200,50,10,700,0,0.7399072487506757,170769374.53131115,83214999.99999575,30314503.59427005,0.9960855066550707,0.36429133682955717,45.01861074973028,0.7503101791621714,1.7816504973764928
