int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,150,40,10,200,0,0.8120822886576746,110766122.29781741,71186499.99999785,8695324.531229498,0.9999999999999994,0.12214850471971174,19.84180681247254,0.3306967802078757,1.2404978726413196
1,150,40,10,200,0,0.655220598097659,94051281.29781984,58387999.99999967,8695324.531229502,0.9999999999999997,0.1489231439889969,23.368102695385037,0.3894683782564173,1.1638274915452738
2,150,40,10,200,0,0.7403901185015443,105652973.0343371,67283333.33333181,8687704.425414788,0.9991236548115774,0.1291211953244734,20.802064881654747,0.34670108136091243,1.1903881561220355
3,150,40,10,200,0,0.7500050412992432,108508265.96448465,69457666.6666648,8695324.531229498,0.9999999999999994,0.12518883729508717,20.254678115668643,0.33757796859447736,1.1877340797297902
4,150,40,10,200,0,0.9550273500713686,106573644.63115184,67976333.33333178,8695324.531229516,1.0000000000000016,0.12791693968826967,20.622359379812142,0.3437059896635357,1.40106689148552
5,150,40,10,200,0,0.7167196566612037,100808089.96448596,63561666.66666565,8695324.531229502,0.9999999999999997,0.13680139283996604,21.801821667033575,0.3633636944505596,1.1895244653837362
6,150,40,10,200,0,0.8468372408004057,110405724.70100296,70922499.99999788,8687704.425414791,0.9991236548115777,0.12249574430420598,19.906576456537987,0.3317762742756331,1.2766101105194037
7,150,40,10,200,0,0.683633116546954,92556816.80415612,57243999.99999967,8695129.07312144,0.9999775214706061,0.15189590303126072,23.745414718079534,0.39575691196799223,1.200906750939955
8,150,40,10,200,0,0.7388115792701183,103240732.63115183,65424333.333331995,8695324.531229496,0.9999999999999991,0.13290658212637002,21.288109295505294,0.3548018215917549,1.1999386665629692
9,150,40,10,200,0,0.7633920059803011,103635797.6311525,65726833.33333216,8695324.531229496,0.9999999999999991,0.13229489525429217,21.206957926083934,0.3534492987680656,1.2226772209518004
10,150,35,10,200,0,0.7091015235730262,105857177.96448524,67426333.33333176,8695324.531229498,0.9999999999999994,0.12896036461367272,20.761936434176953,0.3460322739029492,1.1583020891669138
11,150,35,10,200,0,0.9995953120953119,82658482.29782279,49663166.6666671,8695324.531229503,1.0,0.17508598655400742,26.588922744567373,0.44314871240945625,1.582812813747974
12,150,35,10,200,0,0.7140418604417867,96557587.29781917,60305666.666665986,8695324.5312295,0.9999999999999996,0.14418752020920528,22.761546363220273,0.37935910605367124,1.2087509826628222
13,150,35,10,200,0,0.7244780338828516,98092354.96448544,61480833.333332375,8695324.531229496,0.9999999999999991,0.1414314683095756,22.405415802237783,0.3734235967039631,1.2110468052344752
14,150,35,10,200,0,0.8966114545609636,81236248.2978239,48574166.666667506,8695324.531229502,0.9999999999999997,0.17901129608459954,27.054425161813793,0.4509070860302299,1.4907275774588733
15,150,35,10,200,0,0.623158952851757,106137314.96448582,67640833.33333209,8695324.531229502,0.9999999999999997,0.1285514104827655,20.707137736953275,0.34511896228255456,1.071119043520524
16,150,35,10,200,0,0.9319902700073731,90479521.70100689,55663666.66666683,8687704.425414786,0.9991236548115772,0.15607495778960712,24.2905793342135,0.40484298890355835,1.4616932251426171
17,150,35,10,200,0,0.6868861646860333,101032596.2978189,63732166.66666542,8695324.531229496,0.9999999999999991,0.13643541379517407,21.75337545044803,0.3625562575074672,1.1585907532296398
18,150,35,10,200,0,0.8554528877445104,99295457.03433894,62413999.999999486,8687704.425414788,0.9991236548115774,0.13919480285536673,22.133943139412146,0.36889905232353576,1.3357077823523396
19,150,35,10,200,0,0.67502795406134,103948894.29781787,65965166.66666498,8695324.5312295,0.9999999999999996,0.13181691141885069,21.143082038979774,0.3523847006496629,1.1328661838460834
20,150,45,10,200,0,0.7675718778094687,108257421.9644844,69266999.99999794,8695324.531229498,0.9999999999999994,0.12553343628610678,20.301610366456206,0.3383601727742701,1.2063587996126244
