air_temp,ghi,wind_speed_100m,time
25.39171974522293,324.24044585987264,3.3531847133757964,08:55
25.55095541401274,333.6656050955414,3.3519108280254777,09:00
25.64968152866242,341.2579617834395,3.3479299363057327,09:05
25.743630573248407,349.96815286624206,3.345859872611465,09:10
25.8343949044586,357.5812101910828,3.335191082802548,09:15
25.909235668789808,366.00955414012736,3.332165605095541,09:20
25.996815286624205,374.0270700636943,3.3288216560509554,09:25
26.113057324840764,383.07643312101914,3.325636942675159,09:30
26.197452229299362,392.0875796178344,3.3226114649681526,09:35
26.264331210191084,401.0127388535032,3.3207006369426755,09:40
26.337579617834393,409.28662420382165,3.3203821656050954,09:45
26.410828025477706,415.80573248407643,3.320859872611465,09:50
26.498407643312103,422.3471337579618,3.323248407643312,09:55
26.59235668789809,429.2691082802548,3.325636942675159,10:00
26.638535031847134,435.3407643312102,3.3229299363057327,10:05
26.660828025477706,440.2627388535032,3.319585987261146,10:10
26.671974522292995,443.9968152866242,3.3136942675159236,10:15
26.68471337579618,449.79777070063693,3.312261146496815,10:20
26.69267515923567,454.85668789808915,3.3073248407643314,10:25
26.705414012738853,462.3869426751592,3.3052547770700635,10:30
26.72452229299363,468.60828025477707,3.305732484076433,10:35
26.727707006369428,474.5063694267516,3.304936305732484,10:40
26.74203821656051,480.1210191082803,3.303503184713376,10:45
26.761146496815286,485.6910828025478,3.3076433121019106,10:50
26.77547770700637,491.7563694267516,3.309872611464968,10:55
26.79299363057325,496.171974522293,3.311942675159236,11:00
26.863057324840764,501.38216560509557,3.310191082802548,11:05
26.96656050955414,501.312101910828,3.3111464968152866,11:10
27.101910828025478,502.28821656050957,3.3111464968152866,11:15
27.211783439490446,503.3980891719745,3.314171974522293,11:20
27.302547770700638,502.86783439490443,3.313057324840764,11:25
27.43471337579618,504.3407643312102,3.317515923566879,11:30
27.55095541401274,506.28343949044586,3.3178343949044584,11:35
27.670382165605094,508.62261146496814,3.3229299363057327,11:40
27.812101910828027,511.5127388535032,3.3294585987261147,11:45
27.921974522292995,514.4267515923567,3.33343949044586,11:50
28.04140127388535,515.8216560509554,3.3402866242038214,11:55
28.144904458598727,518.1353503184713,3.3463375796178343,12:00
28.213375796178344,519.296178343949,3.3503184713375798,12:05
28.235668789808916,522.6783439490446,3.3539808917197456,12:10
28.24044585987261,527.2404458598726,3.3539808917197456,12:15
28.246815286624205,528.7420382165606,3.3555732484076435,12:20
28.261146496815286,530.5843949044586,3.3593949044585982,12:25
28.272292993630572,531.0286624203821,3.3644904458598726,12:30
28.29140127388535,530.5525477707006,3.3678343949044587,12:35
28.28980891719745,529.1910828025477,3.3714968152866245,12:40
28.302547770700638,527.2213375796179,3.377547770700637,12:45
28.31528662420382,523.5493630573249,3.3848726114649677,12:50
28.329617834394906,520.4713375796179,3.3941082802547773,12:55
28.35987261146497,516.7324840764331,3.39984076433121,13:00
28.35828025477707,511.7420382165605,3.4070063694267514,13:05
28.369426751592357,506.8041401273885,3.40828025477707,13:10
28.39171974522293,503.1703821656051,3.4114649681528664,13:15
28.4171974522293,498.54617834394907,3.4143312101910825,13:20
28.423566878980893,493.4920382165605,3.4211783439490446,13:25
28.431528662420384,487.21815286624206,3.4245222929936303,13:30
28.45063694267516,482.45063694267515,3.4320063694267517,13:35
28.455414012738853,475.71337579617835,3.4394904458598727,13:40
28.469745222929937,469.9187898089172,3.4471337579617836,13:45
28.477707006369428,465.24044585987264,3.457324840764331,13:50
28.485668789808916,460.86942675159236,3.46671974522293,13:55
28.49044585987261,455.29936305732485,3.478343949044586,14:00
28.487261146496817,448.5843949044586,3.4813694267515927,14:05
28.49203821656051,440.38216560509557,3.4883757961783437,14:10
28.495222929936304,431.9076433121019,3.493949044585987,14:15
28.479299363057326,425.2372611464968,3.503980891719745,14:20
28.485668789808916,417.9920382165605,3.512579617834395,14:25
28.477707006369428,411.0589171974522,3.5208598726114646,14:30
28.469745222929937,402.4856687898089,3.5335987261146498,14:35
28.45859872611465,393.14649681528664,3.544745222929936,14:40
28.46815286624204,383.7388535031847,3.5614649681528663,14:45
28.47452229299363,373.03343949044586,3.573248407643312,14:50
28.472929936305732,363.5015923566879,3.5918789808917193,14:55
28.485668789808916,353.6783439490446,3.6078025477707003,15:00
28.471337579617835,344.8407643312102,3.619745222929936,15:05
28.476114649681527,333.9299363057325,3.630732484076433,15:10
28.485668789808916,322.38216560509557,3.6420382165605094,15:15
28.506369426751593,310.5843949044586,3.6554140127388535,15:20
28.503184713375795,299.8423566878981,3.6659235668789805,15:25
28.496815286624205,289.6003184713376,3.685828025477707,15:30
28.519108280254777,279.64171974522293,3.7041401273885346,15:35
28.512738853503183,269.0429936305732,3.7219745222929936,15:40
28.520700636942674,257.84554140127386,3.7449044585987266,15:45
28.519108280254777,246.61942675159236,3.767515923566879,15:50
28.522292993630572,236.14490445859872,3.792675159235669,15:55
28.546178343949045,225.38057324840764,3.81671974522293,16:00
28.46496815286624,213.78184713375796,3.8288216560509554,16:05
28.269108280254777,202.78662420382165,3.81671974522293,16:10
28.093949044585987,192.2420382165605,3.810668789808917,16:15
27.93312101910828,180.98726114649682,3.80859872611465,16:20
27.777070063694268,169.78025477707007,3.805732484076433,16:25
27.616242038216562,159.03184713375796,3.8087579617834395,16:30
27.429936305732483,148.97133757961782,3.812420382165605,16:35
27.245222929936304,138.80732484076432,3.8207006369426755,16:40
27.068471337579616,128.38216560509554,3.8312101910828025,16:45
26.901273885350317,117.59394904458598,3.8404458598726117,16:50
26.753184713375795,107.02388535031847,3.8547770700636947,16:55
26.563694267515924,97.2515923566879,3.872929936305732,17:00
