air_temp,ghi,wind_speed_100m,time,day,season
28.555555555555557,0.0,3.6666666666666665,00:00,1,Autumn
28.555555555555557,0.0,3.6555555555555554,00:05,1,Autumn
28.555555555555557,0.0,3.6111111111111107,00:10,1,Autumn
28.555555555555557,0.0,3.5555555555555554,00:15,1,Autumn
28.555555555555557,0.0,3.522222222222222,00:20,1,Autumn
28.555555555555557,0.0,3.488888888888889,00:25,1,Autumn
28.555555555555557,0.0,3.4444444444444446,00:30,1,Autumn
28.444444444444446,0.0,3.4111111111111114,00:35,1,Autumn
28.444444444444446,0.0,3.3555555555555556,00:40,1,Autumn
28.444444444444446,0.0,3.3444444444444446,00:45,1,Autumn
28.333333333333332,0.0,3.3111111111111113,00:50,1,Autumn
28.333333333333332,0.0,3.3000000000000003,00:55,1,Autumn
28.333333333333332,0.0,3.255555555555555,01:00,1,Autumn
28.333333333333332,0.0,3.244444444444445,01:05,1,Autumn
28.333333333333332,0.0,3.2000000000000006,01:10,1,Autumn
28.333333333333332,0.0,3.1777777777777776,01:15,1,Autumn
28.333333333333332,0.0,3.1666666666666665,01:20,1,Autumn
28.222222222222225,0.0,3.1666666666666665,01:25,1,Autumn
28.222222222222225,0.0,3.1888888888888887,01:30,1,Autumn
28.222222222222225,0.0,3.222222222222222,01:35,1,Autumn
28.222222222222225,0.0,3.255555555555555,01:40,1,Autumn
28.11111111111111,0.0,3.2999999999999994,01:45,1,Autumn
28.11111111111111,0.0,3.3444444444444446,01:50,1,Autumn
28.11111111111111,0.0,3.411111111111111,01:55,1,Autumn
28.11111111111111,0.0,3.466666666666667,02:00,1,Autumn
28.11111111111111,0.0,3.522222222222222,02:05,1,Autumn
27.888888888888886,0.0,3.522222222222222,02:10,1,Autumn
27.888888888888886,0.0,3.5444444444444443,02:15,1,Autumn
27.888888888888886,0.0,3.5444444444444443,02:20,1,Autumn
27.888888888888886,0.0,3.5888888888888886,02:25,1,Autumn
27.777777777777775,0.0,3.5999999999999996,02:30,1,Autumn
27.666666666666668,0.0,3.6222222222222222,02:35,1,Autumn
27.666666666666668,0.0,3.6555555555555554,02:40,1,Autumn
27.555555555555554,0.0,3.6888888888888887,02:45,1,Autumn
27.444444444444443,0.0,3.733333333333333,02:50,1,Autumn
27.444444444444443,0.0,3.755555555555555,02:55,1,Autumn
27.444444444444443,0.0,3.8111111111111113,03:00,1,Autumn
27.333333333333332,0.0,3.8111111111111113,03:05,1,Autumn
27.333333333333332,0.0,3.8111111111111113,03:10,1,Autumn
27.333333333333332,0.0,3.766666666666667,03:15,1,Autumn
27.333333333333332,0.0,3.733333333333333,03:20,1,Autumn
27.333333333333332,0.0,3.7222222222222228,03:25,1,Autumn
27.333333333333332,0.0,3.7000000000000006,03:30,1,Autumn
27.222222222222225,0.0,3.6999999999999997,03:35,1,Autumn
27.222222222222225,0.0,3.6888888888888896,03:40,1,Autumn
27.222222222222225,0.0,3.6777777777777776,03:45,1,Autumn
27.222222222222225,0.0,3.6666666666666665,03:50,1,Autumn
27.222222222222225,0.0,3.6444444444444444,03:55,1,Autumn
27.222222222222225,0.0,3.6333333333333333,04:00,1,Autumn
27.222222222222225,0.0,3.6222222222222222,04:05,1,Autumn
27.222222222222225,0.0,3.611111111111111,04:10,1,Autumn
27.222222222222225,0.0,3.588888888888889,04:15,1,Autumn
27.333333333333332,0.0,3.5888888888888886,04:20,1,Autumn
27.333333333333332,0.0,3.5555555555555554,04:25,1,Autumn
27.222222222222225,0.0,3.566666666666667,04:30,1,Autumn
27.333333333333332,0.0,3.566666666666667,04:35,1,Autumn
27.333333333333332,0.0,3.5666666666666664,04:40,1,Autumn
27.444444444444443,0.0,3.5888888888888886,04:45,1,Autumn
27.444444444444443,0.0,3.5666666666666664,04:50,1,Autumn
27.555555555555554,0.0,3.577777777777778,04:55,1,Autumn
27.666666666666668,0.0,3.577777777777778,05:00,1,Autumn
27.666666666666668,0.0,3.588888888888889,05:05,1,Autumn
27.666666666666668,0.0,3.577777777777778,05:10,1,Autumn
27.666666666666668,0.0,3.5777777777777775,05:15,1,Autumn
27.555555555555554,0.0,3.6111111111111107,05:20,1,Autumn
27.555555555555554,0.0,3.6,05:25,1,Autumn
27.555555555555554,1.0,3.6222222222222222,05:30,1,Autumn
27.555555555555554,2.3333333333333335,3.6555555555555554,05:35,1,Autumn
27.555555555555554,4.777777777777778,3.6444444444444444,05:40,1,Autumn
27.555555555555554,9.666666666666666,3.6777777777777776,05:45,1,Autumn
27.555555555555554,13.222222222222221,3.711111111111111,05:50,1,Autumn
27.555555555555554,17.444444444444446,3.711111111111111,05:55,1,Autumn
27.555555555555554,24.222222222222225,3.733333333333333,06:00,1,Autumn
27.555555555555554,30.222222222222218,3.733333333333333,06:05,1,Autumn
