air_temp,ghi,wind_speed_100m,time,season
26.205495818399044,0.0,5.113799283154122,00:00,Summer
26.205495818399044,0.0,5.099486260454003,00:05,Summer
26.194384707287934,0.0,5.0789486260454,00:10,Summer
26.183393070489842,0.0,5.062401433691757,00:15,Summer
26.18709677419355,0.0,5.046690561529271,00:20,Summer
26.18709677419355,0.0,5.032700119474313,00:25,Summer
26.190800477897255,0.0,5.019916367980884,00:30,Summer
26.15806451612903,0.0,5.008888888888889,00:35,Summer
26.147072879330945,0.0,5.001911589008363,00:40,Summer
26.147072879330945,0.0,4.9927837514934295,00:45,Summer
26.139904420549584,0.0,4.9847431302270016,00:50,Summer
26.1326164874552,0.0,4.981744324970131,00:55,Summer
26.129032258064516,0.0,4.975137395459976,01:00,Summer
26.129032258064516,0.0,4.964181600955794,01:05,Summer
26.121744324970127,0.0,4.948028673835125,01:10,Summer
26.114336917562724,0.0,4.933046594982079,01:15,Summer
26.110872162485066,0.0,4.920609318996416,01:20,Summer
26.110872162485066,0.0,4.904492234169653,01:25,Summer
26.110872162485066,0.0,4.887706093189965,01:30,Summer
26.107168458781363,0.0,4.873787335722819,01:35,Summer
26.10358422939068,0.0,4.864994026284349,01:40,Summer
26.10358422939068,0.0,4.8529629629629625,01:45,Summer
26.074432497013145,0.0,4.8408841099163675,01:50,Summer
26.078136200716845,0.0,4.832485065710872,01:55,Summer
26.081839904420548,0.0,4.824778972520908,02:00,Summer
26.078136200716845,0.0,4.806810035842294,02:05,Summer
26.030227001194742,0.0,4.788888888888889,02:10,Summer
26.00477897252091,0.0,4.769522102747909,02:15,Summer
25.9610513739546,0.0,4.748996415770609,02:20,Summer
25.938948626045402,0.0,4.733608124253286,02:25,Summer
25.92795698924731,0.0,4.714922341696536,02:30,Summer
25.880286738351256,0.0,4.698112305854241,02:35,Summer
25.862246117084826,0.0,4.6853166069295105,02:40,Summer
25.832735961768222,0.0,4.670621266427719,02:45,Summer
25.807407407407407,0.0,4.659653524492234,02:50,Summer
25.771087216248503,0.0,4.646129032258064,02:55,Summer
25.71983273596177,0.0,4.6329271206690565,03:00,Summer
25.716248506571088,0.0,4.619056152927121,03:05,Summer
25.70884109916368,0.0,4.601935483870967,03:10,Summer
25.690561529271207,0.0,4.5815053763440865,03:15,Summer
25.66117084826762,0.0,4.568781362007169,03:20,Summer
25.654121863799286,0.0,4.55452807646356,03:25,Summer
25.643130227001194,0.0,4.538136200716846,03:30,Summer
25.60657108721625,0.0,4.521385902031064,03:35,Summer
25.59557945041816,0.0,4.510131421744325,03:40,Summer
25.58829151732378,0.0,4.495555555555556,03:45,Summer
25.573715651135007,0.0,4.485758661887695,03:50,Summer
25.5479091995221,0.0,4.470800477897252,03:55,Summer
25.53321385902031,0.0,4.462461170848267,04:00,Summer
25.536917562724014,0.0,4.439545997610513,04:05,Summer
25.602628434886498,0.0,4.399749103942653,04:10,Summer
25.63178016726404,0.0,4.365077658303465,04:15,Summer
25.672043010752688,0.0,4.332329749103942,04:20,Summer
25.723178016726404,0.0,4.295459976105136,04:25,Summer
25.75973715651135,0.0,4.2655794504181594,04:30,Summer
25.79641577060932,0.0,4.2360454002389485,04:35,Summer
25.840023894862608,0.0,4.209426523297491,04:40,Summer
25.869295101553167,0.0,4.183201911589008,04:45,Summer
25.898446833930706,0.0,4.162031063321386,04:50,Summer
25.91648745519713,0.0,4.138817204301076,04:55,Summer
25.964277180406214,0.0,4.1154241338112305,05:00,Summer
25.971445639187575,0.0,4.10378733572282,05:05,Summer
25.971445639187575,0.0,4.096164874551971,05:10,Summer
25.971445639187575,0.0,4.088088410991637,05:15,Summer
25.96415770609319,0.0,4.081911589008363,05:20,Summer
25.96415770609319,0.7020310633213859,4.076475507765831,05:25,Summer
25.96415770609319,2.577180406212664,4.072066905615293,05:30,Summer
25.94910394265233,5.804778972520907,4.066547192353643,05:35,Summer
25.952807646356035,9.624850657108722,4.060334528076464,05:40,Summer
25.952807646356035,15.003106332138591,4.0589486260454,05:45,Summer
25.952927120669056,20.54994026284349,4.058088410991637,05:50,Summer
25.945758661887695,26.183154121863797,4.058494623655914,05:55,Summer
25.945758661887695,32.119593787335724,4.055925925925926,06:00,Summer
25.945758661887695,39.02879330943847,4.046391875746714,06:05,Summer
25.95675029868578,46.95137395459977,4.0199880525686975,06:10,Summer
25.982556750298684,55.26810035842294,3.999868578255675,06:15,Summer
25.993548387096777,64.03452807646356,3.974886499402628,06:20,Summer
25.986021505376343,72.92126642771804,3.9525686977299883,06:25,Summer
26.00083632019116,82.9041816009558,3.9332497013142174,06:30,Summer
26.029749103942653,92.5673835125448,3.908661887694146,06:35,Summer
26.033452807646356,102.44229390681004,3.8922341696535248,06:40,Summer
26.029868578255673,112.45352449223417,3.8723775388291517,06:45,Summer
26.048387096774192,122.98410991636798,3.8515292712066906,06:50,Summer
26.048387096774192,133.1958183990442,3.835459976105138,06:55,Summer
26.074193548387097,143.4125448028674,3.8171804062126644,07:00,Summer
26.074193548387097,153.27562724014336,3.7991039426523296,07:05,Summer
26.07037037037037,165.07072879330943,3.776762246117085,07:10,Summer
26.08136200716846,176.16081242532854,3.752532855436081,07:15,Summer
26.102986857825567,187.63082437275986,3.732688172043011,07:20,Summer
26.11027479091995,197.90346475507764,3.710645161290323,07:25,Summer
26.117682198327362,208.3357228195938,3.693046594982079,07:30,Summer
26.13273596176822,218.5863799283154,3.6757586618876945,07:35,Summer
26.136439665471926,228.63201911589007,3.658136200716846,07:40,Summer
26.143966547192353,237.79450418160096,3.6477658303464757,07:45,Summer
26.151254480286738,248.7231780167264,3.6374432497013145,07:50,Summer
26.136439665471926,258.0455197132616,3.626774193548387,07:55,Summer
26.14384707287933,267.289247311828,3.6135722819593785,08:00,Summer
26.232258064516127,274.8303464755077,3.6054360812425323,08:05,Summer
26.41457586618877,285.7942652329749,3.5959976105137397,08:10,Summer
26.5831541218638,295.4925925925926,3.5839307048984472,08:15,Summer
26.765710872162487,307.63393070489843,3.5759617682198326,08:20,Summer
26.97443249701314,318.0743130227001,3.5642532855436078,08:25,Summer
27.146356033452808,329.81218637992833,3.5551971326164877,08:30,Summer
27.263560334528076,340.26511350059735,3.5497013142174434,08:35,Summer
27.468339307048982,353.1649940262843,3.5457108721624855,08:40,Summer
27.636081242532853,364.23166069295104,3.5443608124253285,08:45,Summer
27.837873357228194,373.9296296296296,3.5341577060931897,08:50,Summer
27.99545997610514,382.5861409796894,3.5404181600955797,08:55,Summer
28.192353643966545,393.77108721624853,3.536439665471924,09:00,Summer
28.331899641577063,404.8217443249701,3.5310035842293908,09:05,Summer
28.405376344086022,418.4970131421744,3.5278733572281964,09:10,Summer
28.474910394265233,430.4057347670251,3.5181003584229393,09:15,Summer
28.529390681003587,442.61421744324974,3.5094265232974915,09:20,Summer
28.609557945041814,453.3951015531661,3.505818399044206,09:25,Summer
28.664157706093192,463.0044205495819,3.502568697729988,09:30,Summer
28.755913978494622,471.3388291517324,3.498363201911589,09:35,Summer
28.83679808841099,482.0794504181601,3.4970131421744326,09:40,Summer
28.946594982078853,493.1291517323775,3.497407407407407,09:45,Summer
28.997968936678614,502.7327359617682,3.497514934289128,09:50,Summer
29.082198327359617,510.7627240143369,3.49468339307049,09:55,Summer
29.14432497013142,517.4133811230586,3.497037037037037,10:00,Summer
29.170011947431306,523.0989247311828,3.5002747909199523,10:05,Summer
29.184826762246118,531.5538829151733,3.495878136200717,10:10,Summer
29.192114695340504,538.34229390681,3.4919115890083634,10:15,Summer
29.195579450418162,548.1011947431302,3.493763440860215,10:20,Summer
29.202986857825568,555.2948626045401,3.492246117084827,10:25,Summer
29.210513739546,564.0358422939067,3.490764635603345,10:30,Summer
29.228554360812424,570.2241338112307,3.4918399044205497,10:35,Summer
29.228554360812424,576.2397849462366,3.495173237753883,10:40,Summer
29.235722819593786,582.0063321385902,3.4987694145758663,10:45,Summer
29.239426523297492,591.7751493428913,3.5024492234169653,10:50,Summer
29.257706093189963,600.9137395459976,3.5090442054958184,10:55,Summer
29.26511350059737,600.2303464755078,3.5104659498207886,11:00,Summer
29.349342891278372,597.7250896057348,3.5134050179211465,11:05,Summer
29.484946236559143,598.1063321385901,3.516953405017921,11:10,Summer
29.613022700119473,596.8095579450418,3.51768219832736,11:15,Summer
29.697252090800475,597.431780167264,3.5201433691756274,11:20,Summer
29.81099163679809,594.9433691756273,3.519283154121864,11:25,Summer
29.954241338112308,598.5691756272402,3.5255436081242535,11:30,Summer
30.042054958183986,601.3589008363202,3.5280047789725213,11:35,Summer
30.19868578255675,609.1252090800477,3.5348984468339304,11:40,Summer
30.319832735961768,616.2130227001195,3.5414336917562728,11:45,Summer
30.426642771804058,619.0031063321386,3.5482915173237752,11:50,Summer
30.540023894862603,621.2500597371564,3.5581362007168456,11:55,Summer
30.635603345280767,621.8639187574671,3.565400238948626,12:00,Summer
30.694145758661886,621.0778972520908,3.567861409796894,12:05,Summer
30.70884109916368,626.1119474313023,3.573273596176822,12:10,Summer
30.71230585424134,632.2303464755078,3.58015531660693,12:15,Summer
30.726523297491042,633.8222222222222,3.584551971326165,12:20,Summer
30.74109916367981,635.947550776583,3.59142174432497,12:25,Summer
30.748387096774195,637.8296296296296,3.5975149342891277,12:30,Summer
30.773835125448027,637.4646356033453,3.6078016726403823,12:35,Summer
30.777538829151734,636.6195937873357,3.6146714456391873,12:40,Summer
30.792234169653526,633.0044205495818,3.6267264038231777,12:45,Summer
30.81804062126643,630.2694145758661,3.638100358422939,12:50,Summer
30.832735961768222,625.5293906810035,3.6478136200716844,12:55,Summer
30.869414575866188,618.7301075268817,3.6570011947431307,13:00,Summer
30.865710872162484,611.3733572281959,3.6672520908004778,13:05,Summer
30.872759856630825,607.6149342891279,3.6665352449223416,13:10,Summer
30.88016726403823,602.2463560334528,3.672341696535245,13:15,Summer
30.902031063321385,597.4058542413381,3.674910394265233,13:20,Summer
30.9168458781362,591.473357228196,3.684014336917563,13:25,Summer
30.9168458781362,582.915770609319,3.6873715651135,13:30,Summer
30.949701314217446,573.6710872162486,3.6961529271206692,13:35,Summer
30.95328554360813,568.778972520908,3.707108721624851,13:40,Summer
30.953405017921146,563.3285543608124,3.715483870967742,13:45,Summer
30.953405017921146,559.8102747909198,3.7224611708482676,13:50,Summer
30.949701314217446,554.3518518518518,3.7345639187574675,13:55,Summer
30.960812425328555,548.4604540023894,3.7480406212664277,14:00,Summer
30.949701314217446,539.2746714456392,3.7549581839904422,14:05,Summer
30.953405017921146,533.7646356033453,3.7573954599761055,14:10,Summer
30.9936678614098,526.4250896057348,3.767670250896057,14:15,Summer
30.997610513739545,520.4131421744324,3.7756152927120668,14:20,Summer
30.979689366786143,512.6946236559139,3.7821744324970132,14:25,Summer
30.9794504181601,504.3330943847073,3.7938231780167264,14:30,Summer
30.968458781362006,494.3191158900836,3.806941457586619,14:35,Summer
30.968578255675027,481.63608124253284,3.817479091995221,14:40,Summer
30.972162485065713,468.42604540023893,3.8346356033452804,14:45,Summer
30.975866188769416,455.04587813620066,3.8474790919952206,14:50,Summer
30.968458781362006,439.65770609319,3.864253285543608,14:55,Summer
30.990800477897253,427.14767025089606,3.887598566308244,15:00,Summer
30.983512544802867,414.4108721624851,3.8996176821983273,15:05,Summer
31.00167264038232,402.89928315412186,3.9134886499402626,15:10,Summer
31.02747909199522,391.37120669056156,3.9324611708482684,15:15,Summer
31.0310633213859,378.7542413381123,3.947765830346475,15:20,Summer
31.038351254480286,366.38470728793317,3.965256869772999,15:25,Summer
31.034767025089604,353.23775388291523,3.9848745519713265,15:30,Summer
31.042054958183993,339.3942652329749,4.006117084826762,15:35,Summer
31.03847072879331,326.81194743130226,4.028673835125448,15:40,Summer
31.053405017921147,313.9620071684588,4.056810035842294,15:45,Summer
31.06810035842294,302.2486260454002,4.084611708482676,15:50,Summer
31.0973715651135,289.3121863799283,4.1127598566308246,15:55,Summer
31.11959378733572,274.8707287933094,4.138279569892473,16:00,Summer
31.02783751493429,260.29486260454,4.153667861409797,16:05,Summer
30.86989247311828,248.16200716845879,4.147801672640383,16:10,Summer
30.697968936678617,236.0832735961768,4.140860215053764,16:15,Summer
30.507526881720427,222.46069295101552,4.144886499402628,16:20,Summer
30.331541218637994,209.14086021505378,4.143046594982079,16:25,Summer
30.156391875746717,194.2347670250896,4.148172043010753,16:30,Summer
29.976463560334526,180.23178016726402,4.155531660692951,16:35,Summer
29.793548387096774,167.2657108721625,4.16805256869773,16:40,Summer
29.599761051373957,154.3189964157706,4.176427718040621,16:45,Summer
29.470967741935482,141.8058542413381,4.185591397849462,16:50,Summer
29.294743130227,130.0409796893668,4.205782556750299,16:55,Summer
29.057347670250895,119.2536439665472,4.220824372759856,17:00,Summer
28.980286738351253,108.5763440860215,4.250047789725209,17:05,Summer
28.965591397849465,97.06236559139785,4.294540023894863,17:10,Summer
28.95101553166069,85.57861409796892,4.342270011947432,17:15,Summer
28.94396654719235,75.43142174432496,4.3919713261648745,17:20,Summer
28.925806451612903,66.18410991636797,4.449199522102748,17:25,Summer
28.918399044205497,57.63070489844683,4.495197132616487,17:30,Summer
28.92962962962963,49.1505376344086,4.554372759856631,17:35,Summer
28.91863799283154,41.661648745519706,4.615340501792115,17:40,Summer
28.90394265232975,35.33488649940263,4.672353643966547,17:45,Summer
28.885663082437276,29.480645161290322,4.734444444444445,17:50,Summer
28.870967741935488,24.050657108721627,4.795806451612903,17:55,Summer
28.84910394265233,18.693548387096772,4.86273596176822,18:00,Summer
28.84910394265233,14.35878136200717,4.918637992831541,18:05,Summer
28.841816009557945,10.11146953405018,4.959617682198327,18:10,Summer
28.830704898446836,7.152568697729989,4.999557945041816,18:15,Summer
28.808841099163676,4.3378733572281964,5.040919952210275,18:20,Summer
28.79784946236559,2.3783751493428915,5.086654719235365,18:25,Summer
28.79784946236559,0.9072879330943847,5.132078853046594,18:30,Summer
28.757706093189967,0.18148148148148147,5.17562724014337,18:35,Summer
28.746953405017923,0.0,5.221768219832736,18:40,Summer
28.732138590203107,0.0,5.270884109916367,18:45,Summer
28.732258064516127,0.0,5.325794504181601,18:50,Summer
28.702986857825568,0.0,5.369020310633214,18:55,Summer
28.702986857825568,0.0,5.422485065710872,19:00,Summer
28.69928315412186,0.0,5.4547550776583025,19:05,Summer
28.688172043010752,0.0,5.461385902031064,19:10,Summer
28.669653524492233,0.0,5.473046594982079,19:15,Summer
28.636798088410995,0.0,5.484468339307049,19:20,Summer
28.629390681003585,0.0,5.496535244922342,19:25,Summer
28.629390681003585,0.0,5.5122700119474315,19:30,Summer
28.600119474313022,0.0,5.52479091995221,19:35,Summer
28.581839904420548,0.0,5.541302270011947,19:40,Summer
