air_temp,ghi,wind_speed_100m,time,day
28.25,606.3333333333334,2.225,13:00,1
28.25,593.1666666666666,2.216666666666667,13:05,1
28.25,594.8333333333334,2.225,13:10,1
28.416666666666668,589.0,2.266666666666667,13:15,1
28.416666666666668,587.6666666666666,2.2583333333333333,13:20,1
28.416666666666668,584.75,2.2666666666666666,13:25,1
28.5,578.25,2.275,13:30,1
28.333333333333332,569.25,2.2916666666666665,13:35,1
28.333333333333332,558.0833333333334,2.308333333333333,13:40,1
28.333333333333332,554.5833333333334,2.3000000000000003,13:45,1
28.333333333333332,554.1666666666666,2.316666666666667,13:50,1
28.333333333333332,544.5,2.341666666666667,13:55,1
28.333333333333332,538.9166666666666,2.341666666666667,14:00,1
28.333333333333332,531.5,2.3583333333333334,14:05,1
28.333333333333332,523.3333333333334,2.3666666666666667,14:10,1
28.416666666666668,514.75,2.3833333333333333,14:15,1
28.416666666666668,510.3333333333333,2.3916666666666666,14:20,1
28.416666666666668,485.25,2.4,14:25,1
28.416666666666668,470.4166666666667,2.408333333333333,14:30,1
28.333333333333332,461.5,2.433333333333333,14:35,1
28.25,448.9166666666667,2.441666666666667,14:40,1
28.25,429.75,2.466666666666667,14:45,1
28.25,423.6666666666667,2.4833333333333334,14:50,1
28.166666666666668,413.0,2.5,14:55,1
28.333333333333332,406.75,2.525,15:00,1
28.333333333333332,392.6666666666667,2.55,15:05,1
28.416666666666668,380.0,2.566666666666667,15:10,1
28.416666666666668,368.3333333333333,2.6,15:15,1
28.5,357.5,2.6333333333333333,15:20,1
28.5,340.1666666666667,2.6750000000000003,15:25,1
28.5,326.1666666666667,2.716666666666667,15:30,1
28.5,311.3333333333333,2.7583333333333333,15:35,1
28.5,288.75,2.7916666666666665,15:40,1
28.5,261.25,2.8333333333333335,15:45,1
28.5,247.75,2.8666666666666667,15:50,1
28.5,233.5,2.908333333333333,15:55,1
28.5,227.0,2.9499999999999997,16:00,1
28.416666666666668,217.25,2.983333333333333,16:05,1
28.25,199.75,3.0083333333333333,16:10,1
28.25,179.83333333333334,3.025,16:15,1
28.0,169.83333333333334,3.0500000000000003,16:20,1
27.666666666666668,157.25,3.0666666666666664,16:25,1
27.5,148.5,3.1166666666666667,16:30,1
27.333333333333332,137.0,3.1333333333333333,16:35,1
27.25,126.16666666666667,3.1666666666666665,16:40,1
27.0,117.33333333333333,3.2083333333333335,16:45,1
26.75,108.91666666666667,3.2416666666666667,16:50,1
26.583333333333332,93.16666666666667,3.2916666666666665,16:55,1
26.416666666666668,85.91666666666667,3.3249999999999997,17:00,1
26.333333333333332,72.08333333333333,3.3833333333333333,17:05,1
26.25,63.583333333333336,3.4416666666666664,17:10,1
26.25,54.583333333333336,3.516666666666667,17:15,1
26.25,47.0,3.5749999999999997,17:20,1
26.25,40.666666666666664,3.658333333333333,17:25,1
26.25,33.916666666666664,3.716666666666667,17:30,1
26.333333333333332,28.916666666666668,3.8083333333333336,17:35,1
26.333333333333332,24.0,3.8666666666666667,17:40,1
26.25,18.5,3.9499999999999997,17:45,1
26.25,15.333333333333334,4.008333333333334,17:50,1
26.166666666666668,13.0,4.108333333333333,17:55,1
26.166666666666668,9.333333333333334,4.183333333333334,18:00,1
26.166666666666668,7.666666666666667,4.233333333333333,18:05,1
26.166666666666668,5.666666666666667,4.2749999999999995,18:10,1
26.166666666666668,3.8333333333333335,4.308333333333333,18:15,1
26.166666666666668,2.75,4.3500000000000005,18:20,1
26.166666666666668,2.25,4.3999999999999995,18:25,1
26.166666666666668,0.8333333333333334,4.45,18:30,1
26.166666666666668,0.16666666666666666,4.5,18:35,1
26.166666666666668,0.0,4.5249999999999995,18:40,1
26.166666666666668,0.0,4.575,18:45,1
26.166666666666668,0.0,4.616666666666666,18:50,1
26.083333333333332,0.0,4.658333333333333,18:55,1
26.083333333333332,0.0,4.7,19:00,1
26.083333333333332,0.0,4.733333333333333,19:05,1
26.083333333333332,0.0,4.758333333333334,19:10,1
26.083333333333332,0.0,4.741666666666666,19:15,1
26.0,0.0,4.75,19:20,1
26.0,0.0,4.775,19:25,1
26.0,0.0,4.7749999999999995,19:30,1
25.916666666666668,0.0,4.8,19:35,1
25.916666666666668,0.0,4.808333333333334,19:40,1
25.916666666666668,0.0,4.816666666666666,19:45,1
25.916666666666668,0.0,4.808333333333334,19:50,1
25.916666666666668,0.0,4.833333333333333,19:55,1
25.916666666666668,0.0,4.8500000000000005,20:00,1
25.916666666666668,0.0,4.8500000000000005,20:05,1
25.833333333333332,0.0,4.808333333333334,20:10,1
25.75,0.0,4.8,20:15,1
25.666666666666668,0.0,4.808333333333334,20:20,1
25.5,0.0,4.7749999999999995,20:25,1
25.5,0.0,4.758333333333334,20:30,1
25.416666666666668,0.0,4.741666666666666,20:35,1
25.333333333333332,0.0,4.7250000000000005,20:40,1
25.25,0.0,4.708333333333333,20:45,1
25.25,0.0,4.708333333333333,20:50,1
25.166666666666668,0.0,4.683333333333334,20:55,1
25.083333333333332,0.0,4.675,21:00,1
25.0,0.0,4.658333333333333,21:05,1
25.0,0.0,4.633333333333334,21:10,1
24.833333333333332,0.0,4.608333333333333,21:15,1
24.833333333333332,0.0,4.583333333333333,21:20,1
24.666666666666668,0.0,4.558333333333334,21:25,1
24.666666666666668,0.0,4.533333333333333,21:30,1
24.666666666666668,0.0,4.5249999999999995,21:35,1
24.666666666666668,0.0,4.5,21:40,1
24.666666666666668,0.0,4.491666666666666,21:45,1
24.583333333333332,0.0,4.45,21:50,1
24.333333333333332,0.0,4.441666666666666,21:55,1
24.333333333333332,0.0,4.416666666666667,22:00,1
24.333333333333332,0.0,4.4,22:05,1
24.333333333333332,0.0,4.383333333333334,22:10,1
24.333333333333332,0.0,4.3500000000000005,22:15,1
24.333333333333332,0.0,4.358333333333333,22:20,1
24.333333333333332,0.0,4.341666666666667,22:25,1
24.333333333333332,0.0,4.308333333333334,22:30,1
24.333333333333332,0.0,4.3,22:35,1
24.333333333333332,0.0,4.291666666666667,22:40,1
24.25,0.0,4.283333333333333,22:45,1
24.166666666666668,0.0,4.2749999999999995,22:50,1
24.166666666666668,0.0,4.258333333333333,22:55,1
24.166666666666668,0.0,4.258333333333333,23:00,1
24.166666666666668,0.0,4.233333333333333,23:05,1
24.166666666666668,0.0,4.191666666666666,23:10,1
24.25,0.0,4.175,23:15,1
24.166666666666668,0.0,4.158333333333333,23:20,1
24.166666666666668,0.0,4.1499999999999995,23:25,1
24.166666666666668,0.0,4.108333333333333,23:30,1
24.0,0.0,4.091666666666667,23:35,1
23.916666666666668,0.0,4.083333333333333,23:40,1
23.833333333333332,0.0,4.058333333333334,23:45,1
23.833333333333332,0.0,4.033333333333333,23:50,1
23.833333333333332,0.0,4.016666666666667,23:55,1
23.75,0.0,4.033333333333333,00:00,2
23.75,0.0,4.0,00:05,2
23.75,0.0,3.975,00:10,2
23.666666666666668,0.0,3.9499999999999997,00:15,2
23.666666666666668,0.0,3.9166666666666665,00:20,2
23.666666666666668,0.0,3.891666666666667,00:25,2
23.666666666666668,0.0,3.875,00:30,2
23.75,0.0,3.875,00:35,2
23.75,0.0,3.8499999999999996,00:40,2
23.75,0.0,3.841666666666667,00:45,2
23.75,0.0,3.8249999999999997,00:50,2
23.75,0.0,3.808333333333333,00:55,2
23.75,0.0,3.8000000000000003,01:00,2
23.75,0.0,3.7916666666666665,01:05,2
23.75,0.0,3.775,01:10,2
23.75,0.0,3.783333333333333,01:15,2
23.75,0.0,3.775,01:20,2
23.75,0.0,3.783333333333333,01:25,2
23.75,0.0,3.775,01:30,2
23.666666666666668,0.0,3.766666666666667,01:35,2
23.666666666666668,0.0,3.7583333333333333,01:40,2
23.666666666666668,0.0,3.766666666666667,01:45,2
23.666666666666668,0.0,3.775,01:50,2
23.666666666666668,0.0,3.7583333333333333,01:55,2
23.666666666666668,0.0,3.766666666666667,02:00,2
23.666666666666668,0.0,3.766666666666667,02:05,2
23.666666666666668,0.0,3.783333333333333,02:10,2
23.666666666666668,0.0,3.7916666666666665,02:15,2
23.666666666666668,0.0,3.7916666666666665,02:20,2
23.666666666666668,0.0,3.8083333333333336,02:25,2
23.666666666666668,0.0,3.8249999999999997,02:30,2
23.666666666666668,0.0,3.8249999999999997,02:35,2
23.666666666666668,0.0,3.841666666666667,02:40,2
23.666666666666668,0.0,3.8666666666666667,02:45,2
23.416666666666668,0.0,3.875,02:50,2
23.416666666666668,0.0,3.891666666666667,02:55,2
23.416666666666668,0.0,3.9166666666666665,03:00,2
23.416666666666668,0.0,3.9166666666666665,03:05,2
23.416666666666668,0.0,3.9,03:10,2
23.416666666666668,0.0,3.9,03:15,2
23.416666666666668,0.0,3.9,03:20,2
23.416666666666668,0.0,3.9,03:25,2
23.416666666666668,0.0,3.891666666666667,03:30,2
23.333333333333332,0.0,3.908333333333333,03:35,2
23.333333333333332,0.0,3.8833333333333333,03:40,2
23.333333333333332,0.0,3.8833333333333333,03:45,2
23.333333333333332,0.0,3.9,03:50,2
23.333333333333332,0.0,3.891666666666667,03:55,2
23.333333333333332,0.0,3.891666666666667,04:00,2
23.333333333333332,0.0,3.891666666666667,04:05,2
23.416666666666668,0.0,3.858333333333333,04:10,2
23.416666666666668,0.0,3.858333333333333,04:15,2
23.416666666666668,0.0,3.8166666666666664,04:20,2
23.416666666666668,0.0,3.775,04:25,2
23.416666666666668,0.0,3.775,04:30,2
23.5,0.0,3.75,04:35,2
23.5,0.0,3.716666666666667,04:40,2
23.5,0.0,3.6999999999999997,04:45,2
23.583333333333332,0.0,3.6833333333333336,04:50,2
23.583333333333332,0.0,3.658333333333333,04:55,2
23.583333333333332,0.0,3.641666666666667,05:00,2
23.583333333333332,0.0,3.625,05:05,2
23.583333333333332,0.0,3.6166666666666667,05:10,2
23.583333333333332,0.0,3.5833333333333335,05:15,2
23.583333333333332,0.0,3.5666666666666664,05:20,2
23.583333333333332,0.25,3.5583333333333336,05:25,2
23.583333333333332,1.0,3.5666666666666664,05:30,2
23.583333333333332,2.5833333333333335,3.5500000000000003,05:35,2
23.583333333333332,4.333333333333333,3.533333333333333,05:40,2
23.583333333333332,7.083333333333333,3.5416666666666665,05:45,2
23.5,10.416666666666666,3.525,05:50,2
23.5,13.75,3.5,05:55,2
23.5,18.416666666666668,3.516666666666667,06:00,2
23.5,22.583333333333332,3.483333333333333,06:05,2
23.5,29.25,3.475,06:10,2
23.666666666666668,37.666666666666664,3.4499999999999997,06:15,2
23.75,43.083333333333336,3.4333333333333336,06:20,2
23.75,48.416666666666664,3.391666666666667,06:25,2
23.75,55.5,3.358333333333333,06:30,2
23.75,62.75,3.341666666666667,06:35,2
23.75,72.0,3.316666666666667,06:40,2
23.75,82.83333333333333,3.2916666666666665,06:45,2
23.75,94.41666666666667,3.2583333333333333,06:50,2
23.75,107.16666666666667,3.2583333333333333,06:55,2
23.75,115.5,3.233333333333333,07:00,2
23.75,123.75,3.216666666666667,07:05,2
23.75,133.25,3.1750000000000003,07:10,2
23.75,143.75,3.158333333333333,07:15,2
23.75,154.0,3.125,07:20,2
23.75,163.08333333333334,3.1,07:25,2
23.75,173.58333333333334,3.0666666666666664,07:30,2
23.833333333333332,185.33333333333334,3.033333333333333,07:35,2
23.833333333333332,199.08333333333334,3.025,07:40,2
23.833333333333332,211.58333333333334,3.0083333333333333,07:45,2
23.833333333333332,223.0,2.9916666666666667,07:50,2
23.833333333333332,235.25,2.966666666666667,07:55,2
23.75,243.83333333333334,2.9333333333333336,08:00,2
23.75,247.91666666666666,2.9333333333333336,08:05,2
24.083333333333332,258.4166666666667,2.9416666666666664,08:10,2
24.416666666666668,268.8333333333333,2.9,08:15,2
24.583333333333332,276.5833333333333,2.908333333333333,08:20,2
24.583333333333332,288.6666666666667,2.9,08:25,2
24.833333333333332,296.75,2.9250000000000003,08:30,2
25.083333333333332,305.8333333333333,2.891666666666667,08:35,2
25.25,319.0833333333333,2.908333333333333,08:40,2
25.25,330.5833333333333,2.9,08:45,2
25.5,345.4166666666667,2.9166666666666665,08:50,2
25.75,361.0833333333333,2.9,08:55,2
25.916666666666668,372.5,2.908333333333333,09:00,2
26.0,383.1666666666667,2.9166666666666665,09:05,2
26.166666666666668,391.0,2.9166666666666665,09:10,2
26.25,397.0,2.908333333333333,09:15,2
26.333333333333332,406.3333333333333,2.9166666666666665,09:20,2
26.416666666666668,420.5,2.9250000000000003,09:25,2
26.5,437.0833333333333,2.9250000000000003,09:30,2
26.666666666666668,446.0833333333333,2.9333333333333336,09:35,2
26.833333333333332,451.9166666666667,2.9166666666666665,09:40,2
27.0,457.5,2.9250000000000003,09:45,2
27.0,469.1666666666667,2.9416666666666664,09:50,2
27.0,482.8333333333333,2.9250000000000003,09:55,2
27.0,493.1666666666667,2.9583333333333335,10:00,2
27.083333333333332,504.25,2.9416666666666664,10:05,2
27.083333333333332,505.6666666666667,2.9499999999999997,10:10,2
27.083333333333332,504.9166666666667,2.9583333333333335,10:15,2
27.083333333333332,505.1666666666667,2.9583333333333335,10:20,2
27.083333333333332,516.6666666666666,2.9583333333333335,10:25,2
27.166666666666668,527.6666666666666,2.9499999999999997,10:30,2
27.166666666666668,539.0833333333334,2.9499999999999997,10:35,2
27.166666666666668,545.25,2.9416666666666664,10:40,2
27.166666666666668,556.1666666666666,2.9416666666666664,10:45,2
27.166666666666668,561.5833333333334,2.9499999999999997,10:50,2
27.25,570.5833333333334,2.9416666666666664,10:55,2
27.333333333333332,574.3333333333334,2.9416666666666664,11:00,2
27.416666666666668,576.4166666666666,2.9499999999999997,11:05,2
27.666666666666668,567.9166666666666,2.9416666666666664,11:10,2
27.666666666666668,567.6666666666666,2.9250000000000003,11:15,2
27.666666666666668,553.0833333333334,2.9416666666666664,11:20,2
27.75,547.1666666666666,2.9250000000000003,11:25,2
27.916666666666668,533.3333333333334,2.9333333333333336,11:30,2
28.083333333333332,533.1666666666666,2.9250000000000003,11:35,2
28.333333333333332,527.9166666666666,2.9250000000000003,11:40,2
28.416666666666668,529.6666666666666,2.9333333333333336,11:45,2
28.416666666666668,530.0,2.9333333333333336,11:50,2
28.5,541.6666666666666,2.9250000000000003,11:55,2
28.583333333333332,539.6666666666666,2.9166666666666665,12:00,2
28.583333333333332,542.5,2.9250000000000003,12:05,2
28.583333333333332,533.25,2.9499999999999997,12:10,2
28.583333333333332,534.1666666666666,2.9499999999999997,12:15,2
28.583333333333332,524.3333333333334,2.966666666666667,12:20,2
28.583333333333332,535.6666666666666,2.966666666666667,12:25,2
28.583333333333332,515.75,2.975,12:30,2
28.75,514.9166666666666,2.983333333333333,12:35,2
28.833333333333332,513.5,3.0,12:40,2
28.833333333333332,519.0833333333334,3.0416666666666665,12:45,2
28.75,503.4166666666667,3.0416666666666665,12:50,2
28.75,497.25,3.0583333333333336,12:55,2
28.75,493.3333333333333,3.0666666666666664,13:00,2
28.75,483.5,3.0833333333333335,13:05,2
28.75,466.9166666666667,3.1166666666666667,13:10,2
28.75,464.5833333333333,3.1166666666666667,13:15,2
28.833333333333332,452.75,3.141666666666667,13:20,2
28.916666666666668,451.25,3.1833333333333336,13:25,2
28.916666666666668,441.1666666666667,3.1999999999999997,13:30,2
28.916666666666668,430.0833333333333,3.191666666666667,13:35,2
28.916666666666668,422.1666666666667,3.225,13:40,2
28.916666666666668,408.75,3.2583333333333333,13:45,2
29.0,401.25,3.283333333333333,13:50,2
29.0,398.25,3.2916666666666665,13:55,2
29.0,393.4166666666667,3.3166666666666664,14:00,2
29.0,396.5,3.341666666666667,14:05,2
29.0,392.3333333333333,3.3666666666666667,14:10,2
29.0,376.75,3.391666666666667,14:15,2
28.916666666666668,368.0,3.4250000000000003,14:20,2
28.833333333333332,359.4166666666667,3.4499999999999997,14:25,2
28.833333333333332,345.5833333333333,3.483333333333333,14:30,2
28.916666666666668,337.8333333333333,3.525,14:35,2
28.916666666666668,333.3333333333333,3.5500000000000003,14:40,2
28.916666666666668,318.8333333333333,3.5833333333333335,14:45,2
28.916666666666668,305.0833333333333,3.6333333333333333,14:50,2
28.916666666666668,297.6666666666667,3.65,14:55,2
28.833333333333332,294.0833333333333,3.683333333333333,15:00,2
28.75,286.75,3.733333333333333,15:05,2
28.75,273.5,3.75,15:10,2
28.75,258.0833333333333,3.766666666666667,15:15,2
28.75,250.5,3.775,15:20,2
28.75,239.58333333333334,3.8333333333333335,15:25,2
28.75,234.0,3.85,15:30,2
28.833333333333332,222.66666666666666,3.8666666666666667,15:35,2
28.916666666666668,213.16666666666666,3.9,15:40,2
28.916666666666668,200.66666666666666,3.9250000000000003,15:45,2
29.0,191.33333333333334,3.975,15:50,2
28.916666666666668,180.83333333333334,4.008333333333334,15:55,2
29.0,178.41666666666666,4.033333333333333,16:00,2
28.833333333333332,166.58333333333334,4.05,16:05,2
28.75,165.41666666666666,4.066666666666666,16:10,2
28.5,154.91666666666666,4.075,16:15,2
28.25,151.0,4.091666666666667,16:20,2
28.083333333333332,142.75,4.116666666666666,16:25,2
27.833333333333332,139.16666666666666,4.125,16:30,2
27.666666666666668,128.25,4.1499999999999995,16:35,2
27.583333333333332,120.66666666666667,4.158333333333333,16:40,2
27.333333333333332,110.91666666666667,4.183333333333333,16:45,2
27.25,103.16666666666667,4.183333333333334,16:50,2
27.0,96.66666666666667,4.2,16:55,2
26.666666666666668,90.91666666666667,4.233333333333333,17:00,2
26.583333333333332,78.25,4.258333333333334,17:05,2
26.583333333333332,67.91666666666667,4.308333333333334,17:10,2
26.583333333333332,58.75,4.375,17:15,2
26.583333333333332,50.166666666666664,4.425,17:20,2
26.583333333333332,42.083333333333336,4.5,17:25,2
26.583333333333332,35.583333333333336,4.541666666666667,17:30,2
26.583333333333332,30.5,4.6000000000000005,17:35,2
26.583333333333332,25.75,4.641666666666667,17:40,2
26.583333333333332,21.833333333333332,4.716666666666667,17:45,2
26.666666666666668,16.75,4.791666666666667,17:50,2
26.833333333333332,14.333333333333334,4.8500000000000005,17:55,2
26.833333333333332,11.25,4.916666666666667,18:00,2
26.833333333333332,9.0,4.966666666666667,18:05,2
26.833333333333332,7.583333333333333,5.0,18:10,2
26.833333333333332,6.25,4.991666666666666,18:15,2
26.833333333333332,3.6666666666666665,5.008333333333334,18:20,2
26.833333333333332,2.1666666666666665,5.041666666666667,18:25,2
26.833333333333332,0.6666666666666666,5.05,18:30,2
26.75,0.16666666666666666,5.075,18:35,2
26.75,0.0,5.1000000000000005,18:40,2
26.666666666666668,0.0,5.108333333333333,18:45,2
26.666666666666668,0.0,5.141666666666667,18:50,2
26.666666666666668,0.0,5.158333333333333,18:55,2
26.666666666666668,0.0,5.183333333333334,19:00,2
26.666666666666668,0.0,5.166666666666667,19:05,2
26.583333333333332,0.0,5.166666666666667,19:10,2
26.416666666666668,0.0,5.158333333333333,19:15,2
26.416666666666668,0.0,5.133333333333334,19:20,2
26.416666666666668,0.0,5.116666666666666,19:25,2
26.416666666666668,0.0,5.108333333333333,19:30,2
26.416666666666668,0.0,5.1000000000000005,19:35,2
26.416666666666668,0.0,5.091666666666667,19:40,2
26.416666666666668,0.0,5.083333333333333,19:45,2
26.416666666666668,0.0,5.083333333333333,19:50,2
26.416666666666668,0.0,5.066666666666666,19:55,2
26.416666666666668,0.0,5.066666666666666,20:00,2
26.416666666666668,0.0,5.0249999999999995,20:05,2
26.25,0.0,5.0,20:10,2
26.25,0.0,5.0,20:15,2
26.25,0.0,4.9750000000000005,20:20,2
26.166666666666668,0.0,4.958333333333333,20:25,2
26.083333333333332,0.0,4.941666666666666,20:30,2
26.0,0.0,4.8999999999999995,20:35,2
26.0,0.0,4.875,20:40,2
26.0,0.0,4.875,20:45,2
