int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,200,35,4,200,0,0.5740049211708285,99467887.0469691,62536833.333332464,8693565.664700944,0.9997977227276288,0.13901512438857735,22.095573408151225,0.3682595568025204,1.0534765774842108
1,200,35,4,200,0,0.5387719177064643,94971291.03433822,59102999.99999954,8687704.425414791,0.9991236548115777,0.1469926133261401,23.141730264626542,0.38569550441044237,1.0420615127778188
2,200,35,4,200,0,0.5612783954701498,96925067.03433816,60598999.99999927,8687704.425414786,0.9991236548115772,0.14336382490494712,22.67524869723715,0.3779208116206192,1.0538902670147268
3,200,35,4,200,0,0.6363855089493538,109494170.29781719,70211166.6666645,8695324.5312295,0.9999999999999996,0.1238453218205523,20.07230151178025,0.33453835852967084,1.0700001249354665
4,200,35,4,200,0,0.5752680772670834,102617644.964485,64945833.33333187,8695324.531229503,1.0,0.1338857950532577,21.417369310712964,0.3569561551785494,1.039332868488239
5,200,35,4,200,0,0.4964831334056316,101216959.96448615,63873333.333332516,8695324.531229494,0.9999999999999988,0.13613387743288183,21.713752327388008,0.36189587212313346,0.9672861074750705
6,200,35,4,200,0,0.6305767248122773,100374154.63115273,63227999.99999909,8695324.531229492,0.9999999999999987,0.1375233208583162,21.89607482201277,0.36493458036687954,1.1055299618658099
7,200,35,4,200,0,0.5150995018698791,100721332.96448481,63493833.33333196,8695324.531229502,0.9999999999999997,0.1369475439540799,21.820600813285132,0.36367668022141886,0.9883342172545618
8,200,35,4,200,0,0.5150971917969742,104991576.03433762,66775499.99999863,8687704.425414791,0.9991236548115777,0.1301031729513814,20.933107997933156,0.34888513329888593,0.9680648634569653
9,200,35,4,200,0,0.5490496334295544,108289820.6311502,69288999.99999782,8695324.531229502,0.9999999999999997,0.12549357807487152,20.295536433530575,0.3382589405588429,0.9877034364482946
10,200,35,4,300,0,0.5496621808598524,93879768.2800672,51434166.66666708,13042986.796844315,1.000000000000004,0.2535860429385955,35.106605612487144,0.5851100935414524,1.3376411087521811
11,200,35,4,300,0,0.5138977002205776,111435020.2800612,64876166.666665226,13042986.796844332,1.000000000000005,0.20104435059887868,29.57598061827346,0.49293301030455766,1.1676661910042383
12,200,35,4,300,0,0.5186496998195971,111705579.9467288,65083333.33333218,13042986.796844333,1.0000000000000053,0.20040440660964762,29.504345275963225,0.4917390879327204,1.1707123130400356
13,200,35,4,300,0,0.5514876714889817,113257107.94672781,66271333.33333164,13042986.796844305,1.000000000000003,0.19681189649890812,29.100160332102327,0.48500267220170545,1.1939398608898135
14,200,35,4,300,0,0.5849251675658791,111140517.28006238,64650666.6666656,13042986.796844313,1.0000000000000038,0.20174558855043304,29.65435181208426,0.494239196868071,1.2405608352742965
15,200,35,4,300,0,0.5683170431935906,106924087.83655244,61423999.99999934,13041814.138550712,0.9999100928098895,0.21232440314129417,30.823737351288557,0.5137289558548093,1.2519055215614352
16,200,35,4,300,0,0.5057946896999961,104960742.94672863,59918833.33333259,13042986.796844339,1.0000000000000058,0.21767758267730794,31.400311273260876,0.5233385212210145,1.203275277062857
17,200,35,4,300,0,0.4890645565625672,106858832.070454,61376333.33333257,13040348.497051489,0.9997977227276337,0.21246542093399168,30.842560564643062,0.5140426760773844,1.173079569387145
18,200,35,4,300,0,0.5860904632736432,102257540.61339724,57848999.999999784,13042986.796844333,1.0000000000000053,0.2254660719605245,32.23038594738315,0.5371730991230524,1.3036364199651151
19,200,35,4,300,0,0.5530474621718087,110355175.94672814,64049333.333332054,13042986.796844337,1.0000000000000056,0.20363969643469507,29.8653866637935,0.49775644439655836,1.213715663716123
20,200,35,4,400,0,0.6443296435679484,125232608.9289718,68619833.33333176,17390649.062459096,1.000000000000005,0.2534347318796484,35.085111119037954,0.584751851983966,1.431829281055633
21,200,35,4,400,0,0.5397075458664373,115746159.40201168,61379999.9999993,17375408.850829575,0.9991236548115774,0.28307932308292233,37.96065478716554,0.6326775797860923,1.3988485841188676
22,200,35,4,400,0,0.5557325867153317,110847454.2623088,57605166.666666366,17390649.062459018,1.0000000000000007,0.30189391106340185,39.63825808396588,0.6606376347327647,1.4578853502988178
23,200,35,4,400,0,0.5599255307825824,118882836.92897278,63757833.33333243,17390649.06245902,1.0000000000000009,0.2727609793692164,36.959077638979124,0.6159846273163188,1.3941189415942743
24,200,35,4,400,0,0.4953577999852007,120250001.26230429,64804666.66666514,17390649.062459003,0.9999999999999997,0.2683548879575454,36.53887695531658,0.6089812825886097,1.3190229929398467
25,200,35,4,400,0,0.48089263435005636,112784469.92897472,59088333.33333285,17390649.062458985,0.9999999999999987,0.29431612099047966,38.95749124650732,0.649291520775122,1.365637051917562
