int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,100,50,4,200,2,0.9833719177691517,99379328.60600166,59341333.333332926,10689790.437289076,0.9992102747422797,0.18014071873380808,23.64475623815084,0.39407927063584736,1.5215637633920456
1,100,50,4,200,2,0.9765079522107085,110785932.60599953,68075333.33333145,10689790.437289072,0.9992102747422795,0.15702883722869815,21.210274127102924,0.3535045687850487,1.4556355907787157
2,100,50,4,200,2,1.0,101665916.9393355,61092166.66666613,10689790.437289082,0.9992102747422803,0.17497808672616252,23.11295732868013,0.3852159554780022,1.525198424858932
3,100,50,4,200,2,0.9802212586536853,115433333.60599953,71633833.33333138,10689790.437289076,0.9992102747422797,0.14922823392050824,20.356338386799145,0.3392723064466524,1.4388761522367441
4,100,50,4,200,2,0.9649249557924838,98471876.2726676,58646499.99999945,10689790.437289061,0.9992102747422784,0.18227499402844435,23.862650829292907,0.39771084715488175,1.5084557981701212
5,100,50,4,200,2,1.0,106167263.60600081,64538833.333332136,10689790.437289068,0.9992102747422791,0.1656334626019363,22.132999572451862,0.368883326207531,1.50139009628908
6,100,50,4,200,2,0.9868945312474373,97923573.93933535,58226666.66666642,10689790.437289076,0.9992102747422797,0.1835892564224145,23.996264693685763,0.3999377448947627,1.5337036812801317
7,100,50,4,200,2,1.0,103006743.6060004,62118833.333332315,10689790.437289046,0.999210274742277,0.1720861430208641,22.812098681499513,0.38020164469165857,1.51787055910835
8,100,50,4,200,2,0.9784603976859347,103306035.27266791,62347999.999999225,10689790.437289076,0.9992102747422797,0.17145362220583193,22.746008921917227,0.37910014869862046,1.4947234441492208
9,100,50,4,200,2,0.9383026720486338,97978643.60600215,58268833.333333105,10689790.437289074,0.9992102747422796,0.1834564007166058,23.98277740452463,0.39971295674207713,1.4847807493639957
10,100,50,4,200,4,0.963418514896274,113551599.26832914,70190999.99999802,10691062.275094353,0.9984219832834358,0.15231386182124,22.03227445602152,0.3672045742670253,1.4524741786202913
11,100,50,4,200,4,0.9981882823593325,98871436.75514212,58950833.333333015,10690815.888309285,0.9983989735977495,0.1813513954562589,25.303566754023993,0.42172611256706655,1.5649955112914062
12,100,50,4,200,4,0.9722557505796146,109126871.26832995,66802999.999998435,10691062.275094347,0.9984219832834353,0.16003865507678694,22.925609164111123,0.38209348606851873,1.4823801607095628
13,100,50,4,200,4,0.9579970290711959,108308009.2683309,66175999.99999885,10691062.275094334,0.9984219832834341,0.16155497877016622,23.098938083164665,0.38498230138607775,1.4722233134734066
14,100,50,4,200,4,0.9913320365286717,99403483.6016651,59357833.333332956,10691062.275094364,0.9984219832834369,0.18011207071958094,25.168132034741816,0.41946886724569693,1.5548905603500336
15,100,50,4,200,4,1.0,102420343.60166387,61667833.33333259,10691062.275094366,0.998421983283437,0.17336529754995708,24.42678780428693,0.40711313007144884,1.5458053681114146
