int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,100,50,4,200,2,1.0,95687856.38903424,61568833.33333252,7468420.3948450945,0.997690323372757,0.12130196384282944,24.556930092012024,0.4092821682002004,1.506323739274464
1,100,50,4,200,2,1.0,86467278.72236867,54508666.6666668,7468420.394845102,0.997690323372758,0.137013448531336,27.175597922363178,0.45292663203938627,1.562537390864455
2,100,50,4,200,2,0.9659140569856872,92374099.05570203,59031499.9999997,7468420.3948450945,0.997690323372757,0.12651584992495754,25.437866501767548,0.4239644416961258,1.491091178621779
3,100,50,4,200,2,0.9801946787221839,99832463.99797016,64745999.999998905,7466091.425723254,0.9973792013638918,0.11531355490259444,23.537433675360123,0.39229056125600203,1.4647360839002617
4,100,50,4,200,2,1.0,91129045.72236861,58078166.6666664,7468420.3948450945,0.997690323372757,0.128592564529616,25.78541211941185,0.42975686865686413,1.5326309202805568
5,100,50,4,200,2,0.9953738510418136,99541246.35310833,64520499.99999901,7467694.820129451,0.9975933953967716,0.11574142823024568,23.6062947380066,0.3934382456334433,1.4814052392594534
6,100,50,4,200,2,1.0,95857854.05570133,61698999.99999916,7468420.394845105,0.9976903233727583,0.12104605252670556,24.513379974421003,0.4085563329070167,1.505393174928381
7,100,50,4,200,2,1.0,94040555.05570094,60307499.99999926,7468420.394845088,0.9976903233727561,0.12383899838071848,24.98709199034603,0.41645153317243383,1.5155227318770086
8,100,50,4,200,2,0.9796739202499647,94536182.05570206,60686999.999999724,7468420.394845095,0.9976903233727572,0.12306458376332871,24.856091592692675,0.41426819321154457,1.4923937804721723
9,100,50,4,200,2,0.9951687272752535,102940292.05570006,67121999.99999836,7468420.394845102,0.997690323372758,0.11126635670637472,22.826824687155,0.38044707811925,1.4646288907596032
