int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
34,30,6,60,2,0.8027609783379006,18572285.549739685,10101666.666666703,2628294.558194033,0.9908162723726494,0.2601842492850048,43.75336561694151
35,30,6,60,2,0.6982836468473268,29016367.54973936,18098666.66666659,2628294.558194033,0.9908162723726494,0.14522034173018514,28.004883747321404
36,30,6,60,2,0.7798155478323371,27678801.75131098,17084833.333333217,2621706.2394556617,0.9883326034881234,0.15345225723335587,29.358207313346284
37,30,6,60,2,0.7892653802566243,27401059.084644403,16872166.66666657,2621706.2394556617,0.9883326034881234,0.15538645932387718,29.65578802957227
38,30,6,60,2,0.7139486642180842,27118527.75131099,16655833.333333235,2621706.2394556617,0.9883326034881234,0.15740468741415983,29.964753523934075
39,30,6,60,2,0.872820351827985,19632924.989110257,10985333.333333394,2582697.0826956714,0.9736269050081584,0.2351041160361382,41.3896554105271
40,30,6,60,4,0.6393869912953882,16540382.274418369,8596500.000000022,2596007.7799340812,0.9626558458544774,0.30198427033491243,58.317878268863616
41,30,6,60,4,0.8401035027438246,31891211.925947532,20283999.999999758,2638445.384389797,0.9783926276658139,0.13007520136017692,30.246577089633146
42,30,6,60,4,0.6435150708444374,23985529.11013232,14215666.666666707,2647991.7570192125,0.9819326291594324,0.18627278052518617,40.2159150032058
43,30,6,60,4,0.6352039824902783,22459174.274418283,13128500.000000047,2596007.7799340826,0.9626558458544778,0.19773833872369834,42.949041145235256
44,30,6,60,4,0.6576209775073418,18613874.941085067,10184166.666666713,2596007.779934083,0.9626558458544779,0.2549062544735198,51.82155800729637
45,30,6,60,4,0.6608551435841519,19243983.258986976,10602166.66666672,2637101.151286885,0.9778941569506213,0.24873228597489871,50.124757801871915
46,30,6,60,4,0.6192572478703917,18016456.11013252,9645166.666666709,2647991.7570192125,0.9819326291594324,0.2745407983638645,53.539941157323696
47,30,6,60,4,0.7754090057525176,24007078.110132284,14232166.666666688,2647991.7570192125,0.9819326291594324,0.18605682599411252,40.1798167846543
48,30,6,60,4,0.8462296821075432,20063611.110132493,11212666.666666707,2647991.7570192125,0.9819326291594324,0.23616074888690197,48.07708815253398
49,30,6,60,4,0.6198379017081314,22552951.925653465,13135833.333333358,2637101.1512868847,0.977894156950621,0.20075628887548408,42.77045431479813
50,30,6,60,6,0.6927194202360825,21946928.165595353,12653666.66666672,2648660.890968903,0.9663920074033472,0.20931963522843644,50.87727957074261
51,30,6,60,6,0.6447821317498628,24617289.00385834,14668499.999999974,2667688.9558443916,0.9733345986103695,0.18186515020925087,45.35836581457008
52,30,6,60,6,0.7353271623157992,23322324.51503683,13674833.333333354,2669037.9933480932,0.9738268092462081,0.19517883167483496,47.87687433472095
53,30,6,60,6,0.7847794040975867,22529430.33719196,13069833.33333339,2667688.955844392,0.9733345986103699,0.20411040353825327,49.56183903845531
54,30,6,60,6,0.6997922692775626,23068151.433328908,13506166.666666673,2652496.0631181053,0.9677913106228128,0.19639148017212663,48.40439873247642
55,30,6,60,6,0.560815387027781,24030677.33719178,14219333.33333336,2667688.955844392,0.9733345986103699,0.18760998798661827,46.46560662157705
56,30,6,60,6,0.7507540381586174,23765021.893059716,14107500.000000022,2609318.477172494,0.9520375106180314,0.1849596652257657,46.985018781997816
57,30,6,60,6,0.8477451090046512,25869851.23193976,15669499.999999948,2640971.644024725,0.9635865041336985,0.1685421770972101,43.16221187315563
58,30,6,60,6,0.49084076667207216,16977886.87050748,8932000.000000026,2595686.4505485743,0.9470637211763614,0.29060529003006796,65.76790200785595
59,30,6,60,6,0.6562038320906747,29939888.099995222,18767833.333333146,2652496.0631181053,0.9677913106228128,0.14133203423152016,37.294728566476444
60,30,6,90,2,0.6785329810138968,22806817.706462596,11309833.33333335,3924861.903267885,0.9918895698294197,0.34703092323210294,50.07274643478209
61,30,6,90,2,0.6891299468505347,27060629.211079523,14554833.333333328,3932593.2378784586,0.9938434296976367,0.2701915678328019,42.20153164555491
62,30,6,90,2,0.49307158066700074,15839271.96495694,6420333.33333333,3640889.847872276,0.9201242627149436,0.5670873549461001,72.09927340894072
63,30,6,90,2,0.7467110921309391,23666971.470104557,11957000.000000041,3932160.1448370595,0.993733978593084,0.32885842141315097,48.252899676772834
64,30,6,90,2,0.6474994471177683,23555325.211079787,11870833.333333394,3932593.23787846,0.9938434296976371,0.3312819856408654,48.4816061661859
65,30,6,90,2,0.782109351809579,34932676.41915955,20604833.333333153,3918316.6190792406,0.9902354481613731,0.19016492663109505,32.69145445075736
66,30,6,90,2,0.6181226852028381,24951703.341011032,13042333.333333353,3867390.2754243063,0.9773653624498682,0.296525949504764,45.76841846796847
67,30,6,90,2,0.7674260641817902,27066336.70646239,14571333.33333332,3924861.903267884,0.9918895698294194,0.26935502836170705,42.19263258213051
68,30,6,90,2,0.7612379287379293,26873871.21107953,14411833.33333334,3932593.2378784586,0.9938434296976367,0.2728725171129135,42.494808099295255
69,30,6,90,2,0.619448755231198,23459904.65704958,11863500.000000063,3890698.0594026707,0.9832556965288145,0.3279553301641716,48.67879970930891
70,30,6,90,4,0.6138614566095482,23892488.474583723,12173333.33333338,3904334.7037174036,0.9758365516879101,0.3207284805901469,54.15928112203663
71,30,6,90,4,0.8111384798407688,24409509.223685734,12655500.000000034,3849337.672207105,0.9620907748386603,0.3041632232789771,53.01212687817455
72,30,6,90,4,0.711355925668902,23312060.757918064,11656333.333333394,3950588.624329535,0.9873971042064258,0.33892207020471116,55.50774826118648
73,30,6,90,4,0.708907780090987,21605753.58229426,10433500.000000069,3897251.9516645637,0.97406631197636,0.37353255874486396,59.891454147677706
74,30,6,90,4,0.7040070707894429,27785768.104805447,15079166.666666623,3952290.436703639,0.9878224495840096,0.2621027092591534,46.57060388322349
75,30,6,90,4,0.9434515610651968,27021975.771472216,14494333.333333313,3952290.436703639,0.9878224495840096,0.27267831819586813,47.886949901202584
76,30,6,90,4,0.6568468215414782,28843349.8808043,15907833.33333325,3940256.815099106,0.9848148058490336,0.24769286505175397,44.8630275383227
77,30,6,90,4,0.730808822221036,24078626.547471542,12259500.000000041,3940256.815099105,0.9848148058490332,0.321404365194265,53.740606734725944
78,30,6,90,4,0.8202933722466725,30005315.104805335,16778666.666666552,3952290.43670364,0.9878224495840097,0.23555449996247219,43.12569274744149
79,30,6,90,4,0.7995797671370183,20463896.771472584,9472833.333333375,3952290.4367036405,0.9878224495840098,0.41722368563122153,63.233313500871596
80,30,6,90,6,0.7683131683131673,23686670.12912065,11947833.333333401,3947616.623940358,0.9759077636059055,0.330404393315971,61.04699360938336
81,30,6,90,6,0.8539436177805166,27598665.998531662,14904999.99999998,3971987.6355288215,0.981932629159433,0.2664869262347418,52.39383671938825
82,30,6,90,6,0.5734894876116259,20363039.05514706,9390333.33333337,3955651.7269303305,0.9778941569506219,0.42124721098970375,71.01101147446369
83,30,6,90,6,0.7641760798698383,34666318.21445929,20326166.666666508,3965940.0753830094,0.9804375850709621,0.19511500325769118,41.7119577295311
84,30,6,90,6,0.605155900328778,31341008.99853167,17770499.999999937,3971987.6355288206,0.9819326291594329,0.22351580628169354,46.137633924541014
85,30,6,90,6,0.5528243978243971,17164808.911627386,7038166.666666662,3894011.669901126,0.9626558458544784,0.553270738577915,84.24212628551223
86,30,6,90,6,0.6529021611135309,26183663.388480168,13847166.666666672,3955651.7269303277,0.9778941569506213,0.28566506218578963,55.22527457468713
87,30,6,90,6,0.7218978161803078,34202582.129120074,19999833.3333332,3947616.6239403565,0.9759077636059051,0.19738247605098622,42.27750976640082
88,30,6,90,6,0.6839710755741294,27955421.66519823,15178166.666666612,3971987.6355288215,0.981932629159433,0.2616908697050919,51.725207987119326
89,30,6,90,6,0.7346952030158145,22113895.911627557,10827666.666666713,3894011.669901126,0.9626558458544784,0.3596353480190662,65.38874948939633
90,30,6,120,2,0.6997298681736688,29382141.328280304,14299999.999999972,5228017.567080108,0.9936829462660013,0.36559563406154677,50.078038341738484
91,30,6,120,2,0.7392695745356274,35212342.99494669,18764166.666666526,5228017.567080107,0.993682946266001,0.27861709288520564,41.78648379663802
92,30,6,120,2,0.819826925525453,36488202.36564174,19728499.999999795,5236041.01137584,0.9952079525737816,0.26540492239024227,40.325362846197905
93,30,6,120,2,0.6806705829718849,29400271.758425623,14305499.999999989,5233360.3831588095,0.9946984488258762,0.3658285542734482,50.04715643753604
94,30,6,120,2,0.4929993988200098,19859708.721968632,8000666.666666697,4595756.330877766,0.8735098213791581,0.574421672886978,74.08970698408837
95,30,6,120,2,0.6586286790132939,28809049.688265946,13869166.666666681,5222930.5457618125,0.9927160623054132,0.3765857510613572,51.0742289635228
96,30,6,120,2,0.8361045866771072,29524020.55513306,14428333.333333341,5215463.098324277,0.9912967336448631,0.36147370440043486,49.837385706066435
97,30,6,120,2,0.5546593355753666,23505476.205753163,9786333.333333371,5236891.917562891,0.9953696832787947,0.5351229862287071,62.59817870185768
98,30,6,120,2,0.6081636768659668,24135337.784578383,10615000.000000063,5016112.470104847,0.9534064019756646,0.4725494554973921,60.96454970438292
99,30,6,120,2,0.4622807317912839,22526193.872419782,9036500.000000028,5236891.917562891,0.9953696832787947,0.5795265774982432,65.31951240113965
100,30,6,120,4,0.7163243880801137,25838945.83595625,11562833.33333341,5243412.478911331,0.9883326034881248,0.45347124945540707,62.82764050462746
101,30,6,120,4,0.6421648664963379,30598234.316974718,15390833.333333319,5126243.362766342,0.9662473568908512,0.33307120230221543,53.05534898461119
102,30,6,120,4,0.8043800147863908,28554680.64488689,13764666.666666688,5165394.16539135,0.9736269050081598,0.3752647478126126,56.85232555002125
103,30,6,120,4,0.7552352863421549,27673666.432812613,12947000.000000043,5256589.11638807,0.9908162723726504,0.4060082734523869,58.6622666693394
104,30,6,120,4,0.6436072197522583,21410090.432812557,8151000.000000023,5256589.116388069,0.99081627237265,0.644901130706423,75.82406086020163
105,30,6,120,4,0.7481491578819823,23470950.16928938,9749666.666666688,5243412.478911327,0.9883326034881241,0.5378042817441262,69.16635194957473
106,30,6,120,4,0.6368224227002852,19743605.217141446,8237166.6666666875,4388351.496896719,0.8271618678470721,0.5327501159658508,82.22409140305136
107,30,6,120,4,0.519065766435676,23274614.835956115,9599333.333333371,5243412.47891133,0.9883326034881246,0.5462267322985599,69.74981160556383
108,30,6,120,4,0.6582062569235557,30610378.977573816,15212999.999999981,5245518.616027656,0.988729589990303,0.34480500992753976,53.03429928748537
109,30,6,120,4,0.5933753057798857,26738732.25712597,12585833.333333386,5030502.972405624,0.9482012181129563,0.39969566092079206,60.71342442076168
110,30,6,120,6,0.9373607520554087,31695903.01029766,16023333.333333235,5258807.390742553,0.9830703936670915,0.3281968415275173,56.01354848363814
111,30,6,120,6,0.5208203357100409,22750942.83771712,9144666.666666694,5277635.352716956,0.9865900532809248,0.5771271436229066,78.03632634761381
112,30,6,120,6,0.7527785861898147,36167068.39689911,19537833.33333318,5200841.742427002,0.9722344172803062,0.2661933722995748,49.088855655002966
113,30,6,120,6,0.5742203712567436,23843568.59686181,10136500.00000003,5178704.862629761,0.9680961955277575,0.5108967456843827,74.4603305829678
114,30,6,120,6,0.8273058992289742,28770882.867759928,13773833.333333317,5265067.448069011,0.9842406356179817,0.38225142708292414,61.7082210566947
115,30,6,120,6,0.684088682064777,30738169.67696461,15289999.999999972,5258807.390742553,0.9830703936670915,0.3439376972362697,57.75880667776054
116,30,6,120,6,0.7212558433932479,30505919.34363127,15112166.666666638,5258807.390742553,0.9830703936670915,0.34798500484659584,58.198541076607505
117,30,6,120,6,0.8979279054279049,25069467.26352856,11075166.666666713,5178704.862629752,0.9680961955277558,0.4675961110559417,70.81921531626956
118,30,6,120,6,0.7364886522946696,29904941.676964667,14651999.99999998,5258807.3907425525,0.9830703936670913,0.35891396333214304,59.36811444670244
119,30,6,120,6,0.7388057235385478,21371846.110686798,8756000.000000011,4852306.870353071,0.9070800413091323,0.554169354768509,83.07190641393527
120,30,6,150,2,0.6801099663695085,28012202.025218315,11210833.333333414,6528414.035408175,0.9943435325467893,0.5823308438630604,64.28627061802598
121,30,6,150,2,0.8541917033722135,35913343.53375919,17240666.66666654,6541190.59724731,0.996289532228186,0.3794047367027971,50.142922457420745
122,30,6,150,2,0.7470336663680313,34266042.20042608,15979333.333333263,6541190.597247312,0.9962895322281862,0.4093531601598319,52.55348690306604
123,30,6,150,2,0.6873655606480036,24177934.262902457,8877000.000000045,6144674.929023411,0.9358961827694223,0.6922017493548924,74.48113558498119
124,30,6,150,2,0.5458437803698127,32465503.53375973,14600666.666666668,6541190.59724731,0.996289532228186,0.44800629632760897,55.46810626631469
125,30,6,150,2,0.7149857359416188,36138410.86709254,17412999.99999988,6541190.597247309,0.9962895322281857,0.3756498361710994,49.83063606816756
126,30,6,150,2,0.7328920337508107,35025045.867092825,16560499.999999946,6541190.59724731,0.996289532228186,0.3949875062496502,51.414636452822194
127,30,6,150,2,0.7406563572174443,35212827.283431225,16719999.999999896,6531173.230892323,0.9947637859452128,0.390620408546194,51.1404547412566
128,30,6,150,2,0.6721480809267073,25920694.236614697,9593833.333333358,6538318.48216103,0.9958520800314834,0.6815126190950103,69.47344787765178
129,30,6,150,2,0.6736610199942238,34419279.53375952,16096666.66666662,6541190.597247309,0.9962895322281857,0.40636926468713985,52.3195146555499
130,30,6,150,4,0.5738059126923065,25291127.791107338,9098833.333333373,6546568.142723538,0.9904620412739975,0.7194953355987225,77.21284776737508
131,30,6,150,4,0.6985939060939051,24317243.094152577,8330666.66666668,6560887.796072485,0.9926285310709605,0.787558554266062,80.30515599317992
132,30,6,150,4,0.540935836173136,24333394.457773924,8365500.000000015,6546568.142723538,0.9904620412739975,0.7825674667053405,80.25185320480958
133,30,6,150,4,0.7530771073710005,35761854.83671996,17112333.333333254,6549055.231846575,0.9908383250483245,0.38270965766483855,54.60566877518003
134,30,6,150,4,0.6682441392365052,28947883.760819476,11876333.333333408,6560887.796072491,0.9926285310709615,0.5524337867528516,67.45916268473778
135,30,6,150,4,0.6440234551773001,24606655.836720347,8570833.333333345,6549055.231846576,0.9908383250483247,0.7641095068756324,79.36064181000368
136,30,6,150,4,0.7626820099943022,38488693.124440104,19204166.66666655,6546568.142723541,0.9904620412739978,0.3408931122268734,50.736978615675135
137,30,6,150,4,0.836244744418354,33148713.502716497,15150666.666666593,6524065.155059457,0.9870574551441941,0.43061241452913984,58.91028017844404
138,30,6,150,4,0.6494209214880793,30206115.11171075,12936000.000000047,6499544.059725346,0.9833475397183702,0.5024384709125945,64.64916103173128
139,30,6,150,4,0.656921077659714,31277570.09415262,13660166.666666692,6560887.796072483,0.9926285310709604,0.48029339291168766,62.43451758309954
140,30,6,150,6,0.6568822398975075,24838146.23851708,8856833.33333337,6479740.640239278,0.9738598109290957,0.7316091876599143,84.74062354685869
141,30,6,150,6,0.8556098058006455,33017906.32121184,14961833.333333299,6580584.994897669,0.9890160138720056,0.4398247760344221,63.74722792910112
142,30,6,150,6,0.5941993903532368,27526828.256354272,10772666.66666675,6570811.252490972,0.9875470885768869,0.6099521553769653,76.46358601137163
143,30,6,150,6,0.836580806809815,30702585.98787868,13189000.000000002,6580584.994897675,0.9890160138720063,0.4989449537415781,68.5544859586411
144,30,6,150,6,0.6890459288186549,28300650.637953438,11416166.666666746,6538313.146878059,0.9826628500332626,0.5727240445752089,74.37284841703585
145,30,6,150,6,0.764526525213549,33008328.98787856,14954499.999999978,6580584.994897669,0.9890160138720056,0.44004045570882877,63.76572412293068
146,30,6,150,6,0.5748558630911569,29000796.1255228,11920333.333333423,6558666.402565048,0.9857218023641681,0.5502083053520593,72.57731790844265
147,30,6,150,6,0.680050605982352,32112848.321211863,14268833.333333299,6580584.994897675,0.9890160138720063,0.4611859176688837,65.54385892358519
148,30,6,150,6,0.6994774945156621,32460026.654545255,14534666.666666651,6580584.994897668,0.9890160138720053,0.45275100873069046,64.84283030326078
149,30,6,150,6,0.8036199697738138,33574545.90752195,15409166.66666662,6567125.869947376,0.9869932012924452,0.426183064406299,62.69034898632677
150,30,9,30,2,0.6966588156642045,18098487.637209196,11826833.333333386,1298003.8899670418,0.9626558458544782,0.1097507552007753,26.69836340394406
151,30,9,30,2,0.6322077173319706,18306794.637209196,11986333.333333395,1298003.8899670418,0.9626558458544782,0.10829032147448776,26.39457150067545
152,30,9,30,2,0.8798420809959261,18812679.99182389,12347500.000000043,1314695.7825722503,0.9750352756227411,0.10647465337697878,25.684804090113786
153,30,9,30,2,0.806421328168412,26795288.55506593,18445166.666666534,1323995.8785096065,0.9819326291594326,0.07178009840931858,18.033020954672494
154,30,9,30,2,0.8059530781526295,23965186.555065945,16278166.66666659,1323995.8785096065,0.9819326291594326,0.08133568758825908,20.162580370060063
155,30,9,30,2,0.7754280548511306,23958003.55506611,16272666.666666653,1323995.8785096067,0.9819326291594327,0.08136317824427104,20.168625440320696
156,30,9,30,2,0.8257550387545874,24554192.555065975,16729166.66666659,1323995.8785096067,0.9819326291594327,0.07914296658587973,19.67892036833877
157,30,9,30,2,0.8321819613804351,19327362.88839955,12727000.000000048,1323995.8785096065,0.9819326291594326,0.1040304768216863,25.000824105704602
158,30,9,30,2,0.5773468635839544,18002850.977662712,11931333.333333401,1184722.4553421042,0.8786414325608115,0.09929505967554039,26.840193289359398
159,30,9,30,2,0.9563818285192329,23353666.67621127,15828999.999999944,1311839.601209423,0.9729170079449638,0.08287570921785505,20.69054109144247
160,30,9,30,4,0.6849888343208954,14395389.922517382,8970500.00000003,1311314.5872054533,0.9417551580955563,0.14618076887636686,44.12523755305962
161,30,9,30,4,0.7530959286684475,23659943.97050209,16028833.333333276,1333945.4874746646,0.9580081360375584,0.08322162067158159,26.84706273150656
162,30,9,30,4,0.7597195531355838,16226952.342794945,10363833.333333373,1317107.2113851695,0.9459152839367417,0.12708687693277884,39.144750448597954
163,30,9,30,4,0.8082991884630848,19483565.155829772,12849833.333333375,1321937.2811923462,0.9493841259669095,0.10287583090771674,32.60183621014241
164,30,9,30,4,0.8977904147134926,25123699.78212545,17134333.333333246,1343693.0773347865,0.9650086247984841,0.07842108888594791,25.282900429017243
165,30,9,30,4,0.813993894146565,20629536.115459025,13693166.666666724,1343693.0773347863,0.965008624798484,0.09812873165458055,30.790803847693123
166,30,9,30,4,0.7807782155208635,23967236.782125436,16248833.333333239,1343693.0773347863,0.965008624798484,0.08269474181745115,26.502846605734995
167,30,9,30,4,0.7169073099977898,22845870.637168784,15405499.999999959,1333945.4874746646,0.9580081360375584,0.08658891223749103,27.803711667988257
168,30,9,30,4,0.8132118517614705,22669508.115458935,15255166.666666655,1343693.0773347863,0.965008624798484,0.08808117975340293,28.02001687750959
169,30,9,30,4,0.8555495862467127,24016699.637168787,16301999.999999939,1333945.4874746646,0.9580081360375584,0.08182710633509199,26.448263483170273
170,30,9,30,6,0.7592294752372615,27546364.811510757,18980499.99999981,1349340.3993058864,0.939341973687432,0.07109087744294933,28.57727345827693
171,30,9,30,6,0.8603516076798501,17082767.874492254,11007333.333333394,1324625.2844438644,0.9221365711171496,0.12034025356827482,46.08152529985705
172,30,9,30,6,0.756830256257737,21002708.00918495,13947999.99999997,1363390.276159966,0.9491227814517038,0.09774808403785266,37.48088102047317
173,30,9,30,6,0.6860409142139917,19415208.811511133,12754500.00000006,1349340.3993058864,0.9393419736874321,0.10579328074843233,40.54553353725843
174,30,9,30,6,0.9941475826972009,25226255.8115108,17203999.99999986,1349340.3993058864,0.939341973687432,0.07843178326586245,31.205582226784475
175,30,9,30,6,0.6169471554086944,21780810.144844316,14565833.333333317,1349340.3993058864,0.9393419736874321,0.09263736364592172,36.14190632786615
176,30,9,30,6,0.9247642942299439,21672704.874492027,14521833.333333317,1324625.2844438644,0.9221365711171496,0.09121611948288434,36.32218518909956
177,30,9,30,6,0.7541701550457726,23059384.144844312,15544833.333333295,1349340.3993058864,0.939341973687432,0.08680314355075468,34.13794553468179
178,30,9,30,6,0.8902640840411739,30014978.67585136,20848666.66666642,1363390.2761599661,0.9491227814517039,0.06539460282799775,26.226905189619345
179,30,9,30,6,0.5183552938604578,17729237.874492273,11502333.333333407,1324625.2844438644,0.9221365711171498,0.11516144125341432,44.40123177164736
180,30,9,60,2,0.7010214144829525,23717474.41797779,14052499.999999985,2621706.2394556613,0.9883326034881232,0.18656511221886954,34.26165812090224
181,30,9,60,2,0.7332455676548686,26985739.417977694,16554999.9999999,2621706.2394556617,0.9883326034881234,0.15836340920904124,30.112200648415513
182,30,9,60,2,0.7240128827915087,23182671.549739514,13632666.666666696,2628294.558194033,0.9908162723726496,0.1927938694944027,35.052042999294905
183,30,9,60,2,0.5291026011109091,19192184.417978063,10587500.00000002,2621706.239455662,0.9883326034881235,0.2476227853086807,42.34015171502865
184,30,9,60,2,0.6701569678436189,20324705.767688666,11498666.666666754,2593662.16090213,0.9777605276574641,0.22556199219348128,39.980898581658
185,30,9,60,2,0.7635032686169041,22817205.08464453,13363166.666666675,2621706.239455662,0.9883326034881236,0.19618899508267704,35.61347662807579
186,30,9,60,2,0.6888486569559752,20753289.75131148,11782833.333333408,2621706.2394556617,0.9883326034881234,0.2225021915602341,39.15523802430642
187,30,9,60,2,0.8859273677975947,27828544.75131097,17200333.33333321,2621706.2394556627,0.9883326034881238,0.1524218274523177,29.200233330983625
188,30,9,60,2,0.5339587548713579,19858742.941904135,11737000.000000056,2214342.415115024,0.8347643115802342,0.18866340760969694,40.91900491270898
189,30,9,60,2,0.8220268513537734,22859436.549739584,13385166.666666701,2628294.558194033,0.9908162723726494,0.1963587472346771,35.54768282375959
190,30,9,60,4,0.7317095084402769,21532151.430037096,12371333.333333403,2626723.652206114,0.9740459557885633,0.212323407787312,44.79812447605187
191,30,9,60,4,0.8276326091211579,29979241.196031302,18817333.33333315,2640688.398909242,0.9792243859741556,0.14033276406022466,32.175597564080284
192,30,9,60,4,0.55726606938439,20009835.776799228,11172333.333333407,2647991.7570192125,0.9819326291594324,0.23701331476735943,48.20629268324247
193,30,9,60,4,0.730680049382338,25440183.77679884,15330333.333333328,2647991.7570192125,0.9819326291594324,0.17272890937482638,37.91639276127023
194,30,9,60,4,0.7569960573777357,25437023.59232005,15344999.999999978,2637101.151286884,0.9778941569506209,0.1718540991389305,37.92110332795509
195,30,9,60,4,0.627025292521244,19439218.592320327,10752500.000000065,2637101.1512868837,0.9778941569506208,0.2452546990269117,49.62133613647802
196,30,9,60,4,0.8418101449832217,26679682.59231989,16296499.99999992,2637101.1512868837,0.9778941569506208,0.16182009335052905,36.15485291709105
197,30,9,60,4,0.6429640886755127,18367323.110132523,9914666.666666716,2647991.7570192125,0.9819326291594324,0.26707824337875197,52.517179243602925
198,30,9,60,4,0.8862545304117704,29407188.259281136,18382833.333333276,2638445.384389797,0.9783926276658139,0.14352767805415226,32.801503887253304
