int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
29,50,6,30,4,0.5165986909926333,7802517.4862575475,3932523.857772454,1304298.6796844266,1.0,0.33166961647455484,81.40962210193926
30,50,6,30,4,0.6374584269130591,26491551.409991696,18248999.999999847,1300255.7719173415,0.9969003205860307,0.07125079576510233,23.977455686510854
31,50,6,30,4,0.45701872290388995,22312678.351900812,15073666.666666627,1284693.1927286305,0.9849685602989803,0.08522765038778227,28.468119782934416
32,50,6,30,4,0.4952422872707627,25195455.685234066,17280999.99999988,1284693.1927286305,0.9849685602989803,0.07434136871295871,25.210895485897577
33,50,6,30,4,0.5382079127961004,24091135.994673133,16404666.66666657,1304298.6796844269,1.0000000000000002,0.07950778313189955,26.366544115663583
34,50,6,30,4,0.5761722841752822,27862210.99467309,19292166.6666665,1304298.6796844266,1.0,0.06760768254910565,22.79790358781801
35,50,6,30,4,0.48931067199836514,26387833.68523401,18193999.999999832,1284693.1927286305,0.9849685602989803,0.07061081635311874,24.071699389080297
36,50,6,30,4,0.5034593185166323,25956321.661339756,17832833.333333187,1304298.6796844266,1.0,0.073140294383082,24.471880426188772
37,50,6,30,4,0.47879187616387836,20089236.695013087,13343000.00000002,1302657.5703659486,0.9987417687803877,0.09762853708805716,31.618921596841
38,50,6,30,4,0.578570613138364,26114399.955151074,17955666.66666657,1303155.6638122203,0.999123654811578,0.07257628959171072,24.32374479562593
39,50,6,30,4,0.40685689748653714,25678578.994673148,17620166.666666567,1304298.6796844266,1.0,0.07402306143629558,24.736571292818347
40,50,6,60,4,0.654834826732437,8745977.474015841,2608597.359368855,2608597.3593688523,0.9999999999999997,0.999999999999999,110.29070253905994
41,50,6,60,4,0.6219789784824273,8745977.474015841,2608597.359368855,2608597.3593688523,0.9999999999999997,0.999999999999999,110.29070253905994
42,50,6,60,4,0.4054504210272084,8745977.474015841,2608597.359368855,2608597.3593688523,0.9999999999999996,0.9999999999999989,110.29070253905994
43,50,6,60,4,0.5332061404121862,8738307.837513335,2606311.327624442,2606311.3276244393,0.9991236548115777,0.999999999999999,110.38750498797909
44,50,6,60,4,0.6146314742043751,8738307.837513335,2606311.327624442,2606311.3276244393,0.9991236548115777,0.999999999999999,110.38750498797909
45,50,6,60,4,0.5444086341712424,8614424.65654245,2569386.385457263,2569386.38545726,0.9849685602989798,0.999999999999999,111.97497667675452
46,50,6,60,4,0.49453839663243754,8745977.474015841,2608597.359368855,2608597.3593688523,0.9999999999999996,0.9999999999999989,110.29070253905994
47,50,6,60,4,0.5960662615751106,8738307.837513335,2606311.327624442,2606311.3276244393,0.9991236548115777,0.999999999999999,110.38750498797909
48,50,6,60,4,0.6198903982377736,8738307.837513335,2606311.327624442,2606311.3276244393,0.9991236548115777,0.999999999999999,110.38750498797909
49,50,6,60,4,0.6545450836935542,8745977.474015843,2608597.3593688556,2608597.3593688533,1.0,0.9999999999999992,110.29070253905992
50,50,6,60,4,0.5271809278231453,23302801.59100336,13761882.601707159,2604026.1492633014,0.9982476367657376,0.18922019789213088,41.394164398344635
51,50,6,60,4,0.49985723659443587,21229034.26347129,12170420.382722395,2606311.3276244393,0.9991236548115777,0.21415129844852862,45.437771121778404
52,50,6,60,4,0.5576109442279417,20964541.24734257,11964680.306302518,2608362.827710126,0.9999100928098831,0.21800522545814655,46.01102350008593
53,50,6,60,4,0.543993076106728,23528052.392998587,13988703.182131357,2569386.38545726,0.9849685602989798,0.18367580983055654,40.99786858206092
54,50,6,60,4,0.5673993348511227,20170980.89301032,11394166.666666744,2584707.6100586257,0.9908419176978667,0.22684481328679368,47.8211746427391
55,50,6,60,4,0.6012760796066935,23409100.87347046,13836103.790804338,2608597.3593688523,0.9999999999999996,0.1885355443128839,41.206196052287574
56,50,6,60,4,0.5698580857406392,27275405.43006881,16796520.756040443,2608597.3593688523,0.9999999999999997,0.15530581584467346,35.36519383637138
57,50,6,60,4,0.6209836995153243,24295189.243947804,14519728.321022196,2605315.1407318963,0.9987417687803873,0.17943277471382338,39.70333345891893
58,50,6,60,4,0.6042977144647841,21271230.693860356,12202730.053770658,2606311.3276244393,0.9991236548115777,0.21358428123377904,45.347634741153854
59,50,6,60,4,0.68475559700018,24256856.706512805,14485227.705844497,2608597.3593688523,0.9999999999999996,0.18008673473019246,39.766075698547176
60,50,6,60,4,0.4226948569461513,10599283.494383529,4031254.4033290376,2606311.3276244393,0.9991236548115777,0.6465261347614603,91.00615154893568
61,50,6,60,4,0.45904389766841064,15295448.972916817,7627093.20771895,2606311.3276244393,0.9991236548115777,0.3417175136901092,63.06451034605049
62,50,6,60,4,0.5002518784542391,15233984.830363236,7589129.665936139,2600511.543834682,0.9969003205860303,0.34266268443232645,63.318955003646295
63,50,6,60,4,0.4653626185933031,10540832.185226029,4316630.475155603,2395890.410609806,0.9184592639430901,0.5550371810604058,91.51080133426068
64,50,6,60,4,0.547040178869969,15002592.08222179,7620831.080455905,2467375.967697894,0.9458630933732419,0.3237673085322194,64.29555604214954
65,50,6,60,4,0.46212800350584066,16912793.216822088,8865488.494016973,2606311.3276244393,0.9991236548115777,0.29398395016623774,57.033748809781066
66,50,6,60,4,0.6184393915664967,12414378.933124267,5417480.559298764,2608597.3593688523,0.9999999999999997,0.4815148537803905,77.70022207282857
67,50,6,60,4,0.5762560168324329,12704185.047806125,5641775.392685206,2607073.2316378537,0.9994157290217573,0.4621015638123474,75.92773533840929
68,50,6,60,4,0.5213556463966253,18336933.7181758,9952361.711711762,2608597.3593688523,0.9999999999999997,0.2621083753717574,52.604214795403685
69,50,6,60,4,0.523312222508146,16511787.101087425,8585907.827830719,2588803.389266501,0.9924120255541693,0.3015177242964391,58.418873383879436
70,50,6,60,4,0.5750325422625062,28430099.989346467,17680666.666666567,2608597.3593688523,0.9999999999999997,0.1475395361808869,33.92882896512717
71,50,6,60,4,0.4593506146317533,28892664.05669274,18039999.99999994,2605315.1407318963,0.9987417687803873,0.14441879937538277,33.38563720213811
72,50,6,60,4,0.5585547174054244,23631960.57696897,14010333.333333332,2606311.3276244393,0.9991236548115777,0.1860277886053941,40.817603637172255
73,50,6,60,4,0.6585089396314674,30822143.57696881,19515833.333333187,2606311.3276244393,0.9991236548115776,0.13354855429989967,31.29568187206735
74,50,6,60,4,0.7352585207747937,31577919.71829227,20093333.333333176,2607073.2316378537,0.9994157290217573,0.12974817012132753,30.54666072386118
75,50,6,60,4,0.5513121285175725,27766869.656013094,17172833.333333217,2608597.3593688523,0.9999999999999997,0.15190256079091222,34.73924183567843
76,50,6,60,4,0.6534030478984859,28389396.32267977,17649499.99999988,2608597.3593688523,0.9999999999999997,0.14780007135436526,33.97747486547992
77,50,6,60,4,0.5309236033306858,32246771.910302006,20606666.666666426,2606311.3276244393,0.9991236548115777,0.12647903563366886,29.91307169235862
78,50,6,60,4,0.5492976719269601,29011922.989346556,18126166.666666564,2608597.3593688514,0.9999999999999992,0.14391334954267954,33.24839929963312
79,50,6,60,4,0.7002696561040548,31372735.65601299,19933833.33333312,2608597.3593688523,0.9999999999999997,0.13086280575080292,30.74644208832716
80,50,6,90,4,0.6553288783436834,13121899.544357091,3912896.039053281,3912896.03905328,0.9999999999999999,0.9999999999999997,98.61377124750726
81,50,6,90,4,0.545615204051521,13121899.544357091,3912896.039053281,3912896.03905328,0.9999999999999999,0.9999999999999997,98.61377124750726
82,50,6,90,4,0.5606735337466877,13121899.544357091,3912896.039053281,3912896.03905328,0.9999999999999999,0.9999999999999997,98.61377124750726
83,50,6,90,4,0.6454622780183928,13121899.54435709,3912896.03905328,3912896.0390532804,1.0,1.0000000000000002,98.61377124750727
84,50,6,90,4,0.6052010835252745,13121899.544357091,3912896.039053281,3912896.03905328,0.9999999999999999,0.9999999999999997,98.61377124750726
85,50,6,90,4,0.4921083327728392,13110395.08960333,3909466.9914366603,3909466.9914366603,0.9991236548115779,1.0,98.70030545655749
86,50,6,90,4,0.5922220289957453,13110395.08960333,3909466.9914366603,3909466.9914366603,0.9991236548115779,1.0,98.70030545655749
87,50,6,90,4,0.6502238223670831,13120719.263784554,3912544.241565191,3912544.2415651907,0.9999100928098834,0.9999999999999999,98.62264209643315
88,50,6,90,4,0.5076434233248331,13121899.54435709,3912896.03905328,3912896.0390532836,1.0000000000000009,1.0000000000000009,98.61377124750727
89,50,6,90,4,0.6256067781486077,12924570.318147,3854079.5781858917,3854079.578185891,0.98496856029898,0.9999999999999999,100.11938255178461
90,50,6,90,4,0.5163298884529951,32120983.139274687,18507015.764954835,3883205.0838997555,0.9924120255541702,0.2098234060649071,40.28519284074502
91,50,6,90,4,0.617741082517711,28598256.087512746,15763092.473322758,3912896.03905328,0.9999999999999999,0.24823149681291354,45.24751425542403
92,50,6,90,4,0.6239689324277214,28858159.790295925,15962099.902712673,3912896.03905328,0.9999999999999999,0.24513667142180362,44.84000398511657
93,50,6,90,4,0.5903002708140919,22733897.454850968,11365049.82068499,3854079.578185892,0.9849685602989803,0.3391168220988582,56.9194086746391
94,50,6,90,4,0.6756445104381702,24646530.61170937,12739476.448094357,3911489.0371716954,0.9996404193038756,0.30703687495389953,52.50231849610634
95,50,6,90,4,0.5677287318118392,30895816.927058768,17527707.29576725,3909466.9914366603,0.9991236548115779,0.223044972480842,41.882692503486
96,50,6,90,4,0.5339362248971931,18716810.60188962,8994054.034858214,3404803.6598493876,0.8701492771254855,0.3785616193379988,69.13571053977324
97,50,6,90,4,0.6980381612212034,25748633.851972617,13581145.891745152,3912896.0390532827,1.0000000000000007,0.2881123632897285,50.255093432883854
98,50,6,90,4,0.5540131759971427,22522557.953690685,11116329.827644346,3909466.991436661,0.9991236548115782,0.35168684737245814,57.45350961736374
99,50,6,90,4,0.5144377313491902,26005160.192529276,13782947.16213044,3909466.9914366603,0.9991236548115779,0.28364521357073613,49.75935508260158
100,50,6,90,4,0.6148435836943971,18848547.503546275,8297771.964925527,3912896.03905328,0.9999999999999999,0.4715598422797099,68.65250490821849
101,50,6,90,4,0.5274581518347324,19468447.881425884,8772427.690713873,3912896.03905328,0.9999999999999999,0.4460448324008768,66.46652100266077
102,50,6,90,4,0.5070315455269256,17551226.65711206,7304417.564899363,3912896.03905328,0.9999999999999999,0.535688986053632,73.7270405812718
103,50,6,90,4,0.6424144433453046,20940057.08424035,9991512.017767223,3854079.578185891,0.98496856029898,0.3857353693147188,61.79543803506985
104,50,6,90,4,0.6575110607204769,17678015.634409215,7406879.353462615,3909466.9914366603,0.9991236548115779,0.5278156703887769,73.19826086595971
105,50,6,90,4,0.39535075607533504,17244839.104703244,7136777.114947326,3870217.1104190913,0.9890927517091624,0.5422919965250528,75.03694248136435
106,50,6,90,4,0.5528587316838807,16037524.242743177,6237658.3872182155,3854079.578185891,0.98496856029898,0.6178728200446835,80.68577047267893
107,50,6,90,4,0.5672076824616321,17058423.738177396,6927079.954689054,3912896.039053282,1.0000000000000002,0.564869478142024,75.8569502001512
108,50,6,90,4,0.5192687850657997,18069272.889694538,7701083.899189137,3912896.0390532804,1.0,0.5080967939416006,71.61328559811656
109,50,6,90,4,0.4912497037719928,15343968.985665753,5794183.713752486,3798258.5271701887,0.9707026430707757,0.655529530096712,84.33280862395168
110,50,6,90,4,0.5575279843641866,29958116.6506864,16804333.33333323,3912896.0390532804,1.0,0.23285041789141514,43.19363647214959
111,50,6,90,4,0.6279651893310811,30714725.98401998,17383666.6666666,3912896.03905328,0.9999999999999999,0.2250903744350038,42.12962865673072
112,50,6,90,4,0.5198287805969308,32030630.88357705,18437833.33333327,3883205.083899757,0.9924120255541705,0.2106107053739017,40.39882962978004
113,50,6,90,4,0.5853578192143355,27348162.43676693,14884833.333333278,3862585.0512936153,0.9871422631070367,0.25949803835852797,47.31579326369451
114,50,6,90,4,0.5311619273735642,30810499.31735309,17456999.999999873,3912896.03905328,0.9999999999999999,0.22414481520612406,41.99867021535719
115,50,6,90,4,0.4644559787658169,24864648.817633793,12904833.333333354,3912544.2415651907,0.9999100928098834,0.30318440699726334,52.04175653115625
116,50,6,90,4,0.5712811567894079,31636544.31735306,18089499.99999986,3912896.03905328,0.9999999999999999,0.21630758390521077,40.902065251489056
117,50,6,90,4,0.5449259283482293,31267816.984019943,17807166.6666666,3912896.0390532804,1.0,0.2197371492219403,41.38440495098603
118,50,6,90,4,0.5711936237336698,27535208.198786918,14954499.999999985,3909466.9914366617,0.9991236548115783,0.26142411925752557,46.99437863909117
119,50,6,90,4,0.44217887437059117,27906172.984019797,15233166.666666605,3912896.03905328,0.9999999999999999,0.25686688294532517,46.36966884498984
120,50,6,120,4,0.599123212316829,17482482.341693282,5212622.655248866,5212622.655248884,0.9991236548115787,1.0000000000000033,92.8586666510406
121,50,6,120,4,0.5997213259835156,17497821.61469829,5217194.718737693,5217194.71873771,1.0000000000000007,1.0000000000000033,92.77726312150381
122,50,6,120,4,0.6374038039152781,17388959.14917095,5184746.889966503,5184746.889966521,0.9937805984785947,1.0000000000000038,93.35808923775627
123,50,6,120,4,0.5258052210135554,17482482.341693286,5212622.655248868,5212622.655248883,0.9991236548115785,1.0000000000000029,92.85866665104056
124,50,6,120,4,0.5517513239460405,17475797.927644316,5210630.2814637795,5210630.281463798,0.9987417687803883,1.0000000000000033,92.89418467307887
125,50,6,120,4,0.6455653479647281,17497821.614698295,5217194.7187376935,5217194.71873771,1.0000000000000007,1.000000000000003,92.7772631215038
126,50,6,120,4,0.6231699398864459,17272763.79612006,5150113.401724806,5150113.401724825,0.9871422631070376,1.0000000000000036,93.98611705468123
127,50,6,120,4,0.5532845005019111,17475797.927644312,5210630.281463779,5210630.281463798,0.9987417687803883,1.0000000000000038,92.89418467307888
128,50,6,120,4,0.6317745118865447,17482482.34169329,5212622.655248869,5212622.655248885,0.9991236548115788,1.000000000000003,92.85866665104055
129,50,6,120,4,0.600265509739865,17475797.927644316,5210630.2814637795,5210630.281463798,0.9987417687803883,1.0000000000000033,92.89418467307887
130,50,6,120,4,0.441917117469469,24975512.711845707,11065875.934845595,5138772.770914526,0.9849685602989808,0.4643801178660357,64.99966662266088
131,50,6,120,4,0.5654939457046998,28421413.993809268,13581354.273952799,5217194.71873771,1.0000000000000007,0.3841439236102974,57.118903385792414
132,50,6,120,4,0.6357011395488534,28852558.390642818,13918653.320600752,5212622.655248884,0.9991236548115787,0.37450624964800105,56.26537439142608
133,50,6,120,4,0.596152344168936,32660000.760183226,16852198.407515828,5201023.08766937,0.9969003205860314,0.30862579242775784,49.70606130478524
134,50,6,120,4,0.5519361184342398,28934492.69227415,13974216.98334403,5217194.718737711,1.0000000000000007,0.3733443329924047,56.106046761050244
135,50,6,120,4,0.5565972821853117,31516369.565880302,15958324.97085926,5212622.655248884,0.9991236548115787,0.3266397109199999,51.50973993392617
136,50,6,120,4,0.5497115160524597,29380093.66223234,14315412.213021085,5217194.71873771,1.0000000000000007,0.3644459999546662,55.25509954676747
137,50,6,120,4,0.7131758156647958,31124568.235400222,15655933.230333216,5214146.463275713,0.9994157290217582,0.33304603351101136,52.15815325443101
138,50,6,120,4,0.5946703448362928,33490596.2260653,17462810.807074085,5217194.71873771,1.0000000000000007,0.29876030705344725,48.4733084189325
139,50,6,120,4,0.7115668874182806,30500496.008910857,15173300.686741289,5217194.71873771,1.0000000000000007,0.3438404620358306,53.225363926072426
140,50,6,120,4,0.5217935766610798,22574697.2929482,9107485.382895635,5215318.71622893,0.9996404193038763,0.5726409098633953,71.912370692435
141,50,6,120,4,0.6548463282789896,21504654.644245625,8288157.167962629,5215318.716228931,0.9996404193038764,0.6292494954594285,75.49063339338032
142,50,6,120,4,0.6149364579206478,22675611.460323375,9181811.752141194,5217194.71873771,1.0000000000000007,0.5682097236987093,71.59233623492545
143,50,6,120,4,0.6885876514779371,20196837.38471585,7358784.276693916,5169415.220117261,0.9908419176978683,0.7024822342583639,80.3789211685451
144,50,6,120,4,0.6051015105777796,19083492.002200067,6431337.435048397,5217194.718737711,1.0000000000000009,0.8112145835026383,85.06828833071243
145,50,6,120,4,0.6164303103921772,19015945.709311005,6386790.624328284,5212622.655248884,0.9991236548115787,0.816156808928915,85.37045828886203
146,50,6,120,4,0.5658246645844467,22004389.573916506,8675032.480840867,5212622.655248884,0.9991236548115787,0.6008764424526544,73.77618881663233
147,50,6,120,4,0.5956777446084306,20121977.705241133,7233675.766694361,5212622.655248884,0.9991236548115787,0.7206049625902633,80.67795441285854
148,50,6,120,4,0.5770594303058071,18843870.008843273,6370896.836068986,5138772.770914526,0.9849685602989808,0.8066011588543138,86.15003177362992
149,50,6,120,4,0.6232814222257315,20535984.735804625,7543506.450059512,5217194.71873771,1.0000000000000007,0.6916140064673175,79.05148065140462
150,50,6,120,4,0.6216084749290862,42564713.64535978,24410833.333333082,5217194.71873771,1.0000000000000007,0.2137245643152056,38.139572922440564
151,50,6,120,4,0.6483425861576905,30868395.312026713,15454999.99999998,5217194.71873771,1.0000000000000007,0.33757325905776236,52.591007196525794
152,50,6,120,4,0.44531070531561695,29647494.487271503,14527333.333333325,5212622.655248885,0.9991236548115789,0.35881483102534684,54.75673503192558
153,50,6,120,4,0.5067067799092323,31282614.978693306,15772166.66666663,5217194.71873771,1.0000000000000007,0.3307849092010856,51.89463863892782
154,50,6,120,4,0.6262518397342057,37342672.645359755,20412333.33333318,5217194.71873771,1.0000000000000007,0.2555903155969961,43.473053346162295
155,50,6,120,4,0.6846236751271845,40690159.82060429,22982666.66666642,5212622.655248884,0.9991236548115787,0.22680669440370746,39.89662383134604
156,50,6,120,4,0.4790033180594204,37637175.64535956,20637833.333333112,5217194.71873771,1.0000000000000007,0.2527975991700243,43.132885828008604
157,50,6,120,4,0.5714291239451096,34919607.31202637,18556999.999999873,5217194.71873771,1.0000000000000007,0.2811442969627497,46.48964077671339
158,50,6,120,4,0.6938988516607097,35222238.04955271,18791666.66666657,5215318.716228931,0.9996404193038764,0.2775335902206097,46.09020010926352
159,50,6,120,4,0.5523935069080214,37304363.312026225,20382999.999999788,5217194.718737711,1.0000000000000007,0.2559581376018135,43.51769755246423
160,50,6,150,4,0.5244441025528719,21544861.641356066,6423465.963643139,6423465.963643146,0.9849685602989794,1.0000000000000009,90.63878118630089
161,50,6,150,4,0.5029279548125685,21854569.593783293,6515778.319061091,6515778.319061098,0.9991236548115777,1.0000000000000009,89.35431062231899
162,50,6,150,4,0.5449825117850491,21854569.593783274,6515778.319061085,6515778.319061095,0.9991236548115774,1.0000000000000016,89.35431062231906
163,50,6,150,4,0.5005320948550288,19941134.38889866,5945454.860079083,5945454.860079102,0.9116707626381402,1.0000000000000033,97.92823025590432
164,50,6,150,4,0.4680838153032199,21737665.60313037,6480933.612458133,6480933.612458141,0.9937805984785931,1.000000000000001,89.83485327508137
165,50,6,150,4,0.7196536984956031,21869317.937137034,6520174.248525693,6520174.248525709,0.9997977227276281,1.0000000000000024,89.29405140175331
166,50,6,150,4,0.5303257744578684,21873743.68503954,6521493.398422116,6521493.3984221425,1.0000000000000016,1.000000000000004,89.27598440021997
167,50,6,150,4,0.4390176903687239,21873743.685039558,6521493.398422122,6521493.398422131,0.9999999999999998,1.0000000000000013,89.2759844002199
168,50,6,150,4,0.5596441493522278,21873743.685039546,6521493.398422119,6521493.398422128,0.9999999999999992,1.000000000000001,89.27598440021994
169,50,6,150,4,0.6379725041014802,21526127.02064641,6417881.874012839,6417881.874012847,0.9841123009594163,1.0000000000000013,90.71766593809495
170,50,6,150,4,0.553299914201595,30478294.946424387,13110200.620192623,6521346.804841088,0.9999775214706068,0.4974254013166484,64.07182565273705
171,50,6,150,4,0.4740573929426183,32384844.53590711,14578775.977655172,6515778.319061094,0.9991236548115772,0.44693589702234254,60.299810852413025
172,50,6,150,4,0.566698952874296,39006527.02243749,19640010.502096243,6521493.398422128,0.9999999999999992,0.33205142113982405,50.06341628099068
173,50,6,150,4,0.5753066490096953,40128380.963045396,20499010.456619952,6521493.3984221285,0.9999999999999994,0.3181369857936765,48.66381232271374
174,50,6,150,4,0.5458367950865979,38496362.89751578,19249379.47229405,6521493.398422128,0.9999999999999992,0.33878979879889737,50.72687009935727
175,50,6,150,4,0.4877825253074172,33397798.204645693,15354391.344223838,6515778.319061105,0.9991236548115789,0.4243592711027437,58.47092038924776
176,50,6,150,4,0.5119792424267516,33390542.230438657,15518180.684997242,6407840.372132255,0.9825725459881051,0.4129247172851431,58.48362648689894
177,50,6,150,4,0.47478754458264805,31160351.367927328,13632219.03616158,6521493.398422128,0.9999999999999992,0.4783882492734934,62.669383183206804
178,50,6,150,4,0.5471597203231097,30719108.402099945,13318494.313102059,6506111.027747802,0.9976412809559767,0.48850199390387694,63.56955333594602
179,50,6,150,4,0.6482457280698436,29651535.012351036,12476923.20493923,6521493.398422128,0.9999999999999992,0.5226844223775032,65.85831051197118
180,50,6,150,4,0.5130987711773547,23516590.760720257,7779416.120995379,6521493.398422131,0.9999999999999998,0.8383011394417739,83.03924747722192
181,50,6,150,4,0.5824014383612368,27116751.803574767,10536047.853655715,6521493.398422128,0.9999999999999992,0.6189696069156854,72.01452497502171
182,50,6,150,4,0.5503676609057652,27094378.96666669,10518917.044384612,6521493.398422128,0.9999999999999992,0.6199776432216986,72.07399004798982
183,50,6,150,4,0.6445587805530384,25338870.10409222,9174729.55389884,6521493.3984221285,0.9999999999999994,0.7108104233601952,77.06736693380117
184,50,6,150,4,0.5907622061259186,26729054.50179972,10239189.276492598,6521493.398422128,0.9999999999999992,0.6369150156638226,73.0590750925557
185,50,6,150,4,0.5336420470691557,22420289.08341109,6945959.510729611,6517683.079094631,0.999415729021757,0.9383416458196437,87.09967979159059
186,50,6,150,4,0.5619342989639947,27149248.98977702,10714727.333031176,6423465.963643159,0.9849685602989814,0.5994987799494449,71.92832482163031
187,50,6,150,4,0.7168103001623436,28821617.311241873,11850424.350805648,6515778.319061101,0.9991236548115783,0.5498350207702164,67.75469880513299
188,50,6,150,4,0.5172313898933131,26922075.323967762,10395951.159937348,6515778.319061102,0.9991236548115785,0.6267611514154487,72.5352699040067
189,50,6,150,4,0.5625026732511434,24000374.945274543,8149848.115294204,6521493.398422128,0.9999999999999992,0.8001981516911626,81.3653955178933
190,50,6,150,4,0.3830041898720253,35539466.89453192,17191166.66666655,6390273.252578066,0.9798788194931217,0.37171841658476407,54.94736332976499
191,50,6,150,4,0.5326187818155954,34879335.64003321,16479833.333333237,6521493.398422125,0.9999999999999988,0.3957256888776482,55.98730492328095
192,50,6,150,4,0.5164498641049117,36009722.44242238,17354333.33333323,6515778.319061095,0.9991236548115774,0.375455408969583,54.22979871956588
193,50,6,150,4,0.6522678309304158,36718310.059764124,17939166.666666552,6488836.046737266,0.994992350725561,0.3617133486358884,53.18327550536907
194,50,6,150,4,0.6161708140244149,35633286.3991915,17150833.33333323,6461769.025146561,0.9908419176978663,0.37676122784004273,54.80269145324491
195,50,6,150,4,0.4556256687222505,37396972.91827774,18408499.999999832,6520907.069275326,0.999910092809885,0.3542334828625573,52.2181301750648
196,50,6,150,4,0.5256006570621825,37701954.26978538,18641333.33333318,6521346.804841091,0.9999775214706073,0.3498326374101179,51.795723532691994
197,50,6,150,4,0.6751548597682033,35247754.36856214,16763999.99999992,6520174.248525706,0.9997977227276278,0.3889390508545536,55.40211099921088
198,50,6,150,4,0.6077091894253931,44720045.64003283,24014833.333333015,6521493.398422128,0.9999999999999992,0.2715610517841978,43.66721840399639
199,50,6,150,4,0.5459319457693181,32751034.77575608,14859166.666666642,6515778.319061096,0.9991236548115775,0.43850227036472034,59.625596973368246
