int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
327,10,12,30,6,0.6426007326007326,7861291.855743452,3952666.6666666684,1321218.084794265,0.9197646524780515,0.33425993037466634,100.13621354419917
328,10,12,30,6,0.9210451977401135,9946914.811511053,5505499.999999986,1349340.3993058864,0.939341973687432,0.24508952852708923,79.14011680174579
329,10,12,30,6,0.8637404580152663,12348696.857969113,7340666.6666666595,1351807.153718446,0.9410592023123868,0.18415318595746716,63.74761718213109
330,10,12,60,2,0.8867684478371488,12263361.322443368,5344166.66666665,2582697.0826956714,0.9736269050081584,0.4832740525861243,66.26242011746389
331,10,12,60,2,0.8260504201680672,8245537.831254552,3387999.999999998,1868656.1727287555,0.7044472765189059,0.5515514087156898,98.55027247826763
332,10,12,60,2,1.0,12767088.084644608,5668666.666666655,2621706.2394556613,0.9883326034881232,0.46249081020622135,63.64802957514959
333,10,12,60,2,1.0,6739648.94016841,2425500.0000000023,1747199.9057272156,0.6586606102749776,0.7203462814789585,120.57007823610688
334,10,12,60,2,1.0,16525239.108425578,8550666.6666667,2618904.3964985018,0.9872763628221249,0.30628072623949304,49.173267307562696
335,10,12,60,2,1.0,13333694.471661456,6955666.666666657,2077921.1672335197,0.7833361366532753,0.2987378876551765,60.94334932655355
336,10,12,60,2,1.0,13436634.883072866,6170999.999999989,2628294.558194033,0.9908162723726496,0.42591063979809396,60.47645166154608
337,10,12,60,2,1.0,15819863.084644752,8006166.6666666875,2621706.2394556617,0.9883326034881234,0.3274608621840233,51.36580485255493
338,10,12,60,2,1.0,16439128.883072997,8470000.000000019,2628294.558194033,0.9908162723726496,0.31030632328146723,49.430843068376696
339,10,12,60,2,0.9369320247182851,15488975.055296715,7777000.000000023,2606285.857473538,0.9825194173874799,0.3351274087017526,52.463122775972046
340,10,12,60,4,0.9402035623409655,10534009.252526132,4275333.333333327,2419956.3620592896,0.8973721714764133,0.5660275289394885,91.57007335727201
341,10,12,60,4,0.9157142857142863,14546495.592320118,7006999.99999999,2637101.1512868837,0.9778941569506208,0.3763523835146122,66.31150395489513
342,10,12,60,4,0.7432933478735014,13949907.94108494,6614666.666666664,2596007.779934083,0.9626558458544779,0.39246237350343943,69.14740972297622
343,10,12,60,4,1.0,12892011.258986779,5740166.666666654,2637101.1512868837,0.9778941569506208,0.45941194819318076,74.8215294434835
344,10,12,60,4,0.9118502362777167,18291651.932607032,9861500.000000043,2645485.4071613294,0.9810032204107002,0.2682639970756293,52.73443883329566
345,10,12,60,4,0.8877960927960933,18744527.776799187,10204333.333333382,2647991.757019212,0.9819326291594322,0.2594967912670303,51.4603521350867
346,10,12,60,4,1.0,16220134.592320262,8288500.000000021,2637101.151286884,0.9778941569506209,0.31816385971971733,59.46929691056378
347,10,12,60,4,0.7978916757542704,15619922.77679908,7811833.3333333405,2647991.757019213,0.9819326291594325,0.33897187049807476,61.75446663748942
348,10,12,60,4,1.0,11465404.919192793,4988499.999999993,2419956.362059289,0.897372171476413,0.485107018554534,84.13135051037617
349,10,12,60,4,0.7081868131868145,15855082.073184967,8180333.333333364,2527883.5561338095,0.9373939098955274,0.3090196270894177,60.838537167296494
350,10,12,60,6,1.0,14676211.337191824,7058333.333333327,2667688.9558443916,0.9733345986103695,0.37794884852577004,76.08230587211294
351,10,12,60,6,1.0,20644771.1574006,11702166.66666674,2620697.002147602,0.9561890860913119,0.22394972459352985,54.08633457289395
352,10,12,60,6,0.7626007326007318,13831384.644306827,6493666.666666656,2615286.795659766,0.9542151148947448,0.40274423217387767,80.72944457224726
353,10,12,60,6,1.0,10927392.153119463,4557666.66666666,2431989.3377840323,0.8873370940531782,0.5336040381300451,102.18357539966588
354,10,12,60,6,1.0,11417913.509272765,4799666.666666659,2517137.876658269,0.9184044412136653,0.5244401437582347,97.79369926853816
355,10,12,60,6,1.0,15930842.003858559,8019000.000000014,2667688.955844392,0.9733345986103699,0.33267102579428703,70.09045722313685
356,10,12,60,6,0.8717948717948704,13722824.816859966,6332333.33333332,2665136.2372832326,0.9724032121791863,0.4208774391666955,81.36808673882777
357,10,12,60,6,1.0,10743187.322595475,4695166.66666666,2254449.1569524147,0.8225596767803097,0.4801638188816338,103.9356353445988
358,10,12,60,6,0.8293956043956029,13220675.922734883,6446000.000000003,2347616.685896308,0.8565528374857416,0.3641974380850616,84.45861667933659
359,10,12,60,6,0.9582051282051283,14070445.003858447,6594499.999999986,2667688.9558443916,0.9733345986103695,0.40453240667895934,79.35783123375288
360,10,12,90,2,1.0,18110805.544412952,7703666.666666664,3932593.23787846,0.9938434296976371,0.510483307240508,63.05627859564195
361,10,12,90,2,1.0,18769247.211079676,8207833.333333344,3932593.2378784586,0.9938434296976367,0.47912683873679046,60.84420899554596
362,10,12,90,2,1.0,16791783.09509011,6906166.6666666595,3797167.4451391604,0.9596186761611751,0.5498227350154448,68.00945400098212
363,10,12,90,2,1.0,20982530.039796058,9914666.666666709,3924861.903267883,0.9918895698294192,0.3958642317712346,54.426229717486436
364,10,12,90,2,1.0,18257341.674344435,7918166.666666676,3867390.2754243063,0.9773653624498682,0.4884199131226885,62.55017955898586
365,10,12,90,2,0.840326130452181,17199483.3731292,7017999.999999996,3924861.903267881,0.9918895698294186,0.5592564695451528,66.39734317742065
366,10,12,90,2,1.0,15802729.541249424,5969333.3333333125,3911589.494671952,0.9885353719041732,0.6552807953995922,72.26599664438154
367,10,12,90,2,1.0,14530478.132261219,5424833.333333317,3637731.8036088813,0.9193261630000689,0.6705702424545563,78.5934220199183
368,10,12,90,2,1.0,15678396.577247256,5958333.333333326,3857920.89340196,0.9749722639174395,0.6474832268646655,72.83908111224135
369,10,12,90,2,1.0,12590096.422272332,4033333.333333335,3577662.155005201,0.9041453848270331,0.8870236747946776,90.70621556001439
370,10,12,90,4,1.0,9551937.372881612,3468666.666666666,2454819.6060915636,0.6135495241080264,0.7077127444046408,135.46989992561356
371,10,12,90,4,0.9220512820512814,18062574.771472447,7635833.33333334,3952290.4367036405,0.9878224495840098,0.5175977871924441,71.63984184822363
372,10,12,90,4,1.0,15178058.451134453,5807999.999999982,3709554.474280712,0.9271538229122476,0.6386973957094909,85.25464598558604
373,10,12,90,4,0.8659941839331141,17029984.626319207,6957499.999999993,3880700.9726627134,0.9699296148174696,0.5577723280866285,75.98362701984892
374,10,12,90,4,1.0,13788985.365762046,4718999.999999989,3725738.424806613,0.9311987861831592,0.7895186320844716,93.84301786359082
375,10,12,90,4,0.9428753180661579,11908280.653744452,5054499.999999986,2594031.391123066,0.6483436589782045,0.5132122645411165,108.66388168245878
376,10,12,90,4,1.0,16626955.07409522,6834666.666666653,3762297.2543168687,0.9403361795754488,0.5504726766948219,77.82543431635602
377,10,12,90,4,0.9653846153846154,12445203.202637816,4007666.6666666633,3523307.565953065,0.8806038842986497,0.8791418695715881,103.97580328184043
378,10,12,90,4,1.0,14994801.292985866,5399166.666666656,3880700.9726627134,0.9699296148174696,0.7187592479078971,86.29657537411288
379,10,12,90,4,0.8625954198473266,15416587.557018943,5771333.33333331,3849337.672207107,0.9620907748386608,0.6669754543503158,83.93556584517052
380,10,12,90,6,1.0,15720072.36196758,5868499.999999979,3935518.8036282696,0.972917007944964,0.670617500831266,91.98430940422297
381,10,12,90,6,0.9020146520146525,16703154.77603125,6775999.999999991,3836879.1814045627,0.9485318707096306,0.5662454518011464,86.57047242805808
382,10,12,90,6,1.0,16522406.442272995,6427666.6666666465,3970688.356404623,0.9816114286211876,0.6177495757513823,87.51751780541922
383,10,12,90,6,0.9005270810614302,25046500.998531982,12952500.000000043,3971987.635528822,0.9819326291594331,0.30665799154825774,57.73261503012946
384,10,12,90,6,1.0,18323860.578294102,7927333.33333334,3894011.6699011256,0.9626558458544782,0.49121331299736637,78.91350154196701
385,10,12,90,6,0.7620524178663713,14681480.388480227,5041666.666666662,3955651.7269303277,0.9778941569506213,0.7845920780688259,98.49143013769911
386,10,12,90,6,1.0,18682707.795787163,8118000.000000009,3947616.6239403547,0.9759077636059047,0.4862794560163033,77.39777423088874
387,10,12,90,6,1.0,14444441.388480209,4860166.666666658,3955651.726930328,0.9778941569506214,0.8138921971668329,100.10771348715637
388,10,12,90,6,1.0,15671999.858389603,6049999.999999986,3796372.1449762424,0.9385179470952331,0.6274995280952481,92.26646331456678
389,10,12,90,6,0.7134453781512615,11381155.612882081,4256999.999999991,2845085.5439476664,0.7033461794701894,0.6683311120384479,127.0521245103884
390,10,12,120,2,0.9819927971188476,16875735.803812787,7183000.000000013,3661690.81038527,0.6959731229080286,0.509771795960638,87.19027230016022
391,10,12,120,2,0.87004725554344,14314409.863626832,4992166.666666648,3808056.0583830643,0.7237925877425035,0.7628062748405325,102.79152364770924
392,10,12,120,2,0.8053418803418815,20862576.144565567,9097000.000000045,4387486.974735026,0.8339243179309693,0.48230042593547373,70.528202739875
393,10,12,120,2,0.9384950926935658,15382405.261730634,5914333.333333317,3741509.3192113345,0.7111441298909184,0.6326172551222473,95.65474156766929
394,10,12,120,2,0.8904120879120884,17303024.896342188,5586166.666666644,4888022.399386179,0.9290604778799592,0.8750226570491748,85.03715441749436
395,10,12,120,2,0.7356410256410252,19538771.181547377,6865833.333333321,5163523.433323945,0.9814246246315752,0.7520607015400832,75.30668056492753
396,10,12,120,2,1.0,11745974.888635175,3972833.3333333265,3204256.3308777604,0.6090291072293391,0.8065418460908081,125.26844420752627
397,10,12,120,2,1.0,15573346.721294038,5006833.333333321,4413123.01348337,0.8387969286648065,0.881419995369671,94.48193932445477
398,10,12,120,2,1.0,19150378.205752958,6453333.333333315,5236891.917562894,0.9953696832787953,0.8115018467297895,76.83399169411585
399,10,12,120,2,0.9042490842490825,18286023.872419674,5791499.999999996,5236891.917562888,0.9953696832787942,0.9042375753367679,80.46582517150017
400,10,12,120,4,1.0,18374270.09947908,5828166.6666666465,5256589.116388071,0.9908162723726506,0.9019284136900837,88.3518088724528
401,10,12,120,4,0.9122619047619043,19000924.16928925,6328666.66666665,5243412.478911331,0.9883326034881248,0.828517720253557,85.43794951952198
402,10,12,120,4,0.9307326007326001,24580382.099479225,10580166.666666683,5256589.116388068,0.9908162723726498,0.49683424486583944,66.04453882897103
403,10,12,120,4,0.9433296982915311,19439748.43281244,6643999.999999989,5256589.116388068,0.9908162723726498,0.791178373929572,83.50931112152952
404,10,12,120,4,0.9922480620155038,17711039.766145773,5320333.333333321,5256589.116388071,0.9908162723726506,0.9880187550381713,91.66034413762031
405,10,12,120,4,1.0,15586182.695646817,5741999.999999986,3950803.9835595544,0.7446883880768786,0.6880536369835535,104.15635641518637
406,10,12,120,4,0.8367490842490851,20993264.90664465,7868666.666666676,5234188.827059364,0.9865940342099712,0.6651938694051543,77.32956294407413
407,10,12,120,4,0.941112322791713,22070550.71714156,9925666.666666714,4448851.496896719,0.8385655334468165,0.4482168952779021,73.55502908856515
408,10,12,120,4,1.0,23931907.803631827,10125500.00000004,5229903.108979184,0.9857862177497869,0.5165081338184944,67.8341239369825
409,10,12,120,4,1.0,14203715.33499286,5087499.999999983,3693268.4244312258,0.6961454228480743,0.7259495674557715,114.2940393912658
410,10,12,120,6,0.8049636803874094,19795355.385463562,6935499.999999994,5244343.11963409,0.9803664732463253,0.7561593424603985,89.68770529392667
411,10,12,120,6,0.8560723514211876,18296052.701747715,6103166.666666662,5043135.0423366185,0.9427530584431841,0.8263144884901208,97.03732433118792
412,10,12,120,6,0.9497175141242938,18610581.602956854,6618333.333333326,4868279.617515972,0.910065953070993,0.7355748603650433,95.39734103301339
413,10,12,120,6,0.7766758241758231,21100075.472745713,8006166.666666691,5198676.658245802,0.9718296809969273,0.649334053947472,84.14187912707834
414,10,12,120,6,1.0,18925802.263528325,6372666.666666654,5178704.862629764,0.968096195527758,0.8126432988748469,93.80844073497222
415,10,12,120,6,0.9265384615384608,13794403.333333328,4113999.999999998,4114000.0000000014,0.7690625077210416,1.0000000000000009,128.70437068559934
416,10,12,120,6,0.8398218829516537,11641460.78398361,3923333.3333333284,3184799.4716041805,0.5953597151727171,0.8117585739008116,152.50663408518332
417,10,12,120,6,0.8815384615384612,11515882.757691214,3595166.666666662,3332680.2136121206,0.6230042300711797,0.9269890724432224,154.16968350205266
418,10,12,120,6,0.8807142857142849,12013752.081280611,4577833.333333322,2949325.7269955976,0.5513407485876075,0.64426236436355,147.78064238285415
419,10,12,120,6,1.0,13089419.615358371,4627333.333333319,3442747.168712419,0.6435799151724569,0.7440024136390497,135.63626594389623
420,10,12,150,2,0.8246153846153833,15418223.333333293,4597999.999999988,4598000.000000006,0.7003219369747418,1.000000000000004,116.7968553229331
421,10,12,150,2,1.0,21871340.331650794,6664166.666666662,6430456.482016008,0.9794236057236253,0.9649303211728417,82.3360604651192
422,10,12,150,2,0.6601962922573616,17521302.565866824,5767666.666666642,4878866.064356721,0.7431006812593801,0.8458994505617654,102.77774687300537
423,10,12,150,2,1.0,23714236.1116637,7903500.000000007,6539937.422318373,0.9960986610029572,0.827473577822277,75.93750823431701
424,10,12,150,2,1.0,24855135.616765074,8790833.333333347,6531173.230892316,0.9947637859452119,0.7429526852849339,72.45182757262204
425,10,12,150,2,0.7066666666666654,15253086.51320605,4638333.333333322,4491698.314562922,0.6841311143890573,0.9683862697584478,118.06135095614097
426,10,12,150,2,1.0,17386615.842003055,6110499.999999979,4594616.646495754,0.6998066179926696,0.7519215524909205,103.5739223989512
427,10,12,150,2,1.0,20896206.96777551,6312166.6666666465,6178908.72024186,0.9411103356567848,0.9788887154820393,86.17831948051877
428,10,12,150,2,1.0,16849797.013206016,5386333.333333313,4794198.314562924,0.7302049260321326,0.8900671417593186,106.87369103548394
429,10,12,150,2,0.7791316526610642,18296642.59699103,6363499.999999989,4877490.6118388185,0.7428911859197642,0.7664792349868512,98.42242862065581
430,10,12,150,4,1.0,25062506.66345462,9076833.333333373,6450087.358119968,0.9758649954969084,0.7106098703424404,77.91718626642854
431,10,12,150,4,0.9580808080808081,18193423.12077073,5908833.333333309,5116912.373891735,0.7741624870273669,0.8659767648252769,107.33549080000033
432,10,12,150,4,0.8717032967032983,21434691.781740658,6891499.999999994,6072454.586826422,0.9187311022335969,0.8811513584599038,91.10464567834424
433,10,12,150,4,0.8372549019607842,17792444.99999996,5305666.666666654,5305666.666666667,0.8027200393273283,1.0000000000000024,109.75444914962527
434,10,12,150,4,1.0,13603727.49999997,4057166.6666666567,4057166.6666666684,0.613828419844982,1.0000000000000029,143.54889128733313
435,10,12,150,4,0.7942307692307692,12035264.999999994,3589666.666666665,3589666.666666667,0.5430980777480681,1.0000000000000004,162.2565020379693
436,10,12,150,4,1.0,14824940.958151406,4784999.999999985,4189261.895958091,0.6338137476677684,0.8754988288313696,131.7239647370241
437,10,12,150,4,1.0,20289683.333333258,6049999.999999977,6049999.999999997,0.9153338389012378,1.0000000000000033,96.24595751042644
438,10,12,150,4,0.9398854961832069,16291516.379946902,5122333.33333332,4690002.788326153,0.7095732655696013,0.9155989044692193,119.86606737256736
439,10,12,150,4,1.0,24125281.791107275,8207833.333333353,6546568.142723537,0.9904620412739973,0.7976000336333408,80.94413225547541
440,10,12,150,6,0.7794871794871783,16365451.666666625,4880333.33333332,4880333.33333334,0.7334800513088844,1.000000000000004,128.6123990263639
441,10,12,150,6,1.0,16780994.401136287,5283666.666666659,4826057.784839592,0.7253228150352667,0.913391795755397,125.4276087391745
442,10,12,150,6,0.9173027989821868,19826586.4011364,7615666.666666693,4826057.784839592,0.7253228150352667,0.63370128920728,106.16048357569811
443,10,12,150,6,1.0,12470280.260528177,3798666.6666666646,3668759.5219756872,0.5513889602661052,0.9658019099620102,168.78530041239438
444,10,12,150,6,1.0,17384433.974655095,5312999.999999983,5101865.6131390035,0.766774807396262,0.9602607967511799,121.07382978753319
445,10,12,150,6,1.0,16483589.405183565,4960999.999999983,4886573.973572621,0.7344179759976848,0.9849977773780766,127.69063510755171
446,10,12,150,6,0.9740896358543416,11254109.166666673,3356833.3333333354,3356833.333333331,0.5045086303330446,0.9999999999999987,187.02502071280472
447,10,12,150,6,1.0,22945293.298782706,7280166.666666666,6561963.054554766,0.9862172661584238,0.9013479161953389,91.73123100203142
448,10,12,150,6,0.7753846153846164,9009055.000000019,2687666.6666666726,2687666.6666666646,0.40393754891766426,0.999999999999997,233.6316073106442
449,10,12,150,6,0.9199725274725264,19034913.333333284,5675999.999999985,5676000.00000001,0.8530632001699125,1.0000000000000044,110.57575956041507
450,10,15,30,2,1.0,8960908.129493376,4799666.666666656,1318550.575643442,0.9778941569506209,0.27471711416975725,53.92310612019618
451,10,15,30,2,1.0,13054403.888399586,7925500.000000015,1323995.8785096065,0.9819326291594326,0.16705518623551877,37.01432896751276
452,10,15,30,2,0.9353846153846151,13675350.462826826,8409500.000000026,1318550.5756434426,0.9778941569506213,0.15679298122878157,35.33364657187133
453,10,15,30,2,1.0,11433440.22173289,6684333.333333343,1323995.8785096065,0.9819326291594325,0.19807448439279973,42.26199556993569
454,10,15,30,2,1.0,9190573.712655753,5171833.333333326,1193424.1317662844,0.8850949722945668,0.23075456126446833,52.575607911681956
455,10,15,30,2,1.0,14044077.796160141,8691833.333333353,1318550.5756434426,0.9778941569506213,0.15169993775499296,34.40596150301261
456,10,15,30,2,1.0,11762212.311396997,7058333.333333332,1246069.1287117118,0.9241387798333822,0.1765387195341269,41.080707200957704
457,10,15,30,2,1.0,8526273.97766264,4676833.333333334,1184722.4553421042,0.8786414325608115,0.25331722789824396,56.67188284893264
458,10,15,30,2,0.9194915254237285,9787950.97054243,5465166.666666653,1298003.889967042,0.9626558458544784,0.237504904998392,49.36681859709213
459,10,15,30,2,0.940219780219779,10967212.940791972,6332333.3333333265,1320816.141593613,0.9795743986840693,0.20858285122813303,44.05859561664596
460,10,15,30,4,1.0,13024839.84709016,7890666.666666685,1331769.5691020526,0.9564454428661439,0.16877782643233138,48.76835396497471
461,10,15,30,4,0.812595419847328,9705462.75919747,5404666.666666656,1296307.8375780862,0.9309776650319432,0.23984972941496646,65.4476778449381
462,10,15,30,4,1.0,12516633.240322482,7505666.666666664,1329135.793227159,0.9545539272529951,0.1770843087303583,50.74847107876387
463,10,15,30,4,1.0,11196754.922517302,6522999.9999999935,1311314.5872054533,0.9417551580955563,0.20102937102643792,56.73072282064308
464,10,15,30,4,1.0,11243943.782125603,6508333.333333316,1343693.0773347865,0.9650086247984841,0.2064573230219908,56.49263392883302
465,10,15,30,4,0.8677655677655671,9709182.537927605,5745666.666666654,1080775.2747328607,0.776187270127838,0.1881026758831925,65.42260355273756
466,10,15,30,4,1.0,12647023.115458993,7582666.666666659,1343693.0773347865,0.9650086247984841,0.177205874450693,50.22525808651113
467,10,15,30,4,0.9089452320368347,13445889.623553777,8308666.666666687,1270833.3936328494,0.9126825211975644,0.15295274736815131,47.24120290912482
468,10,15,30,4,1.0,13683500.566193411,8422333.333333334,1314348.413629443,0.9439339805622899,0.15605514073250992,46.42086993216716
469,10,15,30,4,1.0,7808586.566592805,4913333.333333329,683718.8384217403,0.4910307176121517,0.13915580157837334,81.34634797000949
470,10,15,30,6,1.0,12582032.00918513,7501999.999999994,1363390.2761599661,0.9491227814517039,0.18173690697946776,62.56541069243256
471,10,15,30,6,0.8680769230769233,11150744.065774383,6453333.333333324,1333263.7379735082,0.9281502219292924,0.20660078584300262,70.5961858111512
472,10,15,30,6,1.0,12414012.207825482,7434166.666666666,1324625.2844438644,0.9221365711171496,0.1781807354929534,63.41221410300925
473,10,15,30,6,1.0,15081299.541158864,9476500.000000032,1324625.2844438644,0.9221365711171498,0.1397800120765958,52.19709335071735
474,10,15,30,6,1.0,14911822.155487798,9317000.00000004,1343575.8038820666,0.9353289563304287,0.14420691251283257,52.790329162442255
475,10,15,30,6,1.0,12023034.406028535,7199499.999999994,1283384.1252782685,0.8934265792813636,0.17826017435631217,65.4743198277205
476,10,15,30,6,1.0,9876420.763821313,5586166.666666657,1264057.473802506,0.8799723501251397,0.22628352307232297,79.7049881555899
477,10,15,30,6,1.0,9295827.054273296,5041666.666666658,1327758.445228562,0.9243177178736627,0.26335704698748386,84.68315894906024
478,10,15,30,6,1.0,13372162.00918517,8107000.000000013,1363390.2761599661,0.9491227814517039,0.16817445123473096,58.86856586536135
479,10,15,30,6,1.0,13062876.541158874,7931000.00000001,1324625.2844438644,0.9221365711171496,0.16701869681551665,60.26237770215989
480,10,15,60,2,1.0,14237636.549739577,6785166.666666664,2628294.558194033,0.9908162723726494,0.38735887964344284,57.074079476685576
481,10,15,60,2,1.0,11186961.4860811,5151666.66666665,2180601.0180971986,0.8220444567551272,0.4232806893750642,72.6381333314719
482,10,15,60,2,1.0,13829597.735149145,6493666.666666657,2614951.554489591,0.9857862177497866,0.40269260630710874,58.75803588521633
483,10,15,60,2,1.0,14923282.417978022,7320500.000000006,2621706.2394556617,0.9883326034881234,0.35813212751255513,54.45182750284641
484,10,15,60,2,1.0,9957219.37629564,3509000.0000000014,2627443.6520069796,0.9904954971788014,0.7487727705919005,81.60912894361776
485,10,15,60,2,0.9554707379134847,12051559.989110064,5182833.333333325,2582697.0826956714,0.9736269050081585,0.4983176028611781,67.42695557540063
486,10,15,60,2,0.8873992673992683,12915914.322443383,5844666.666666654,2582697.082695671,0.9736269050081583,0.4418895430641627,62.91463226788233
487,10,15,60,2,0.838040712468193,13789117.045108058,6823666.666666671,2384858.489559797,0.8990455774430215,0.3494980933359087,58.93053176224106
488,10,15,60,2,0.9094444444444437,11814520.989110049,5001333.333333319,2582697.08269567,0.973626905008158,0.5164017094166243,68.77976692825789
489,10,15,60,2,1.0,18821257.084644843,10305166.666666731,2621706.2394556613,0.9883326034881232,0.2544069712075475,43.17458692294005
490,10,15,60,4,1.0,17614930.925653666,9357333.333333379,2637101.1512868837,0.9778941569506208,0.28182186712242135,54.760362335295675
491,10,15,60,4,1.0,16195513.588497126,8266500.000000009,2639644.3412219393,0.9788372267969528,0.3193182533384064,59.55970428039453
492,10,15,60,4,1.0,14839898.592320146,7232499.9999999935,2637101.151286883,0.9778941569506204,0.3646182027358293,65.0004441741397
493,10,15,60,4,0.661068702290076,7822860.5068518855,2984666.666666669,1919986.582162945,0.7119725609328679,0.6432834204253776,123.30527933549708
494,10,15,60,4,1.0,16424548.607751722,8510333.333333358,2596007.7799340826,0.9626558458544778,0.30504184480835944,58.72916346356988
495,10,15,60,4,0.916098901098902,14508049.650314424,6990499.999999999,2629391.5651444993,0.9750352756227406,0.3761378392310278,66.48722765979056
496,10,15,60,4,0.8435478007997086,9694070.294903059,4113999.999999993,2113398.224289773,0.7836937820281425,0.5137088537408305,99.50412681731498
497,10,15,60,4,1.0,14840664.44346571,7215999.999999996,2647991.7570192125,0.9819326291594324,0.3669611636667425,64.99708983210047
498,10,15,60,4,0.9169230769230767,16824402.274418395,8816500.000000032,2596007.779934083,0.9626558458544779,0.2944487925972975,57.33338898266122
499,10,15,60,4,1.0,13073310.206763929,6018833.333333317,2548501.971741,0.9450396644537142,0.42342125634663536,73.78391430664063
500,10,15,60,6,1.0,9805036.38014546,4436666.666666659,1961891.8399929204,0.7158170379694955,0.4421995131464142,113.88025058846696
501,10,15,60,6,1.0,15297638.003858551,7535000.00000001,2667688.9558443916,0.9733345986103695,0.3540396756263289,72.99166052421674
502,10,15,60,6,1.0,9153579.89198555,3952666.666666665,1952446.9946244773,0.7123709860017463,0.4939569053696605,121.98506083697845
503,10,15,60,6,1.0,14344575.897625247,6972166.66666667,2561294.727977172,0.9345155365721486,0.36735993994843846,77.84126961779705
504,10,15,60,6,1.0,12643546.256068196,6321333.333333327,2145950.019229641,0.7829726160648524,0.3394774339637697,88.31383042270237
505,10,15,60,6,1.0,14411734.670525126,6856666.666666656,2667688.9558443916,0.9733345986103695,0.3890649911294695,77.47852881885689
506,10,15,60,6,0.9533805888767722,16162107.893059881,8288500.000000021,2609318.4771724944,0.9520375106180317,0.3148119053112732,69.08752295110439
507,10,15,60,6,0.7177208287895307,11425997.09999565,4594333.333333327,2652496.063118106,0.967791310622813,0.577340795861157,97.72451281301525
508,10,15,60,6,1.0,14163049.89860664,6708166.6666666595,2640971.644024725,0.9635865041336985,0.3936949952582267,78.83895121416265
509,10,15,60,6,1.0,12964821.905749805,6070166.666666643,2462835.9715714436,0.898591815429212,0.40572789954775323,86.12536355048549
510,10,15,90,2,0.8885859687386413,18014851.03979591,7643166.66666667,3924861.9032678814,0.9918895698294188,0.5135125366799816,63.39214226513736
511,10,15,90,2,0.7737637362637374,15802487.039795823,5949166.666666647,3924861.903267881,0.9918895698294186,0.6597330555990295,72.26710562230306
512,10,15,90,2,1.0,18348963.055377398,8143666.666666676,3768912.1792959287,0.9524780163944394,0.4628028544835567,62.23784943887183
513,10,15,90,2,0.9498599439775897,11540244.768182881,4412833.3333333265,2823939.04417581,0.7136647741465433,0.6399378428468062,98.9580397071438
514,10,15,90,2,1.0,16053455.007677676,6231499.999999985,3867390.2754243016,0.977365362449867,0.6206194777219467,71.13733457712564
515,10,15,90,2,1.0,17345913.211079605,7118833.333333327,3932593.23787846,0.9938434296976371,0.5524210293650827,65.83683350096285
516,10,15,90,2,0.9473901098901103,14231879.166727522,4799666.666666656,3891010.81831506,0.9833347368392039,0.8106835512844786,80.24239010332965
517,10,15,90,2,1.0,18155679.67434443,7841166.6666666735,3867390.275424302,0.9773653624498672,0.49321618068199446,62.90042678015223
518,10,15,90,2,1.0,15261880.485747628,6071999.999999989,3582730.674677569,0.9054262991423395,0.5900412837084281,74.82695209587453
519,10,15,90,2,1.0,13526951.544412963,4194666.666666666,3932593.23787846,0.9938434296976371,0.9375222277205483,84.42404752101595
520,10,15,90,4,0.764119601328904,17629591.393639743,7340666.666666676,3929647.3370618415,0.9821631078649351,0.5353256748335986,73.39931885584362
521,10,15,90,4,0.8220556161395837,20904869.53432869,9940333.333333379,3871137.563524565,0.9675393678473865,0.3894373995028216,61.89945351608498
522,10,15,90,4,1.0,14914174.912145933,5565999.999999986,3735551.771016419,0.9336515016014298,0.6711375801323084,86.7630966930783
523,10,15,90,4,1.0,16143834.320411121,6526666.666666653,3723364.7244563997,0.9306055113385905,0.5704848913876007,80.15444003683548
524,10,15,90,4,0.9702078032230695,16574738.161332535,7494666.666666687,3316676.5062627927,0.8289591980559999,0.44253822801940723,78.07061489627587
525,10,15,90,4,1.0,16648818.104805715,6554166.666666654,3952290.4367036405,0.9878224495840098,0.603019519903926,77.72323487794513
526,10,15,90,4,1.0,17318598.95965258,7179333.33333334,3880700.972662715,0.96992961481747,0.5405377898592318,74.71736039472088
527,10,15,90,4,0.5123076923076926,6486113.333333336,1936000.000000001,1935999.9999999993,0.48387746118923297,0.9999999999999992,199.50314363917983
528,10,15,90,4,0.9700854700854692,15103588.284118999,5514666.666666649,3860712.681366061,0.9649338071490114,0.7000808779072908,85.67500488348222
529,10,15,90,4,1.0,14808017.746260423,5243333.333333317,3889405.114491854,0.972105099347488,0.7417810135712396,87.38509246632847
530,10,15,90,6,1.0,17352407.998531885,7062000.000000001,3971987.6355288206,0.9819326291594329,0.5624451480499604,83.3313739581469
531,10,15,90,6,0.9325730292116858,17347619.331865173,7058333.33333332,3971987.6355288215,0.981932629159433,0.5627373273476499,83.35437689388874
532,10,15,90,6,1.0,16467111.181608897,7304000.00000001,3385677.817606402,0.8369883861651065,0.46353748871938627,87.81139472811408
533,10,15,90,6,0.9069139194139194,17026204.9555155,6845666.666666657,3950673.9656005553,0.9766635825585586,0.577105804002614,84.92790987645078
534,10,15,90,6,1.0,13528364.338459546,5122333.333333316,3342002.7680785423,0.8261912840221011,0.6524375808053401,106.88653586074648
