int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency
47,30,18,0,0,0.7823008763351699,17482732.66666667,13394333.333333336,0.0,0.0,0.0
48,30,18,0,0,1.0,25343328.99999979,19413166.666666508,0.0,0.0,0.0
49,30,18,0,0,0.9282603697006491,23229132.666666444,17794333.333333153,0.0,0.0,0.0
50,30,21,0,0,0.8261283339471477,23402818.999999776,17928166.666666493,0.0,0.0,0.0
51,30,21,0,0,0.8907785169058273,23678167.33333313,18138999.99999985,0.0,0.0,0.0
52,30,21,0,0,0.8358496994619464,22026077.3333332,16873999.999999903,0.0,0.0,0.0
53,30,21,0,0,0.8864159763800521,27537832.666666273,21094333.333333027,0.0,0.0,0.0
54,30,21,0,0,0.8698411564487015,26292779.333332967,20140999.999999717,0.0,0.0,0.0
55,30,21,0,0,0.9547560245472222,28782885.99999963,22047666.666666385,0.0,0.0,0.0
56,30,21,0,0,0.9116653627767243,29582593.333332866,22659999.999999646,0.0,0.0,0.0
57,30,21,0,0,0.8068867501276997,18820064.99999997,14419166.666666642,0.0,0.0,0.0
58,30,21,0,0,0.8660692173588089,20180046.33333326,15460499.999999937,0.0,0.0,0.0
59,30,21,0,0,0.8724002033699992,23522535.66666637,18019833.333333112,0.0,0.0,0.0
60,30,24,0,0,0.8149180529344425,21321043.333333187,16334999.999999896,0.0,0.0,0.0
61,30,24,0,0,0.8122325844143019,25657180.99999967,19655166.666666415,0.0,0.0,0.0
62,30,24,0,0,0.9010392158148144,23191017.66666645,17766833.333333164,0.0,0.0,0.0
63,30,24,0,0,0.983806354798721,21464703.33333321,16444999.99999991,0.0,0.0,0.0
64,30,24,0,0,0.8723175228491957,22522998.666666474,17255333.333333183,0.0,0.0,0.0
65,30,24,0,0,0.8684826966516037,20538096.333333198,15735499.9999999,0.0,0.0,0.0
66,30,24,0,0,0.8994121583875071,25705067.666666336,19691833.333333086,0.0,0.0,0.0
67,30,24,0,0,0.8470078736048998,20667390.3333332,15834499.999999903,0.0,0.0,0.0
68,30,24,0,0,0.8313973986175778,23916500.666666433,18322333.33333315,0.0,0.0,0.0
69,30,24,0,0,0.72900927479603,17660107.666666683,13531833.333333347,0.0,0.0,0.0
70,30,27,0,0,1.0,28483788.666666225,21820333.333332997,0.0,0.0,0.0
71,30,27,0,0,0.9262718490987569,26802966.666666307,20533333.333333053,0.0,0.0,0.0
72,30,27,0,0,0.9706598314871772,25033554.333333034,19178499.999999776,0.0,0.0,0.0
73,30,27,0,0,0.825048221042803,18470686.666666612,14153333.333333291,0.0,0.0,0.0
74,30,27,0,0,0.9400573021906898,24530744.333333064,18793499.9999998,0.0,0.0,0.0
75,30,27,0,0,0.9142877154776583,22641615.333333116,17346999.999999832,0.0,0.0,0.0
76,30,27,0,0,0.9343865023281057,20117987.99999993,15414666.66666661,0.0,0.0,0.0
77,30,27,0,0,0.9123813471366223,24154833.999999724,18505666.666666463,0.0,0.0,0.0
78,30,27,0,0,0.8364889723147649,21451631.666666534,16435833.333333235,0.0,0.0,0.0
79,30,27,0,0,0.9301550895863042,21439659.99999986,16426666.666666558,0.0,0.0,0.0
80,30,30,0,0,0.9227049275376616,16420037.3333334,12584000.000000054,0.0,0.0,0.0
81,30,30,0,0,1.0,29409295.666666325,22529833.333333068,0.0,0.0,0.0
82,30,30,0,0,0.9068475521988618,24103452.999999724,18467166.66666646,0.0,0.0,0.0
83,30,30,0,0,1.0,32380663.33333302,24804999.999999758,0.0,0.0,0.0
84,30,30,0,0,0.9130538041783824,21187154.999999814,16234166.666666528,0.0,0.0,0.0
85,30,30,0,0,0.9005208122260047,25216817.9999997,19319666.66666644,0.0,0.0,0.0
86,30,30,0,0,0.9365961328747594,21105747.66666652,16171833.333333222,0.0,0.0,0.0
87,30,30,0,0,0.9225161668529137,25913568.9999997,19853166.66666644,0.0,0.0,0.0
88,30,30,0,0,1.0,23464165.99999977,17977666.666666493,0.0,0.0,0.0
89,30,30,0,0,0.9319248650104408,20478432.333333198,15691499.9999999,0.0,0.0,0.0
