int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
0,50,6,30,2,0.6713996583481865,26133972.46282647,17946499.99999986,1318550.5756434426,0.9778941569506213,0.07347118243910807,18.489343733996588
1,50,6,30,2,0.5458885872933552,26566532.555066,18269166.666666582,1323995.8785096067,0.9819326291594327,0.07247160763634244,18.188297588269872
2,50,6,30,2,0.7492207298018994,28094117.221732594,19438833.3333332,1323995.8785096067,0.9819326291594327,0.06811087146054455,17.199330243635984
3,50,6,30,2,0.4687531833011088,23996830.637208916,16342333.33333323,1298003.8899670418,0.9626558458544782,0.07942586064619803,20.13599242771508
4,50,6,30,2,0.5759453641384138,27394971.88839921,18903499.999999836,1323995.8785096065,0.9819326291594326,0.07003972166580887,17.638273255707116
5,50,6,30,2,0.4733874064094828,23149615.96297395,15660333.333333317,1319222.6921948988,0.9783926276658141,0.08423975812742814,20.87291645670674
6,50,6,30,2,0.6607300101944182,29947331.221732568,20857833.333333164,1323995.8785096065,0.9819326291594326,0.06347715303649071,16.13499368014954
7,50,6,30,2,0.626591963725983,30415147.614347458,21215333.33333308,1324445.5576775067,0.982266130686727,0.06242869423109965,15.886820808065535
8,50,6,30,2,0.48284224803972575,29640000.55411883,20626833.333333153,1321241.0382881635,0.9798895204568582,0.06405447782200412,16.302293892260188
9,50,6,30,2,0.6575317081951774,34534873.88839933,24370499.99999979,1323995.8785096065,0.9819326291594326,0.05432780938058792,13.991653815255788
10,50,6,30,4,0.5805126576825079,33516938.11545853,23560166.66666633,1343693.0773347863,0.965008624798484,0.05703240967458375,18.951611803317917
11,50,6,30,4,0.6092393467703093,31854452.63716846,22302499.999999687,1333945.4874746646,0.9580081360375584,0.05981147797218622,19.940697372361534
12,50,6,30,4,0.5145100343305923,22286696.637168802,14976499.99999998,1333945.4874746646,0.9580081360375584,0.08906924097583992,28.5013077685385
13,50,6,30,4,0.5246861735974596,28405036.44879201,19645999.99999982,1343693.0773347865,0.9650086247984841,0.06839524978798732,22.362231470645177
14,50,6,30,4,0.6362002858994836,28417008.115458667,19655166.666666474,1343693.0773347863,0.965008624798484,0.06836335199403716,22.35281059213462
15,50,6,30,4,0.5712812210449646,25922488.994103715,17775999.999999955,1324011.5474721894,0.9508738150067219,0.07448309785509635,24.50381983552897
16,50,6,30,4,0.5338274757005405,17953771.44879244,11643500.00000007,1343693.0773347863,0.965008624798484,0.11540284942970568,35.3797530402852
17,50,6,30,4,0.6544507829666186,22648240.970502146,15253333.333333313,1333945.4874746646,0.9580081360375584,0.08745271989562935,28.046328225989228
18,50,6,30,4,0.43444494763751323,18744681.65815168,12393333.333333375,1251759.390671045,0.8989840228737638,0.10100264045220879,33.88694519246554
19,50,6,30,4,0.5666804103089851,26198616.733468156,17970333.333333213,1334908.7685708704,0.9586999417643453,0.07428402933933036,24.24555488796269
20,50,6,30,6,0.6073897051208085,27983233.478177533,19314166.666666545,1349340.3993058864,0.9393419736874321,0.06986272939410079,28.13113075777646
21,50,6,30,6,0.5951611182187353,22373366.675851654,14996666.666666646,1363390.276159966,0.9491227814517038,0.09091288794131816,35.18469130752915
22,50,6,30,6,0.7305394771318401,29673632.811510853,20608499.999999866,1349340.3993058864,0.939341973687432,0.06547494477064779,26.528602176900737
23,50,6,30,6,0.5284216951362698,26523116.18702991,18171999.999999862,1364739.3136636668,0.9500619125649178,0.0751012169086329,29.679770448125147
24,50,6,30,6,0.6309356312499553,25363889.00918492,17286499.999999918,1363390.2761599661,0.9491227814517039,0.07887023261851575,31.036249989697342
25,50,6,30,6,0.5989554088092689,25907402.675851554,17702666.666666567,1363390.276159966,0.9491227814517038,0.07701609603976653,30.38513778665099
26,50,6,30,6,0.5973599451897322,23201806.00918495,15630999.999999966,1363390.276159966,0.9491227814517038,0.08722348385643713,33.92839331939804
27,50,6,30,6,0.6265866577922118,28196329.144844186,19477333.33333321,1349340.3993058864,0.939341973687432,0.06927747121299434,27.91852783233461
28,50,6,30,6,0.6794971262912548,22629504.14484439,15214833.333333347,1349340.3993058864,0.939341973687432,0.08868584819458325,34.78644494202695
29,50,6,30,6,0.7228875434253011,25974444.009184882,17753999.999999896,1363390.276159966,0.9491227814517038,0.07679341422552517,30.306712233056324
30,50,6,60,2,0.5603705521744881,27226884.474742647,16732833.333333232,2625510.3992563803,0.9897666982403676,0.1569077003848559,29.845500712864094
31,50,6,60,2,0.5739183326635073,32677303.216405686,20901833.333333064,2628294.558194033,0.9908162723726496,0.12574469025176738,24.867413158869027
