int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
196,10,9,90,4,0.9611538461538458,8112133.333333341,2420000.000000003,2419999.9999999986,0.618467747634183,0.9999999999999981,159.5141434230205
197,10,9,90,4,0.9752380952380951,14858170.428538265,5243333.333333322,3912808.0829046546,0.9999775214706069,0.7462443896194526,87.09013039146454
198,10,9,90,4,0.8824358974358975,14175718.055505,4900499.999999985,3798258.5271701906,0.9707026430707762,0.7750757121049285,91.28285388671989
199,10,9,90,4,0.4709302325581395,9551670.31481658,3285333.3333333316,2571006.1728403717,0.6570596681281681,0.7825708724148863,135.47368756988433
200,10,9,120,4,1.0,16728744.364199825,5949166.6666666465,4375841.563787164,0.8387345689957098,0.7355385735459609,97.04254931853345
201,10,9,120,4,1.0,17893397.594083797,6142946.514459478,4820730.167333541,0.9240080976889262,0.7847586098928815,90.72620174363949
202,10,9,120,4,0.6119230769230763,15643281.572787013,4819074.20637224,4566392.057555671,0.8752581231356653,0.9475662465453534,103.77617972587413
203,10,9,120,4,0.9461538461538453,9096347.683035051,2722500.0000000014,2707530.185310743,0.5189628394712908,0.9945014454768564,178.46723284639697
204,10,9,120,4,1.0,15947262.030563854,5097091.927297324,4537543.504236339,0.8697286087367258,0.8902220263942385,101.79803886639974
205,10,9,120,4,1.0,14206092.104264218,4518389.178191623,4056633.7258236497,0.7775507613802742,0.8978052942856994,114.27491727388609
206,10,9,120,4,1.0,12855167.168195875,3833720.9641915173,3833720.9641915252,0.73482420551079,1.000000000000002,126.28384981382018
207,10,9,120,4,0.8833908881618802,20992602.967674676,7893979.828214217,5217194.71873771,1.0000000000000007,0.6609080378050508,77.33200130063823
208,10,9,120,4,0.9559735853628979,19677138.969806373,7099352.046150967,5081674.897120494,0.974024388790687,0.7157941829178074,82.50183131252106
209,10,9,120,4,1.0,17806931.626548618,5461894.695720038,5212622.655248885,0.9991236548115789,0.9543616172852099,91.16674529033676
210,10,9,120,4,0.7810897435897439,19900678.640180387,8567166.666666701,4255210.1709030075,0.8156126808187352,0.49668815099153635,81.57510753036736
211,10,9,120,4,1.0,18697155.924928326,7685333.333333329,4229905.933753866,0.810762519283023,0.55038678874313,86.8260395601436
212,10,9,120,4,1.0,17118159.69141651,5949166.666666646,4565892.967992476,0.8751624606982635,0.7674844602312636,94.83496060701052
213,10,9,120,4,0.8077683615819219,10899407.253300441,3661166.6666666633,2989209.4940460944,0.5729534079512619,0.8164636483942542,148.94387944889567
214,10,9,120,4,1.0,18641829.312026866,6093999.999999991,5217194.718737708,1.0000000000000004,0.8561199078991987,87.0837283631095
215,10,9,120,4,1.0,17067846.19288131,5670499.999999987,4718955.519545156,0.9045005551732407,0.83219390169212,95.11452011309376
216,10,9,120,4,1.0,15315615.358083172,5897833.3333333125,3718892.9679924743,0.71281467694429,0.630552400823888,105.99639400993529
217,10,9,120,4,1.0,11833387.500000015,3529166.6666666707,3529166.666666666,0.6764490989748879,0.9999999999999986,137.1881044206486
218,10,9,120,4,0.8031868131868112,18548659.487271547,6029833.333333312,5212622.655248883,0.9991236548115786,0.8644720951793421,87.52114949945621
219,10,9,120,4,0.9328244274809153,17160824.406850748,6104999.9999999795,4487389.494152019,0.8601153945884804,0.7350351341772373,94.59918483589429
220,10,9,150,4,0.8703296703296698,22309178.584945083,6856666.666666654,6520907.069275309,0.9999100928098824,0.9510316581344659,87.53347831989696
221,10,9,150,4,1.0,20696738.333333246,6170999.999999974,6170999.999999999,0.9462556538803006,1.000000000000004,94.35303131097267
222,10,9,150,4,0.9880043620501633,17399574.216896802,6070166.66666665,4626111.867690027,0.7093638811026488,0.7621062355822256,112.23263142287858
223,10,9,150,4,1.0,15284004.99999996,4557666.666666655,4557666.666666673,0.6988685548266282,1.0000000000000038,127.76755830687081
224,10,9,150,4,1.0,23060399.37178242,7439920.56867755,6515778.319061094,0.9991236548115772,0.8757860059007696,84.68196792764658
225,10,9,150,4,0.8714743589743599,22266389.81662559,7522166.6666666735,6075845.200890954,0.9316647015790889,0.8077254161111757,87.70168923126943
226,10,9,150,4,1.0,23062016.276064318,7689505.354744203,6357486.0660981,0.9748512614666276,0.8267743857120424,84.67603077822726
227,10,9,150,4,1.0,17176480.49761375,6049787.381784064,4530221.983245715,0.69466021146963,0.7488233383021414,113.6903453691397
228,10,9,150,4,1.0,17043143.333333295,5081999.999999987,5082000.0000000065,0.7792693620190723,1.0000000000000038,114.57980266942177
229,10,9,150,4,0.9625954198473282,22790544.54394387,7471782.904959636,6363769.027200214,0.9758146851363708,0.8517068962183119,85.6846573470276
230,10,9,150,4,0.7378407851690296,24488959.065858692,8618500.000000015,6461769.025146573,0.9908419176978681,0.7497556448507933,79.74205823727715
231,10,9,150,4,0.8310432569974554,13594094.560039787,4194666.666666657,3964288.2186626764,0.6078804311328186,0.9450782466614793,143.65061176934205
232,10,9,150,4,1.0,27029872.44242303,10479333.333333382,6515778.319061095,0.9991236548115774,0.6217741254909089,72.24599391505474
233,10,9,150,4,1.0,19000059.18095576,6473499.999999982,5150139.017873354,0.7897177384430726,0.7955725678339952,102.77862723487414
234,10,9,150,4,1.0,14742731.666666638,4396333.333333325,4396333.333333338,0.6741298449212607,1.0000000000000029,132.45849169291245
235,10,9,150,4,0.7853689567430016,18470136.66666661,5507333.333333315,5507333.33333334,0.8444895972241315,1.0000000000000042,105.72742558663649
236,10,9,150,4,0.7898717948717943,18802281.666666605,5606333.333333315,5606333.333333337,0.8596701692115156,1.0000000000000038,103.859735462957
237,10,9,150,4,0.7727987421383659,11624259.166666664,3466833.333333332,3466833.3333333335,0.5316011412619278,1.0000000000000004,167.99350152135148
238,10,9,150,4,0.9146892655367221,12577638.333333328,3750999.999999998,3751000.0000000005,0.5751750052997908,1.0000000000000007,155.25967182763384
239,10,9,150,4,1.0,17451819.380265884,7769666.666666683,3568375.4906128934,0.5471715253865407,0.459270087598724,111.8966428341667
240,10,9,180,4,0.6936813186813177,16975484.16666661,5061833.333333316,5061833.3333333405,0.6468141860674177,1.0000000000000049,134.44093715343757
241,10,9,180,4,1.0,13383397.500000006,3991166.666666668,3991166.666666666,0.5100016237119761,0.9999999999999996,170.52471168102113
242,10,9,180,4,0.7296703296703301,11764839.376904529,3771166.666666662,3341465.288874842,0.4269810973157499,0.8860561158460722,193.98479884733237
243,10,9,180,4,0.7838095238095246,19254746.73165159,6027385.254210798,5558783.922068803,0.7103158206336786,0.9222546241233502,118.52661745212386
244,10,9,180,4,0.715012722646309,8247451.666666667,2460333.3333333335,2460333.333333331,0.314387771714043,0.9999999999999991,276.7157774593405
245,10,9,180,4,0.8434249084249071,25027306.360276252,7643166.666666677,7346167.5745613435,0.9387123375169889,0.9611418793992019,91.18839906888041
246,10,9,180,4,1.0,13524866.66666666,4033333.333333331,4033333.333333333,0.5153897896951528,1.0000000000000004,168.74103503176872
247,10,9,180,4,0.7378205128205132,7976815.00000001,2379666.66666667,2379666.666666667,0.3040799759201402,0.9999999999999987,286.10416563503065
248,10,9,180,4,0.8473282442748081,12171683.33333334,3630000.000000002,3630000.0000000005,0.4638508107256376,0.9999999999999997,187.50077023035698
249,10,9,180,4,0.6839010989010985,22583637.0015104,6868426.7081045685,6647358.9006307935,0.8494167535101588,0.9678139089388665,101.05546771971963
250,10,9,180,4,0.8148459383753509,21988388.745737907,7034500.000000007,6250999.713228189,0.7987689489880505,0.8886203302620204,103.79114297050836
251,10,9,180,4,1.0,17447745.543571144,5243333.333333313,5176631.955541509,0.6614834516270445,0.9872788217816011,130.80199927840576
252,10,9,180,4,0.6575641025641028,16569529.166666627,4940833.333333321,4940833.333333338,0.6313524923765628,1.0000000000000036,137.7347525716762
253,10,9,180,4,0.5288515406162463,11771879.166666672,3510833.333333334,3510833.333333333,0.44862338512100797,0.9999999999999997,193.8687925426802
254,10,9,180,4,0.8046153846153842,10480204.166666677,3125833.3333333367,3125833.3333333316,0.39942708701374324,0.9999999999999983,217.76293321257634
255,10,9,180,4,1.0,13352643.333333312,3981999.999999993,3982000.000000003,0.5088302832808512,1.0000000000000024,170.91746877584566
256,10,9,180,4,1.0,13840112.673965119,4315666.666666657,4007232.1493241354,0.512054512735493,0.9285314318353621,164.8975014699907
257,10,9,180,4,0.9536324786324778,28353748.857076753,9438000.000000043,7825616.165809286,0.999977521470604,0.8291604329104948,80.49023822225153
258,10,9,180,4,1.0,16557227.499999965,4937166.666666656,4937166.666666671,0.6308839562041125,1.0000000000000029,137.83708655328948
259,10,9,180,4,1.0,27695950.819334034,9813833.333333394,7265032.285342675,0.9283446599184935,0.7402848651063259,82.40193719606255
260,10,9,210,4,1.0,14841144.999999965,4425666.666666656,4425666.666666673,0.48473413726913006,1.000000000000004,175.9702502738169
261,10,9,210,4,0.9974554707379136,27530314.166666724,8207833.333333353,8207833.333333313,0.8989870474539714,0.9999999999999953,94.86270240831776
262,10,9,210,4,0.8585271317829446,12104024.16666666,3609833.3333333316,3609833.333333334,0.39537759580899584,1.0000000000000007,215.7629532161791
263,10,9,210,4,1.0,19884828.33333326,5928999.999999979,5929000.0,0.6493911350158924,1.0000000000000038,131.33631109211703
264,10,9,210,4,0.9969230769230769,18058030.833333265,5384499.9999999795,5384499.999999994,0.5897531736368813,1.0000000000000027,144.6226348877008
265,10,9,210,4,0.9304334554334562,22462027.499999985,6697166.666666662,6697166.6666666595,0.7335268448401523,0.9999999999999997,116.26733161109351
266,10,9,210,4,1.0,15702261.666666646,4682333.3333333265,4682333.333333339,0.5128463076161383,1.0000000000000027,166.31998978491126
267,10,9,210,4,0.9426753907669938,23534567.35574203,7274873.452059773,6852391.065894891,0.7505282529691759,0.9419258095760741,110.9686853607196
268,10,9,210,4,1.0,15892937.499999957,4739166.666666653,4739166.6666666735,0.5190711453358331,1.0000000000000042,164.3245624038984
269,10,9,210,4,1.0,24528707.500000015,7313166.666666673,7313166.666666659,0.8009960536729721,0.9999999999999981,106.47116241245074
270,10,9,210,4,0.8117582417582418,18315663.849404484,6015166.666666659,5108259.0773082,0.5594970754205444,0.8492298485453228,142.58833430626177
271,10,9,210,4,0.5024358974358982,10141908.333333347,3025000.0000000047,3024999.999999997,0.3313220076611693,0.9999999999999977,257.50577841612613
272,10,9,210,4,1.0,28165608.117240407,8409500.000000024,8389344.940901395,0.9188676392666204,0.9976032987575209,92.72301130971915
273,10,9,210,4,0.9057326007326005,16372702.499999965,4882166.666666656,4882166.666666667,0.5347336402434514,1.0000000000000024,159.50940292233403
274,10,9,210,4,1.0,30459422.17612658,9779000.000000026,8635927.204877088,0.9458752857968891,0.8831094390916315,85.7403001573324
275,10,9,210,4,0.8388461538461538,17855053.33333327,5323999.99999998,5323999.999999996,0.5831267334836581,1.000000000000003,146.26671515589663
276,10,9,210,4,0.877906976744186,18869940.833333258,5626499.999999977,5626499.999999997,0.6162589342497752,1.0000000000000036,138.40000999826543
277,10,9,210,4,1.0,23919775.000000015,7131666.666666673,7131666.666666663,0.7811167332133025,0.9999999999999988,109.18162900779787
278,10,9,210,4,0.8651399491094136,13118911.666666651,3912333.3333333284,3912333.333333338,0.42850979657511323,1.0000000000000024,199.07139146578112
279,10,9,210,4,0.41807909604519816,7232564.1666666735,2157833.3333333354,2157833.333333332,0.2363430321316342,0.9999999999999986,361.08908815995034
280,10,12,30,4,1.0,9314400.352478657,5132872.483570846,1278153.0286002061,0.9799542455332804,0.24901320511882624,68.19547968334503
281,10,12,30,4,1.0,9353968.383655671,5122333.333333329,1304181.413855064,0.9999100928098836,0.254606900602928,67.90700737345814
282,10,12,30,4,0.8310614322064714,7604757.915152541,3813543.820764352,1284693.1927286305,0.9849685602989803,0.33687647319892033,83.52665621799201
283,10,12,30,4,1.0,6878723.442876388,3226862.2625341997,1304298.6796844266,1.0,0.4042002953854319,92.34271522542655
284,10,12,30,4,0.836108081909608,11137768.507470889,6630942.447524315,1213189.0374186353,0.9301466422646113,0.18295876446214424,57.03117276803935
285,10,12,30,4,1.0,9274979.790480444,5204611.117516349,1213189.0374186356,0.9301466422646114,0.2330988828993571,68.48532442646936
286,10,12,30,4,1.0,13805274.328006793,8530500.00000002,1304298.6796844266,1.0,0.15289826852874083,46.01140005681511
287,10,12,30,4,0.6787531806615777,5473804.579187408,2218333.333333333,1261458.2296343301,0.9671544173758869,0.5686513431860242,116.04360199762486
288,10,12,30,4,0.8103296703296688,6621272.5708769625,3031526.2499176026,1303155.6638122196,0.9991236548115777,0.42986784753971363,95.93322026854275
289,10,12,30,4,1.0,9041848.34432376,4893407.349952151,1297767.2093474541,0.9949923507255617,0.26520727103582414,70.25112297960209
290,10,12,30,4,0.8886446886446896,9087608.2586371,5001333.333333322,1251309.7081359043,0.9593735910540497,0.25019522290107443,69.89737914773002
291,10,12,30,4,1.0,12151322.018567605,7294833.333333324,1284693.1927286307,0.9849685602989804,0.17611001294002135,52.274147539617026
292,10,12,30,4,1.0,12735722.907390568,7771499.9999999935,1266086.1757233967,0.9707026430707761,0.16291400318129032,49.87545698182488
293,10,12,30,4,0.9936386768447839,10884239.955151217,6295666.666666654,1303155.6638122203,0.999123654811578,0.2069924811477031,58.359610098395244
294,10,12,30,4,1.0,7630048.3836556915,3802333.3333333335,1304181.4138550635,0.9999100928098833,0.342995024245217,83.24979974709733
295,10,12,30,4,0.9142307692307696,11121758.685234284,6506499.999999989,1284693.1927286307,0.9849685602989804,0.19744765891472113,57.11326940075748
296,10,12,30,4,0.725641025641025,9720593.955151223,5404666.666666661,1303155.6638122203,0.999123654811578,0.24111675042781944,65.34580118567644
297,10,12,30,4,0.7734432234432245,6721211.849965293,3388000.000000003,1124719.6274436081,0.8623175388905037,0.3319715547354213,94.50676666340759
298,10,12,30,4,1.0,13240263.95515129,8099666.666666676,1303155.6638122203,0.9991236548115782,0.1608900362746062,47.97487437951473
299,10,12,30,4,1.0,12809763.685234297,7798999.999999993,1284693.1927286307,0.9849685602989804,0.1647253741157369,49.587175502089046
300,10,12,60,4,1.0,9476704.8448454,4134166.6666666614,1993923.7895780473,0.7643662531577792,0.4823036781886031,101.7864348201863
301,10,12,60,4,0.9280128205128197,15621242.39667888,7874650.13323026,2608597.3593688523,0.9999999999999996,0.33126517562486035,61.74924986792835
302,10,12,60,4,1.0,11560063.65675724,4765018.63252461,2608597.3593688523,0.9999999999999996,0.5474474625478559,83.44244708688602
303,10,12,60,4,1.0,11166120.48610201,4466964.197906749,2606311.3276244393,0.9991236548115777,0.5834636706615592,86.38631485309479
304,10,12,60,4,0.8953846153846152,11710664.656013418,4880333.333333326,2608597.3593688523,0.9999999999999997,0.5345121288236165,82.36936402279085
305,10,12,60,4,0.8884253701480599,13747594.965150379,6661568.356817805,2467375.9676978937,0.9458630933732418,0.37038964933425167,70.16499994691607
306,10,12,60,4,0.8017811704834611,9671810.178031612,3319189.016348773,2608597.359368852,0.9999999999999993,0.7859140731426023,99.73314015105221
307,10,12,60,4,0.9397435897435881,10241012.221143875,3861402.5495280963,2540794.1230487325,0.9740077800521404,0.6579977328080554,94.18990810385523
308,10,12,60,4,1.0,11054085.683897862,4377592.925894147,2608597.3593688505,0.9999999999999989,0.595897655064862,87.26185300020809
309,10,12,60,4,1.0,9194970.681217168,2957661.1313792877,2606311.32762444,0.9991236548115779,0.881206876600161,104.90517408287297
310,10,12,60,4,0.8373809523809516,15582301.656013498,7844833.3333333405,2608597.3593688523,0.9999999999999996,0.3325242549493955,61.90356349748517
311,10,12,60,4,0.801399491094147,11061770.806433173,4678666.666666659,2420448.4170001005,0.9278735211116385,0.5173372222143284,87.20122816493534
312,10,12,60,4,0.8010256410256406,8137896.304134842,3780333.3333333316,1566055.459964949,0.6003438799554156,0.41426385502996643,118.53186179208126
313,10,12,60,4,0.8029761904761915,10655187.637468169,4315666.666666662,2453388.793298282,0.9405011411542165,0.5684843114153745,90.52867324532666
314,10,12,60,4,1.0,13855171.297596918,7203166.666666681,2174671.692336191,0.833655559960526,0.3019049527757958,69.620214667956
315,10,12,60,4,0.9095419847328232,12272559.158374775,5444999.999999989,2522916.4592686594,0.9671544173758864,0.46334553889231667,78.59811369022886
316,10,12,60,4,0.798473282442746,9524178.286758725,3952666.6666666614,2132778.0804093415,0.8175957369386297,0.5395795447147944,101.27907846297504
317,10,12,60,4,1.0,11826303.513400381,5021499.999999991,2575056.700862409,0.9871422631070363,0.5128062731977325,81.56394759419221
318,10,12,60,4,0.993956043956044,12654136.576969108,5606333.333333324,2606311.3276244393,0.9991236548115776,0.4648869720478822,76.22803769603686
319,10,12,60,4,0.9344322344322353,13157906.037135199,6049999.999999983,2569386.38545726,0.9849685602989797,0.42469196453839125,73.30953704013662
320,10,12,90,4,0.9206652126499455,11617835.375740325,4610477.125711879,2735294.7370557785,0.6990461054307947,0.5932780192751604,111.38047305284202
321,10,12,90,4,1.0,17874457.249512427,7553598.722939465,3912896.039053284,1.0000000000000009,0.5180174619509824,72.3938065327996
322,10,12,90,4,0.9064468864468869,10109132.264289258,3116349.534841992,2951315.9777707527,0.7542536137721715,0.9470426679593864,128.00307347556276
323,10,12,90,4,0.842057433660488,14801663.31163476,5200770.286585979,3912896.0390532804,1.0,0.7523685576241597,87.42260736216443
324,10,12,90,4,1.0,14130969.389036179,4779499.999999987,3854079.578185892,0.9849685602989803,0.8063771478577054,91.57192011214589
325,10,12,90,4,0.8162668120683373,14438053.228928411,4922493.21112057,3912808.082904653,0.9999775214706066,0.7948833883742281,89.6242713253967
326,10,12,90,4,0.8201680672268903,11401571.35664198,4396333.333333324,2766240.453867906,0.7069547532720021,0.6292153583746861,113.49312822974886
327,10,12,90,4,1.0,13158978.350593258,5027464.423525849,3221657.6281772535,0.8233435276641617,0.6408116212820156,98.33590158172586
328,10,12,90,4,0.8850418029807355,14944252.028976921,5559355.221847021,3753929.1244077096,0.959373591054049,0.6752454150897947,86.58847545470543
329,10,12,90,4,1.0,16402589.215772321,6622591.641200315,3787970.32651606,0.9680733371675662,0.5719770343305521,78.88998395178498
330,10,12,90,4,1.0,16381952.370498082,6412999.999999985,3911489.0371716954,0.9996404193038756,0.6099312392283962,78.98936407179023
331,10,12,90,4,1.0,18107957.055702906,7824666.666666671,3854079.578185891,0.98496856029898,0.49255511351101927,71.46029759290094
332,10,12,90,4,1.0,16475021.722369518,6574333.333333324,3854079.578185891,0.98496856029898,0.5862312393934842,78.54314378493521
333,10,12,90,4,1.0,16471494.425613325,6614666.6666666595,3826650.280924038,0.9779585868705806,0.5785099195107906,78.5599634473857
334,10,12,90,4,1.0,6893168.333333338,2057000.0000000016,2056999.9999999986,0.5256975854890555,0.9999999999999986,187.72209489540478
335,10,12,90,4,0.9567430025445293,15225431.376316424,5809833.333333319,3731505.958833486,0.9536430105963966,0.6422741832238724,84.98938177954369
336,10,12,90,4,1.0,16516523.650686765,6513833.3333333125,3912896.039053281,1.0000000000000002,0.6007055813095147,78.34578434101627
337,10,12,90,4,0.9473626373626387,13762242.055702876,4497166.666666661,3854079.578185891,0.98496856029898,0.8570017221626718,94.02537717055957
338,10,12,90,4,1.0,6612166.336982589,2621666.666666671,1559949.4079953996,0.39866875900255894,0.5950220246644871,195.6998560006745
339,10,12,90,4,1.0,18307484.984020177,7885166.666666667,3912896.03905328,0.9999999999999999,0.4962350454295973,70.68147269433663
340,10,12,120,4,0.8304029304029296,15019338.086633736,5202999.999999984,4017709.494046099,0.7700900025096588,0.7721909463859525,108.08731986962353
341,10,12,120,4,0.7051648351648344,13290677.837018546,4219844.737721862,3800696.5720939306,0.728494291854513,0.9006721356638788,122.14576411432843
342,10,12,120,4,1.0,16977679.080221243,6409243.461606801,4204623.614460444,0.8059165588279494,0.6560249489112625,95.6196658170573
343,10,12,120,4,0.8173443223443221,13392433.395351201,4209563.664183114,3856910.6474352,0.7392690622765129,0.9162257552371885,121.21770197218353
344,10,12,120,4,0.948351648351648,19110879.642726656,7301430.137928548,4677051.512571325,0.8964686512032142,0.6405664950864307,84.9463776837632
345,10,12,120,4,1.0,17520800.900876485,5640822.421838993,4959469.733831853,0.9506008499203169,0.8792103992904975,92.65558173877707
346,10,12,120,4,0.9191657579062176,11280781.263599988,3691734.95922602,3156389.494152015,0.604997448689379,0.8549881096593561,143.9084724777237
347,10,12,120,4,0.9647058823529411,10449800.749718564,3428333.333333334,2918723.3201814983,0.5594430489049639,0.8513534234851232,155.35224439984864
348,10,12,120,4,1.0,18871620.33227346,6277965.6801954135,5212622.655248884,0.9991236548115787,0.8303044203781998,86.02334995176481
349,10,12,120,4,1.0,16627937.882763049,5271103.738089782,4759367.041232049,0.9122463886844484,0.9029165954067937,97.63086748615163
350,10,12,120,4,1.0,19074301.24476462,6634833.33333332,5084077.880965349,0.9744849780487845,0.7662706243762002,85.10927761747391
351,10,12,120,4,1.0,14076355.464982418,4960999.999999986,3711740.425402212,0.7114437212917103,0.7481839196537438,115.32814754774508
352,10,12,120,4,0.8901282051282052,13635470.380858138,4940833.33333332,3509423.481791856,0.6726648459540256,0.7102897922331318,119.05713221884704
353,10,12,120,4,1.0,20680910.487271644,7663333.3333333405,5212622.655248887,0.9991236548115792,0.6802030433121637,78.49751107424134
354,10,12,120,4,1.0,18017936.407603834,5740166.6666666595,5138772.770914526,0.9849685602989808,0.8952305863792338,90.09910809291686
355,10,12,120,4,0.6084745762711857,8314010.833333346,2480500.0000000037,2480499.9999999986,0.47544708099377825,0.9999999999999979,195.26075110358357
356,10,12,120,4,0.7729395604395616,20947044.429249622,8035500.000000006,5105294.336708779,0.9785516186261874,0.6353424599226901,77.50019366613596
357,10,12,120,4,0.5849056603773591,7502100.833333341,2238500.000000003,2238500.0,0.42906199992121474,0.9999999999999989,216.3927193282857
358,10,12,120,4,1.0,16808233.446199674,5565999.999999979,4659396.834000206,0.8930847103072167,0.8371176489400329,96.58361809384847
359,10,12,120,4,1.0,17040388.607595168,5619166.666666644,4738810.935868842,0.9083063200323469,0.8433298417681497,95.26778041179327
360,10,12,150,4,0.9041208791208787,18530544.99999994,5525666.666666648,5525666.666666672,0.8473008142588322,1.0000000000000042,105.38276127334659
361,10,12,150,4,0.8453846153846144,15219767.220284402,4709553.986742176,4430042.157279563,0.6792987260174804,0.9406500423926631,128.30682439067616
362,10,12,150,4,1.0,18248340.50098652,5789666.66666665,5219669.351384378,0.8003794579700518,0.90154919996276,107.01247052543928
363,10,12,150,4,1.0,24033779.95016773,8308666.666666676,6437641.752156018,0.987142263107036,0.7748104491883188,81.25230421718875
364,10,12,150,4,1.0,18769848.197604045,6594499.999999996,4961199.543323931,0.76074592738594,0.7523238370344885,104.03920050079431
365,10,12,150,4,1.0,19116013.158083,5846568.286378489,5606862.685573157,0.8597513396133669,0.9590006326679181,102.15519229093435
366,10,12,150,4,0.9361538461538461,15731915.833333336,4691500.000000001,4691499.999999999,0.7193904391799433,0.9999999999999996,124.12982758669092
367,10,12,150,4,1.0,19004159.166666597,5666833.3333333125,5666833.333333337,0.8689471854260284,1.0000000000000042,102.75645362017501
368,10,12,150,4,1.0,17583316.66666662,5243333.333333319,5243333.3333333405,0.8040080719244397,1.0000000000000042,111.05982090978316
369,10,12,150,4,1.0,15387395.81921588,5162666.666666648,4223045.299763763,0.6475580119095918,0.817996894324079,126.90906394708652
370,10,12,150,4,0.9403846153846156,17249783.180955768,5323999.999999984,5029139.0178733505,0.7711637060140466,0.9446166449799711,113.20722002789836
371,10,12,150,4,1.0,18525070.2733841,5875833.333333312,5299804.102839198,0.8126672495170323,0.9019663768837132,105.41390511245109
372,10,12,150,4,0.8815384615384605,21926917.18095581,7259999.999999997,6077805.684540012,0.9319653203989335,0.837163317429754,89.05948719941652
373,10,12,150,4,1.0,19976603.899839915,7456166.666666679,5000935.529448454,0.7668390081723344,0.6707113390860066,97.75435353231632
374,10,12,150,4,1.0,19047346.287542954,6623833.333333332,5077933.929173399,0.7786458743333236,0.7666155945711295,102.52346812622079
375,10,12,150,4,1.0,14215370.345275562,4436666.666666662,4113787.3817840796,0.630804499898659,0.9272248043089596,137.3724322735642
376,10,12,150,4,1.0,20559315.39950718,6251666.666666646,6053052.903615057,0.928169750977527,0.9682302698397884,94.98370748506586
377,10,12,150,4,1.0,20687428.876693387,6856666.666666667,5729960.408342307,0.8786270349869042,0.8356772593595975,94.39549069338622
378,10,12,150,4,1.0,16771406.666666614,5001333.333333317,5001333.333333337,0.7669000070663882,1.0000000000000038,116.43626791789714
379,10,12,150,4,1.0,22824323.109089512,7259999.999999994,6515778.319061094,0.9991236548115772,0.8974901265924378,85.55784943398041
380,10,12,180,4,1.0,24679341.13871453,8136333.33333336,6862545.862395203,0.8769139013536872,0.8434445322293229,92.47410565673118
381,10,12,180,4,0.9245762711864401,9396557.500000019,2803166.666666672,2803166.6666666637,0.3581959038381309,0.999999999999997,242.87618098436533
382,10,12,180,4,1.0,17710830.97236023,5319060.307903824,5257298.622208178,0.6717912474209478,0.9883886096189073,128.85900179170775
383,10,12,180,4,1.0,18868840.83333326,5626499.999999979,5626500.000000003,0.7189687566247385,1.0000000000000042,120.95072612877829
384,10,12,180,4,1.0,7975715.000000009,2379666.66666667,2379666.6666666665,0.30407997592014013,0.9999999999999987,286.1436247408536
385,10,12,180,4,0.9807692307692307,12238242.499999994,3650166.666666665,3650166.6666666665,0.46642775967411326,1.0000000000000004,186.4810245425355
386,10,12,180,4,0.9808760683760681,24774379.908692956,7810012.45512361,7116920.599789229,0.9094185647609434,0.9112559859133527,92.11935912871064
387,10,12,180,4,1.0,11696969.166666666,3488833.333333333,3488833.333333333,0.44581216808630714,1.0,195.110371539978
388,10,12,180,4,1.0,24922239.73795397,7602833.333333343,7321135.222687771,0.9355136386985519,0.9629482722696926,91.57282908744546
389,10,12,180,4,1.0,25709525.084418967,7758860.924688333,7605914.779620599,0.9719035087705574,0.9802875516712684,88.76865646122369
390,10,12,180,4,1.0,19465471.666666605,5804333.333333315,5804333.33333334,0.7416927609885707,1.0000000000000042,117.24349859490556
391,10,12,180,4,0.9326923076923077,22786921.66666667,6794333.333333336,6794333.333333329,0.8681975275501069,0.9999999999999991,100.15394064124354
392,10,12,180,4,1.0,26188736.043571312,8361833.333333364,7455465.2888748245,0.9526786828048035,0.8916065402971594,87.14433549610821
393,10,12,180,4,0.9682072829131653,16617635.833333284,4955499.999999984,4955500.000000007,0.6332266370663637,1.0000000000000049,137.33602197625123
394,10,12,180,4,1.0,23553813.682370096,8147333.33333336,6306228.899806406,0.8058262776299303,0.7740236764347909,96.89301404758137
395,10,12,180,4,1.0,25878918.95048046,9075000.000000043,6849700.154781342,0.8752724435324656,0.7547878958436705,88.18760955073161
396,10,12,180,4,0.9096153846153846,12449908.376904517,3980166.6666666586,3543131.9555415087,0.4527505868005075,0.8901968817574262,183.3105859825962
397,10,12,180,4,1.0,21788597.772724144,7491000.000000007,5863064.148067734,0.7491975367541702,0.7826811037335106,104.74285788399615
398,10,12,180,4,0.754507451835695,10885059.166666673,3246833.3333333354,3246833.333333335,0.4148887807045982,0.9999999999999998,209.6635365096391
399,10,12,180,4,0.8073730764570445,27760012.444739155,9168500.000000011,7708159.156371769,0.9849685602989784,0.8407219453969307,82.21177870662315
400,10,12,210,4,0.8799816849816835,22916089.166666698,6832833.333333343,6832833.333333332,0.7483861348807145,0.9999999999999983,113.96359915542584
401,10,12,210,4,1.0,19680750.833333287,5868499.999999986,5868500.000000003,0.6427646948626693,1.0000000000000029,132.698189317896
402,10,12,210,4,0.7761538461538453,15621200.833333304,4658499.999999991,4658500.000000006,0.5102358917982017,1.000000000000003,167.1830500013313
403,10,12,210,4,1.0,20895864.643052027,6369320.520474495,6142312.69398683,0.672754834199803,0.9643591768136118,124.98166716773643
