int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency
63,30,6,210,0,0.5806502869479971,28707906.456959184,10277666.666666733,7462733.263523149,0.8173777743835643,0.7261116268468623
64,30,6,210,0,0.7560668339294281,36959193.352256484,13980999.999999987,9129269.896985441,0.9999100928098827,0.6529768898494707
65,30,6,210,0,0.712564577068394,33953064.109942585,12706833.333333367,8474283.281247329,0.9281707604073882,0.6669075653189732
66,30,6,210,0,0.6919091087030016,32749609.019392263,10769000.000000078,9122089.646685535,0.999123654811577,0.8470693329636427
67,30,6,210,0,0.6528124714772437,39094226.29604701,15614499.999999981,9130090.757790979,0.9999999999999989,0.5847187394915616
68,30,6,210,0,0.5567245095871057,24297269.886671547,7885166.666666687,6835094.625022677,0.7486338094930851,0.8668294424158431
69,30,6,210,0,0.812615347033846,41570333.01939161,17522999.9999999,9122089.646685524,0.999123654811576,0.5205780771948625
70,30,9,30,0,0.8789093222299317,16328486.63250448,10466500.000000048,1301222.205549562,0.9976412809559777,0.12432257254569874
71,30,9,30,0,0.7796753673676756,24487495.32800648,16708999.999999892,1304298.6796844269,1.0000000000000002,0.07805964927191546
72,30,9,30,0,0.7419639009894964,21216835.99467329,14204666.666666666,1304298.6796844266,1.0,0.09182184350338575
73,30,9,30,0,0.66290613542522,20963036.66134004,14010333.333333341,1304298.6796844266,1.0,0.09309547807697362
74,30,9,30,0,0.6707728658110333,20581495.923366833,13744500.000000007,1287528.3504312052,0.9871422631070369,0.09367589584424348
75,30,9,30,0,0.620797865939296,22622309.661339894,15280833.33333326,1304298.6796844266,1.0,0.08535520617447345
76,30,9,30,0,0.7865892278968636,24535434.28848442,16747499.99999992,1303155.6638122203,0.999123654811578,0.07781195186220191
77,30,9,30,0,0.7605067031706001,22598366.328006573,15262499.999999965,1304298.6796844269,1.0000000000000002,0.0854577349506588
78,30,9,30,0,0.6813197447429252,22974276.661339868,15550333.333333265,1304298.6796844269,1.0000000000000002,0.08387593061356237
79,30,9,30,0,0.696042244746685,22509775.99467325,15194666.666666627,1304298.6796844266,1.0,0.08583924269597425
80,30,9,60,0,0.6853662751390011,21636380.9103026,12483166.666666737,2606311.3276244393,0.9991236548115777,0.2087860714528438
81,30,9,60,0,0.6813547563547565,16203533.989346826,8319666.666666677,2608597.3593688523,0.9999999999999997,0.313545898397634
82,30,9,60,0,0.8589507502675438,26777014.576968975,16419333.33333328,2606311.3276244393,0.9991236548115777,0.15873429661929725
83,30,9,60,0,0.8999180732454185,27600560.656013116,17046333.333333217,2608597.3593688523,0.9999999999999997,0.15302982221213968
84,30,9,60,0,0.6576791715992433,26489694.57696891,16199333.333333278,2606311.3276244393,0.9991236548115777,0.16089003627460688
85,30,9,60,0,0.7398840612982832,25213514.910302356,15222166.66666666,2606311.3276244393,0.9991236548115777,0.17121815735546456
86,30,9,60,0,0.7436667234377158,24286803.32267992,14508999.999999993,2608597.3593688523,0.9999999999999997,0.17979167133288676
87,30,9,60,0,0.5777007979298044,20154288.576969337,11348333.333333418,2606311.3276244393,0.9991236548115777,0.22966467859812775
88,30,9,60,0,0.7653462550521377,26616489.656013146,16292833.333333258,2608597.3593688523,0.9999999999999996,0.1601070425259898
89,30,9,60,0,0.8259679675710212,20760054.91030264,11812166.66666673,2606311.3276244383,0.9991236548115774,0.22064633874319625
90,30,9,90,0,0.6542476183697545,24493947.172848586,12677500.000000043,3877061.4150879392,0.9908419176978668,0.3058222374354507
91,30,9,90,0,0.7018385471236834,23856359.57743913,12136666.66666674,3910609.8474567817,0.9994157290217575,0.32221448894178173
92,30,9,90,0,0.6731378036721553,27729565.817633525,15099333.333333312,3912544.2415651907,0.9999100928098834,0.25912033036106646
93,30,9,90,0,0.8602181533479224,27643112.21691035,15079166.666666633,3883205.083899753,0.9924120255541695,0.25752119926386924
94,30,9,90,0,0.6512741287550439,28736063.532120004,15874833.33333327,3909466.9914366603,0.9991236548115779,0.24626822274900584
95,30,9,90,0,0.5485716573502827,22033369.389036372,10829500.000000043,3854079.578185891,0.98496856029898,0.3558871211215546
96,30,9,90,0,0.7851643583126833,32341929.532119922,18635833.333333176,3909466.9914366603,0.9991236548115779,0.2097822470028186
97,30,9,90,0,0.9183979506498579,28395911.31735323,15608999.999999959,3912896.03905328,0.9999999999999999,0.2506820449134019
98,30,9,90,0,0.722089869418113,22643924.389036432,11297000.000000067,3854079.578185891,0.98496856029898,0.34115956255517993
99,30,9,90,0,0.7106746624876399,25328770.31735354,13260500.000000034,3912896.03905328,0.9999999999999999,0.29507907236177144
100,30,9,120,0,0.7451806688675172,33893941.82060448,17779666.66666656,5212622.6552488785,0.9991236548115776,0.2931788741023778
101,30,9,120,0,0.6524945250735786,30493513.074270368,15291833.333333327,5138772.770914527,0.984968560298981,0.3360468727914374
102,30,9,120,0,0.8218985671191539,24922300.404270634,10935833.3333334,5196226.811910062,0.9959809997598252,0.4751559989554246
103,30,9,120,0,0.8553395078204247,27635154.487271793,12987333.333333382,5212622.655248887,0.9991236548115792,0.40136204419040605
104,30,9,120,0,0.6399744496700516,31784534.15393803,16164499.999999966,5212622.655248884,0.9991236548115787,0.32247348543096876
105,30,9,120,0,0.8338849445719657,28604650.31202697,13722500.000000043,5217194.71873771,1.0000000000000007,0.3801927286381996
106,30,9,120,0,0.8840521221203029,27242483.820605077,12686666.666666709,5212622.655248881,0.9991236548115782,0.41087409263653685
107,30,9,120,0,0.8202373002440356,30911116.812331364,15577833.333333295,5160289.480558793,0.9890927517091634,0.3312584857046106
108,30,9,120,0,0.6739787547432359,24536437.682495736,10607666.666666724,5217077.443872876,0.9999775214706077,0.4918213974678234
109,30,9,120,0,0.9242415345468772,30323781.645360056,15038833.333333304,5217194.71873771,1.0000000000000007,0.3469148572299084
110,30,9,150,0,0.9220756554726014,36863399.44242242,18008833.333333224,6515778.319061095,0.9991236548115774,0.3618101294213655
111,30,9,150,0,0.7523671568533683,30695915.283501025,13409000.0,6437641.752156027,0.9871422631070371,0.4800985720155139
112,30,9,150,0,0.866949048113908,37892701.30669951,18787999.999999806,6521493.398422128,0.9999999999999992,0.3471095059837233
113,30,9,150,0,0.7184048116287947,31411502.442422885,13834333.333333341,6515778.319061095,0.9991236548115774,0.47098607226425254
114,30,9,150,0,0.6806597134841406,25703258.56739468,9680000.000000037,6377816.122040611,0.9779686541711007,0.6588653018636969
115,30,9,150,0,0.6793925751941026,27971044.213599436,11363000.000000082,6411875.490612888,0.9831912874686393,0.5642766426659194
116,30,9,150,0,0.6954704910474143,27417939.331719268,11621500.000000069,5977172.7664156575,0.9165343581980513,0.5143202483685946
117,30,9,150,0,0.6443106321782803,33321918.973366775,15288166.666666627,6521493.398422128,0.9999999999999992,0.42657131758258415
118,30,9,150,0,0.6180613124090905,26687221.30670039,10208000.000000032,6521493.398422135,1.0000000000000004,0.6388610304096899
119,30,9,150,0,0.7052476171446705,34358401.06585837,16175499.99999994,6461769.0251465645,0.9908419176978669,0.3994787811904787
120,30,9,180,0,0.7423874779982294,35819954.39757392,15165333.333333286,7818933.982873309,0.9991236548115765,0.5155794344254441
121,30,9,180,0,0.6612678483019758,36392200.06424079,15603500.000000002,7818933.982873311,0.9991236548115767,0.5011012902793162
122,30,9,180,0,0.8077296741719812,36236568.39757385,15484333.333333265,7818933.982873315,0.9991236548115772,0.5049577411280229
123,30,9,180,0,0.7622976770704027,35386580.06424063,14833499.999999957,7818933.982873319,0.9991236548115777,0.5271132222923344
124,30,9,180,0,0.6655786462373687,34064332.540201165,13968166.66666664,7725170.1025872305,0.9871422631070367,0.5530554071224268
125,30,9,180,0,0.6313138250638248,32359828.968040567,12505166.666666724,7825792.078106544,0.9999999999999979,0.6258047003057275
126,30,9,180,0,0.6966073990112456,33746147.968040474,13566666.666666696,7825792.078106547,0.9999999999999982,0.5768397109169432
127,30,9,180,0,0.6671081762123525,34487422.27070867,14362333.333333347,7680420.499776448,0.9814240428471382,0.5347613317086203
128,30,9,180,0,0.7706850558282442,41856659.47869236,19825666.666666508,7794683.00570667,0.9960248020788948,0.3931612054595927
129,30,9,180,0,0.7829913089455085,30908862.96804062,11394166.66666675,7825792.078106541,0.9999999999999976,0.6868244345591883
130,30,9,210,0,0.6413512733337609,38317362.296046965,15020499.999999957,9130090.757790985,0.9999999999999996,0.6078419997863594
131,30,9,210,0,0.7440404591167953,38934798.41700372,15564999.999999948,9084370.465432163,0.9949923507255598,0.5836408908083646
132,30,9,210,0,0.790862826740688,30440502.220005017,10202500.00000006,8356761.291689341,0.9152988194074914,0.8190895654681982
133,30,9,210,0,0.7378687470290521,32059950.67659909,11632500.000000075,8235662.441808429,0.9020351122775733,0.707987315006093
134,30,9,210,0,0.6911009791734988,34574629.17901649,13839833.333333328,8056014.403294177,0.8823586333377607,0.5820889752979332
135,30,9,210,0,0.8940302208684552,42057310.962713115,17884166.6666665,9130090.757790994,1.0000000000000007,0.510512506842612
136,30,9,210,0,0.7731653463918895,46798090.96271285,21514166.66666644,9130090.757790977,0.9999999999999986,0.42437575664675553
137,30,9,210,0,0.8815479891310607,35719876.686058804,13044166.666666705,9122089.646685537,0.9991236548115774,0.699323297516298
138,30,9,210,0,0.7900101937427932,34171743.42753092,11880000.000000067,9108555.438846916,0.9976412809559756,0.7667134207783557
139,30,9,210,0,0.6693419500550282,37981357.23205133,15346833.33333328,8758106.181251736,0.9592572969527355,0.5706783928010187
140,30,12,30,0,0.7829590412830175,19395074.36167978,12813166.6666667,1302657.5703659486,0.9987417687803877,0.10166554484574035
141,30,12,30,0,0.8979881016419468,24692840.01856747,16897833.33333327,1284693.1927286307,0.9849685602989804,0.07602709574572493
142,30,12,30,0,0.9047776650830094,25240610.328006487,17286499.999999873,1304298.6796844266,1.0,0.07545186588866666
143,30,12,30,0,0.758037751302233,18908477.965837713,12442833.333333367,1301222.205549562,0.9976412809559777,0.10457603752223302
144,30,12,30,0,0.7725722262924208,21512633.32800668,14432000.000000006,1304298.6796844266,1.0,0.09037546283844416
145,30,12,30,0,0.8769877293788364,21918701.695013054,14745499.999999978,1302657.5703659486,0.9987417687803877,0.08834271949855554
146,30,12,30,0,0.7746588907438876,26919570.0185675,18602833.33333327,1284693.1927286305,0.9849685602989803,0.06905900674961529
147,30,12,30,0,0.8355046334446874,19939608.62181788,13229333.333333367,1303155.6638122203,0.999123654811578,0.09850501389429174
148,30,12,30,0,0.68161369424944,23186272.328006543,15713499.999999925,1304298.6796844269,1.0000000000000002,0.08300497531959354
149,30,12,30,0,0.6897075676655825,22530224.9946732,15211166.666666597,1304298.6796844266,1.0,0.0857461303440082
150,30,12,60,0,0.8221861471861488,22973608.6560134,13504333.333333367,2608597.3593688523,0.9999999999999997,0.19316742966718184
151,30,12,60,0,0.7336176144077982,27080954.370468453,16710833.333333291,2569386.38545726,0.9849685602989798,0.15375573044176533
152,30,12,60,0,0.8805729837442913,24745415.32267987,14860999.99999998,2608597.3593688523,0.9999999999999997,0.17553309732648248
153,30,12,60,0,0.7155681531693684,27984520.023905482,17361666.666666534,2595534.4186949083,0.9949923507255617,0.1494979985808733
154,30,12,60,0,0.7169924223359347,21185041.656013615,12134833.3333334,2608597.3593688523,0.9999999999999997,0.21496771218136537
155,30,12,60,0,0.6515389851707889,26833378.576968968,16463333.333333278,2606311.3276244393,0.9991236548115777,0.15831006241897844
156,30,12,60,0,0.6756492615551886,22520351.051625893,13159666.666666694,2607073.231637853,0.9994157290217571,0.19811088667173798
157,30,12,60,0,0.6473681160928578,21158808.57696922,12118333.333333373,2606311.3276244393,0.9991236548115777,0.2150717640729829
158,30,12,60,0,0.9421871385611842,20196286.57696929,11381333.333333388,2606311.3276244393,0.9991236548115777,0.22899876941404876
159,30,12,60,0,0.9199964307508088,30606847.910302036,19352666.66666647,2606311.3276244393,0.9991236548115777,0.13467453206919627
160,30,12,90,0,0.9039271335858661,30063818.53212,16892333.333333235,3909466.9914366603,0.9991236548115779,0.2314343977407907
161,30,12,90,0,0.8747229514236685,27892037.73756199,15425666.666666634,3784374.6889029895,0.9671544173758866,0.24532973327374272
162,30,12,90,0,0.8630682876445572,29370901.055702507,16448666.666666577,3854079.578185891,0.98496856029898,0.2343095435204016
163,30,12,90,0,0.7205145681290714,27618249.055702716,15106666.666666646,3854079.578185891,0.98496856029898,0.2551244204447857
164,30,12,90,0,0.76638240778036,29861739.389035832,16824499.9999999,3854079.578185891,0.98496856029898,0.22907543036559266
165,30,12,90,0,0.8305197870532397,29994225.984019835,16833666.666666586,3912896.03905328,0.9999999999999999,0.23244466678204184
166,30,12,90,0,0.8073258465499022,30856342.865453273,17499166.666666526,3909466.9914366603,0.9991236548115779,0.22340875230839707
167,30,12,90,0,0.7697278012612552,25588809.532120403,13465833.333333354,3909466.99143666,0.9991236548115778,0.2903249204606711
168,30,12,90,0,0.7593959071231794,20352943.51792493,9769833.33333337,3709911.1035910803,0.9481241174219104,0.3797312581508794
169,30,12,90,0,0.8149745571601757,28368473.650686592,15588833.333333304,3912896.03905328,0.9999999999999999,0.2510063425135484
170,30,12,120,0,0.7584613880470034,33622072.978693195,17565166.6666666,5217194.71873771,1.0000000000000007,0.2970193689444675
171,30,12,120,0,0.7541628405264769,30739295.64536007,15357833.333333317,5217194.718737711,1.0000000000000007,0.3397090335271501
172,30,12,120,0,0.9732867132867147,29302927.62818318,14259666.666666647,5216139.398820572,0.9997977227276288,0.36579672728352075
173,30,12,120,0,0.6690494987475227,28301864.31202691,13491500.000000013,5217194.71873771,1.0000000000000007,0.38670234731035874
174,30,12,120,0,0.914378595260947,31757610.812331304,16226833.333333286,5160289.480558796,0.9890927517091638,0.3180096433207636
175,30,12,120,0,0.8344514294380595,32602086.978693187,16784166.666666597,5217194.71873771,1.0000000000000007,0.31084025929622555
176,30,12,120,0,0.8165754242763669,33909392.97869309,17785166.666666564,5217194.718737708,1.0000000000000002,0.2933452812964589
177,30,12,120,0,0.9624021017150781,32161529.645359844,16446833.333333265,5217194.718737711,1.0000000000000007,0.31721575898527976
178,30,12,120,0,0.7958049584003767,24859270.937999465,10998166.666666733,5126272.297705813,0.9825725459881067,0.46610243807656876
179,30,12,120,0,0.7618325694661578,29805714.82060483,14650166.666666653,5212622.655248884,0.9991236548115787,0.35580637229944295
180,30,12,150,0,0.8901637924365201,35224313.97336653,16745666.666666577,6521493.398422132,1.0,0.3894436410467684
181,30,12,150,0,0.7654345232648594,36000605.28293411,17357999.99999988,6510065.373158248,0.9982476367657369,0.37504697391164266
182,30,12,150,0,0.9754814735730764,36458090.30525939,17753999.99999985,6480933.612458142,0.9937805984785933,0.3650407577142163
183,30,12,150,0,0.753107198145365,28216100.306700397,11379500.000000028,6521493.398422136,1.0000000000000007,0.5730913834897948
184,30,12,150,0,0.942926293994226,37032035.640032984,18129833.333333194,6521493.398422128,0.9999999999999992,0.35971060949754147
185,30,12,150,0,0.787314864622557,33893064.64003356,15726333.33333332,6521493.398422137,1.0000000000000009,0.41468619926803085
186,30,12,150,0,0.8900078650852645,36814277.7264307,18014333.333333183,6488836.046737264,0.9949923507255609,0.36020406232466656
187,30,12,150,0,0.843191456550234,27436343.29318582,10945000.00000004,6417881.874012861,0.9841123009594184,0.5863756851542109
188,30,12,150,0,0.8167192800319734,40836631.30669946,21042999.999999736,6521493.398422126,0.999999999999999,0.3099127214951389
189,30,12,150,0,0.8288445730726625,39797490.64003306,20247333.333333164,6521493.3984221425,1.0000000000000016,0.32209147205009037
190,30,12,180,0,0.7568356262058548,40025384.30137295,18375499.999999825,7825792.07810656,0.9999999999999999,0.4258818578055908
191,30,12,180,0,0.67418712106633,35260974.73090735,14738166.666666642,7818933.982873306,0.9991236548115761,0.5305228363686111
192,30,12,180,0,0.7523844687966816,28890137.778072644,10033833.333333394,7708159.156371763,0.9849685602989775,0.7682167821907595
193,30,12,180,0,0.9379624192601285,36333636.06424043,15559499.999999905,7818933.982873302,0.9991236548115755,0.5025183317505929
194,30,12,180,0,0.7146063317762903,33824060.968040355,13627166.666666659,7825792.078106551,0.9999999999999989,0.5742787381656659
195,30,12,180,0,0.8863723108952114,38311041.63470652,17062833.333333213,7825792.078106548,0.9999999999999983,0.4586455206603009
196,30,12,180,0,0.5942780021219283,34509154.064240724,14162499.999999981,7818933.982873319,0.9991236548115777,0.5520871302999703
197,30,12,180,0,0.8405452820641396,33680714.7309075,13528166.666666681,7818933.9828733085,0.9991236548115764,0.5779743978272468
198,30,12,180,0,0.6340763417582304,35218467.47869291,14743666.66666664,7794683.00570667,0.9960248020788948,0.5286800890126846
199,30,12,180,0,0.8711897305408732,39026947.30137311,17610999.999999862,7825792.078106548,0.9999999999999983,0.444369546198774
200,30,12,210,0,0.7175215056436777,36873162.132372074,14468666.666666638,8777525.686858036,0.9613842753280302,0.6066575372200654
201,30,12,210,0,0.7622216250781948,39888869.25824855,16474333.333333222,8970940.259434992,0.982568574335344,0.544540411919656
202,30,12,210,0,0.8948790395355286,34006332.832473315,12624333.33333338,8553938.587509254,0.9368952417269142,0.6775754696624948
203,30,12,210,0,0.7494110533232672,38295079.35272524,15016833.333333287,9122089.646685543,0.9991236548115779,0.6074576073530085
204,30,12,210,0,0.812088669076769,43399431.96271306,18912666.666666497,9130090.757790979,0.9999999999999989,0.48275004888034795
205,30,12,210,0,0.7736326239244972,39970746.62938008,16287333.333333243,9130090.757790985,0.9999999999999994,0.5605638793617352
206,30,12,210,0,0.8632208289448116,39492246.01939182,15933499.999999946,9122089.646685539,0.9991236548115776,0.5725100980127135
207,30,12,210,0,0.7096660202542557,35165378.794352464,13075333.333333358,8832142.570856858,0.9673663499259433,0.675481255100457
208,30,12,210,0,0.8801378646798479,40971944.01939167,17066499.999999914,9122089.646685531,0.9991236548115766,0.5345026599880219
209,30,12,210,0,0.9845002325918354,39427232.96271354,15871166.6666666,9130090.757790977,0.9999999999999986,0.5752627358495603
210,30,15,30,0,0.8042812997011457,23590346.6852342,16054499.999999957,1284693.1927286305,0.9849685602989803,0.08002075385272878
211,30,15,30,0,0.9649248969859655,19914512.994673308,13209166.666666694,1304298.6796844266,1.0,0.0987419352483319
212,30,15,30,0,0.7778097116558671,19464430.621817872,12866333.333333375,1303155.6638122203,0.9991236548115782,0.10128415221732813
213,30,15,30,0,0.7115368092467332,15265249.685234386,9680000.00000004,1284693.1927286305,0.9849685602989803,0.13271623891824644
214,30,15,30,0,0.7869255724252989,24609800.66133984,16804333.333333235,1304298.6796844266,1.0,0.07761680596380503
215,30,15,30,0,0.7656836016849491,20940721.012388192,13995666.666666673,1303829.679057232,0.9996404193038759,0.09315952645275191
216,30,15,30,0,0.9416313965932276,24423042.661339946,16661333.333333293,1304298.6796844266,1.0,0.07828297133189199
217,30,15,30,0,0.900770763926871,23653337.40563666,16087499.99999993,1294401.6946332513,0.9924120255541699,0.08046008979849305
218,30,15,30,0,0.9186109365747358,24056709.661339838,16380833.333333239,1304298.6796844269,1.0000000000000002,0.07962346317450888
219,30,15,30,0,0.6176741777157132,21834768.32800667,14679499.999999994,1304298.6796844269,1.0000000000000002,0.08885171018661585
220,30,15,60,0,0.9079210636813618,30794900.24363546,19497499.99999986,2606311.3276244393,0.9991236548115776,0.133674128869058
221,30,15,60,0,0.8437157162582856,27258365.322679807,16785999.999999896,2608597.3593688523,0.9999999999999996,0.15540315497252877
222,30,15,60,0,0.7340309548926117,24733317.48401044,15526499.999999931,2179050.830003588,0.8353342926525105,0.14034398158011127
223,30,15,60,0,0.8113641464744403,31699853.65601294,20186833.333333097,2608597.3593688523,0.9999999999999997,0.12922271246285366
224,30,15,60,0,0.8738034401495918,28000608.656013127,17354333.333333217,2608597.3593688537,1.0000000000000002,0.15031389044247573
225,30,15,60,0,0.8782597771933187,26541129.37046829,16298333.333333245,2569386.38545726,0.9849685602989798,0.1576471859366361
