int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency
64,50,24,0,0,0.8688372307003246,39367133.66666691,30152833.333333522,0.0,0.0,0.0
65,50,24,0,0,0.8102003413263821,30172893.66666616,23112833.33333295,0.0,0.0,0.0
66,50,24,0,0,0.8555633066169366,30405143.99999948,23290666.66666626,0.0,0.0,0.0
67,50,24,0,0,0.7997476310121521,33273555.333333112,25486999.999999825,0.0,0.0,0.0
68,50,24,0,0,0.7273845494480629,28314890.999999724,21690166.666666463,0.0,0.0,0.0
69,50,24,0,0,0.8749035735568189,32411595.333333142,24826999.999999847,0.0,0.0,0.0
70,50,27,0,0,0.7927244946765775,31802334.666666355,24361333.3333331,0.0,0.0,0.0
71,50,27,0,0,0.8031334016797073,36466496.00000008,27932666.666666716,0.0,0.0,0.0
72,50,27,0,0,0.831130551288028,39746732.66666695,30444333.33333354,0.0,0.0,0.0
73,50,27,0,0,0.8088257311823597,28433507.666666206,21781833.333332982,0.0,0.0,0.0
74,50,27,0,0,0.792355465690898,39818562.666667014,30499333.333333593,0.0,0.0,0.0
75,50,27,0,0,0.856902323756024,33162315.999999877,25402666.666666575,0.0,0.0,0.0
76,50,27,0,0,0.8530590261531237,27698447.33333303,21218999.999999773,0.0,0.0,0.0
77,50,27,0,0,0.7683701745094821,30722490.333332874,23534499.999999646,0.0,0.0,0.0
78,50,27,0,0,0.8474100466300079,36756210.33333331,28154499.99999999,0.0,0.0,0.0
79,50,27,0,0,0.9157438474412826,35829603.333333306,27444999.999999978,0.0,0.0,0.0
80,50,30,0,0,0.8845316284783605,38929165.0000003,29819166.66666688,0.0,0.0,0.0
81,50,30,0,0,0.8431916085740317,37885235.66666682,29019833.333333455,0.0,0.0,0.0
82,50,30,0,0,0.9071997319224009,45769775.333334155,35057000.00000064,0.0,0.0,0.0
83,50,30,0,0,0.9266160309049942,38526917.00000027,29511166.66666686,0.0,0.0,0.0
84,50,30,0,0,0.7648258800826475,33743038.99999984,25848166.66666654,0.0,0.0,0.0
85,50,30,0,0,0.8067374776900462,36886798.66666677,28255333.333333414,0.0,0.0,0.0
86,50,30,0,0,0.9503714227202624,36441452.66666678,27914333.333333425,0.0,0.0,0.0
87,50,30,0,0,0.8974362982061415,38785505.00000027,29709166.66666686,0.0,0.0,0.0
88,50,30,0,0,0.7682317259356548,35347242.333333306,27076499.999999974,0.0,0.0,0.0
89,50,30,0,0,0.918519049899209,34147681.33333315,26157999.99999986,0.0,0.0,0.0
