int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency
37,50,6,120,0,0.6791405643820624,38425120.4872709,21248333.333333082,5212622.655248884,0.9991236548115787,0.24531913037488176
38,50,6,120,0,0.6640495834634302,36272614.82060448,19600166.666666523,5212622.655248884,0.9991236548115787,0.2659478740103701
39,50,6,120,0,0.6625975407682745,27279289.64536045,12706833.333333401,5217194.71873771,1.0000000000000007,0.41058181703317237
40,50,6,150,0,0.5364015049965973,35736768.4424227,17145333.333333302,6515778.319061095,0.9991236548115774,0.3800321750754981
41,50,6,150,0,0.5452573222476058,32071048.42617145,14483333.333333328,6423465.963643158,0.9849685602989812,0.44350743132173714
42,50,6,150,0,0.6226061467621732,35420011.565577,16934499.999999896,6495569.171422229,0.9960248020788957,0.38357017753239064
43,50,6,150,0,0.5687983347319211,36117511.765414074,17539499.999999892,6450361.85069848,0.9890927517091619,0.3677620143503817
44,50,6,150,0,0.6241044984648066,41178826.64003275,21303333.333333056,6521493.398422128,0.9999999999999992,0.30612549202420025
45,50,6,150,0,0.5455131620377326,38570773.29573076,19312333.333333105,6517683.079094631,0.999415729021757,0.3374881204978532
46,50,6,150,0,0.5687538349221875,38432526.306699604,19200499.999999832,6521493.398422135,1.0000000000000004,0.33965226938997384
47,50,6,150,0,0.45722704186693586,26738772.693712488,11691166.666666761,5600769.006204073,0.8588169402362921,0.47905988905048213
48,50,6,150,0,0.5624522724002166,33017503.65286854,15520999.99999992,6223984.538572734,0.9543802559209246,0.40100409371643364
49,50,6,150,0,0.4826091479538763,35487757.775755785,16954666.66666657,6515778.319061095,0.9991236548115774,0.38430589330731746
50,50,6,180,0,0.7003260254766882,43803447.96803961,21266666.66666645,7825792.078106547,0.9999999999999982,0.3679839535159855
51,50,6,180,0,0.7137023021370035,33766402.63470702,13581333.333333325,7825792.078106562,1.0000000000000002,0.57621677386412
52,50,6,180,0,0.584223584006105,40865914.73090682,19028166.666666515,7818933.9828733085,0.9991236548115764,0.41091367969624176
53,50,6,180,0,0.4218685048240977,32700924.301373858,12765500.000000047,7825792.078106553,0.999999999999999,0.6130423468024382
54,50,6,180,0,0.5765180436595482,40367579.63470628,18635833.33333316,7825792.078106548,0.9999999999999983,0.4199324998313261
55,50,6,180,0,0.5017087485905937,37808037.30137335,16675999.99999992,7825792.078106545,0.999999999999998,0.46928472524026044
56,50,6,180,0,0.6556531395213506,37568603.96804003,16492666.66666659,7825792.078106548,0.9999999999999983,0.4745013184510238
57,50,6,180,0,0.5125262375753927,36978108.14535938,16089333.333333265,7794683.005706673,0.9960248020788951,0.48446277072014826
58,50,6,180,0,0.6740858774462581,45912855.6347059,22881833.33333298,7825792.078106548,0.9999999999999983,0.3420089624858149
59,50,6,180,0,0.6329040690474482,38466478.96803984,17180166.66666655,7825792.078106548,0.9999999999999983,0.45551316410046094
60,50,6,210,0,0.5869786178622918,42846512.68605809,18500166.666666515,9122089.646685539,0.9991236548115775,0.49308148467233337
61,50,6,210,0,0.5502161014607083,42088209.62553503,18038166.66666656,9046476.635205192,0.9908419176978667,0.5015186300458424
62,50,6,210,0,0.4600225775874308,39501629.01939179,15938999.999999931,9122089.646685535,0.9991236548115772,0.5723125444937308
63,50,6,210,0,0.6196833332246545,32460395.499835216,13088166.666666681,7502741.093135736,0.8217597494015505,0.5732461454852904
64,50,6,210,0,0.41918845694126505,34887382.62938058,12393333.333333388,9130090.757790992,1.0000000000000002,0.736693713646392
65,50,6,210,0,0.4660474763726503,43179363.86509143,18760499.999999814,9118602.992561638,0.9987417687803871,0.4860533030868968
66,50,6,210,0,0.6132619932768156,39475571.71719679,16202999.999999925,8941103.16440396,0.9793005788879197,0.5518177599459361
67,50,6,210,0,0.5430427446162873,39538885.506124474,16063666.666666592,9060811.862432756,0.9924120255541692,0.5640562675042724
68,50,6,210,0,0.5852711557609219,38028970.058165215,15016833.333333308,8991143.187651834,0.9847813593725137,0.5987376291707205
69,50,6,210,0,0.5494916881698725,43369441.129972845,19103333.333333198,8992852.349100398,0.9849685602989782,0.47074781098065577
70,50,9,30,0,0.6167865637331283,21328268.743325222,14296333.33333334,1300255.7719173417,0.9969003205860308,0.09095029764629681
71,50,9,30,0,0.6709273938056237,30006433.661339656,20934833.33333308,1304298.6796844266,1.0,0.06230279739594023
72,50,9,30,0,0.5587628463500562,25404577.28848432,17412999.999999862,1303155.6638122203,0.999123654811578,0.07483809015173896
73,50,9,30,0,0.5625618979593221,32671378.955150694,22977166.666666307,1303155.6638122203,0.9991236548115782,0.05671524617100633
74,50,9,30,0,0.7814469855686482,28715347.407045532,19946666.66666647,1304034.849705142,0.9997977227276282,0.06537607869511138
75,50,9,30,0,0.6097017744708917,28794900.994673077,20007166.666666478,1304298.6796844266,1.0,0.06519157367032341
76,50,9,30,0,0.6474731009889341,33193430.26105157,23387833.333333,1296186.7224916294,0.9937805984785938,0.0554214109540565
77,50,9,30,0,0.6115504956064837,23908066.66133986,16265333.33333326,1304298.6796844269,1.0000000000000002,0.0801888687403332
78,50,9,30,0,0.5799790428102047,15410577.66134014,9758833.333333373,1304298.6796844269,1.0000000000000002,0.13365313610073828
79,50,9,30,0,0.5656319361358896,26697464.99467309,18401166.666666504,1304298.6796844266,1.0,0.07088130352338737
80,50,9,60,0,0.5041350915670336,31082025.910302002,19715666.666666444,2606311.3276244393,0.9991236548115777,0.13219493774618166
81,50,9,60,0,0.63095723645508,32367678.32267961,20696499.999999754,2608597.3593688523,0.9999999999999997,0.12604050730166375
82,50,9,60,0,0.5843400087091888,27984718.037134934,17401999.99999989,2569386.38545726,0.9849685602989798,0.14764891308224784
83,50,9,60,0,0.6412589767904933,27873619.243635487,17258999.99999988,2606311.3276244407,0.9991236548115782,0.15101172302129084
84,50,9,60,0,0.7339499163656961,30818544.656012982,19510333.333333127,2608597.3593688523,0.9999999999999997,0.1337033721977523
85,50,9,60,0,0.6914184453149921,36133964.656013116,23580333.333333146,2608597.3593688523,0.9999999999999997,0.11062597472620714
86,50,9,60,0,0.5830179559104219,36296779.322679624,23704999.999999683,2608597.3593688523,0.9999999999999997,0.110044183057114
87,50,9,60,0,0.6078548439719954,36009459.32267965,23484999.999999743,2608597.3593688523,0.9999999999999997,0.11107504191479162
88,50,9,60,0,0.6185797021474821,27902246.656013146,17277333.33333323,2608597.3593688523,0.9999999999999997,0.15098379530225736
89,50,9,60,0,0.5961653313746209,31285439.65601295,19867833.333333105,2608597.3593688523,0.9999999999999996,0.13129752578467113
90,50,9,90,0,0.6124743322991075,35588645.532119766,21121833.333333064,3909466.9914366603,0.9991236548115779,0.18509127165902786
91,50,9,90,0,0.61916113137703,29636730.702525202,16589833.33333326,3893301.6280423617,0.9949923507255615,0.23467997235509974
92,50,9,90,0,0.6478237958108849,37106495.98401949,22278666.666666362,3912896.0390532804,1.0,0.17563421086181102
93,50,9,90,0,0.6502773411366866,33522178.984019645,19534166.666666474,3912896.03905328,0.9999999999999999,0.20031036418514492
94,50,9,90,0,0.6443400628475542,22445920.851258203,12637166.666666722,2903244.43692441,0.7419682015438483,0.22973855718642608
95,50,9,90,0,0.6447831857810545,34009714.56330892,19926499.999999907,3900767.3157520248,0.9969003205860306,0.19575777561297986
96,50,9,90,0,0.5250602930240562,32107284.86545327,18456166.66666651,3909466.9914366603,0.9991236548115779,0.21182443039472046
97,50,9,90,0,0.623685285048871,34785666.15096658,20502166.666666493,3912544.2415651963,0.9999100928098849,0.19083564704048658
98,50,9,90,0,0.722169157789047,31546606.388837926,18201333.333333183,3798258.5271701906,0.9707026430707762,0.2086802355415476
99,50,9,90,0,0.6460134746869227,38126638.86545306,23065166.666666377,3909466.9914366603,0.9991236548115779,0.16949658538936968
100,50,9,120,0,0.4511532269945108,32897423.740936883,17132499.999999937,5138772.770914526,0.9849685602989808,0.29994296050865576
101,50,9,120,0,0.6713128798665977,41349686.645359576,23481333.33333306,5217194.718737711,1.0000000000000009,0.2221847730993884
102,50,9,120,0,0.5472088960792914,34368019.82060456,18142666.666666567,5212622.655248887,0.9991236548115792,0.28731292654050755
103,50,9,120,0,0.6189428367698563,29646394.487271514,14527333.333333325,5212622.655248884,0.9991236548115787,0.3588148310253468
104,50,9,120,0,0.5920639044447642,28640450.316253766,13962666.666666709,5081588.246097472,0.9740077800521417,0.3639410986032365
105,50,9,120,0,0.6767626788987138,36055815.64535979,19427833.333333213,5217194.71873771,1.0000000000000007,0.2685422830854912
106,50,9,120,0,0.6168532623435505,37288897.312026344,20371999.999999866,5217194.71873771,1.0000000000000007,0.25609634393961045
107,50,9,120,0,0.531005131364988,33158672.31202672,17209499.999999978,5217194.71873771,1.0000000000000007,0.30315783251911543
108,50,9,120,0,0.6203318814281379,35574763.82060446,19066666.666666534,5212622.655248884,0.9991236548115787,0.27338930010046786
109,50,9,120,0,0.702919732497701,29005786.786029037,15365166.666666597,4365956.947793779,0.836839946209659,0.28414641002660557
110,50,9,150,0,0.5689782667521858,37768195.97336635,18692666.66666651,6521493.3984221285,0.9999999999999994,0.3488797780817174
111,50,9,150,0,0.6635905049250779,34957514.42617102,16694333.333333232,6423465.9636431495,0.98496856029898,0.38476924087873265
112,50,9,150,0,0.7285142120562125,38316498.306699686,19112499.99999986,6521493.398422135,1.0000000000000004,0.341216135954071
113,50,9,150,0,0.6570288519898985,40497735.97336616,20782666.666666426,6521493.398422133,1.0000000000000002,0.3137948321560696
114,50,9,150,0,0.720023221749219,32311510.306700222,14514499.999999987,6521493.398422137,1.0000000000000009,0.4493088565518718
115,50,9,150,0,0.7767164965735884,40946056.28350014,21257499.999999717,6437641.75215602,0.9871422631070361,0.302840962114835
116,50,9,150,0,0.6704700182580344,42710099.97336628,22476666.66666644,6521493.398422128,0.9999999999999992,0.29014504219585613
117,50,9,150,0,0.6972129320827944,39188297.10908901,19788999.99999987,6515778.3190611005,0.9991236548115782,0.3292626367709911
118,50,9,150,0,0.6462773516358968,35910459.09283754,17423999.99999986,6423465.963643162,0.9849685602989817,0.36865621921735614
119,50,9,150,0,0.6958552035982518,38275794.64003292,19081333.333333164,6521493.398422128,0.9999999999999992,0.3417734643852029
120,50,9,180,0,0.5842790801990928,41860543.63470646,19779833.333333194,7825792.078106553,0.999999999999999,0.3956449959018836
121,50,9,180,0,0.6591713621681933,36526025.817948274,17225999.999999862,6850091.012501486,0.875322388345239,0.39765999143745157
122,50,9,180,0,0.6911878923680291,46306820.634706244,23184333.33333307,7825792.078106548,0.9999999999999983,0.337546564983824
123,50,9,180,0,0.7333131502306759,47173457.385163404,23981833.333333082,7740434.220838172,0.9890927517091611,0.32276240574483134
124,50,9,180,0,0.5246157550535515,41492449.072854094,19519499.999999814,7812078.447789894,0.9982476367657362,0.4002191883905822
125,50,9,180,0,0.6132323262967384,32651937.634707283,12728833.33333341,7825792.078106543,0.9999999999999977,0.6148082760745155
126,50,9,180,0,0.6317110567179676,36832443.6347068,15929833.33333328,7825792.078106543,0.9999999999999977,0.49126641279611016
127,50,9,180,0,0.5464797586314619,29611134.301373884,10400500.000000063,7825792.078106543,0.9999999999999977,0.7524438323259935
128,50,9,180,0,0.41490835113068547,38336398.73090719,17092166.6666666,7818933.982873315,0.9991236548115772,0.4574571577354155
129,50,9,180,0,0.6356612824874922,41907453.07432866,19820166.66666643,7822978.074343391,0.9996404193038756,0.3946978956287023
130,50,9,210,0,0.639515314620889,45950496.96271273,20865166.66666641,9130090.757790979,0.9999999999999989,0.43757574064227095
131,50,9,210,0,0.7070258352893058,48019657.08671677,22454666.66666635,9126807.75340062,0.9996404193038753,0.40645483136693555
132,50,9,210,0,0.6231082605858344,41808300.296046525,17693499.999999847,9130090.757790985,0.9999999999999996,0.516013833203779
133,50,9,210,0,0.6569790331676039,40921332.46330641,17229666.66666658,8992852.349100415,0.98496856029898,0.5219400074929168
134,50,9,210,0,0.7156136837369912,45246261.08366973,20397666.666666474,9084370.465432193,0.994992350725563,0.44536321795461636
135,50,9,210,0,0.6843583827780745,42411672.296046585,18155499.999999873,9130090.757790985,0.9999999999999994,0.5028829146975323
136,50,9,210,0,0.5587572331244492,36244056.109942436,13823333.333333325,8881283.281247323,0.9727486305290721,0.6424849250962621
137,50,9,210,0,0.7766543909368355,50617052.62937975,24438333.333333097,9130090.757790986,0.9999999999999997,0.37359711209675
138,50,9,210,0,0.7414364062705836,44078490.72254526,19623999.99999979,9007571.20020144,0.9865806856865033,0.4590079086935149
139,50,9,210,0,0.39415121666946507,33627929.958868966,11561000.000000056,9046476.63520519,0.9908419176978664,0.7824994927086883
140,50,12,30,0,0.6239085027600114,28810561.328006335,20019999.99999977,1304298.6796844266,1.0,0.06514978420002207
141,50,12,30,0,0.7428298133221827,36721490.955151156,26079166.666666515,1303155.6638122203,0.999123654811578,0.04996922181098173
142,50,12,30,0,0.6030454571372844,28796195.32800631,20008999.999999765,1304298.6796844266,1.0,0.0651856004640133
143,50,12,30,0,0.8487881331112135,24618083.661339823,16809833.333333224,1304298.6796844266,1.0,0.07759141056431862
144,50,12,30,0,0.7422834260665586,29966063.345721215,20905499.999999758,1303829.679057232,0.9996404193038759,0.06236778259583589
145,50,12,30,0,0.7517264287962228,33728521.99467321,23785666.666666422,1304298.6796844269,1.0000000000000002,0.05483548970743334
146,50,12,30,0,0.8036435726812525,36137273.62181779,25631833.33333313,1303155.6638122203,0.999123654811578,0.05084129749382853
147,50,12,30,0,0.601351834941052,28609489.621817548,19867833.33333312,1303155.6638122203,0.999123654811578,0.065591231914849
148,50,12,30,0,0.767855850038773,23310777.661339894,15808833.333333278,1304298.6796844266,1.0,0.08250442345636498
149,50,12,30,0,0.7031947941340496,33261679.288484067,23429999.999999657,1303155.6638122203,0.9991236548115782,0.0556191064367153
150,50,12,60,0,0.7039207526702942,23263427.57696907,13729833.333333341,2606311.3276244393,0.9991236548115777,0.1898283296197651
151,50,12,60,0,0.7524078895253823,35668363.98934629,23224666.66666641,2608597.3593688523,0.9999999999999997,0.11232012053429749
152,50,12,60,0,0.7059266265155225,34829711.598341584,22592166.666666392,2602444.411099123,0.9976412809559774,0.11519233411724512
153,50,12,60,0,0.768599315981915,28832114.02390563,18010666.666666575,2595534.4186949073,0.9949923507255612,0.14411095750823144
154,50,12,60,0,0.631358593216344,30639535.38495885,19376499.9999998,2607073.2316378537,0.9994157290217573,0.13454820177214052
155,50,12,60,0,0.770428663707983,33728833.841247216,21739666.66666639,2608538.721936435,0.9999775214706064,0.11998982146014818
156,50,12,60,0,0.6855452192489873,37820869.656013355,24872833.3333331,2608597.3593688523,0.9999999999999997,0.1048773705998731
157,50,12,60,0,0.828766725602619,39264652.65601371,25978333.333333198,2608597.3593688523,0.9999999999999997,0.1004143462899416
158,50,12,60,0,0.8135107730571911,34100075.656012975,22023833.333333105,2608597.3593688523,0.9999999999999997,0.11844429259373011
159,50,12,60,0,0.8813158769405388,32361309.100644264,20692833.333333105,2608362.8277101265,0.9999100928098832,0.12605150709392893
160,50,12,90,0,0.7125763164987312,37874133.86545299,22872666.66666632,3909466.9914366603,0.9991236548115779,0.17092309560625724
161,50,12,90,0,0.6870770034478438,30188036.10343357,17060999.999999903,3862585.0512936153,0.9871422631070367,0.22639851423091478
162,50,12,90,0,0.6379519648306462,41680966.98402027,25782166.66666652,3912896.03905328,0.9999999999999999,0.15176754109313165
163,50,12,90,0,0.6493764561084431,35968087.650686234,21407833.333333064,3912896.03905328,0.9999999999999999,0.1827787043241179
164,50,12,90,0,0.643364370864805,41767319.86545381,25853666.666666504,3909466.9914366603,0.9991236548115779,0.15121518513570034
165,50,12,90,0,0.6507747141943866,43797714.532121025,27408333.333333306,3909466.9914366603,0.9991236548115779,0.14263789570459098
166,50,12,90,0,0.6394607704821341,30236210.53212002,17024333.33333325,3909466.9914366603,0.9991236548115779,0.2296399462398927
167,50,12,90,0,0.8196027396409079,35151619.984019645,20782666.666666444,3912896.039053282,1.0000000000000002,0.18827689929364166
168,50,12,90,0,0.6849439607261438,36775134.86545312,22031166.66666641,3909466.9914366603,0.9991236548115779,0.17745165522040923
169,50,12,90,0,0.7569552077692535,41544489.98401994,25677666.666666448,3912896.03905328,0.9999999999999999,0.15238518709072657
170,50,12,120,0,0.6853122930527554,35319655.31202641,18864999.999999873,5217194.71873771,1.0000000000000007,0.2765541859919292
171,50,12,120,0,0.7240728825328889,40666410.82060413,22966166.666666344,5212622.655248885,0.9991236548115789,0.2269696432541619
172,50,12,120,0,0.805961149156078,39658187.31202618,22186999.999999724,5217194.71873771,1.0000000000000007,0.23514646949735318
173,50,12,120,0,0.5561921472404957,38772493.15393768,21515999.999999784,5212622.655248881,0.9991236548115782,0.24226727343599805
174,50,12,120,0,0.6702191769413701,39869097.82060422,22355666.666666385,5212622.655248884,0.9991236548115787,0.23316784656756454
175,50,12,120,0,0.6705913709007211,42162659.978693075,24104666.66666641,5217194.718737708,1.0000000000000004,0.21643919788994237
176,50,12,120,0,0.714854464471213,43546584.64535997,25164333.33333312,5217194.7187377075,1.0000000000000002,0.2073249725963103
177,50,12,120,0,0.5885980028134357,34517553.645359755,18250833.33333323,5217194.71873771,1.0000000000000007,0.2858606302216925
178,50,12,120,0,0.6964243189667075,33557425.97869323,17515666.6666666,5217194.71873771,1.0000000000000007,0.297858757992144
179,50,12,120,0,0.7103916434268236,40182546.31202616,22588499.999999717,5217194.71873771,1.0000000000000007,0.2309668512179992
180,50,12,150,0,0.7609099620777959,44169543.30669964,23594999.99999973,6521493.398422132,1.0,0.27639302387888137
181,50,12,150,0,0.7367904510896274,36639705.08397081,18164666.6666665,6307817.024876273,0.9672350548422608,0.34725751595825216
182,50,12,150,0,0.6288984664706541,39969258.295730926,20384833.33333314,6517683.07909463,0.9994157290217568,0.3197319778149454
183,50,12,150,0,0.7746762340356054,44262922.30669947,23666499.999999683,6521493.398422128,0.9999999999999992,0.27555799963755584
184,50,12,150,0,0.6078229426043501,41607872.42617072,21787333.333333068,6423465.9636431495,0.98496856029898,0.29482570745891623
185,50,12,150,0,0.7153153836841404,46544848.39309773,25464999.99999979,6488836.046737272,0.994992350725562,0.2548139032686953
186,50,12,150,0,0.6921795079090526,45457694.64003321,24581333.33333312,6521493.398422133,1.0000000000000002,0.2653026713395879
187,50,12,150,0,0.6640084277138719,33208551.092837848,15355999.999999933,6423465.963643146,0.9849685602989794,0.4183033318340176
188,50,12,150,0,0.7799764295292048,36691987.47506527,17882333.333333217,6513287.8518297365,0.9987417687803869,0.36423031214213913
189,50,12,150,0,0.575206811310562,39706767.44242209,20186833.33333312,6515778.319061095,0.9991236548115774,0.32277367190137946
190,50,12,180,0,0.6996776700682761,45649987.064239725,22692999.999999654,7818933.982873309,0.9991236548115765,0.34455268068890976
191,50,12,180,0,0.8229772271503704,48199952.0642401,24645499.999999728,7818933.982873309,0.9991236548115765,0.31725605010543084
192,50,12,180,0,0.6639856940126387,47608237.9680397,24181666.666666422,7825792.078106564,1.0000000000000002,0.3236250083991995
193,50,12,180,0,0.6876018749614069,47463600.74099553,24075333.33333306,7822978.074343392,0.9996404193038758,0.32493747712777177
194,50,12,180,0,0.7977487640295182,39515705.06424006,17995999.999999825,7818933.982873302,0.9991236548115755,0.43448177277580446
195,50,12,180,0,0.5906437789855256,34185493.385164075,14037833.333333317,7740434.220838176,0.9890927517091617,0.5513980709870839
196,50,12,180,0,0.8587086176834011,41342534.270707734,19548833.33333312,7720753.833109782,0.9865779407440899,0.3949470386012737
197,50,12,180,0,0.6624471600478656,39380931.89612524,18373666.66666647,7512440.164043933,0.9599590800605013,0.4088699496041806
198,50,12,180,0,0.7558282451948507,39735669.96803979,18153666.666666534,7825792.078106545,0.999999999999998,0.43108602916435257
199,50,12,180,0,0.6969139956987255,34258187.018291354,14384333.333333334,7555058.248718722,0.9654049294070509,0.5252282517126542
200,50,12,210,0,0.6732409659626835,46291786.62937946,21127333.3333331,9130090.757790964,0.9999999999999972,0.43214591324624013
201,50,12,210,0,0.6235186707560342,45681231.62937946,20659833.3333331,9130090.757790985,0.9999999999999994,0.4419247053198761
202,50,12,210,0,0.7150809552100547,46363616.62937927,21182333.333333045,9130090.757790985,0.9999999999999994,0.4310238449238096
203,50,12,210,0,0.6718664115065628,50389229.19610758,24289833.333333038,9114091.522421556,0.9982476367657374,0.37522248083580917
204,50,12,210,0,0.7283076676826828,37552469.96271371,14435666.666666651,9130090.757790985,0.9999999999999996,0.6324675519748074
205,50,12,210,0,0.596966555851898,45334053.29604608,20393999.99999975,9130090.757790988,0.9999999999999999,0.4476851406193537
206,50,12,210,0,0.6167957842700628,38923721.87664533,15913333.333333232,8857479.360653486,0.9701414362277971,0.5566074168822922
207,50,12,210,0,0.5597722793856226,38378881.01939179,15080999.999999931,9122089.646685543,0.9991236548115779,0.6048729956027838
208,50,12,210,0,0.6318280546261458,46176858.629379354,21039333.333333056,9130090.757790985,0.9999999999999994,0.43395342490847794
209,50,12,210,0,0.7040684421075796,37290537.629208975,14804166.66666664,8767380.492537344,0.9602730931295361,0.5922238441342432
210,50,15,30,0,0.8114044018417089,31409707.328006316,22010999.999999724,1304298.6796844269,1.0000000000000002,0.05925667528437795
211,50,15,30,0,0.7986121384869892,40493807.99467369,28966666.666666746,1304298.6796844266,1.0,0.04502757237115385
212,50,15,30,0,0.7361354460439141,28748087.96583748,19977833.333333187,1301222.205549562,0.9976412809559777,0.06513329968462904
213,50,15,30,0,0.7735921075506553,36354057.955151156,25798666.66666647,1303155.6638122203,0.999123654811578,0.05051251991623198
214,50,15,30,0,0.6404329261830869,32466956.24644833,22828666.66666632,1299113.834284447,0.9960248020788963,0.0569071270457232
215,50,15,30,0,0.8010796825892796,28110315.994673084,19484666.666666493,1304298.6796844266,1.0,0.06693974816185916
216,50,15,30,0,0.7097975940343912,31649140.661339663,22194333.333333082,1304298.6796844269,1.0000000000000002,0.05876719341353386
217,50,15,30,0,0.7383032634496957,29137484.994673073,20271166.66666646,1304298.6796844266,1.0,0.06434255616028219
218,50,15,30,0,0.7517955218163254,31064923.328006268,21746999.999999706,1304298.6796844266,1.0,0.05997602794336894
219,50,15,30,0,0.7852574568402296,36588650.32800667,25976499.99999982,1304298.6796844266,1.0,0.0502107165970949
220,50,15,60,0,0.7049179907688621,33534017.576968644,21594833.333333075,2606311.3276244393,0.9991236548115777,0.1206914305562814
221,50,15,60,0,0.6736670703550492,25300864.703801714,15348666.666666625,2569386.38545726,0.9849685602989798,0.16740127603639407
222,50,15,60,0,0.7118497151703241,31924920.98934642,20359166.666666508,2608597.3593688523,0.9999999999999996,0.12812888671125403
223,50,15,60,0,0.7594612271765163,33105327.322679576,21262999.99999973,2608597.359368853,0.9999999999999998,0.12268246998866039
224,50,15,60,0,0.7427664858573009,31649572.65601307,20148333.333333172,2608597.3593688523,0.9999999999999997,0.12946963484335547
225,50,15,60,0,0.7203192282584328,33493209.32267955,21559999.999999717,2608597.3593688523,0.9999999999999997,0.1209924563714697
226,50,15,60,0,0.7485501677032259,35063891.98934628,22762666.666666407,2608597.3593688523,0.9999999999999997,0.11459981370235835
