int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
45,10,6,150,4,0.9416030534351143,18329767.499999933,5465166.6666666465,5465166.66666667,0.8380237980443191,1.0000000000000042,106.53708509941586
46,10,6,150,4,0.9248351648351633,22426135.687580846,6953424.638967333,6515778.319061096,0.9991236548115775,0.9370603202551954,87.07697247553097
47,10,6,150,4,1.0,21717111.527214844,6780956.1221254505,6279672.766415647,0.9629194392706134,0.926074826811786,89.9198771232926
48,10,6,150,4,1.0,12697161.876871694,4120435.7764982325,3573323.2891321066,0.5479302164128033,0.8672197512489586,153.79814945551658
49,10,6,150,4,0.8184343434343425,15869434.166666653,4731833.333333329,4731833.333333337,0.7255751166562858,1.0000000000000016,123.05416686511781
50,10,6,180,4,0.8342307692307679,14793038.333333325,4410999.999999997,4411000.000000003,0.5636490154575174,1.0000000000000013,154.27527114950362
51,10,6,180,4,0.7137912087912074,18886521.729442038,6588592.25398481,5020833.046561521,0.6415750631310286,0.762049441369649,120.83749632110914
52,10,6,180,4,0.8257846320346318,26535701.026965182,8804663.39923752,7341472.569169148,0.9381123975562365,0.8338163807380663,86.00488819499671
53,10,6,180,4,0.8298022598870056,10210667.500000015,3045166.6666666707,3045166.666666667,0.38911929121984046,0.9999999999999988,223.5113424269272
54,10,6,180,4,0.9380769230769233,13593625.833333313,4053499.9999999935,4053500.000000003,0.517966738643629,1.0000000000000022,167.88751051273994
55,10,6,180,4,0.8357692307692298,15482109.736544132,4616386.409302771,4616386.40930279,0.5898938232997007,1.000000000000004,147.40885052720375
56,10,6,180,4,0.8043772893772901,22727613.333333347,6776000.000000004,6775999.999999993,0.8658548466878557,0.9999999999999983,100.4152951094439
57,10,6,180,4,0.8829131652661049,15967641.805381065,4944499.999999985,4644212.529061875,0.5934495170213538,0.9392683848845969,142.9265528257844
58,10,6,180,4,0.6747899159663855,13796603.33333332,4113999.9999999963,4114000.0000000005,0.525697585489056,1.000000000000001,165.4175266810842
