int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
34,10,6,120,4,1.0,14500794.24094807,4323892.96799247,4323892.967992475,0.8287773796256996,1.0000000000000013,111.9524884654774
35,10,6,120,4,0.7961538461538461,12769414.166666666,3807833.333333333,3807833.3333333316,0.7298622226342036,0.9999999999999997,127.13190901409796
36,10,6,120,4,1.0,17482482.341693282,5212622.655248866,5212622.655248885,0.9991236548115788,1.0000000000000033,92.8586666510406
37,10,6,120,4,1.0,17234715.979751516,5138772.77091451,5138772.770914526,0.9849685602989808,1.0000000000000029,94.193603300877
38,10,6,120,4,0.6380225372591789,12239351.779839244,3649841.5637871563,3649841.5637871604,0.6995793257780178,1.0000000000000013,132.63774333817884
39,10,6,120,4,1.0,15736386.22224247,4692176.718005703,4692176.718005723,0.8993677581466595,1.0000000000000044,103.1621858457832
40,10,6,150,4,0.7451290439840056,16054984.738298364,4787139.017873332,4787139.017873354,0.7340556411559961,1.0000000000000044,121.63200599884054
41,10,6,150,4,0.6754901960784315,7233664.166666666,2157833.333333333,2157833.333333334,0.3308802449842883,1.0000000000000002,269.9600029814305
42,10,6,150,4,1.0,21854569.59378332,6515778.319061099,6515778.3190611005,0.9991236548115782,1.0000000000000002,89.35431062231888
43,10,6,150,4,0.6861172161172151,15745201.098358808,4694804.102839188,4694804.102839198,0.7198970873719048,1.0000000000000022,124.02509106114555
44,10,6,150,4,0.7678937728937746,10751940.833333349,3206500.000000005,3206499.9999999986,0.49168185936917574,0.999999999999998,181.62302325417346
45,10,6,150,4,0.7244097639055619,18034447.451752502,5377142.80727844,5377142.807278456,0.8245262977003779,1.0000000000000029,108.28166514246247
46,10,6,150,4,0.8270508203281315,16120681.125520002,4806720.653408843,4806720.653408862,0.7370582717406172,1.0000000000000038,121.13632077918847
47,10,6,150,4,0.7837513631406764,18208518.59777053,5429026.904452221,5429026.904452237,0.8324821590351965,1.000000000000003,107.24650605234315
48,10,6,150,4,0.916025641025642,7301323.3333333405,2178000.0000000023,2177999.9999999986,0.3339725837224589,0.9999999999999983,267.45836485349434
