int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency
223,10,15,60,0,1.0,12025616.656013422,5122333.3333333265,2608597.3593688523,0.9999999999999996,0.5092595873043904
224,10,15,60,0,1.0,14997088.910302512,7401166.666666673,2606311.3276244393,0.9991236548115777,0.35214871452128327
225,10,15,60,0,1.0,10814083.98934678,4194666.666666667,2608597.359368851,0.999999999999999,0.6218843037274755
226,10,15,60,0,1.0,15213905.481447903,7683500.00000002,2532172.3514467916,0.9707026430707755,0.3295597516036683
227,10,15,60,0,1.0,13309437.056692924,6110499.999999982,2605315.1407318963,0.9987417687803872,0.4263669324493746
228,10,15,60,0,1.0,14418619.703801945,7016166.666666666,2569386.38545726,0.9849685602989797,0.3662094285280082
229,10,15,60,0,1.0,14209848.777870327,6876833.333333334,2556306.057200411,0.9799542455332799,0.37172720833723044
230,10,15,90,0,0.930586080586081,15277553.31735346,5565999.999999986,3912896.039053282,1.0000000000000002,0.7029996476919317
231,10,15,90,0,1.0,20545086.650686957,9599333.333333362,3912896.03905328,0.9999999999999999,0.40762164446002513
232,10,15,90,0,1.0,15502636.654484008,6009666.666666649,3739960.2998946165,0.9558036458335076,0.622324083403621
233,10,15,90,0,1.0,14452649.525915358,5001333.333333324,3870217.1104190913,0.9890927517091624,0.7738370655330109
234,10,15,90,0,0.8087545787545786,14280575.013012322,5168166.666666659,3679900.4455892406,0.9404544380585146,0.7120320769304227
235,10,15,90,0,1.0,11968938.261536095,3871999.999999995,3377878.4422658756,0.8632681289133223,0.8723859613289979
236,10,15,90,0,1.0,20827617.98402029,9815666.666666692,3912896.039053279,0.9999999999999997,0.3986378278656504
237,10,15,90,0,1.0,18344851.198787056,7920000.0,3909466.991436661,0.9991236548115782,0.4936195696258411
238,10,15,90,0,0.939930934205743,15735257.522797696,6049999.999999982,3827781.4492261717,0.9782476741069508,0.6326911486324269
239,10,15,90,0,1.0,19826943.532120492,9054833.33333336,3909466.99143666,0.9991236548115778,0.43175471568812035
240,10,15,120,0,1.0,15767869.039312057,5532999.99999999,4173224.8443039358,0.7998982344507245,0.7542426973258528
241,10,15,120,0,1.0,15390342.547524769,5747499.999999978,3852256.8151251907,0.7383770441401579,0.6702491196390092
242,10,15,120,0,1.0,15094937.774261864,5364333.333333318,3952310.9358688355,0.7575548065465135,0.736775791189122
243,10,15,120,0,0.9509615384615393,18400902.909285754,6744833.333333327,4685855.169653061,0.8981560823911124,0.6947325364579897
244,10,15,120,0,1.0,19832007.312026866,7006999.999999991,5217194.718737714,1.0000000000000013,0.7445689622859598
245,10,15,120,0,1.0,21264027.820604973,8110666.6666666735,5212622.655248885,0.9991236548115788,0.6426873239251455
246,10,15,120,0,1.0,16297734.985373946,5283666.666666648,4590743.28227136,0.8799256170722499,0.8688555830429706
247,10,15,120,0,1.0,17410274.690113932,6915333.3333333405,4093712.0661040787,0.7846577110494635,0.5919761013357864
248,10,15,120,0,1.0,19830392.735129174,7799000.000000021,4711598.536747577,0.903090413671112,0.6041285468326149
249,10,15,120,0,1.0,21002570.07427057,8026333.33333335,5138772.770914527,0.984968560298981,0.6402391425201857
250,10,15,150,0,1.0,14170088.728304222,5501833.333333313,3413304.5688812225,0.5233930881087862,0.6203940326947809
251,10,15,150,0,0.8229548229548238,15958396.666666627,4759333.333333321,4759333.333333339,0.7297919422083374,1.0000000000000036
252,10,15,150,0,1.0,17852853.333333284,5323999.999999985,5324000.000000007,0.8163774268771234,1.0000000000000042
253,10,15,150,0,1.0,18383725.3772447,6433166.6666666595,4876123.1709344685,0.7477003920780232,0.7579662433121802
254,10,15,150,0,1.0,14131599.166666646,4214833.3333333265,4214833.333333337,0.6462987962777224,1.0000000000000024
255,10,15,150,0,1.0,13860962.499999994,4134166.666666665,4134166.666666667,0.6339294413250383,1.0000000000000004
256,10,15,150,0,1.0,12710756.666666664,3791333.333333332,3791333.3333333335,0.5813596827761326,1.0000000000000004
257,10,15,150,0,1.0,13685018.866158932,4918833.333333316,3548164.5678342227,0.5440724004554994,0.7213427102295737
258,10,15,150,0,1.0,15620616.983292202,6200333.333333326,3676011.8675576244,0.5636763917367502,0.5928732650219283
259,10,15,150,0,1.0,17161310.919431623,5168166.666666649,5085823.28913211,0.7798556217756225,0.9840671977423574
260,10,15,180,0,1.0,18394126.66666661,5485333.333333315,5485333.333333338,0.7009301139854084,1.000000000000004
261,10,15,180,0,1.0,24952259.0435712,7789833.33333333,7217131.955541505,0.9222238315955461,0.9264809202860361
262,10,15,180,0,0.8897435897435885,18732422.49999993,5586166.666666646,5586166.66666667,0.713814858727787,1.0000000000000042
263,10,15,180,0,1.0,21157935.29096792,7249000.0000000065,5710057.56839168,0.7296459593356869,0.7877027960258898
264,10,15,180,0,0.9110323518720466,21047400.27593506,7491000.00000001,5501864.78409063,0.7030425456207365,0.7344633272047287
265,10,15,180,0,1.0,13861237.775934994,4234999.999999991,4070031.4507572954,0.5200791702789571,0.961046387427935
266,10,15,180,0,1.0,20747429.439390726,6251666.666666649,6145397.481401063,0.7852748220328303,0.9830014633006259
267,10,15,180,0,1.0,13589436.87690451,4315666.666666656,3885965.2888748413,0.49655871892459547,0.9004322133795128
268,10,15,180,0,1.0,21912403.33333331,6533999.999999993,6533999.999999991,0.8349314593061464,0.9999999999999998
269,10,15,180,0,1.0,15417123.333333293,4597999.999999988,4598000.000000006,0.5875443602524749,1.0000000000000038
270,10,15,210,0,1.0,17856830.627351917,5862999.999999983,4982391.0658949,0.5457110118695448,0.8498023308707001
271,10,15,210,0,1.0,14740531.666666651,4396333.333333327,4396333.333333337,0.4815213178009002,1.000000000000002
272,10,15,210,0,0.9403853144311161,18186518.625715066,5686999.999999976,5255472.568268334,0.5756210652981381,0.9241203742339292
273,10,15,210,0,1.0,22355697.956959065,9095166.666666692,5117899.930189838,0.5605530181419692,0.5627054585977707
274,10,15,210,0,1.0,16499669.999999974,4920666.666666659,4920666.666666671,0.538950465795503,1.0000000000000024
275,10,15,210,0,1.0,14063940.0,4194666.666666666,4194666.666666667,0.4594331839568219,1.0000000000000002
276,10,15,210,0,1.0,17578203.9590484,5474333.33333331,5094139.234935002,0.5579505582228759,0.9305496988860179
277,10,15,210,0,1.0,20794770.8866715,6977666.666666671,5705761.29168935,0.6249402599662492,0.8177176646953632
278,10,15,210,0,0.9618320610687033,28204705.833333433,8409500.00000003,8409499.999999987,0.9210751812980501,0.9999999999999948
279,10,15,210,0,0.9961538461538462,27528114.166666754,8207833.333333361,8207833.333333317,0.8989870474539718,0.9999999999999947
280,10,18,30,0,0.9494871794871783,8193290.261052005,4247833.333333333,1296186.722491629,0.9937805984785935,0.3051406730862704
281,10,18,30,0,1.0,12799900.955151288,7764166.6666666735,1303155.6638122203,0.999123654811578,0.16784230938871555
282,10,18,30,0,1.0,6338455.505861815,3287166.66666667,1003261.349859352,0.7691960173586081,0.30520550114871503
283,10,18,30,0,1.0,12145663.946505096,7280166.666666664,1292353.8050293135,0.9908419176978671,0.17751706302914044
284,10,18,30,0,1.0,10535124.18400698,6103166.666666657,1256542.305518299,0.9633854002078096,0.20588366239137623
285,10,18,30,0,1.0,10621988.34528623,6104999.999999985,1297767.2093474541,0.9949923507255617,0.212574481465595
286,10,18,30,0,1.0,10534391.619749539,6049999.999999983,1290072.3701396976,0.9890927517091628,0.21323510250242994
287,10,18,30,0,0.8130036630036612,11883351.018567635,7091333.333333324,1284693.1927286307,0.9849685602989804,0.1811638421634811
288,10,18,30,0,1.0,11050123.01856761,6453333.333333319,1284693.1927286307,0.9849685602989804,0.19907435837737092
289,10,18,30,0,1.0,10721567.328006696,6170999.999999989,1304298.6796844266,1.0,0.21135937120149556
290,10,18,60,0,0.874936386768447,11866490.65601343,5001333.333333329,2608597.3593688514,0.9999999999999991,0.5215803837714316
291,10,18,60,0,0.8819121447028404,11991453.723359622,5102166.666666658,2605315.1407318963,0.9987417687803873,0.510629172063875
292,10,18,60,0,1.0,13050355.37046853,5969333.333333316,2569386.38545726,0.9849685602989798,0.4304310451402615
293,10,18,60,0,1.0,13679105.576969111,6392833.333333323,2606311.3276244393,0.9991236548115776,0.40769267580224366
294,10,18,60,0,1.0,15939251.656013547,8119833.333333353,2608597.3593688523,0.9999999999999996,0.32126242649095993
295,10,18,60,0,1.0,9113091.708297338,4134166.6666666605,1817538.6570509335,0.6967494046266628,0.43963845766198817
296,10,18,60,0,1.0,14490679.989346776,7010666.66666666,2608597.3593688523,0.9999999999999996,0.37208977168631435
297,10,18,60,0,1.0,14787004.117208306,7421333.333333348,2491463.860684021,0.9550971336131489,0.335716474220807
298,10,18,60,0,0.9122527472527479,14549208.037135264,7117000.0,2569386.38545726,0.9849685602989797,0.36102098994762677
299,10,18,60,0,1.0,13624642.180067042,6400166.666666659,2575056.7008624095,0.9871422631070365,0.4023421318500684
300,10,18,90,0,0.9235849056603758,14207782.389036179,4839999.999999986,3854079.5781858927,0.9849685602989805,0.7962974335094843
301,10,18,90,0,1.0,19608118.70309417,8893500.000000017,3906039.223894953,0.9982476367657377,0.43920157687017997
302,10,18,90,0,0.9103846153846153,6399790.808573499,2319166.666666669,1650183.410724008,0.42172942860073215,0.7115415353463197
303,10,18,90,0,1.0,18331622.650686838,7905333.333333333,3912896.0390532804,1.0,0.49496913970146067
304,10,18,90,0,0.9842032967032968,18741053.65068688,8218833.333333344,3912896.039053281,1.0000000000000002,0.4760889873728967
305,10,18,90,0,1.0,15519404.502514642,6715500.0,3298793.6404008362,0.843056806896146,0.4912208533096324
306,10,18,90,0,1.0,17605341.389036234,7441500.000000001,3854079.578185891,0.98496856029898,0.517917029924866
307,10,18,90,0,0.8705860805860794,16145596.317353418,6231499.999999976,3912896.039053282,1.0000000000000002,0.6279220154141534
308,10,18,90,0,1.0,11356473.33333334,3388000.000000002,3387999.9999999986,0.8658548466878564,0.999999999999999
309,10,18,90,0,1.0,15065062.100601407,5901499.999999983,3595885.684367072,0.9189831900663251,0.6093172387303366
310,10,18,120,0,1.0,22347351.645360332,8933833.333333366,5217194.718737713,1.000000000000001,0.5839816486470191
311,10,18,120,0,0.8794117647058821,15348364.166666634,4577833.333333324,4577833.333333338,0.8774511169559986,1.000000000000003
312,10,18,120,0,0.960347752332485,17469308.62626047,5897833.333333317,4771598.320934043,0.914590805629069,0.8090425841581468
313,10,18,120,0,1.0,18897117.312026836,6291999.999999982,5217194.718737713,1.0000000000000013,0.8291790716366383
314,10,18,120,0,1.0,18367337.15641035,6368999.9999999935,4909560.675000998,0.9410345865313724,0.7708526731042554
315,10,18,120,0,0.9489926739926738,10238553.251269678,3972833.3333333265,2469643.5259165578,0.473366178388313,0.6216328042748405
316,10,18,120,0,0.9933712121212122,19727684.740937196,7051000.000000003,5138772.770914523,0.9849685602989804,0.7288005631704043
317,10,18,120,0,0.8047619047619049,8207246.666666681,2449333.3333333377,2449333.3333333316,0.4694732447950389,0.9999999999999976
318,10,18,120,0,1.0,21993199.487271704,8669833.333333362,5212622.655248883,0.9991236548115785,0.601236777552302
319,10,18,120,0,1.0,21159496.074270558,8147333.333333347,5138772.770914526,0.9849685602989808,0.6307306404035492
320,10,18,150,0,1.0,24831856.061199185,8900833.333333353,6450773.252578077,0.9891558357076362,0.7247381240608254
321,10,18,150,0,0.9366666666666651,14988346.781968813,5041666.666666653,4106489.4006680637,0.6296854339623535,0.8145102943473868
322,10,18,150,0,1.0,16673612.393373081,5384499.99999998,4710454.885329344,0.7222969644451428,0.8748175105078209
323,10,18,150,0,1.0,21932160.041353494,8349000.000000015,5387326.84627629,0.8260879091865287,0.6452661212452125
324,10,18,150,0,0.8597069597069601,16227933.333333291,4839999.999999987,4840000.0000000065,0.7421612971610212,1.000000000000004
325,10,18,150,0,1.0,24005236.816625655,8413166.666666694,6358178.534224284,0.9749574439134813,0.7557414212909443
326,10,18,150,0,0.8606870229007636,21492248.87289485,8101500.0000000335,5330383.865086096,0.817356323074064,0.6579502394724526
327,10,18,150,0,1.0,18197651.02602751,5807999.9999999795,5184319.030109444,0.794958871132766,0.8926169128976347
328,10,18,150,0,1.0,22571460.133558717,7601000.00000002,6176096.046962095,0.9470370771909996,0.8125373039023918
329,10,18,150,0,0.979943502824859,11221155.000000002,3347666.666666668,3347666.666666666,0.5133282305363722,0.9999999999999994
330,10,18,180,0,0.9106409230358803,17223491.8947276,5666833.333333311,4798864.923407041,0.6132114009050083,0.8468336090245098
331,10,18,180,0,1.0,21148029.790967904,6957500.000000001,5891557.5683916835,0.7528384998719693,0.8467923202862642
332,10,18,180,0,0.9884453781512605,25376492.45126213,8974166.666666707,6669837.701933617,0.8522891530166201,0.7432264130671654
333,10,18,180,0,0.8830769230769222,19001959.16666664,5666833.333333326,5666833.333333336,0.72412265452169,1.0000000000000018
334,10,18,180,0,0.9210989010989021,26287690.25918165,8295833.33333336,7546900.240368409,0.9643624779505221,0.9097217768399861
335,10,18,180,0,1.0,25229286.38344268,7582666.666666679,7484914.779620601,0.9564418150797032,0.9871085079506668
336,10,18,180,0,1.0,21534604.379950687,6867666.66666667,6137480.907735799,0.7842632217262734,0.8936777519393967
337,10,18,180,0,1.0,23364193.56338372,7139000.00000001,6857455.456344716,0.8762634360717475,0.9605624676207741
338,10,18,180,0,0.9371592148309716,17174736.543571133,5606333.33333331,4813631.955541511,0.615098370554481,0.8586060923137282
339,10,18,180,0,0.8741669695868154,19825560.370458186,6594499.999999994,5477506.11865538,0.6999299322019114,0.8306173506187556
340,10,18,210,0,0.9346153846153853,12912634.166666653,3851833.3333333293,3851833.3333333354,0.42188335642188957,1.0000000000000016
341,10,18,210,0,1.0,25700216.66666671,7663333.333333347,7663333.333333316,0.8393490860749612,0.999999999999996
342,10,18,210,0,1.0,21843644.166666634,6513833.333333323,6513833.333333329,0.713446723163718,1.0000000000000009
343,10,18,210,0,0.8638418079096045,13047952.499999985,3892166.666666662,3892166.6666666684,0.4263009831907051,1.0000000000000016
344,10,18,210,0,1.0,9664994.166666687,2883833.3333333395,2883833.33333333,0.3158603139703147,0.9999999999999969
345,10,18,210,0,1.0,18596004.16666659,5545833.333333312,5545833.333333329,0.6074236807121439,1.0000000000000033
346,10,18,210,0,0.6941112322791723,20558119.999999948,6130666.66666665,6130666.666666662,0.6714792688599699,1.0000000000000018
347,10,18,210,0,0.7195054945054946,23561293.119625993,7127999.999999994,6960659.729767037,0.7623866963017087,0.976523531112099
348,10,18,210,0,1.0,20355142.49999994,6070166.666666649,6070166.666666663,0.6648528287067467,1.0000000000000022
349,10,18,210,0,1.0,27427894.88405595,10156666.666666731,6917303.506127728,0.757637978595665,0.681060404279063
350,10,21,30,0,1.0,10535685.953082897,6051833.333333329,1290072.3701396976,0.9890927517091628,0.2131705053795872
351,10,21,30,0,1.0,11850644.955151241,7038166.666666659,1303155.6638122203,0.9991236548115782,0.18515555620245167
352,10,21,30,0,1.0,14142021.95515129,8792666.666666681,1303155.6638122203,0.9991236548115782,0.1482093787033382
353,10,21,30,0,0.9208015267175577,12458422.037822077,7602833.333333337,1239867.4334579618,0.9506008499203159,0.16307965453115655
354,10,21,30,0,1.0,12257681.621817945,7349833.33333334,1303155.6638122199,0.9991236548115778,0.17730411081596664
355,10,21,30,0,1.0,8426278.286416223,4436666.666666664,1290072.370139697,0.9890927517091624,0.2907751397760401
356,10,21,30,0,1.0,9123499.288484545,4949999.999999994,1303155.6638122203,0.9991236548115782,0.2632637704671155
357,10,21,30,0,0.910141766630317,10059683.62181788,5666833.333333324,1303155.6638122203,0.999123654811578,0.22996188297030482
358,10,21,30,0,1.0,7498724.888171015,3751000.0000000037,1274419.4996767563,0.9770917655035121,0.33975459868748464
359,10,21,30,0,0.9760683760683754,10966254.258637141,6442333.3333333265,1251309.7081359043,0.9593735910540497,0.19423237566139165
360,10,21,60,0,1.0,11310969.37046858,4638333.333333327,2569386.38545726,0.9849685602989798,0.5539460407022486
361,10,21,60,0,0.9033150183150184,11198072.900791226,4995833.333333324,2286423.247498582,0.8764952702596382,0.4576660378646044
362,10,21,60,0,1.0,12756187.243635776,5686999.999999991,2606311.3276244393,0.9991236548115777,0.4582928306003945
363,10,21,60,0,1.0,13608569.91030243,6339666.666666652,2606311.3276244416,0.9991236548115785,0.41111172947438573
364,10,21,60,0,1.0,16393179.576969203,8471833.333333349,2606311.3276244393,0.9991236548115776,0.30764431086830096
365,10,21,60,0,0.9219102144674653,10652205.01501714,5364333.333333321,1785140.2383360246,0.6843295428191098,0.3327795137642507
366,10,21,60,0,1.0,12063581.481498951,5795166.66666665,2199346.2574421647,0.8431144996536734,0.3795138921702863
367,10,21,60,0,1.0,17639192.37046875,9483833.333333377,2569386.38545726,0.9849685602989798,0.2709227687950282
368,10,21,60,0,0.9219780219780237,14066847.037135258,6748499.999999994,2569386.38545726,0.9849685602989797,0.3807344425364543
369,10,21,60,0,1.0,14985435.968999654,7461666.666666674,2563136.148852904,0.9825725459881057,0.3435071899289124
370,10,21,90,0,1.0,15936418.636013541,6992333.333333333,3326402.1324289283,0.8501125762681255,0.4757213327590592
371,10,21,90,0,0.9397435897435884,15287625.21656246,5787833.333333315,3777492.2156641567,0.9653954968295339,0.6526608487339826
372,10,21,90,0,0.8729578754578741,17788386.824963894,8374666.66666668,3349164.873091187,0.8559299402959636,0.3999162004168741
373,10,21,90,0,1.0,15364036.203610599,6150833.333333321,3583413.6344284895,0.9157957683167813,0.5825899419203625
374,10,21,90,0,0.8232967032967027,11536358.271785589,4053499.999999995,3052149.3111040858,0.780023103256929,0.7529664021473021
375,10,21,90,0,1.0,14223160.425613286,5465166.666666647,3463650.280924036,0.8851884247254526,0.6337684634669358
376,10,21,90,0,1.0,17121541.198787022,6984999.999999993,3909466.991436661,0.9991236548115782,0.5596946301269385
377,10,21,90,0,1.0,19041796.532120395,8455333.333333336,3909466.9914366603,0.9991236548115779,0.4623669862930686
378,10,21,90,0,1.0,16788571.98402011,6724666.66666665,3912896.039053281,1.0000000000000002,0.5818721184276728
379,10,21,90,0,1.0,14161622.93393473,6018833.333333316,3080719.017700404,0.7873245256078358,0.511846540198889
380,10,21,120,0,1.0,17024583.648031786,6119666.666666647,4413697.241596808,0.8459905139719791,0.7212316425072425
381,10,21,120,0,1.0,18246534.274936333,6724666.666666659,4624444.253263236,0.8863852132362263,0.6876837890249691
382,10,21,120,0,0.8684981684981671,19114110.820604928,6466166.666666659,5212622.655248885,0.9991236548115788,0.8061379985950808
383,10,21,120,0,1.0,12293966.292927185,3690499.9999999986,3653264.9876007107,0.7002355067331305,0.9899105778622712
384,10,21,120,0,1.0,16835765.8333333,5021499.999999989,5021500.000000001,0.9624904322556982,1.0000000000000024
385,10,21,120,0,1.0,13668401.023024121,5356999.999999984,3261847.5791560947,0.6252110099400879,0.6088944519611917
386,10,21,120,0,1.0,25538107.153938487,11385000.000000052,5212622.655248883,0.9991236548115785,0.45785003559498105
387,10,21,120,0,1.0,13515177.422295058,4880333.33333332,3490887.6308581894,0.6691120073246576,0.7152969669130932
388,10,21,120,0,1.0,16560786.44326677,5565999.999999982,4540242.610997317,0.8702459570256988,0.8157101349258592
389,10,21,120,0,1.0,24944312.487271864,10930333.333333394,5212622.655248884,0.9991236548115787,0.47689512261738176
390,10,21,150,0,1.0,23567793.64003369,7822833.333333354,6521493.398422135,1.0000000000000004,0.8336485158943414
391,10,21,150,0,1.0,24896914.426171556,8994333.333333356,6423465.963643148,0.9849685602989796,0.7141681018022233
392,10,21,150,0,1.0,12933506.208844107,4673166.666666652,3339051.8344773836,0.5120072398271941,0.7145158888285733
393,10,21,150,0,1.0,20876780.366158977,7168333.333333329,5625331.234500897,0.8625832904871052,0.7847474402930807
394,10,21,150,0,1.0,17896813.983292162,5666833.333333313,5128011.867557627,0.7863247808850568,0.9049166555497155
395,10,21,150,0,0.9012820512820504,21534866.429752804,7340666.66666667,5836662.972060902,0.894988711247193,0.7951134736255879
396,10,21,150,0,1.0,18797881.666666593,5606333.333333312,5606333.333333335,0.8596701692115154,1.0000000000000042
397,10,21,150,0,1.0,23685381.759504817,8066666.666666666,6423465.963643148,0.9849685602989796,0.7962974335094811
398,10,21,150,0,1.0,22175803.550230175,7199499.999999996,6239445.201023356,0.9567509801563217,0.8666497952668045
399,10,21,150,0,1.0,21012181.666666605,6266333.333333315,6266333.3333333265,0.9608739824607442,1.0000000000000018
400,10,21,180,0,1.0,14738331.666666634,4396333.333333324,4396333.333333337,0.561774870767717,1.000000000000003
401,10,21,180,0,1.0,22451476.666666638,6695333.333333324,6695333.3333333265,0.8555470508939528,1.0000000000000004
402,10,21,180,0,1.0,21612673.213284064,7656000.000000015,5673647.574402481,0.7249933959113328,0.7410720447234157
403,10,21,180,0,1.0,16565129.166666614,4940833.333333317,4940833.3333333405,0.6313524923765631,1.0000000000000047
404,10,21,180,0,1.0,28193281.67903042,9430666.666666677,7754122.830175866,0.9908419176978652,0.8222242503367585
405,10,21,180,0,1.0,25726039.442601785,8259166.666666695,7296698.117423942,0.9323910020350767,0.8834666270718091
406,10,21,180,0,0.9098809523809503,16267588.543571182,4929833.333333324,4802631.955541508,0.6136927620371302,0.9741976311994693
407,10,21,180,0,1.0,23475556.867869765,9168500.00000005,5618771.368734144,0.7179811720852156,0.6128343097272305
408,10,21,180,0,1.0,22146339.579071224,6937333.333333336,6392166.379894841,0.8168075916273789,0.9214154881647375
409,10,21,180,0,0.9312977099236657,15057124.710237827,4839999.999999984,4269131.95554151,0.5455207489456352,0.8820520569300669
410,10,21,210,0,1.0,16159174.166666634,4819833.333333324,4819833.33333334,0.5279063988734642,1.0000000000000033
411,10,21,210,0,0.9463831334060347,23493916.053338137,7179333.333333332,6895594.625022677,0.7552602496463084,0.9604784044511112
412,10,21,210,0,1.0,20262886.679289218,6444166.666666659,5787297.061634589,0.6338707045925156,0.8980675642003771
413,10,21,210,0,1.0,22857431.666666653,6816333.333333329,6816333.333333323,0.7465789239298344,0.9999999999999991
414,10,21,210,0,1.0,10746440.833333341,3206500.000000003,3206500.0,0.35120132812083976,0.9999999999999992
415,10,21,210,0,1.0,20072539.61724027,6170999.999999983,5868511.607568074,0.6427659662156471,0.9509822731434274
416,10,21,210,0,1.0,23649695.661475983,7293000.00000001,6899172.43930824,0.7556521202618892,0.945999237530266
417,10,21,210,0,1.0,22992749.99999999,6856666.666666663,6856666.666666659,0.7509965506986502,0.9999999999999992
418,10,21,210,0,1.0,17377039.16666661,5182833.333333316,5182833.3333333405,0.5676650397928047,1.0000000000000047
419,10,21,210,0,0.8494871794871787,16023855.833333304,4779499.999999991,4779500.000000006,0.5234887721046485,1.000000000000003
420,10,24,30,0,1.0,10863559.351900944,6312166.666666654,1284693.1927286305,0.9849685602989803,0.2035265005775037
421,10,24,30,0,1.0,7281636.685234293,3569499.9999999986,1284693.1927286307,0.9849685602989804,0.35990844452405973
422,10,24,30,0,1.0,17021252.66134013,10996333.333333364,1304298.6796844269,1.0000000000000002,0.11861214462558034
423,10,24,30,0,1.0,10423002.018567594,5974833.333333316,1284693.1927286307,0.9849685602989804,0.21501741070523045
424,10,24,30,0,1.0,11146828.738970183,6513833.333333321,1294401.6946332513,0.9924120255541699,0.1987158142363565
425,10,24,30,0,0.9479853479853482,11404146.661340043,6695333.333333321,1304298.6796844269,1.0000000000000002,0.19480713128812543
426,10,24,30,0,0.8444656488549611,12599451.018567674,7641333.3333333405,1284693.1927286305,0.9849685602989803,0.16812421820737602
427,10,24,30,0,1.0,17749182.2884847,11555500.00000007,1303155.6638122203,0.999123654811578,0.11277362847234755
428,10,24,30,0,1.0,10903730.994673375,6312166.666666659,1304298.6796844266,1.0,0.20663248430561537
429,10,24,30,0,1.0,10231455.351900917,5828166.666666647,1284693.1927286307,0.9849685602989804,0.2204283552967431
430,10,24,60,0,1.0,11941973.370468572,5122333.333333327,2569386.38545726,0.9849685602989798,0.5016046825256582
431,10,24,60,0,1.0,16787144.57696923,8774333.333333353,2606311.3276244393,0.9991236548115777,0.29703810290898836
432,10,24,60,0,1.0,15273925.910302553,7615666.666666683,2606311.3276244393,0.9991236548115776,0.342230226413678
433,10,24,60,0,1.0,12238134.317545554,5646666.666666651,2379723.9226674545,0.9122618767210687,0.4214387112161973
434,10,24,60,0,1.0,16997741.322680242,8932000.000000028,2608597.3593688523,0.9999999999999996,0.29205075675871517
435,10,24,60,0,1.0,11309446.6280266,4839999.999999991,2440640.9442134197,0.935614281540149,0.5042646578953356
436,10,24,60,0,1.0,15462973.656013498,7756833.333333348,2608597.3593688523,0.9999999999999997,0.33629668800010926
437,10,24,60,0,0.9952290076335878,12712620.183940899,5817166.666666656,2502619.4162718076,0.9593735910540493,0.4302127753382481
438,10,24,60,0,1.0,13036459.00332083,6488166.666666664,2232981.9440316414,0.8560086653510637,0.34416223545916547
439,10,24,60,0,1.0,16375516.15956438,8471833.333333341,2598227.6685688933,0.996024802078896,0.30669013026329095
440,10,24,90,0,1.0,16696487.317353444,6654999.999999985,3912896.0390532804,1.0,0.5879633417059789
441,10,24,90,0,1.0,17859335.05570291,7637666.66666667,3854079.578185891,0.98496856029898,0.5046147922383655
442,10,24,90,0,1.0,16959863.984020125,6856666.666666656,3912896.0390532804,1.0,0.5706703022440379
443,10,24,90,0,0.9011904761904768,13792942.148149867,4860166.66666665,3639839.5061737043,0.9302162566665988,0.748912487124663
444,10,24,90,0,1.0,14916699.389036158,5384499.99999998,3854079.5781858927,0.9849685602989805,0.71577297394111
445,10,24,90,0,0.831818732582093,19799647.577439073,9034666.666666696,3910609.8474567817,0.9994157290217575,0.4328449506482551
446,10,24,90,0,1.0,13872997.312445993,5041666.66666665,3563224.6522430675,0.9106361673501513,0.7067553029242472
447,10,24,90,0,0.977686202686203,15443452.722369505,5787833.333333317,3854079.578185891,0.98496856029898,0.6658933241891154
448,10,24,90,0,1.0,12611364.312150571,4680499.999999986,3177695.4508625083,0.8121083256869117,0.6789222200325858
449,10,24,90,0,1.0,18287920.722369604,7965833.333333343,3854079.578185891,0.98496856029898,0.48382628871462113
450,10,24,120,0,1.0,21849478.929249667,8761500.000000015,5085127.670042112,0.9746861952034734,0.5803946436160593
451,10,24,120,0,1.0,20252504.312026884,7331499.999999997,5217194.718737713,1.000000000000001,0.7116135468509466
452,10,24,120,0,0.8865384615384615,12553965.583261361,4456833.333333323,3292243.980768534,0.631037206440531,0.7386957811828747
453,10,24,120,0,1.0,13050045.107595205,4497166.666666654,3508644.26920217,0.6725154912468134,0.7801899572031677
454,10,24,120,0,1.0,17369198.79506773,6130666.666666647,4575409.856060422,0.8769865996428511,0.7463152222804105
455,10,24,120,0,1.0,22335783.487271726,8933833.333333364,5212622.655248884,0.9991236548115787,0.5834698791391004
456,10,24,120,0,1.0,23006921.430750906,10116333.333333386,4786460.109362637,0.9174394224106541,0.4731417947243018
457,10,24,120,0,1.0,23315801.38288656,9680000.000000041,5215318.716228932,0.9996404193038766,0.5387725946517469
458,10,24,120,0,1.0,17105044.98136511,5928999.999999977,4575030.574930143,0.8769139013536886,0.7716361232805128
459,10,24,120,0,1.0,17438733.599749375,6049999.999999985,4660761.477021036,0.8933462767417468,0.7703737978547186
460,10,24,150,0,1.0,21698639.642739456,7764166.666666687,5647196.018906486,0.8659360170897081,0.7273409061594683
461,10,24,150,0,1.0,16816667.347622503,6730166.6666666735,3923639.01787335,0.6016473188215862,0.5829928458245234
462,10,24,150,0,1.0,24964984.306700364,8893500.000000026,6521493.398422126,0.999999999999999,0.7332876143725313
463,10,24,150,0,1.0,19855593.64920346,6634833.333333329,5467529.518075556,0.8383861155787443,0.8240643349105317
464,10,24,150,0,1.0,23299308.393373206,7865000.000000015,6364121.551996001,0.9758687409751566,0.8091699366809904
