int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,50,50,2,300,0,1.0,69155138.45721707,32514166.666666884,13038296.790572377,0.9996404193038804,0.4010035663604774,47.65806378999518,0.7943010631665863,2.1151039162549683
1,50,50,2,300,0,1.0,73962992.2800693,36188166.6666671,13042986.796844326,1.0000000000000047,0.3604213199575599,44.56012254777467,0.7426687091295778,2.0310057650956255
2,50,50,2,300,0,1.0,69339534.61340168,32648000.000000224,13042986.796844333,1.0000000000000053,0.39950339367937526,47.53132564813898,0.7921887608023164,2.1117914757458163
3,50,50,2,300,0,1.0,61996361.08772818,28156333.33333331,12322119.613337321,0.9447314334718673,0.43763225372636105,53.161184659471644,0.8860197443245273,2.2361255473056163
4,50,50,2,300,0,1.0,66923652.280068204,30798166.666666854,13042986.79684434,1.000000000000006,0.42349880556237424,49.24716281483616,0.820786046913936,2.1595850913638355
5,50,50,2,300,0,1.0,63600840.55151238,28271833.333333317,13031556.638122266,0.9991236548115833,0.4609377992745055,51.820069851602426,0.8636678308600404,2.232418070279645
6,50,50,2,300,0,1.0,73302156.2800699,35682166.666667245,13042986.796844333,1.0000000000000053,0.36553236575256887,44.96184242394646,0.7493640403991076,2.0417899330011626
7,50,50,2,300,0,1.0,68751051.55151385,32215333.333333645,13031556.63812226,0.9991236548115828,0.4045141021290732,47.938175862379644,0.7989695977063274,2.122580879409586
8,50,50,2,300,0,1.0,78251243.28006946,39471666.66666723,13042986.796844332,1.000000000000005,0.3304392213024738,42.118180642881086,0.7019696773813514,1.9663210544233305
9,50,50,2,300,0,1.0,69869205.21818066,33071500.00000034,13031556.638122259,0.9991236548115826,0.3940418982544525,47.17099600186092,0.786183266697682,2.101416785301244
10,50,35,6,400,0,1.0,71381657.92897825,27386333.33333327,17390649.062458985,0.9999999999999987,0.6350119547143597,61.5536277452626,0.9744385736270493,2.4824481373985368
11,50,35,6,400,0,1.0,81990948.92897993,35509833.33333366,17390649.06245902,1.0000000000000009,0.4897417822047093,53.588841907487655,0.8931473651247942,2.2849407908885615
12,50,35,6,400,0,1.0,76249337.59564592,31113500.00000022,17390649.06245895,0.9999999999999968,0.5589422296578279,57.62410715356693,0.9604017858927822,2.4075555696190447
13,50,35,6,400,0,1.0,69797426.61697017,27206666.66666652,16731992.817783074,0.9621258388740782,0.6149960604429,62.95074493379266,0.9520106262460759,2.444007474600396
14,50,35,6,400,0,1.0,76036241.92897922,30950333.333333526,17390649.062458962,0.9999999999999973,0.5618889100534895,57.785601820037066,0.9630933636672844,2.412604491710076
15,50,35,6,400,0,1.0,74149754.18880606,30323333.33333347,16869601.849099807,0.9700386563211159,0.5563241238573068,59.25575948387036,0.9875959913978393,2.4326552904836847
16,50,35,6,400,0,1.0,83834585.59564698,36921500.000000425,17390649.06245903,1.0000000000000013,0.47101686178673213,52.410350320001385,0.8735058386666897,2.2503193280960754
