int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,50,40,4,500,0,1.0,89535099.91122401,34466666.666666925,21738311.328073665,0.9999999999999947,0.6307053576810494,61.336838909491796,0.9779657319261348,2.4825300180709746
1,50,40,4,500,0,1.0,81063948.5778901,27980333.333333403,21738311.3280736,0.9999999999999917,0.776913951277929,67.7465148977195,0.8788785303022068,2.50040969132455
2,50,40,4,500,0,1.0,91124212.58585548,35713333.33333376,21719261.06353685,0.9991236548115708,0.6081555272597513,60.26718743743032,0.9955567764978804,2.4820811983056816
3,50,40,4,500,0,1.0,91749858.2445586,36162500.0000006,21738311.3280736,0.9999999999999916,0.6011285538354161,59.85622326915913,0.9976037211526522,2.478506564220985
4,50,40,4,500,0,1.0,89056233.24455757,34100000.000000365,21738311.328073665,0.9999999999999947,0.6374871357206285,61.66665487545327,0.9726046682528162,2.482594376829319
5,50,40,4,500,0,1.0,80572528.36125144,29676166.666666828,20417579.971327778,0.9392440683724889,0.6880127140632832,68.15970792646853,0.8728468814028958,2.4232570526535224
6,50,40,4,500,0,1.0,77848895.3609104,28358000.00000006,19928508.554210186,0.9167459354799864,0.7027473218918874,70.54435357804127,0.8388367013676141,2.4010345588811237
7,50,40,4,500,0,1.0,93076607.98618568,37258833.33333374,21687036.75915926,0.9976412809559727,0.5820643004341437,59.003009658614616,0.9833834943102436,2.4490349346575586
8,50,40,4,500,0,1.0,72626694.60088567,27692499.99999992,17804029.413154054,0.8190162126421094,0.6429188196498729,75.61682422943461,0.7708354103001103,2.2851704660200087
9,50,40,4,500,0,1.0,79880600.23178583,30761500.00000025,19388115.128575668,0.8918869012395195,0.6302720975432119,68.75010933899719,0.8643001664413711,2.3685178444759405
10,50,35,4,500,0,1.0,89536933.24455735,34466666.666666925,21738311.328073665,0.9999999999999947,0.6307053576810494,61.33558299344397,0.9779862028546645,2.4825504889995043
11,50,35,4,500,0,1.0,81065781.91122343,27980333.333333403,21738311.3280736,0.9999999999999917,0.776913951277929,67.74498278464972,0.8789009729434615,2.5004321339658047
12,50,35,4,500,0,1.0,91126045.91918883,35713333.33333376,21719261.06353685,0.9991236548115708,0.6081555272597513,60.265974942775024,0.9955768951556703,2.4821013169634716
13,50,35,4,500,0,1.0,91751691.57789195,36162500.0000006,21738311.3280736,0.9999999999999916,0.6011285538354161,59.85502725405096,0.997583787567516,2.4784866306358486
14,50,35,4,500,0,1.0,89058066.57789092,34100000.000000365,21738311.328073665,0.9999999999999947,0.6374871357206285,61.66538541679239,0.972625246494171,2.482614955070674
15,50,35,4,500,0,1.0,80574361.69458477,29676166.666666828,20417579.971327778,0.9392440683724889,0.6880127140632832,68.15815706758607,0.8728694427334572,2.423279613984084
16,50,35,4,500,0,1.0,77850728.69424371,28358000.00000006,19928508.554210186,0.9167459354799864,0.7027473218918874,70.5426923050248,0.8388599273021045,2.401057784815614
17,50,35,4,500,0,1.0,93078441.31951903,37258833.33333374,21687036.75915926,0.9976412809559727,0.5820643004341437,59.00184749707816,0.9833641249513027,2.4490155652986174
18,50,35,4,500,0,1.0,72628527.934219,27692499.99999992,17804029.413154054,0.8190162126421094,0.6429188196498729,75.61491546371454,0.7708599330936271,2.2851949888135255
19,50,35,4,500,0,1.0,79882433.56511915,30761500.00000025,19388115.128575668,0.8918869012395195,0.6302720975432119,68.7485314968923,0.8643228955601256,2.368540573594695
20,50,45,4,500,0,1.0,89533266.57789066,34466666.666666925,21738311.328073665,0.9999999999999947,0.6307053576810494,61.3380948769733,0.9779452605877745,2.482509546732614
21,50,45,4,500,0,1.0,81062115.24455677,27980333.333333403,21738311.3280736,0.9999999999999917,0.776913951277929,67.74804708009107,0.8788560872189175,2.5003872482412604
22,50,45,4,500,0,1.0,91122379.25252216,35713333.33333376,21719261.06353685,0.9991236548115708,0.6081555272597513,60.2683999808751,0.9955366574371206,2.4820610792449216
23,50,45,4,500,0,1.0,91748024.91122526,36162500.0000006,21738311.3280736,0.9999999999999916,0.6011285538354161,59.857419332065476,0.9976236555344246,2.4785264986027573
24,50,45,4,500,0,1.0,89054399.91122425,34100000.000000365,21738311.328073665,0.9999999999999947,0.6374871357206285,61.66792438638199,0.972584089599596,2.482573798176099
25,50,45,4,500,0,1.0,80570695.02791812,29676166.666666828,20417579.971327778,0.9392440683724889,0.6880127140632832,68.16125885592852,0.8728243196287875,2.4232344908794143
26,50,45,4,500,0,1.0,77847062.02757706,28358000.00000006,19928508.554210186,0.9167459354799864,0.7027473218918874,70.54601492930522,0.8388134749822744,2.4010113324957842
27,50,45,4,500,0,1.0,93074774.65285236,37258833.33333374,21687036.75915926,0.9976412809559727,0.5820643004341437,59.00417186593424,0.9834028644322373,2.449054304779552
28,50,45,4,500,0,1.0,72624861.26755235,27692499.99999992,17804029.413154054,0.8190162126421094,0.6429188196498729,75.61873309152399,0.770810887048677,2.285145942768575
29,50,45,4,500,0,1.0,79878766.89845248,30761500.00000025,19388115.128575668,0.8918869012395195,0.6302720975432119,68.75168725352964,0.8642774368770328,2.3684951149116023
30,50,40,2,500,0,1.0,88376242.5778908,33579333.333333656,21738311.32807363,0.9999999999999929,0.6473717364273686,62.14113476435454,0.9649436439446012,2.482841033086496
31,50,40,2,500,0,1.0,81207608.57789011,28090333.333333403,21738311.328073595,0.9999999999999915,0.7738716045166264,67.62666819245824,0.880635796342183,2.4997330799554844
