int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,100,30,2,200,4,0.768533426331808,81738497.29782403,48957333.33333434,8695324.531229502,0.9999999999999999,0.17761025650694462,30.607364738849938,0.5101227456474989,1.4207443771848625
1,100,30,2,200,4,0.8258058041146125,85442530.96448815,51793500.000000484,8695324.531229502,0.9999999999999997,0.16788447452343286,29.280499673398072,0.4880083278899679,1.4481217116233267
2,100,30,2,200,4,0.8165312982458746,86036325.63115433,52248166.66666689,8695324.531229509,1.0000000000000007,0.16642353379983613,29.07841521179609,0.48464025352993484,1.4343103788156784
3,100,30,2,200,4,0.8614070108413661,88464179.6311545,54107166.666667014,8695324.531229502,0.9999999999999997,0.16070559718637603,28.280373032690612,0.47133955054484356,1.4613110391353104
4,100,30,2,200,4,0.7928416085190598,87600972.03434113,53458166.66666719,8687704.42541479,0.9991236548115776,0.16251407347330224,28.559043831377238,0.4759840638562873,1.398836931153989
5,100,30,2,200,4,0.8280112088611272,89843315.63115369,55163166.66666677,8695324.531229503,1.0,0.15762917643529326,27.84625636781916,0.46410427279698596,1.418218822806348
6,100,30,2,200,4,0.7945247503027341,89208817.29782036,54677333.33333348,8695324.531229502,0.9999999999999997,0.15902978439382823,28.044313059860805,0.46740521766434673,1.3891537954821433
7,100,30,2,200,4,0.8088775532372902,87475319.9644877,53350000.00000036,8695324.5312295,0.9999999999999996,0.16298640171001766,28.600066864752872,0.47666778107921454,1.4159344556845188
8,100,30,2,200,4,0.7637889402833424,88112212.63115393,53837666.666666985,8695324.5312295,0.9999999999999996,0.16151005549824687,28.39333987074836,0.4732223311791393,1.3662193158610791
9,100,30,2,200,4,0.7854492220648782,98711926.29781948,61953833.33333257,8695324.531229502,0.9999999999999997,0.1403516790389017,25.344455263206267,0.42240758772010445,1.320138153016104
10,100,25,2,200,4,0.700694616141369,74411276.2978255,43345500.000001155,8695324.531229502,0.9999999999999997,0.2006050116212587,33.621248343957106,0.5603541390659518,1.4215327645043279
11,100,25,2,200,4,0.7878273256500423,80636542.9644907,48112166.66666771,8695324.5312295,0.9999999999999996,0.18073026291816646,31.02563562405817,0.5170939270676362,1.4495054630522117
12,100,25,2,200,4,0.7744863774042176,78061387.03434435,46152333.33333448,8687704.425414793,0.999123654811578,0.18823976596520023,32.049135879423886,0.5341522646570648,1.4592304548334425
13,100,25,2,200,4,0.7569273518844138,82901582.29782338,49846500.00000085,8695324.531229502,0.9999999999999997,0.17444202764947092,30.177952346099982,0.5029658724349997,1.3994468464389902
14,100,25,2,200,4,0.7109275560771222,78088972.29782566,46161500.000001416,8695324.5312295,0.9999999999999996,0.18836746057275508,32.03781438508778,0.5339635730847963,1.3955850976201225
15,100,25,2,200,4,0.724794599826454,79542332.63115805,47274333.33333438,8695324.531229498,0.9999999999999992,0.18393330837514305,31.45243441125843,0.5242072401876405,1.396148486714209
16,100,25,2,200,4,0.6738538932490473,79923031.63115828,47565833.33333451,8695324.531229502,0.9999999999999997,0.18280610097365305,31.302616391551698,0.5217102731925283,1.341809047220498
17,100,25,2,200,4,0.7883911137278873,83950300.29782282,50649500.00000076,8695324.531229503,1.0,0.17167641400664121,29.800965465574183,0.4966827577595697,1.42241500269277
18,100,25,2,200,4,0.7798074499100709,84332146.03434163,50953833.33333415,8687704.42541479,0.9991236548115776,0.17050148844701873,29.666030305705966,0.49443383842843275,1.4106424790961187
19,100,25,2,200,4,0.7110386569540316,78580587.08259127,46542833.33333465,8692197.860381532,0.9996404193038751,0.18675695564404016,31.8373798527429,0.530622997545715,1.3910672190149787
20,100,35,2,200,4,0.879354124034729,88140258.03433946,53872500.00000027,8687704.425414793,0.999123654811578,0.16126417792778783,28.38430537638429,0.4730717562730715,1.4814372226500307
21,100,35,2,200,4,0.9171618879116085,93322842.9644855,57828833.333332896,8695324.531229498,0.9999999999999994,0.15036313254165998,26.80801313513427,0.44680021891890453,1.4842526128638411
22,100,35,2,200,4,0.9199918541049198,92144830.96448605,56926833.33333301,8695324.531229507,1.0000000000000004,0.152745621389378,27.15073622484836,0.45251227041413933,1.4947006216305616
23,100,35,2,200,4,0.8887469410850914,89915706.63115303,55219999.999999955,8695324.531229502,0.9999999999999997,0.1574669418911537,27.823837388752757,0.46373062314587926,1.4784511177438937
24,100,35,2,200,4,0.8910734707391226,95930271.96448533,59825333.33333257,8695324.531229502,0.9999999999999997,0.1453451915224812,26.079358984056668,0.43465598306761116,1.4420056070247187
25,100,35,2,200,4,0.8497114645890295,89408107.96448648,54831333.33333342,8695324.531229503,1.0,0.1585831312612525,27.981802287928208,0.46636337146547013,1.4429413410635017
26,100,35,2,200,4,0.7808882813023303,98437138.96448568,61744833.33333245,8695324.531229502,0.9999999999999997,0.14082675524099927,25.415204325499584,0.4235867387583264,1.3171364242534562
27,100,35,2,200,4,0.81973054200338,95901539.96448533,59803333.33333259,8695324.531229502,0.9999999999999997,0.14539866001721657,26.087172332440932,0.4347862055406822,1.3708356755578355
28,100,35,2,200,4,0.9050882155258763,98821794.17208207,62047333.33333221,8690244.105459504,0.9994157290217571,0.1400583012774064,25.316277861172228,0.42193796435287045,1.4390728209006718
29,100,35,2,200,4,0.8198210925528776,91919763.63115288,56754499.999999836,8695324.531229502,0.9999999999999997,0.1532094288775256,27.21721533182996,0.4536202555304993,1.3960088911853974
30,100,30,4,200,4,0.768533426331808,81989902.29782385,49149833.33333431,8695324.531229502,0.9999999999999999,0.1769146290335877,30.513513614302745,0.5085585602383791,1.4186236897970572
31,100,30,4,200,4,0.8258058041146125,85401827.29782137,51762333.333333716,8695324.531229502,0.9999999999999997,0.1679855596005352,29.294455155806972,0.48824091926344954,1.4484351710584902
32,100,30,4,200,4,0.8165312982458746,86210279.50541866,52389333.333333634,8690244.105459511,0.9994157290217581,0.16587811969598382,29.019741199687815,0.48366235332813023,1.432896147330792
33,100,30,4,200,4,0.8614070108413661,88423475.96448782,54076000.00000035,8695324.531229502,0.9999999999999997,0.16079821975052602,28.29339123701448,0.471556520616908,1.4616021072586949
34,100,30,4,200,4,0.8002415617107039,87845194.03433995,53645166.66666692,8687704.425414788,0.9991236548115774,0.16194757077365926,28.47964567101998,0.47466076118366635,1.4044603795132977
35,100,30,4,200,4,0.8361661798099812,90176127.9644874,55418000.00000012,8695324.53122951,1.0000000000000007,0.15690433669979953,27.743484406263743,0.4623914067710624,1.4240810559408832
36,100,30,4,200,4,0.7945247503027341,89172902.29782036,54649833.33333348,8695324.531229498,0.9999999999999992,0.15910980877458256,28.05560809991884,0.4675934683319806,1.3894060656543807
37,100,30,4,200,4,0.8088775532372902,87707570.29782079,53527833.333333604,8695324.531229502,0.9999999999999997,0.16244491864785843,28.5243336636149,0.47540556106024834,1.4142390492158252
38,100,30,4,200,4,0.7637889402833424,88316877.7010065,54006333.333333686,8687704.42541479,0.9991236548115776,0.16086454845570086,28.327541293633033,0.47212568822721723,1.3646062672751205
39,100,30,4,200,4,0.8270871753611853,99535576.96448585,62584499.9999991,8695324.531229502,0.9999999999999997,0.13893734920355083,25.134731482921314,0.4189121913820219,1.357149246106048
40,100,30,2,300,4,0.7893004250006438,92133738.2800686,50095833.33333415,13042986.796844337,1.0000000000000056,0.2603607112403385,39.07146358326751,0.6511910597211251,1.6487800537140398
41,100,30,2,300,4,0.8390485623499537,97372539.6133986,54107166.66666672,13042986.796844298,1.0000000000000024,0.24105839577956623,36.96935516206525,0.6161559193677542,1.6480511983413608
42,100,30,2,300,4,0.8100539195347375,92376088.88484712,50299333.333334,13031556.638122259,0.9991236548115826,0.25908010652471375,38.9689587798785,0.6494826463313083,1.6668006510858167
43,100,30,2,300,4,0.7552367451863313,97944785.28006554,54545333.33333349,13042986.796844337,1.0000000000000056,0.23912195599093658,36.75336047454339,0.6125560079090565,1.559090317888137
44,100,30,2,300,4,0.7984632403333504,95920324.92479677,53007166.66666721,13035366.158189343,0.9994157290217632,0.2459170519367987,37.529063864434434,0.6254843977405738,1.6206812796233632
45,100,30,2,300,4,0.8038807678653543,100094896.6133975,56191666.66666648,13042986.796844345,1.000000000000006,0.23211603375668494,35.96387150389618,0.5993978583982696,1.588971453268972
46,100,30,2,300,4,0.7694568344775476,101246570.94673234,57073499.99999999,13042986.796844333,1.0000000000000053,0.22852964680358373,35.55478438765022,0.5925797397941703,1.5448602917145848
47,100,30,2,300,4,0.7780807169891174,100449257.94673193,56463000.0,13042986.796844337,1.0000000000000056,0.23100059856621746,35.836999432180654,0.5972833238696775,1.560164519711769
48,100,30,2,300,4,0.755562369443774,98075224.92479447,54657166.66666678,13035366.15818935,0.9994157290217639,0.23849326544288468,36.704478656667675,0.6117413109444613,1.5580982927425429
49,100,30,2,300,4,0.7367827711537336,92797491.5515136,50622000.00000085,13031556.638122272,0.9991236548115836,0.25742871949196106,38.79199685049336,0.646533280841556,1.5892590275888585
50,100,25,2,300,4,0.7681382300767731,81188679.61340384,41713833.33333431,13042986.796844337,1.0000000000000056,0.31267773193171006,44.33869373342649,0.7389782288904415,1.7572586445125826
51,100,25,2,300,4,0.7875611883926421,88249568.61340296,47120333.33333432,13042986.796844292,1.0000000000000022,0.27680166658789945,40.79113424077722,0.679852237346287,1.6888547590092486
52,100,25,2,300,4,0.7577184567763103,88652339.55151504,47446666.66666764,13031556.638122236,0.9991236548115808,0.27465694755069486,40.605809369624026,0.6767634894937338,1.6542075043106
53,100,25,2,300,4,0.6484313663337262,85527734.55151613,45054166.666668,13031556.638122277,0.999123654811584,0.2892419858641685,42.08927102858925,0.7014878504764875,1.5813128055015486
54,100,25,2,300,4,0.7096851689528303,87273203.55151604,46390666.66666784,13031556.638122274,0.9991236548115838,0.2809090184402454,41.247483230922,0.6874580538487,1.6218704375537265
55,100,25,2,300,4,0.7810058282607235,95250599.28006718,52481000.00000043,13042986.796844345,1.000000000000006,0.2485277871390453,37.79293807291898,0.6298823012153163,1.6097103591872761
56,100,25,2,300,4,0.7511468852567325,86178470.28007068,45534500.00000122,13042986.796844333,1.0000000000000053,0.28644185830181473,41.77145391767852,0.6961908986279753,1.6764912705261596
57,100,25,2,300,4,0.6901848731945389,92906546.94673575,50686166.666667566,13042986.796844337,1.0000000000000056,0.2573283334409607,38.74646209877761,0.6457743683129602,1.5418219082602675
58,100,25,2,300,4,0.7285613839843865,91614129.88484748,49714500.00000094,13031556.63812227,0.9991236548115834,0.26212788297422324,39.293065431333524,0.6548844238555588,1.593148114219324
59,100,25,2,300,4,0.7165120514156887,87883758.55151601,46858166.66666806,13031556.638122274,0.9991236548115838,0.27810641271614456,40.96092451359891,0.6826820752266485,1.621679256815253
60,100,35,2,300,4,0.8504091779253979,96032796.88484481,53100666.66666695,13031556.638122272,0.9991236548115836,0.24541229811531937,37.48511047029699,0.6247518411716164,1.67149085758927
61,100,35,2,300,4,0.9049537110412321,99415466.946731,55672833.33333304,13042986.796844332,1.000000000000005,0.23427919895420687,36.20965741607241,0.6034942902678735,1.6958713604724711
62,100,35,2,300,4,0.8736442279696894,100224751.61339739,56292499.99999976,13042986.79684432,1.0000000000000042,0.23170025841531955,35.917275344175586,0.5986212557362598,1.657625690438205
63,100,35,2,300,4,0.8341550701360596,103457101.61339612,58767499.99999954,13042986.796844337,1.0000000000000056,0.22194217546848918,34.79509810212855,0.5799183017021424,1.5916271122129935
64,100,35,2,300,4,0.8508481229262035,98966477.92479472,55341000.000000164,13035366.158189343,0.9994157290217632,0.23554627054424937,36.37393262328192,0.606232210388032,1.645517349749635
65,100,35,2,300,4,0.8442681287471641,105226513.94673029,60122333.333332896,13042986.79684434,1.000000000000006,0.21694079510405623,34.21000910305132,0.5701668183841887,1.587987583214598
66,100,35,2,300,4,0.8541101455083489,110084616.28006303,63842166.66666571,13042986.796844333,1.0000000000000053,0.20430050353623957,32.70030020218134,0.5450050033696889,1.5625555517070295
67,100,35,2,300,4,0.8647518226976484,103406203.40378894,58732666.66666655,13040348.49705149,0.9997977227276339,0.22202888506767698,34.812224813468966,0.5802037468911494,1.6225786776429394
68,100,35,2,300,4,0.8369155762408887,105100137.21817458,60043499.99999942,13031556.638122283,0.9991236548115844,0.21703526007182142,34.25114462531358,0.5708524104218929,1.5813961947202388
69,100,35,2,300,4,0.8163321429302726,106294386.61339751,60939999.99999975,13042986.796844328,1.0000000000000049,0.21402997697480117,33.86632271648365,0.5644387119413942,1.5519948364515077
70,100,30,4,300,4,0.7893004250006438,92116977.94673525,50083000.00000082,13042986.796844337,1.0000000000000056,0.2604274264090434,39.078572487272766,0.6513095414545461,1.6489519075824246
71,100,30,4,300,4,0.8390485623499537,97355779.28006524,54094333.33333338,13042986.796844298,1.0000000000000024,0.24111558444527684,36.97571964006766,0.6162619940011277,1.6482030239073029
72,100,30,4,300,4,0.8100539195347375,92373694.55151373,50297500.000000656,13031556.638122257,0.9991236548115825,0.259089549940297,38.969968858315085,0.6494994809719181,1.6668250404588931
73,100,30,4,300,4,0.7552367451863313,97925630.61339888,54530666.66666682,13042986.796844337,1.0000000000000056,0.23918627066441453,36.760549586978605,0.6126758264496435,1.5592615881675065
74,100,30,4,300,4,0.7984632403333504,95858072.25813,52959500.000000566,13035366.158189343,0.9994157290217632,0.24613839175576063,37.553436191647286,0.6258906031941215,1.6212645569320805
75,100,30,4,300,4,0.8203653251758248,101739803.61339685,57451166.66666631,13042986.796844324,1.0000000000000044,0.22702736173349086,35.38241545736567,0.5897069242894278,1.5916941388520454
76,100,30,4,300,4,0.7694568344775476,101210655.94673252,57046000.00000006,13042986.796844324,1.0000000000000044,0.2286398134285368,35.56740114296449,0.5927900190494082,1.5451587042697854
77,100,30,4,300,4,0.7780807169891174,100348695.94673195,56385999.99999997,13042986.796844337,1.0000000000000056,0.23131605002738878,35.87291260776204,0.597881876796034,1.5610154338070625
78,100,30,4,300,4,0.755562369443774,98044098.59146106,54633333.33333344,13035366.158189354,0.999415729021764,0.23859730612915184,36.716131329841375,0.6119355221640229,1.5583757365111184
79,100,30,4,300,4,0.7367827711537336,92749604.88484696,50585333.3333342,13031556.638122272,0.9991236548115836,0.257615316128299,38.812025177566234,0.6468670862927706,1.5897421103491434
80,100,30,2,400,4,0.7363726304879367,93265202.73535404,44165000.00000119,17375408.85082961,0.9991236548115792,0.3934203294651678,50.37034030076906,0.8395056716794843,1.8906145657395554
81,100,30,2,400,4,0.8657688852106079,103857834.2623122,52251833.3333338,17390649.06245898,0.9999999999999986,0.33282371073025496,45.23298635454727,0.7538831059091212,1.8859109597039332
82,100,30,2,400,4,0.7740882259234377,101678990.92897971,50583500.00000054,17390649.062458996,0.9999999999999994,0.3438008256142579,46.20226810945929,0.7700378018243215,1.8191666882391655
83,100,30,2,400,4,0.7709849119156812,107375109.92897762,54945000.00000017,17390649.062458962,0.9999999999999973,0.31651012944688156,43.75129397406271,0.7291882329010452,1.7533812483742315
84,100,30,2,400,4,0.772551235732593,106333574.928978,54147500.000000246,17390649.062458985,0.9999999999999987,0.3211717819374654,44.17983692486348,0.7363306154143914,1.7658192766969567
85,100,30,2,400,4,0.8167524134451656,106652021.26231138,54391333.33333356,17390649.06245898,0.9999999999999986,0.3197319866362087,44.04792280913016,0.7341320468188359,1.8066700495729686
86,100,30,2,400,4,0.7913160800094676,108052706.2623108,55463833.33333343,17390649.062458977,0.9999999999999982,0.31354935310623944,43.47693049534115,0.7246155082556859,1.7667710707501452
87,100,30,2,400,4,0.8026882236895567,109417476.2623104,56508833.333333336,17390649.06245899,0.9999999999999988,0.30775098398997774,42.93464042926559,0.7155773404877599,1.7644663513692989
88,100,30,2,400,4,0.8266116546054499,110188451.59564245,57099166.666666456,17390649.062459018,1.0000000000000007,0.3045692271479575,42.634231917873514,0.7105705319645585,1.7808375682883744
89,100,30,2,400,4,0.844886127612019,113025736.59564269,59271666.666666456,17390649.06245899,0.9999999999999988,0.2934057710956733,41.56398481884441,0.6927330803140735,1.7723438248026313
90,100,25,2,400,4,0.6814216669897287,96585682.92898229,46682166.66666782,17390649.062459033,1.0000000000000016,0.3725330314386708,48.63867871032405,0.8106446451720675,1.7900927373127329
91,100,25,2,400,4,0.8107554030904657,99389447.26231411,48829000.00000082,17390649.062459074,1.0000000000000038,0.3561541105174954,47.266587443647886,0.7877764573941314,1.8834551488985936
92,100,25,2,400,4,0.7798260786577629,102951414.274986,51557000.00000042,17390258.146242954,0.9999775214706104,0.3373015913696067,45.631233267491105,0.7605205544581851,1.8101879062116333
93,100,25,2,400,4,0.6959715478751172,97902566.26231566,47690500.00000117,17390649.06245898,0.9999999999999986,0.36465646328846535,47.98444187267706,0.799740697877951,1.7874374163838405
94,100,25,2,400,4,0.7638804867348111,99461176.40201938,48907833.33333438,17375408.850829575,0.9991236548115774,0.35526842361644595,47.23249985513563,0.7872083309189272,1.835303556546895
95,100,25,2,400,4,0.7021628769034612,101553924.59564635,50486333.33333386,17390649.062458996,0.9999999999999994,0.34446250924260985,46.25916741972369,0.7709861236620614,1.7487190079596107
96,100,25,2,400,4,0.6730990910761385,98812412.92898163,48387166.66666775,17390649.06245898,0.9999999999999986,0.3594062281484814,47.54260988825765,0.7923768314709608,1.7530009050658846
97,100,25,2,400,4,0.7963134695792679,101039142.92898107,50092166.66666749,17390649.06245899,0.9999999999999988,0.3471730256385802,46.49485203276135,0.7749142005460226,1.8489660906361547
98,100,25,2,400,4,0.7779335648648725,101513220.92898008,50455166.6666674,17390649.062459018,1.0000000000000007,0.3446752872178686,46.27771591728568,0.7712952652880947,1.824969059927262
99,100,25,2,400,4,0.7272962952063381,96315022.40202053,46498833.33333459,17375408.85082965,0.9991236548115817,0.3736740818048306,48.77536113101135,0.8129226855168559,1.8391582461670584
100,100,35,2,400,4,0.8238004067867685,101380260.2623138,50356166.666667506,17390649.062459018,1.0000000000000007,0.34535291730159623,46.338409349559726,0.7723068224926621,1.8723895631207077
101,100,35,2,400,4,0.8842929815199111,109549725.5956425,56611499.999999724,17390649.062458996,0.9999999999999994,0.307192868276924,42.882809376812,0.7147134896135333,1.8447607657549838
102,100,35,2,400,4,0.8602433779142631,107155392.26231122,54778166.666666836,17390649.062459003,0.9999999999999997,0.31747409818009514,43.84100417923918,0.7306834029873196,1.844906059445659
103,100,35,2,400,4,0.8125594881315695,111173813.01083758,57870999.99999986,17380488.21091899,0.9994157290217562,0.30033156867721367,42.256354016948606,0.7042725669491434,1.7570973100224838
104,100,35,2,400,4,0.8293760037271748,106085854.67750613,53975166.66666697,17380488.210918993,0.9994157290217563,0.3220089771700979,44.28300091733244,0.7380500152888739,1.8250332007521273
105,100,35,2,400,4,0.8858060805829147,110713371.59564239,57502499.99999975,17390649.062458992,0.9999999999999991,0.3024329213940102,42.43209227840824,0.7072015379734707,1.8349539556715935
106,100,35,2,400,4,0.8052118686002181,112298420.26231007,58716166.66666654,17390649.06245898,0.9999999999999986,0.2961816148725482,41.833179745776796,0.6972196624296133,1.7393768229278699
107,100,35,2,400,4,0.8594974248439919,116931455.26230548,62263666.666665584,17390649.06245899,0.9999999999999988,0.2793065361145765,40.17567376940362,0.6695945628233937,1.752537216559047
108,100,35,2,400,4,0.8494056429409671,103827168.06868425,52253666.666667126,17375408.850829564,0.9991236548115768,0.33252037530054185,45.2463462828177,0.754105771380295,1.8695277145616955
109,100,35,2,400,4,0.8602876399823222,115344012.26230696,61048166.666665904,17390649.06245897,0.9999999999999979,0.28486767108691535,40.728598805082356,0.6788099800847059,1.7669917569365605
110,100,30,4,400,4,0.7363726304879367,93248442.40202068,44152166.66666787,17375408.85082961,0.9991236548115792,0.39353468159348465,50.379393789189976,0.8396565631531663,1.8908569389158907
111,100,30,4,400,4,0.8496770990853372,104952044.59564407,53089666.666666694,17390649.062458992,0.9999999999999991,0.3275712611203495,44.76139572220375,0.7460232620367292,1.857757370018346
112,100,30,4,400,4,0.7780430458951576,99923944.595647,49239666.6666674,17390649.062458996,0.9999999999999994,0.35318372848026464,47.01375650260959,0.7835626083768265,1.8441526370561956
113,100,30,4,400,4,0.7906992113533876,104315051.06868424,52625833.33333399,17375408.850829583,0.9991236548115778,0.330168811594357,45.03472846796407,0.7505788077994012,1.8054130684282743
114,100,30,4,400,4,0.772551235732593,106271322.26231101,54099833.33333353,17390649.062458977,0.9999999999999982,0.3214547622597527,44.20571702687912,0.7367619504479853,1.7664769959883806
115,100,30,4,400,4,0.8167524134451656,106663992.92897788,54400500.000000164,17390649.06245899,0.999999999999999,0.31967811072433044,44.042978994120595,0.7340496499020099,1.8065445519266399
116,100,30,4,400,4,0.7708575435210298,104964016.26231204,53098833.333333686,17390649.06245899,0.9999999999999988,0.3275147111667652,44.75629046300864,0.7459381743834773,1.7788074868379193
117,100,30,4,400,4,0.8026882236895567,109386349.92897692,56484999.99999995,17390649.06245899,0.9999999999999988,0.30788083672583877,42.94685765683029,0.7157809609471715,1.7647738540173992
118,100,30,4,400,4,0.8266116546054499,110918723.26230855,57658333.333333,17390649.062459014,1.0000000000000002,0.3016155351199731,42.35353474895582,0.7058922458159304,1.7737963285173586
119,100,30,4,400,4,0.844886127612019,113478265.59564276,59618166.66666645,17390649.06245899,0.9999999999999988,0.291700500615736,41.39823582376273,0.6899705970627122,1.76821712516732
120,100,30,2,500,4,0.7258642247261121,108248087.2445589,48792333.333334066,21738311.328073647,0.9999999999999939,0.44552719337204594,53.54182367126609,0.8923637278544347,1.9746497072781837
121,100,30,2,500,4,0.8597852360520293,112138878.91122468,51771500.000000566,21738311.328073625,0.9999999999999928,0.419889540153818,51.684126471322,0.8614021078553667,2.0570989760304506
122,100,30,2,500,4,0.7914208825260036,115590506.34373105,54415166.66666683,21737822.68280345,0.9999775214705982,0.39948095382972365,50.140796016284,0.8356799336047334,1.946685579194516
123,100,30,2,500,4,0.7683357135215185,109795005.07309167,50094000.0000007,21663612.041526955,0.9965637033429383,0.43245921750163,52.787465114115854,0.8797910852352643,1.994094172758087
124,100,30,2,500,4,0.761210177564694,113189991.24455747,52576333.333333746,21738311.328073587,0.9999999999999911,0.4134619124207993,51.204173940411714,0.853402899006862,1.9453826065081956
125,100,30,2,500,4,0.8512786994038197,112387889.57789014,51962166.66666685,21738311.32807362,0.9999999999999927,0.41834882420363945,51.56961325431096,0.8594935542385159,2.0454513130052474
126,100,30,2,500,4,0.7093734002496099,112423804.57789098,51989666.66666713,21738311.328073587,0.9999999999999911,0.4181275380634625,51.55313878373931,0.8592189797289884,1.9030944104293683
127,100,30,2,500,4,0.7966484567693946,119135120.91122366,57128500.00000032,21738311.32807362,0.9999999999999926,0.38051605289957724,48.64896225118096,0.8108160375196827,1.911877336608739
128,100,30,2,500,4,0.8501345144153212,117942742.9112212,56215499.99999972,21738311.32807362,0.9999999999999927,0.38669604162684196,49.140793718547485,0.8190132286424581,1.9785045763592528
129,100,30,2,500,4,0.7847954827864725,116882053.24455619,55403333.33333349,21738311.32807363,0.999999999999993,0.3923646831371199,49.58674012915615,0.8264456688192692,1.9251328981154376
130,100,25,2,500,4,0.7263634128978881,103430127.57789388,45101833.33333436,21738311.328073643,0.9999999999999937,0.48198287567186443,56.035897235407994,0.9339316205901332,2.045881334025513
131,100,25,2,500,4,0.7733068399658773,108429495.57789302,48929833.33333425,21738311.328073636,0.9999999999999934,0.44427519668790816,53.45224534256404,0.8908707557094007,2.0195977530256046
132,100,25,2,500,4,0.7503991596463488,110023120.34373394,50150833.333334126,21737822.68280349,0.9999775214706,0.43344888285943695,52.67801878271383,0.8779669797118971,1.9751252456457955
133,100,25,2,500,4,0.6511522613432307,108036100.25252396,48658500.00000095,21719261.0635368,0.9991236548115685,0.446361089296554,53.64688272209823,0.8941147120349705,1.9023558448154443
134,100,25,2,500,4,0.681221899856412,105118132.57789512,46394333.33333478,21738311.328073587,0.999999999999991,0.46855531195777306,55.13606318781557,0.9189343864635929,1.9750005358862235
135,100,25,2,500,4,0.7873756138257991,110237217.24455848,50314000.00000066,21738311.328073572,0.9999999999999903,0.43205293413509727,52.57571031698092,0.8762618386163487,2.009279799750226
136,100,25,2,500,4,0.6488414684915765,108893996.24455935,49285500.00000085,21738311.32807358,0.9999999999999908,0.4410691040584595,53.224238248943635,0.8870706374823939,1.888767389220738
137,100,25,2,500,4,0.7609427966209865,112803217.91918981,52308666.66666743,21719261.06353689,0.9991236548115728,0.41521343302327035,51.379739930398145,0.856328998839969,1.9494425418795718
138,100,25,2,500,4,0.7460279293653943,113673085.57789044,52944833.33333371,21738311.32807358,0.9999999999999907,0.41058418658553575,50.986563534678,0.8497760589112999,1.9242713375451228
139,100,25,2,500,4,0.7109141315233208,112092825.57789142,51734833.33333388,21738311.328073602,0.9999999999999918,0.4201871336476721,51.705360892812855,0.8617560148802142,1.9088198533216727
140,100,35,2,500,4,0.8803580707058865,111820993.57789113,51529500.00000049,21738311.328073572,0.9999999999999905,0.42186148377285565,51.8310543892889,0.8638509064881483,2.0816981642123196
141,100,35,2,500,4,0.905783582368534,117713447.9112214,56041333.333333164,21738311.3280736,0.9999999999999917,0.3878978253207216,49.23651547757864,0.8206085912929774,2.0367104339180884
142,100,35,2,500,4,0.8779587998426753,120566492.01039524,58226666.666666284,21737822.682803456,0.9999775214705986,0.3733310513419441,48.07139946893608,0.8011899911489346,1.9778136320651651
