int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,150,20,6,500,4,0.5790696616164982,111400302.24455847,51203166.66666726,21738311.328073695,0.999999999999996,0.4245501351428156,52.02678882572875,0.8671131470954792,1.7858229168262298
1,150,20,6,500,4,0.5339240390819443,93106102.03346896,37860166.66666749,21314571.839986533,0.9805072490824062,0.562981458260513,62.24941087015518,0.9632038752102164,1.9475130809005712
2,150,20,6,500,4,0.9436533122988185,88018987.96787688,35284333.33333352,20473636.880369045,0.941822783351553,0.5802472357052403,65.84715564004458,0.9071453446680263,2.3149964455310372
3,150,20,6,500,4,0.8583949742643892,100870024.24456066,43140166.666667745,21738311.3280736,0.9999999999999916,0.5038995675663374,57.45810059436497,0.9576350099060829,2.219149638223542
4,150,20,6,500,4,0.93392626657557,100037066.7795129,43220833.33333422,21280376.661546715,0.9789342116038392,0.49236386761506856,57.93652479609639,0.9656087466016066,2.2934261072692315
5,150,20,6,500,4,0.45898067277396504,104675736.86502093,46187166.666668005,21653553.212143704,0.996100979756389,0.46882185626187095,55.369087178948334,0.9228181196491388,1.7568562774326006
6,150,20,6,500,4,0.5128108305491121,96952894.91122612,40140833.33333412,21738311.32807362,0.9999999999999927,0.5415510721353534,59.77954557526995,0.9963257595878325,1.9423774478452274
7,150,20,6,500,4,0.7784152387677576,92476331.66128698,37345000.00000041,21335575.888052028,0.9814734716996328,0.5713101054505769,62.67333376964253,0.9564224570813655,2.191885780209585
8,150,20,6,500,4,0.6970872568883231,95370240.57789263,38929000.000000745,21738311.32807368,0.9999999999999953,0.5584091892438353,60.77157785154523,0.987222700897288,2.1310373091806794
9,150,20,6,500,4,0.9136133853323973,95072053.59769966,39075666.666667454,21499300.27543351,0.98900507730186,0.5501966341056176,60.9621837403987,0.984091502730649,2.3378621953475403
