int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day
949,date ('2023-11-01 23:55:00'),20,30,7,16,false,false,0.8181868131868112
950,date ('2023-11-01 23:55:00'),20,30,7,16,false,false,0.5218041924148791
951,date ('2023-11-01 23:55:00'),20,30,7,16,false,false,0.7722414989590565
952,date ('2023-11-01 23:55:00'),20,30,7,16,false,false,0.9142311886586683
953,date ('2023-11-01 23:55:00'),20,30,7,16,false,false,0.7601511296167791
954,date ('2023-11-01 23:55:00'),20,30,7,16,false,false,0.8060316909553532
955,date ('2023-11-01 23:55:00'),20,30,7,16,false,false,0.8498717948717931
956,date ('2023-11-01 23:55:00'),20,30,7,16,false,false,0.901312576312576
957,date ('2023-11-01 23:55:00'),20,30,7,16,false,false,0.6801621618415503
958,date ('2023-11-01 23:55:00'),20,30,7,16,false,false,0.8080092130092138
959,date ('2023-11-01 23:55:00'),20,30,7,16,false,false,0.8119917826024711
960,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.7791983269255999
961,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.8294566544566554
962,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.7054701871495768
963,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.682649835321591
964,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.6770284422956179
965,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.5397435897435895
966,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.7394556249518089
967,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.6755456375685378
968,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.5803843421209831
969,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.8362565127832294
970,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.822218642256809
971,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.5716440895830204
972,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.8953215359703914
973,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.7889698511835902
974,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.907154234654234
975,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.9264245508520305
976,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.8683349305486695
977,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.8654440004440013
978,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.7274754518985295
979,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.7116910866910869
980,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.7926903438441906
981,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.8640776744622897
982,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.6533974358974364
983,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.7183660487095592
984,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.4922970159611385
985,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.7884496546710283
986,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.7229979731888128
987,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.7837150127226448
988,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.7610356310356313
989,date ('2023-11-01 23:55:00'),20,30,7,18,false,false,0.6712740821519447
990,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.5398778998779001
991,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.7114541946603017
992,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.7280164280164277
993,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.9211408036408042
994,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.40037562098630836
995,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.7818702290076335
996,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.8830389055389049
997,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.9456010486544834
998,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.621353689045997
999,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.7453144078144075
1000,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.7456492404965698
1001,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.8001684490234119
1002,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.860344490115482
1003,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.6707103329240739
1004,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.6804561426698825
1005,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.7087998303647158
1006,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.9094251688482458
1007,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.8150274725274718
1008,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.8238766788766788
1009,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.7397802197802194
1010,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.896798908162546
1011,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.5386041439476553
1012,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.956840659340659
1013,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.6651994316116442
1014,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.7388429305737007
1015,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.7831276230131202
1016,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.5923619637360096
1017,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,1.0
1018,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.7860816452419517
1019,date ('2023-11-01 23:55:00'),20,30,7,20,false,false,0.8434656846421538
1020,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.7703545818049629
1021,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.8991971916971916
1022,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.929953973083744
1023,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.7888002158994529
1024,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.6943374787605542
1025,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.9016899766899746
1026,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.7628741063855577
1027,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.6981733914940014
1028,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.6996860645715592
1029,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.8138423493385326
1030,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.8915848782260992
1031,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.6601235914213022
1032,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.7455969179251618
1033,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.9572769681548309
1034,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.9637362637362648
1035,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.9157317219817209
1036,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.6195273102965405
1037,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.8924816849816841
1038,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.7658455433455421
1039,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.6611323155216284
1040,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.8152380952380952
1041,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.6745146520146517
1042,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.8167063216681539
1043,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.7968284260269001
1044,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.8528846153846146
1045,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.6539408428721398
1046,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.869419236403968
1047,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.8894760032164607
1048,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.8609080022541548
1049,date ('2023-11-01 23:55:00'),20,30,7,22,false,false,0.7356786376017154
1050,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.5407780090986194
1051,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.8958333333333329
1052,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.7555898088340857
1053,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.5409503982023073
1054,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.7078202967515941
1055,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.7825713175713177
1056,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.9415430201689736
1057,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.8205874680874685
1058,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.8032351872046503
1059,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.8177244977244961
1060,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.5142460169177729
1061,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.7590422300345975
1062,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.5738331113331111
1063,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.8972555434387491
1064,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.9243093018093032
1065,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.7765110520792348
1066,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.7863983344899356
1067,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.8067525985464924
1068,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.802425564257626
1069,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.6400763358778632
1070,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.7619289955167824
1071,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.8744486853265473
1072,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.9775354416575788
1073,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.6648926237161524
1074,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.7215577584808367
1075,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.7129770992366412
1076,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.7641904812359362
1077,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.9275974025974025
1078,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.7246062038046767
1079,date ('2023-11-01 23:55:00'),20,30,7,24,false,false,0.7455933379597504
1080,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.7364430014430016
1081,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.5834061612687571
1082,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.7581615606615615
1083,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.5950836059614674
1084,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.8208241758241741
1085,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.8589438339438326
1086,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.8350380388841916
1087,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.8810439560439567
1088,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.8216529624221942
1089,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.6898309705561604
1090,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.5802556646068088
1091,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.8253258920566601
1092,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.6314446367881478
1093,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.5607203441172902
1094,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.76837728769547
1095,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.8201587301587289
1096,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.798629974775013
1097,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.6951922335510129
1098,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.6835017399902897
1099,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.595937226471578
1100,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.7625532160147558
1101,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.6621303696303696
1102,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.9127135587059247
1103,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.766520714230639
1104,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.5938275888657571
1105,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.8920224977043144
1106,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.740116165885396
1107,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.9477099289599294
1108,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.8852712173322856
1109,date ('2023-11-01 23:55:00'),20,30,7,26,false,false,0.8848930320521221
1110,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.5475274725274731
1111,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.7309614685568888
1112,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.6308075300441712
1113,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.958686097617395
1114,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.832576312576312
1115,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.9578880407124689
1116,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.8526811398948824
1117,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.7889185814185823
1118,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.9139949109414767
1119,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.6358677220215694
1120,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.6576143110494261
1121,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.5830893449214049
1122,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.812684537684538
1123,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.720640428274016
1124,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.7186670835525797
1125,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.7109447804104292
1126,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.8220241166806054
1127,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.6335051060051058
1128,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.8872682660850582
1129,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.9394536232997781
1130,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.7861111111111103
1131,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.892639040348964
1132,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.6982448107448104
1133,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.686008817306528
1134,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.7839133089133078
1135,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.9366847378211021
1136,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.6112545787545786
1137,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.5761292142971529
1138,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.7309371184371182
1139,date ('2023-11-01 23:55:00'),20,30,7,28,false,false,0.846518481518483
1140,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.9184343434343433
1141,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.7509329940627663
1142,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.7106404958677679
1143,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.720034863355473
1144,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.9535342520075345
1145,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.70477631343016
1146,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.6958424481501414
1147,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.6844300060209147
1148,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.8741552429052425
1149,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.8679797979797981
1150,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.4692739194647589
1151,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.8899609508388127
1152,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.7289944152539581
1153,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.759597061123779
1154,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.8156507381507377
1155,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.9088248901225985
1156,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.9151658350131623
1157,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.6825966866043197
1158,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.8232763843450862
1159,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.7620340219576854
1160,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.7547765909304368
1161,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.7681379689013282
1162,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.7691332628355542
1163,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.8566395436624431
1164,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.6900862496282348
1165,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.7273971360105806
1166,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.9223827699018545
1167,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.7553736339995883
1168,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.8486699051584553
1169,date ('2023-11-01 23:55:00'),20,30,7,30,false,false,0.9704160246533144
1170,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.8522805186266709
1171,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.7015187314805632
1172,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.6598047785547787
1173,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.7602999693908786
1174,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.858882720333101
1175,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.6292206097549611
1176,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.8294149234988913
1177,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.7373511051485645
1178,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.723769841269842
1179,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.5757535042166833
1180,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.9494500410530938
1181,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.7605050505050505
1182,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.7050777000777009
1183,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.6991774891774898
1184,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.9708227311280742
1185,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.7937854766099046
1186,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.7812759462759455
1187,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.8192355142736802
1188,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.6271217332286027
1189,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.6777384193414739
1190,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.697996066698357
1191,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.8525079034621001
1192,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.9067657342657334
1193,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.6534557109557116
1194,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.7106253373428955
1195,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.6513930513930501
1196,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.7795530041853572
1197,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.7968339425725798
1198,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.799757663879801
1199,date ('2023-11-01 23:55:00'),25,30,7,6,false,false,0.7559241437104022
1200,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.5759222784649366
1201,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.8217708500151244
1202,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.8732255118618736
1203,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.847832415675926
1204,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.5795740584202125
1205,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.7710488122988131
1206,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.5676108454734419
1207,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.7232940087901933
1208,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.7255271446111141
1209,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.8247813297813292
1210,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.6621163823453906
1211,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.8990578865578871
1212,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.8936878719571004
1213,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.7266483994864933
1214,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.8807875457875453
1215,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.86300484926439
1216,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.5642213384579804
1217,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.7183381503992177
1218,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.7419304613961107
1219,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.6230659498872169
1220,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,1.0
1221,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.6752640489281712
1222,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.7806990231990222
1223,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.9596237096237091
1224,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.7999212407609335
1225,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.8351827985415763
1226,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.8054870489984992
1227,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.8024506663819626
1228,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.7757326007326015
1229,date ('2023-11-01 23:55:00'),25,30,7,8,false,false,0.6338924963924967
1230,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.8141110797599327
1231,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.7949484146049042
1232,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.7326984042893141
1233,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.6401827604117686
1234,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.6944865567002966
1235,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.6838723242569401
1236,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.518612557925535
1237,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.9150608472004956
1238,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.8736442522702044
1239,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.7185904426362445
1240,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.7476777887083219
1241,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.933525376139012
1242,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.7065400625015997
1243,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.6953562340966919
1244,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.8457844530363596
1245,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.772857142857144
1246,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.9106526806526791
1247,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.737079555060325
1248,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.7873027225299943
1249,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.5623563883105879
1250,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.5627747252747258
1251,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.7194745069745053
1252,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.6877854969458026
1253,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.7926417729852847
1254,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.7229569412775522
1255,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.6282231657231656
1256,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.8346766465087052
1257,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.7350563325563333
1258,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,0.5962183969876284
1259,date ('2023-11-01 23:55:00'),25,30,7,10,false,false,1.0
1260,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.8659303376860612
1261,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.8060378510378511
1262,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.7307326473357003
1263,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.8589367043213196
1264,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.730919589316536
1265,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.8144842434918755
1266,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.6956367706367705
1267,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.7468354027851096
1268,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,1.0
1269,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.6826011138988225
1270,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.8347707847707859
1271,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.7745297186473651
1272,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.7649070160608631
1273,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.7143746749334396
1274,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.5698935924126751
1275,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.7456810365207305
1276,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.9177842670150348
1277,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.7833329520352411
1278,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.830750873058565
1279,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.7546769388372437
1280,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.9742219612448634
1281,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.6530830067368537
1282,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.7071628964758733
1283,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.5789554381157437
1284,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.6555170020818867
1285,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.5752978082523539
1286,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.6811433664374839
1287,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.8419373555737185
1288,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.8341209257239781
1289,date ('2023-11-01 23:55:00'),25,30,7,12,false,false,0.793571983571985
