int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day
11908,date ('2023-11-01 23:55:00'),20,30,14,18,false,false,0.9496700500517284
11909,date ('2023-11-01 23:55:00'),20,30,14,18,false,false,0.8723946113259083
11910,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.7275711662075292
11911,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.9968193384223917
11912,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.8539307384727239
11913,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.9339840714840709
11914,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.8830673143650233
11915,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.8913421608078097
11916,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.7171408743927816
11917,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.9005107487931914
11918,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.8923742923742907
11919,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.7783746061630682
11920,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.8166433566433546
11921,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.7905494505494486
11922,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.9468323343323338
11923,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.8252541902541883
11924,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.7464253303947965
11925,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.8659773644506448
11926,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.9431876012028677
11927,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.8939686267930547
11928,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.8661935286935274
11929,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.8138643798949123
11930,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.8297535797535799
11931,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.8535964883293131
11932,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.9087612768910497
11933,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.7452314352314353
11934,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.7490509490509486
11935,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.901563343357235
11936,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.9961832061068703
11937,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.9571065067248271
11938,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.8949708624708617
11939,date ('2023-11-01 23:55:00'),20,30,14,20,false,false,0.883402755041411
11940,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.8579191534960734
11941,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.9093839154907849
11942,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.8334804084804075
11943,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.8624059274059263
11944,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.8846500721500719
11945,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.7348674862033651
11946,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.8927922798151804
11947,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.8034714649218464
11948,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.7732849211856847
11949,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.7983460559796428
11950,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.898210763595379
11951,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.9329700854700851
11952,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.9861959287531804
11953,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.849947659178427
11954,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.8639458929535253
11955,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.8063431479462033
11956,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.8306876456876453
11957,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.8669095535507744
11958,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.6514488056472804
11959,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.9167488067488062
11960,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.9006604506604495
11961,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.9261552696667185
11962,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,1.0
11963,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.9213407746100046
11964,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.8849650349650359
11965,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.9015168038068788
11966,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.8158829296233868
11967,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.6873840048840053
11968,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.9315229215229212
11969,date ('2023-11-01 23:55:00'),20,30,14,22,false,false,0.7909193584193596
11970,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.8998601398601396
11971,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.8438539238539232
11972,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.7641162683470383
11973,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.9702564102564095
11974,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.880790598290599
11975,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.8850820511125869
11976,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.8991275899672857
11977,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.7498262551697653
11978,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.8288133020825331
11979,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.9245920745920752
11980,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,1.0
11981,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.647448107448107
11982,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.9350976800976799
11983,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.9569965657751914
11984,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.7055547294096913
11985,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.65737728523362
11986,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.5412654351585643
11987,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.976008724100327
11988,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,1.0
11989,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.7843343679221548
11990,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.7567321140398071
11991,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.8904233171408737
11992,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.7003030303030301
11993,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.7958923982000884
11994,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.8845376845376858
11995,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.7775620533312849
11996,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.9222571957304775
11997,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.7772882672882667
11998,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.5380335949038244
11999,date ('2023-11-01 23:55:00'),20,30,14,24,false,false,0.9633830912677063
12000,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.7575873236178583
12001,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.9463952502120435
12002,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.8151062254115675
12003,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.6182115594329325
12004,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.8125278761642389
12005,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.8130255240942252
12006,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.8519256824600351
12007,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.7598763981116925
12008,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.9703851492019427
12009,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.9290351315351307
12010,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.9229720279720273
12011,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.7563186813186827
12012,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.7966078450811277
12013,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.8607223972608596
12014,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,1.0
12015,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.8291642200039148
12016,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.9084249084249085
12017,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.7392609527224908
12018,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.8835261960261951
12019,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.728177933177934
12020,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.9309906759906754
12021,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.8630462201072895
12022,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,1.0
12023,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.8323623365608107
12024,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.7779914529914542
12025,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.8380504991191999
12026,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.6252993587608965
12027,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.9112172442941673
12028,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.9210256876287402
12029,date ('2023-11-01 23:55:00'),20,30,14,26,false,false,0.9323431021904292
12030,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.8369374899909245
12031,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.8507179207560878
12032,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.9699608084223466
12033,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.8739417071478122
12034,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.8086353849712635
12035,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.9170784050555049
12036,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.7423351648351647
12037,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.8763583638583643
12038,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.8818626665954911
12039,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.8673995448995441
12040,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.9010382747023955
12041,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,1.0
12042,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,1.0
12043,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.9363867684478384
12044,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.6010839033739795
12045,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.887670107670108
12046,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.839718763001204
12047,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.8691270561499558
12048,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.8864149974319452
12049,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.9166170555483532
12050,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.7668936618936603
12051,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.8393268697114831
12052,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.9744621790423315
12053,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.9386563863486941
12054,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.8016539440203572
12055,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.7692671196487978
12056,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.7258778614547846
12057,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.9561124626010117
12058,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.8214303931861167
12059,date ('2023-11-01 23:55:00'),20,30,14,28,false,false,0.726451177028101
12060,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.9024659528505667
12061,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.9341044028066936
12062,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.6808286158286155
12063,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.9233349983349968
12064,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,1.0
12065,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.9856462451882299
12066,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.9403495995099052
12067,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,1.0
12068,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.5956748806748813
12069,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.9641025641025639
12070,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.7584049284049296
12071,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,1.0
12072,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.7072163205750976
12073,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.8765093684940999
12074,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.9326503673094574
12075,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.8814897146958187
12076,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.753464655003117
12077,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.8904260709604218
12078,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.8847521922521916
12079,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.7885329471207332
12080,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.7143621529985176
12081,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.7668516739670576
12082,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.8109604559986237
12083,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.8241578819823077
12084,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.8166242578456306
12085,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.9495970695970695
12086,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.8611263736263741
12087,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.9110964946842818
12088,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,1.0
12089,date ('2023-11-01 23:55:00'),20,30,14,30,false,false,0.9057792504357375
12090,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.749409305707017
12091,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,1.0
12092,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,1.0
12093,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.701077811077812
12094,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.7261623872310896
12095,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.9622137404580152
12096,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.7025898344080174
12097,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.9743505858009679
12098,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.8617607371424137
12099,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.9351114746152905
12100,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.7235195360195357
12101,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.8593106638908153
12102,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.9510698588942862
12103,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.96633199285871
12104,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.91024484421431
12105,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.8763966588966576
12106,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.8096807679499962
12107,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.8179157992135077
12108,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.8458400801912244
12109,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.9606718768932505
12110,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.9500064820675503
12111,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.753296703296703
12112,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.7748053228822456
12113,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.8808292852185979
12114,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.9163800088800084
12115,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.9362017117742303
12116,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.9368173493173472
12117,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.8231566355612138
12118,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.7254353788704938
12119,date ('2023-11-01 23:55:00'),20,30,16,6,false,false,0.7489830144410299
12120,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.8399220728766159
12121,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.8612760013523354
12122,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.9000030615993794
12123,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.7633648370289584
12124,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.9592752119675203
12125,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.9351028742250117
12126,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.9241876232334254
12127,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.7044643227849333
12128,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.82503663003663
12129,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.8154907857197938
12130,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.7900225195679753
12131,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.8464503266029973
12132,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.7393129770992365
12133,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.8721456660387963
12134,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.8734025516468257
12135,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.8644553495698528
12136,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.8090220806129903
12137,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.7833952942731551
12138,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,1.0
12139,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.8385290845518102
12140,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.898769008769007
12141,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.7489549254816426
12142,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.8711278450774256
12143,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.9355173876166238
12144,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.9349925074925067
12145,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.9338840972428754
12146,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,1.0
12147,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.6105636517850263
12148,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.9011450381679379
12149,date ('2023-11-01 23:55:00'),20,30,16,8,false,false,0.8907720777949772
12150,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.997047397047397
12151,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.8226815593227789
12152,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.892400932400932
12153,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.7496998799519813
12154,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.8955341880341878
12155,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.7998003904492473
12156,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.9492911668484196
12157,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.8796861747243406
12158,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.8679564710099049
12159,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.9440361897988996
12160,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.8235561724111332
12161,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.9601026200262847
12162,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,1.0
12163,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.8430615186340369
12164,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.9208008276710569
12165,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.7132440079004968
12166,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.7891606683914372
12167,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,1.0
12168,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.7939780091703158
12169,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.9398610295556865
12170,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.9200566268748083
12171,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.9815895215895213
12172,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.777799808334159
12173,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.8236294240111026
12174,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.9413064882530536
12175,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.8696144251228989
12176,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,1.0
12177,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.8830001211680596
12178,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.8040547239020518
12179,date ('2023-11-01 23:55:00'),20,30,16,10,false,false,0.8922331273476315
12180,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.884133686825993
12181,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.8817017164345406
12182,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.9841945586220391
12183,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.930300742514485
12184,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.9314268640604513
12185,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.9240386415958921
12186,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.8122027972027968
12187,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.8758974358974368
12188,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.7024674223147496
12189,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.9589227012303935
12190,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.7635832784687744
12191,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.7597570580395002
12192,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.6319841269841266
12193,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.9156741901016695
12194,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.8861614424591518
12195,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.8744753963984716
12196,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.8703846153846148
12197,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.8859302236225289
12198,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.9366726149168887
12199,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.8512876012875995
12200,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.7705749805749815
12201,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.8944926868003771
12202,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.9272882672882675
12203,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.7814617528357986
12204,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.816872652368833
12205,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.8340442890442878
12206,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.89290758676352
12207,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.6894987751857976
12208,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.9697992846847814
12209,date ('2023-11-01 23:55:00'),20,30,16,12,false,false,0.9146536245772878
12210,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.9179208196383768
12211,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.939413791336869
12212,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.812677907334396
12213,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.8645118770118756
12214,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.8344029592121206
12215,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.9896270396270395
12216,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.8991518737672589
12217,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.7349388101296502
12218,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.9003300770476338
12219,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.9031235431235419
12220,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.932238457047616
12221,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.8692230205691733
12222,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.8164189556235014
12223,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.8786578985052259
12224,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.8920398939482903
12225,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,1.0
12226,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,1.0
12227,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.8592521367521359
12228,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.8340928367645903
12229,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.7728331464972683
12230,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.8794638694638679
12231,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.9253836070629954
12232,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.8826526251526235
12233,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.8309523809523798
12234,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.9287685596845906
12235,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.9657717282717283
12236,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.8007997091966549
12237,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.9360202350660363
12238,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.9243131868131872
12239,date ('2023-11-01 23:55:00'),20,30,16,14,false,false,0.9302325879248964
12240,date ('2023-11-01 23:55:00'),20,30,16,16,false,false,0.799212619441627
12241,date ('2023-11-01 23:55:00'),20,30,16,16,false,false,0.6956818181818187
12242,date ('2023-11-01 23:55:00'),20,30,16,16,false,false,0.9214998741716297
12243,date ('2023-11-01 23:55:00'),20,30,16,16,false,false,0.7481257378984638
12244,date ('2023-11-01 23:55:00'),20,30,16,16,false,false,0.8683765344070663
12245,date ('2023-11-01 23:55:00'),20,30,16,16,false,false,0.9213733978439864
12246,date ('2023-11-01 23:55:00'),20,30,16,16,false,false,0.9057329849637522
12247,date ('2023-11-01 23:55:00'),20,30,16,16,false,false,0.6103621378621384
12248,date ('2023-11-01 23:55:00'),20,30,16,16,false,false,0.935018315018315
12249,date ('2023-11-01 23:55:00'),20,30,16,16,false,false,0.953226495726497
