int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_energy_consumption,self.monthly_profit
956,date ('2023-11-01 23:55:00'),10,30,20,14,false,false,1.0,6642.166666666667,-3791996.999999995
957,date ('2023-11-01 23:55:00'),10,30,20,14,false,false,0.9460055096418726,2379.666666666667,-9358821.999999998
958,date ('2023-11-01 23:55:00'),10,30,20,14,false,false,1.0,7369.999999999999,-2841446.6666666684
959,date ('2023-11-01 23:55:00'),10,30,20,14,false,false,0.8850549450549439,4174.5,-7014769.666666666
960,date ('2023-11-01 23:55:00'),10,30,20,16,false,false,1.0,5287.333333333334,-6294742.666666663
961,date ('2023-11-01 23:55:00'),10,30,20,16,false,false,1.0,4015.0,-7956410.0
962,date ('2023-11-01 23:55:00'),10,30,20,16,false,false,0.9368956743002529,4011.3333333333335,-7961198.666666666
963,date ('2023-11-01 23:55:00'),10,30,20,16,false,false,1.0,4786.833333333334,-6948395.666666663
964,date ('2023-11-01 23:55:00'),10,30,20,16,false,false,1.0,5157.166666666666,-6464740.333333334
965,date ('2023-11-01 23:55:00'),10,30,20,16,false,false,1.0,7381.0,-3560414.0
966,date ('2023-11-01 23:55:00'),10,30,20,16,false,false,1.0,6493.666666666666,-4719271.333333337
967,date ('2023-11-01 23:55:00'),10,30,20,16,false,false,1.0,3589.6666666666665,-8511895.333333334
968,date ('2023-11-01 23:55:00'),10,30,20,16,false,false,1.0,6042.666666666667,-5308277.333333332
969,date ('2023-11-01 23:55:00'),10,30,20,16,false,false,1.0,5949.166666666666,-5430388.333333337
970,date ('2023-11-01 23:55:00'),10,30,20,18,false,false,1.0,3146.0,-9824657.333333334
971,date ('2023-11-01 23:55:00'),10,30,20,18,false,false,1.0,5456.0,-6807797.333333337
972,date ('2023-11-01 23:55:00'),10,30,20,18,false,false,1.0,7995.166666666666,-3491645.6666666684
973,date ('2023-11-01 23:55:00'),10,30,20,18,false,false,1.0,7899.833333333333,-3616151.000000005
974,date ('2023-11-01 23:55:00'),10,30,20,18,false,false,0.9283516483516507,6422.166666666667,-5545983.666666668
975,date ('2023-11-01 23:55:00'),10,30,20,18,false,false,1.0,4295.5,-8323410.333333334
976,date ('2023-11-01 23:55:00'),10,30,20,18,false,false,1.0,4552.166666666666,-7988203.666666671
977,date ('2023-11-01 23:55:00'),10,30,20,18,false,false,1.0,4739.166666666666,-7743981.666666671
978,date ('2023-11-01 23:55:00'),10,30,20,18,false,false,1.0,6286.499999999999,-5723164.333333337
979,date ('2023-11-01 23:55:00'),10,30,20,18,false,false,1.0,6251.666666666668,-5768656.666666663
980,date ('2023-11-01 23:55:00'),10,30,20,20,false,false,1.0,6567.0,-6090164.666666663
981,date ('2023-11-01 23:55:00'),10,30,20,20,false,false,0.9163369963369947,6354.333333333333,-6367907.333333332
982,date ('2023-11-01 23:55:00'),10,30,20,20,false,false,1.0,4557.666666666666,-8714353.999999998
983,date ('2023-11-01 23:55:00'),10,30,20,20,false,false,1.0,6480.833333333333,-6202698.333333332
984,date ('2023-11-01 23:55:00'),10,30,20,20,false,false,0.9198291530352588,4308.333333333334,-9039983.333333328
985,date ('2023-11-01 23:55:00'),10,30,20,20,false,false,1.0,4876.666666666667,-8297740.0
986,date ('2023-11-01 23:55:00'),10,30,20,20,false,false,1.0,6271.833333333334,-6475652.333333332
987,date ('2023-11-01 23:55:00'),10,30,20,20,false,false,0.9939743589743588,4035.1666666666665,-9396739.0
988,date ('2023-11-01 23:55:00'),10,30,20,20,false,false,0.9041849816849822,3932.5000000000005,-9530821.666666666
989,date ('2023-11-01 23:55:00'),10,30,20,20,false,false,1.0,4940.833333333333,-8213938.333333332
990,date ('2023-11-01 23:55:00'),10,30,20,22,false,false,0.827777777777777,7945.666666666667,-5022959.333333332
991,date ('2023-11-01 23:55:00'),10,30,20,22,false,false,1.0,3598.833333333333,-10699923.666666668
992,date ('2023-11-01 23:55:00'),10,30,20,22,false,false,1.0,9834.0,-2556796.0
993,date ('2023-11-01 23:55:00'),10,30,20,22,false,false,1.0,7522.166666666667,-5576050.333333332
994,date ('2023-11-01 23:55:00'),10,30,20,22,false,false,1.0,2044.1666666666667,-12730318.333333332
995,date ('2023-11-01 23:55:00'),10,30,20,22,false,false,0.9073849878934636,4394.499999999999,-9660783.000000002
996,date ('2023-11-01 23:55:00'),10,30,20,22,false,false,1.0,5102.166666666667,-8736570.333333332
997,date ('2023-11-01 23:55:00'),10,30,20,22,false,false,1.0,5102.166666666667,-8736570.333333332
998,date ('2023-11-01 23:55:00'),10,30,20,22,false,false,1.0,5021.499999999999,-8841921.000000002
999,date ('2023-11-01 23:55:00'),10,30,20,22,false,false,0.9832061068702287,6519.333333333333,-6885750.666666668
1000,date ('2023-11-01 23:55:00'),10,30,20,24,false,false,1.0,7843.0,-5890375.333333337
1001,date ('2023-11-01 23:55:00'),10,30,20,24,false,false,0.7778989458378767,5344.166666666666,-9153851.666666672
1002,date ('2023-11-01 23:55:00'),10,30,20,24,false,false,0.9307692307692299,3327.5,-11787618.333333334
1003,date ('2023-11-01 23:55:00'),10,30,20,24,false,false,1.0,6292.0,-7915981.333333337
1004,date ('2023-11-01 23:55:00'),10,30,20,24,false,false,1.0,5586.166666666666,-8837799.666666672
1005,date ('2023-11-01 23:55:00'),10,30,20,24,false,false,1.0,5604.5,-8813856.333333336
1006,date ('2023-11-01 23:55:00'),10,30,20,24,false,false,1.0,7615.666666666666,-6187272.666666668
1007,date ('2023-11-01 23:55:00'),10,30,20,24,false,false,0.8349339735894358,3043.333333333333,-12158740.0
1008,date ('2023-11-01 23:55:00'),10,30,20,24,false,false,1.0,3206.5,-11945644.333333334
1009,date ('2023-11-01 23:55:00'),10,30,20,24,false,false,1.0,3609.8333333333335,-11418891.000000002
1010,date ('2023-11-01 23:55:00'),10,30,20,26,false,false,1.0,4517.333333333333,-10967029.333333332
1011,date ('2023-11-01 23:55:00'),10,30,20,26,false,false,0.9087454212454195,4537.5,-10940691.666666664
1012,date ('2023-11-01 23:55:00'),10,30,20,26,false,false,1.0,4981.166666666667,-10361263.0
1013,date ('2023-11-01 23:55:00'),10,30,20,26,false,false,0.8423260073260058,6372.666666666667,-8543963.999999994
1014,date ('2023-11-01 23:55:00'),10,30,20,26,false,false,1.0,4194.666666666666,-11388431.999999998
1015,date ('2023-11-01 23:55:00'),10,30,20,26,false,false,1.0,5243.333333333334,-10018873.333333328
1016,date ('2023-11-01 23:55:00'),10,30,20,26,false,false,1.0,7118.833333333334,-7569470.333333332
1017,date ('2023-11-01 23:55:00'),10,30,20,26,false,false,1.0,6090.333333333333,-8912691.333333332
1018,date ('2023-11-01 23:55:00'),10,30,20,26,false,false,0.9418925518925532,6768.666666666666,-8026788.0
1019,date ('2023-11-01 23:55:00'),10,30,20,26,false,false,0.9394230769230765,5243.333333333334,-10018873.333333328
1020,date ('2023-11-01 23:55:00'),10,30,20,28,false,false,0.8658306070519808,5424.833333333334,-10515167.666666666
1021,date ('2023-11-01 23:55:00'),10,30,20,28,false,false,1.0,6546.833333333333,-9049835.666666668
1022,date ('2023-11-01 23:55:00'),10,30,20,28,false,false,1.0,7744.0,-7486336.0
1023,date ('2023-11-01 23:55:00'),10,30,20,28,false,false,1.0,3811.5,-12622181.0
1024,date ('2023-11-01 23:55:00'),10,30,20,28,false,false,0.9112637362637368,3589.6666666666665,-12911895.333333334
1025,date ('2023-11-01 23:55:00'),10,30,20,28,false,false,1.0,4920.666666666666,-11173609.333333334
1026,date ('2023-11-01 23:55:00'),10,30,20,28,false,false,1.0,5131.5,-10898261.0
1027,date ('2023-11-01 23:55:00'),10,30,20,28,false,false,0.915384615384615,2964.5,-13728363.0
1028,date ('2023-11-01 23:55:00'),10,30,20,28,false,false,0.7102144674663755,4711.666666666666,-11446563.333333334
1029,date ('2023-11-01 23:55:00'),10,30,20,28,false,false,1.0,7421.333333333333,-7907738.666666668
1030,date ('2023-11-01 23:55:00'),10,30,20,30,false,false,1.0,3710.666666666667,-13487202.666666668
1031,date ('2023-11-01 23:55:00'),10,30,20,30,false,false,1.0,3993.0,-13118475.333333336
1032,date ('2023-11-01 23:55:00'),10,30,20,30,false,false,0.8954212454212441,4167.166666666666,-12891013.666666672
1033,date ('2023-11-01 23:55:00'),10,30,20,30,false,false,0.9569230769230758,3125.8333333333335,-14250995.000000002
1034,date ('2023-11-01 23:55:00'),10,30,20,30,false,false,0.8909181096681094,5485.333333333334,-11169488.000000002
1035,date ('2023-11-01 23:55:00'),10,30,20,30,false,false,1.0,3569.5,-13671566.333333336
1036,date ('2023-11-01 23:55:00'),10,30,20,30,false,false,0.8223076923076922,4093.833333333333,-12986787.0
1037,date ('2023-11-01 23:55:00'),10,30,20,30,false,false,1.0,4297.333333333334,-12721016.000000002
1038,date ('2023-11-01 23:55:00'),10,30,20,30,false,false,0.9282442748091593,2561.1666666666665,-14988449.666666666
1039,date ('2023-11-01 23:55:00'),10,30,20,30,false,false,1.0,3993.0,-13118475.333333336
1040,date ('2023-11-01 23:55:00'),10,30,22,6,false,false,1.0,6909.833333333333,-1242424.3333333367
1041,date ('2023-11-01 23:55:00'),10,30,22,6,false,false,1.0,5661.333333333333,-2872965.3333333367
1042,date ('2023-11-01 23:55:00'),10,30,22,6,false,false,0.9273443223443216,5344.166666666666,-3287185.000000003
1043,date ('2023-11-01 23:55:00'),10,30,22,6,false,false,0.9836434573829533,3925.1666666666665,-5140399.000000003
1044,date ('2023-11-01 23:55:00'),10,30,22,6,false,false,1.0,2420.0,-7106146.666666668
1045,date ('2023-11-01 23:55:00'),10,30,22,6,false,false,1.0,3529.1666666666665,-5657575.000000003
1046,date ('2023-11-01 23:55:00'),10,30,22,6,false,false,1.0,3125.8333333333335,-6184328.333333334
1047,date ('2023-11-01 23:55:00'),10,30,22,6,false,false,1.0,7052.833333333333,-1055666.3333333367
1048,date ('2023-11-01 23:55:00'),10,30,22,6,false,false,1.0,8550.666666666666,900504.0
1049,date ('2023-11-01 23:55:00'),10,30,22,6,false,false,1.0,5949.166666666666,-2497055.0
1050,date ('2023-11-01 23:55:00'),10,30,22,8,false,false,1.0,9069.5,844767.0
1051,date ('2023-11-01 23:55:00'),10,30,22,8,false,false,1.0,8429.666666666668,9144.666666673496
1052,date ('2023-11-01 23:55:00'),10,30,22,8,false,false,1.0,6292.0,-2782648.0
1053,date ('2023-11-01 23:55:00'),10,30,22,8,false,false,0.8742490842490845,6211.333333333334,-2887998.6666666633
1054,date ('2023-11-01 23:55:00'),10,30,22,8,false,false,0.9637362637362641,5727.333333333333,-3520102.6666666684
1055,date ('2023-11-01 23:55:00'),10,30,22,8,false,false,0.9416208791208796,7305.833333333333,-1458581.6666666684
1056,date ('2023-11-01 23:55:00'),10,30,22,8,false,false,0.7914165666266504,2359.5,-7918493.0
1057,date ('2023-11-01 23:55:00'),10,30,22,8,false,false,1.0,5344.166666666667,-4020518.3333333316
1058,date ('2023-11-01 23:55:00'),10,30,22,8,false,false,1.0,3972.833333333333,-5811479.666666668
1059,date ('2023-11-01 23:55:00'),10,30,22,8,false,false,1.0,4711.666666666667,-4846563.333333332
1060,date ('2023-11-01 23:55:00'),10,30,22,10,false,false,1.0,6200.333333333333,-3635698.000000005
1061,date ('2023-11-01 23:55:00'),10,30,22,10,false,false,1.0,2561.1666666666665,-8388449.666666668
1062,date ('2023-11-01 23:55:00'),10,30,22,10,false,false,1.0,4799.666666666667,-5464968.666666668
1063,date ('2023-11-01 23:55:00'),10,30,22,10,false,false,1.0,5074.666666666667,-5105818.666666668
1064,date ('2023-11-01 23:55:00'),10,30,22,10,false,false,1.0,6253.5,-3566262.3333333367
1065,date ('2023-11-01 23:55:00'),10,30,22,10,false,false,1.0,7908.999999999999,-1404179.3333333367
1066,date ('2023-11-01 23:55:00'),10,30,22,10,false,false,1.0,3065.3333333333335,-7730008.0
1067,date ('2023-11-01 23:55:00'),10,30,22,10,false,false,0.9565794256633952,2742.666666666667,-8151410.666666667
1068,date ('2023-11-01 23:55:00'),10,30,22,10,false,false,1.0,6018.833333333333,-3872737.000000005
1069,date ('2023-11-01 23:55:00'),10,30,22,10,false,false,0.9971751412429379,4416.500000000001,-5965384.333333334
1070,date ('2023-11-01 23:55:00'),10,30,22,12,false,false,1.0,6796.166666666667,-3590872.999999995
1071,date ('2023-11-01 23:55:00'),10,30,22,12,false,false,1.0,4658.499999999999,-6382665.666666666
1072,date ('2023-11-01 23:55:00'),10,30,22,12,false,false,1.0,4013.1666666666665,-7225471.0
1073,date ('2023-11-01 23:55:00'),10,30,22,12,false,false,1.0,5687.0,-5039444.666666663
1074,date ('2023-11-01 23:55:00'),10,30,22,12,false,false,1.0,4918.833333333333,-6042670.333333332
1075,date ('2023-11-01 23:55:00'),10,30,22,12,false,false,0.9189743589743592,2258.666666666667,-9516847.999999998
1076,date ('2023-11-01 23:55:00'),10,30,22,12,false,false,0.9374249699879943,5283.666666666666,-5566197.999999997
1077,date ('2023-11-01 23:55:00'),10,30,22,12,false,false,1.0,5578.833333333334,-5180710.333333329
1078,date ('2023-11-01 23:55:00'),10,30,22,12,false,false,1.0,6997.833333333333,-3327496.3333333316
1079,date ('2023-11-01 23:55:00'),10,30,22,12,false,false,1.0,4638.333333333333,-6409003.333333332
1080,date ('2023-11-01 23:55:00'),10,30,22,14,false,false,1.0,5888.666666666667,-5509401.333333332
1081,date ('2023-11-01 23:55:00'),10,30,22,14,false,false,1.0,5276.333333333333,-6309108.666666668
1082,date ('2023-11-01 23:55:00'),10,30,22,14,false,false,1.0,2097.3333333333335,-10460882.666666666
1083,date ('2023-11-01 23:55:00'),10,30,22,14,false,false,1.0,4194.666666666666,-7721765.333333334
1084,date ('2023-11-01 23:55:00'),10,30,22,14,false,false,1.0,5727.333333333333,-5720102.666666668
1085,date ('2023-11-01 23:55:00'),10,30,22,14,false,false,1.0,3972.8333333333335,-8011479.666666666
1086,date ('2023-11-01 23:55:00'),10,30,22,14,false,false,1.0,685.6666666666666,-12304519.333333334
1087,date ('2023-11-01 23:55:00'),10,30,22,14,false,false,1.0,3670.3333333333335,-8406544.666666666
1088,date ('2023-11-01 23:55:00'),10,30,22,14,false,false,1.0,5747.5,-5693765.0
1089,date ('2023-11-01 23:55:00'),10,30,22,14,false,false,1.0,4577.833333333334,-7221349.666666666
1090,date ('2023-11-01 23:55:00'),10,30,22,16,false,false,1.0,7320.500000000001,-4372760.333333332
1091,date ('2023-11-01 23:55:00'),10,30,22,16,false,false,1.0,6402.0,-5572321.333333337
1092,date ('2023-11-01 23:55:00'),10,30,22,16,false,false,1.0,2863.6666666666665,-10193384.666666668
1093,date ('2023-11-01 23:55:00'),10,30,22,16,false,false,1.0,5476.166666666666,-6781459.666666671
1094,date ('2023-11-01 23:55:00'),10,30,22,16,false,false,1.0,3045.166666666667,-9956345.666666668
1095,date ('2023-11-01 23:55:00'),10,30,22,16,false,false,0.9201373626373618,6634.833333333334,-5268241.0
1096,date ('2023-11-01 23:55:00'),10,30,22,16,false,false,1.0,7313.166666666667,-4382337.666666668
1097,date ('2023-11-01 23:55:00'),10,30,22,16,false,false,0.8700564971751409,2823.3333333333335,-10246060.0
1098,date ('2023-11-01 23:55:00'),10,30,22,16,false,false,1.0,5828.166666666667,-6321747.666666668
1099,date ('2023-11-01 23:55:00'),10,30,22,16,false,false,0.8575930372148843,2803.166666666666,-10272397.666666668
1100,date ('2023-11-01 23:55:00'),10,30,22,18,false,false,1.0,4134.166666666666,-9267444.999999998
1101,date ('2023-11-01 23:55:00'),10,30,22,18,false,false,1.0,7839.333333333333,-4428497.333333332
1102,date ('2023-11-01 23:55:00'),10,30,22,18,false,false,1.0,4676.833333333333,-8558722.333333332
1103,date ('2023-11-01 23:55:00'),10,30,22,18,false,false,1.0,3851.833333333333,-9636172.333333332
1104,date ('2023-11-01 23:55:00'),10,30,22,18,false,false,1.0,5320.333333333334,-7718311.333333329
1105,date ('2023-11-01 23:55:00'),10,30,22,18,false,false,1.0,6719.166666666667,-5891434.999999994
1106,date ('2023-11-01 23:55:00'),10,30,22,18,false,false,1.0,2924.1666666666665,-10847705.0
1107,date ('2023-11-01 23:55:00'),10,30,22,18,false,false,1.0,8514.0,-3547382.6666666633
1108,date ('2023-11-01 23:55:00'),10,30,22,18,false,false,0.887179487179487,4733.666666666666,-8484497.999999998
1109,date ('2023-11-01 23:55:00'),10,30,22,18,false,false,1.0,6191.166666666666,-6581003.0
1110,date ('2023-11-01 23:55:00'),10,30,22,20,false,false,1.0,7390.166666666666,-5748442.333333337
1111,date ('2023-11-01 23:55:00'),10,30,22,20,false,false,1.0,8589.166666666668,-4182548.3333333316
1112,date ('2023-11-01 23:55:00'),10,30,22,20,false,false,1.0,3791.3333333333335,-10448518.666666666
1113,date ('2023-11-01 23:55:00'),10,30,22,20,false,false,1.0,4719.0,-9236986.0
1114,date ('2023-11-01 23:55:00'),10,30,22,20,false,false,1.0,2662.0,-11923428.0
1115,date ('2023-11-01 23:55:00'),10,30,22,20,false,false,1.0,7909.0,-5070846.0
1116,date ('2023-11-01 23:55:00'),10,30,22,20,false,false,1.0,6306.666666666666,-7163493.333333337
1117,date ('2023-11-01 23:55:00'),10,30,22,20,false,false,1.0,6823.666666666666,-6488291.333333337
1118,date ('2023-11-01 23:55:00'),10,30,22,20,false,false,0.8602326426753889,4194.666666666666,-9921765.333333334
1119,date ('2023-11-01 23:55:00'),10,30,22,20,false,false,1.0,8079.500000000001,-4848172.999999994
1120,date ('2023-11-01 23:55:00'),10,30,22,22,false,false,1.0,7360.833333333333,-6520085.000000006
1121,date ('2023-11-01 23:55:00'),10,30,22,22,false,false,1.0,5945.499999999999,-8368510.333333337
1122,date ('2023-11-01 23:55:00'),10,30,22,22,false,false,0.8798534798534784,6191.166666666666,-8047669.666666668
1123,date ('2023-11-01 23:55:00'),10,30,22,22,false,false,1.0,6326.833333333333,-7870489.000000006
1124,date ('2023-11-01 23:55:00'),10,30,22,22,false,false,1.0,6917.166666666667,-7099513.666666668
1125,date ('2023-11-01 23:55:00'),10,30,22,22,false,false,0.8017490842490849,4719.0,-9970319.333333336
1126,date ('2023-11-01 23:55:00'),10,30,22,22,false,false,1.0,6009.666666666667,-8284708.666666668
1127,date ('2023-11-01 23:55:00'),10,30,22,22,false,false,0.9165266106442569,6094.0,-8174569.333333337
1128,date ('2023-11-01 23:55:00'),10,30,22,22,false,false,0.9290476190476193,4691.5,-10006234.333333336
1129,date ('2023-11-01 23:55:00'),10,30,22,22,false,false,1.0,3246.8333333333335,-11892969.0
1130,date ('2023-11-01 23:55:00'),10,30,22,24,false,false,1.0,7542.333333333334,-7016379.333333332
1131,date ('2023-11-01 23:55:00'),10,30,22,24,false,false,1.0,6392.833333333334,-8517626.333333332
1132,date ('2023-11-01 23:55:00'),10,30,22,24,false,false,1.0,8866.0,-5287670.666666663
1133,date ('2023-11-01 23:55:00'),10,30,22,24,false,false,1.0,7001.5,-7722707.666666663
1134,date ('2023-11-01 23:55:00'),10,30,22,24,false,false,1.0,4235.0,-11335756.666666664
1135,date ('2023-11-01 23:55:00'),10,30,22,24,false,false,1.0,3065.333333333333,-12863341.333333332
1136,date ('2023-11-01 23:55:00'),10,30,22,24,false,false,1.0,6231.5,-8728327.666666664
1137,date ('2023-11-01 23:55:00'),10,30,22,24,false,false,1.0,4537.499999999999,-10940691.666666666
1138,date ('2023-11-01 23:55:00'),10,30,22,24,false,false,1.0,6211.333333333333,-8754665.333333332
1139,date ('2023-11-01 23:55:00'),10,30,22,24,false,false,1.0,7199.5,-7464119.666666663
1140,date ('2023-11-01 23:55:00'),10,30,22,26,false,false,1.0,4698.833333333333,-11463323.666666668
1141,date ('2023-11-01 23:55:00'),10,30,22,26,false,false,1.0,4154.333333333333,-12174440.666666668
1142,date ('2023-11-01 23:55:00'),10,30,22,26,false,false,1.0,3952.666666666667,-12437817.333333332
1143,date ('2023-11-01 23:55:00'),10,30,22,26,false,false,1.0,7522.166666666667,-7776050.333333332
1144,date ('2023-11-01 23:55:00'),10,30,22,26,false,false,0.956730769230769,5014.166666666666,-11051498.333333334
1145,date ('2023-11-01 23:55:00'),10,30,22,26,false,false,1.0,4356.0,-11911064.0
1146,date ('2023-11-01 23:55:00'),10,30,22,26,false,false,1.0,2137.666666666667,-14808207.333333332
1147,date ('2023-11-01 23:55:00'),10,30,22,26,false,false,1.0,3246.833333333333,-13359635.666666668
1148,date ('2023-11-01 23:55:00'),10,30,22,26,false,false,1.0,4174.5,-12148103.0
1149,date ('2023-11-01 23:55:00'),10,30,22,26,false,false,1.0,6435.0,-9195890.0
1150,date ('2023-11-01 23:55:00'),10,30,22,28,false,false,1.0,3388.0,-13908605.333333336
1151,date ('2023-11-01 23:55:00'),10,30,22,28,false,false,1.0,5608.166666666666,-11009067.666666672
1152,date ('2023-11-01 23:55:00'),10,30,22,28,false,false,1.0,3441.166666666667,-13839169.666666668
1153,date ('2023-11-01 23:55:00'),10,30,22,28,false,false,1.0,3952.6666666666665,-13171150.666666672
1154,date ('2023-11-01 23:55:00'),10,30,22,28,false,false,0.7829880043620511,4275.333333333332,-12749748.000000002
1155,date ('2023-11-01 23:55:00'),10,30,22,28,false,false,1.0,4739.166666666666,-12143981.666666672
1156,date ('2023-11-01 23:55:00'),10,30,22,28,false,false,0.9373991121872476,3730.833333333333,-13460865.0
1157,date ('2023-11-01 23:55:00'),10,30,22,28,false,false,0.9436355311355309,6605.5,-9706550.333333336
1158,date ('2023-11-01 23:55:00'),10,30,22,28,false,false,1.0,6009.666666666666,-10484708.666666668
1159,date ('2023-11-01 23:55:00'),10,30,22,28,false,false,1.0,4013.1666666666665,-13092137.666666672
1160,date ('2023-11-01 23:55:00'),10,30,22,30,false,false,1.0,7480.0,-9297786.666666664
1161,date ('2023-11-01 23:55:00'),10,30,22,30,false,false,1.0,5202.999999999999,-12271548.666666666
1162,date ('2023-11-01 23:55:00'),10,30,22,30,false,false,1.0,4799.666666666667,-12798302.0
1163,date ('2023-11-01 23:55:00'),10,30,22,30,false,false,0.9313885859687399,4114.0,-13693782.666666664
1164,date ('2023-11-01 23:55:00'),10,30,22,30,false,false,1.0,7381.0,-9427080.666666664
1165,date ('2023-11-01 23:55:00'),10,30,22,30,false,false,0.9914529914529913,7709.166666666666,-8998495.0
1166,date ('2023-11-01 23:55:00'),10,30,22,30,false,false,1.0,7159.166666666667,-9716794.999999994
1167,date ('2023-11-01 23:55:00'),10,30,22,30,false,false,0.937659033078881,6070.166666666666,-11139029.0
1168,date ('2023-11-01 23:55:00'),10,30,22,30,false,false,1.0,5534.833333333334,-11838174.333333328
1169,date ('2023-11-01 23:55:00'),10,30,22,30,false,false,0.9914122137404578,8046.5,-8557937.666666664
1170,date ('2023-11-01 23:55:00'),10,30,24,6,false,false,1.0,4860.166666666667,-4652622.333333332
1171,date ('2023-11-01 23:55:00'),10,30,24,6,false,false,1.0,3085.5,-6970337.0
1172,date ('2023-11-01 23:55:00'),10,30,24,6,false,false,1.0,5604.5,-3680523.0
1173,date ('2023-11-01 23:55:00'),10,30,24,6,false,false,0.9434019370460062,6675.166666666666,-2282232.3333333367
1174,date ('2023-11-01 23:55:00'),10,30,24,6,false,false,1.0,3468.666666666667,-6469921.333333332
1175,date ('2023-11-01 23:55:00'),10,30,24,6,false,false,1.0,6009.666666666667,-3151375.3333333316
1176,date ('2023-11-01 23:55:00'),10,30,24,6,false,false,0.8499084249084252,4708.0,-4851352.0
1177,date ('2023-11-01 23:55:00'),10,30,24,6,false,false,1.0,6785.166666666666,-2138572.3333333367
1178,date ('2023-11-01 23:55:00'),10,30,24,6,false,false,1.0,5168.166666666667,-4250374.333333332
1179,date ('2023-11-01 23:55:00'),10,30,24,6,false,false,0.924725274725274,4255.166666666667,-5442752.333333332
1180,date ('2023-11-01 23:55:00'),10,30,24,8,false,false,1.0,7855.833333333333,-1473615.0000000051
1181,date ('2023-11-01 23:55:00'),10,30,24,8,false,false,0.9506302521008403,4101.166666666666,-6377209.666666668
1182,date ('2023-11-01 23:55:00'),10,30,24,8,false,false,0.9619505494505505,7461.666666666666,-1988396.6666666684
1183,date ('2023-11-01 23:55:00'),10,30,24,8,false,false,1.0,4429.333333333334,-5948624.0
1184,date ('2023-11-01 23:55:00'),10,30,24,8,false,false,1.0,4774.0,-5498489.333333334
1185,date ('2023-11-01 23:55:00'),10,30,24,8,false,false,1.0,4779.5,-5491306.333333334
1186,date ('2023-11-01 23:55:00'),10,30,24,8,false,false,1.0,2520.833333333333,-8441125.000000002
1187,date ('2023-11-01 23:55:00'),10,30,24,8,false,false,1.0,6433.166666666666,-3331617.6666666684
1188,date ('2023-11-01 23:55:00'),10,30,24,8,false,false,1.0,8746.833333333334,-309969.0
1189,date ('2023-11-01 23:55:00'),10,30,24,8,false,false,1.0,3690.5,-6913540.333333334
1190,date ('2023-11-01 23:55:00'),10,30,24,10,false,false,1.0,7557.0,-2597224.6666666633
1191,date ('2023-11-01 23:55:00'),10,30,24,10,false,false,1.0,6392.833333333333,-4117626.3333333316
1192,date ('2023-11-01 23:55:00'),10,30,24,10,false,false,1.0,4517.333333333334,-6567029.333333332
1193,date ('2023-11-01 23:55:00'),10,30,24,10,false,false,1.0,7643.166666666667,-2484690.999999995
1194,date ('2023-11-01 23:55:00'),10,30,24,10,false,false,1.0,6050.0,-4565366.666666663
1195,date ('2023-11-01 23:55:00'),10,30,24,10,false,false,0.9322529011604626,5202.999999999999,-5671548.666666666
1196,date ('2023-11-01 23:55:00'),10,30,24,10,false,false,1.0,8228.000000000002,-1720898.6666666633
1197,date ('2023-11-01 23:55:00'),10,30,24,10,false,false,1.0,6913.5,-3437635.6666666633
1198,date ('2023-11-01 23:55:00'),10,30,24,10,false,false,1.0,4194.666666666666,-6988432.0
1199,date ('2023-11-01 23:55:00'),10,30,24,10,false,false,1.0,3751.0000000000005,-7567860.666666666
1200,date ('2023-11-01 23:55:00'),10,30,24,12,false,false,1.0,7329.666666666666,-3627455.3333333367
1201,date ('2023-11-01 23:55:00'),10,30,24,12,false,false,0.924936386768447,2319.166666666667,-10171168.333333332
1202,date ('2023-11-01 23:55:00'),10,30,24,12,false,false,0.9446564885496181,6554.166666666667,-4640258.333333332
1203,date ('2023-11-01 23:55:00'),10,30,24,12,false,false,0.9619505494505505,6488.166666666667,-4726454.333333332
1204,date ('2023-11-01 23:55:00'),10,30,24,12,false,false,1.0,5135.166666666667,-6493472.333333332
1205,date ('2023-11-01 23:55:00'),10,30,24,12,false,false,1.0,5001.333333333334,-6668258.666666666
1206,date ('2023-11-01 23:55:00'),10,30,24,12,false,false,1.0,3166.1666666666665,-9064986.333333334
1207,date ('2023-11-01 23:55:00'),10,30,24,12,false,false,1.0,8638.666666666666,-1917901.3333333367
1208,date ('2023-11-01 23:55:00'),10,30,24,12,false,false,0.9734432234432232,4779.5,-6957973.0
1209,date ('2023-11-01 23:55:00'),10,30,24,12,false,false,1.0,2460.333333333333,-9986804.666666668
1210,date ('2023-11-01 23:55:00'),10,30,24,14,false,false,1.0,5621.0,-6592307.333333337
1211,date ('2023-11-01 23:55:00'),10,30,24,14,false,false,1.0,5798.833333333333,-6360057.000000006
1212,date ('2023-11-01 23:55:00'),10,30,24,14,false,false,0.9130860805860792,8066.666666666667,-3398266.6666666684
1213,date ('2023-11-01 23:55:00'),10,30,24,14,false,false,1.0,6715.5,-5162890.333333337
1214,date ('2023-11-01 23:55:00'),10,30,24,14,false,false,1.0,6614.666666666666,-5294578.666666668
1215,date ('2023-11-01 23:55:00'),10,30,24,14,false,false,1.0,6889.666666666666,-4935428.666666668
1216,date ('2023-11-01 23:55:00'),10,30,24,14,false,false,1.0,4577.833333333333,-7954683.0
