air_temp,ghi,wind_speed_100m,time,season
20.70931899641577,0.0,4.222389486260454,00:00,Winter
20.70215053763441,0.0,4.212246117084827,00:05,Winter
20.70931899641577,0.0,4.1980525686977295,00:10,Winter
20.70931899641577,0.0,4.182891278375149,00:15,Winter
20.698327359617682,0.0,4.16899641577061,00:20,Winter
20.698327359617682,0.0,4.15847072879331,00:25,Winter
20.694743130227,0.0,4.145770609318997,00:30,Winter
20.651493428912783,0.0,4.132317801672641,00:35,Winter
20.64778972520908,0.0,4.121063321385902,00:40,Winter
20.658542413381124,0.0,4.112640382317802,00:45,Winter
20.632974910394267,0.0,4.103620071684588,00:50,Winter
20.611230585424135,0.0,4.093751493428913,00:55,Winter
20.604181600955794,0.0,4.0864994026284345,01:00,Winter
20.604181600955794,0.0,4.073034647550776,01:05,Winter
20.59689366786141,0.0,4.065352449223417,01:10,Winter
20.60059737156511,0.0,4.053357228195938,01:15,Winter
20.589725209080047,0.0,4.045328554360812,01:20,Winter
20.582437275985665,0.0,4.038375149342891,01:25,Winter
20.57514934289128,0.0,4.028506571087217,01:30,Winter
20.58231780167264,0.0,4.021959378733572,01:35,Winter
20.571445639187576,0.0,4.019378733572282,01:40,Winter
20.564157706093187,0.0,4.0098924731182795,01:45,Winter
20.54611708482676,0.0,4.010179211469533,01:50,Winter
20.54611708482676,0.0,4.007956989247313,01:55,Winter
20.538590203106335,0.0,4.00899641577061,02:00,Winter
20.538590203106335,0.0,4.006726403823178,02:05,Winter
20.48446833930705,0.0,4.001624850657109,02:10,Winter
20.466188769414575,0.0,3.9979330943847073,02:15,Winter
20.444444444444443,0.0,3.9975507765830343,02:20,Winter
20.415173237753883,0.0,3.9967383512544803,02:25,Winter
20.378853046594983,0.0,3.994910394265233,02:30,Winter
20.331899641577063,0.0,3.998434886499403,02:35,Winter
20.295818399044204,0.0,3.999832735961768,02:40,Winter
20.25961768219833,0.0,4.0055436081242535,02:45,Winter
20.22341696535245,0.0,4.0105973715651135,02:50,Winter
20.205376344086023,0.0,4.019199522102748,02:55,Winter
20.169056152927123,0.0,4.02321385902031,03:00,Winter
20.169056152927123,0.0,4.026690561529271,03:05,Winter
20.1689366786141,0.0,4.033918757467145,03:10,Winter
20.143608124253287,0.0,4.038542413381123,03:15,Winter
20.1326164874552,0.0,4.045352449223417,03:20,Winter
20.11816009557945,0.0,4.050346475507766,03:25,Winter
20.099999999999998,0.0,4.0568458781362,03:30,Winter
20.063918757467146,0.0,4.070203106332139,03:35,Winter
20.06021505376344,0.0,4.07884109916368,03:40,Winter
20.05663082437276,0.0,4.091481481481481,03:45,Winter
20.063560334528077,0.0,4.102616487455197,03:50,Winter
20.05268817204301,0.0,4.112031063321386,03:55,Winter
20.04193548387097,0.0,4.130489844683393,04:00,Winter
20.038231780167262,0.0,4.1181123058542415,04:05,Winter
20.045519713261648,0.0,4.099605734767025,04:10,Winter
20.038231780167262,0.0,4.07973715651135,04:15,Winter
20.056391875746716,0.0,4.055412186379928,04:20,Winter
20.074551971326162,0.0,4.041326164874552,04:25,Winter
20.08936678614098,0.0,4.0203345280764635,04:30,Winter
20.10752688172043,0.0,4.004348864994026,04:35,Winter
20.11863799283154,0.0,3.986559139784946,04:40,Winter
20.136559139784946,0.0,3.9728315412186377,04:45,Winter
20.13667861409797,0.0,3.9569175627240143,04:50,Winter
20.143727598566308,0.0,3.94352449223417,04:55,Winter
20.154599761051372,0.0,3.9275388291517324,05:00,Winter
20.154599761051372,0.0,3.929378733572282,05:05,Winter
20.154599761051372,0.0,3.9510752688172044,05:10,Winter
20.15089605734767,0.0,3.9690800477897255,05:15,Winter
20.143847072879332,0.0,3.9918637992831543,05:20,Winter
20.143847072879332,0.0,4.013906810035842,05:25,Winter
20.14026284348865,0.0,4.037753882915173,05:30,Winter
20.154719235364396,0.0,4.058721624850658,05:35,Winter
20.147550776583035,0.0,4.079307048984469,05:40,Winter
20.14743130227001,0.0,4.103130227001195,05:45,Winter
20.14026284348865,0.0,4.130657108721625,05:50,Winter
20.13667861409797,0.07526881720430108,4.154456391875747,05:55,Winter
20.14026284348865,0.7096774193548386,4.180848267622461,06:00,Winter
20.13667861409797,2.082437275985663,4.193476702508961,06:05,Winter
20.13667861409797,4.242413381123058,4.20326164874552,06:10,Winter
20.140501792114694,7.570489844683394,4.207264038231781,06:15,Winter
20.1442054958184,11.001194743130227,4.21778972520908,06:20,Winter
20.162365591397847,14.971087216248506,4.2246594982078856,06:25,Winter
20.16248506571087,19.549820788530464,4.232604540023895,06:30,Winter
20.177180406212667,25.205376344086023,4.243130227001195,06:35,Winter
20.184587813620073,31.94277180406213,4.2518399044205495,06:40,Winter
20.188172043010752,39.18602150537634,4.25910394265233,06:45,Winter
20.19904420549582,47.191278375149345,4.26995221027479,06:50,Winter
20.209916367980885,55.78984468339308,4.2794026284348865,06:55,Winter
20.224253285543607,64.32246117084827,4.292066905615293,07:00,Winter
20.224253285543607,72.38960573476702,4.28373954599761,07:05,Winter
20.234886499402627,81.50095579450418,4.2518279569892465,07:10,Winter
20.256750298685784,91.17646356033453,4.218136200716846,07:15,Winter
20.278494623655913,101.79247311827957,4.185830346475508,07:20,Winter
20.282078853046595,112.92150537634409,4.157921146953405,07:25,Winter
20.27479091995221,123.57467144563918,4.125710872162485,07:30,Winter
20.303823178016724,134.61816009557944,4.097753882915173,07:35,Winter
20.31111111111111,146.12616487455196,4.069880525686977,07:40,Winter
20.32568697729988,156.39438470728794,4.039032258064516,07:45,Winter
20.32927120669056,167.37502986857825,4.008972520908005,07:50,Winter
