int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.off_grid_C,self.off_grid_J,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.off_grid_C,self.off_grid_J,self.metric
76,30,21,210,4,false,false,0.9110483266733268,41533340.629379846,17486333.33333318,9130090.757790986,0.9999999999999997,0.5221272283759355,62.879603721368056,0.1743560756687294,false,false,1.6075316307179919
77,30,21,210,4,false,false,0.8995345378315748,41203927.18265369,17236999.999999862,9128243.947935998,0.9997977227276283,0.5295726604360429,63.38230791504382,0.17193828678617898,false,false,1.6010454850537965
78,30,21,210,4,false,false,0.8845076592367607,45788070.96271292,20744166.66666646,9130090.75779099,1.0000000000000002,0.4401281046619249,57.03668979911234,0.20508054092932942,false,false,1.5297163048280151
79,30,21,210,4,false,false,0.8729029863187792,44514285.62937965,19768833.33333314,9130090.757790977,0.9999999999999986,0.4618426694101523,58.66880627365007,0.19599050532253512,false,false,1.5307361610514665
80,30,24,210,4,false,false,0.8050263088206518,38539323.962713495,15194666.66666659,9130090.757791,1.000000000000001,0.6008746988718221,67.76455141057231,0.15223214548648023,false,false,1.5581331531789542
81,30,24,210,4,false,false,0.8699909006476061,39628745.629380204,16028833.333333272,9130090.757790977,0.9999999999999986,0.5696041981298916,65.90165695438505,0.1603170948707099,false,false,1.5999121936482075
82,30,24,210,4,false,false,0.7583382266588365,38026760.36369534,14980166.666666612,9016656.595263775,0.9875757902592133,0.601906293561296,68.67795139586305,0.1484182656234142,false,false,1.5086627858435468
83,30,24,210,4,false,false,0.9022971764552352,40397326.62938006,16617333.333333237,9130090.757790983,0.9999999999999993,0.5494317634873848,64.64784226837037,0.16599901965370226,false,false,1.617727959596322
84,30,24,210,4,false,false,0.9518747881078193,41921993.53660992,17829166.666666534,9101790.403421389,0.9969003205860303,0.5105000459969968,62.29665575706281,0.17720240655053593,false,false,1.6395772406553522
85,30,24,210,4,false,false,0.8883694850749867,41923981.98139782,18600999.999999896,8610806.563233213,0.9431238737561667,0.46292170115764,62.29370104106042,0.1772169511136895,false,false,1.528508137346316
86,30,24,210,4,false,false,0.8704919107983752,36017122.22904078,13737166.666666664,8828135.299678264,0.9669274417830889,0.6426460065524138,72.50995744169295,0.13343170774631793,false,false,1.646569625097107
87,30,24,210,4,false,false,0.8838235294117643,40426058.62938003,16639333.33333323,9130090.75779098,0.999999999999999,0.5487053221958634,64.60189512766388,0.1662110210344182,false,false,1.5987398726420459
88,30,24,210,4,false,false,0.8251221237974693,36349838.79664016,13733500.000000019,8992852.349100411,0.9849685602989797,0.6548113990680016,71.84626084893098,0.13591447273429397,false,false,1.6158479955997649
89,30,24,210,4,false,false,0.888957601188463,44360686.52944108,19677166.66666649,9114091.522421554,0.9982476367657372,0.4631810908966384,58.871947310074795,0.19488768324406508,false,false,1.5470263753291664
90,30,21,180,4,false,false,0.8523648721472084,39718003.96803962,18142666.666666493,7825792.07810655,0.9999999999999986,0.43134739902843894,57.46008791973651,0.20268270479246026,false,false,1.4863949759681074
91,30,21,180,4,false,false,0.8044443477588259,38839283.634706445,17469833.333333198,7825792.078106548,0.9999999999999983,0.4479603170096991,58.760095100225946,0.19549414205959842,false,false,1.4478988068281233
92,30,21,180,4,false,false,0.9034725134915987,37591835.968039915,16514666.66666656,7825792.078106553,0.999999999999999,0.4738692118989143,60.709990380366,0.18518709850866102,false,false,1.562528823899174
93,30,21,180,4,false,false,0.8749171100316125,40376759.397573344,18657833.33333315,7818933.982873309,0.9991236548115765,0.419069773171593,56.522614346736326,0.2080300745099458,false,false,1.5020169577131512
94,30,21,180,4,false,false,0.8882452551859694,40879255.63470625,19031833.33333315,7825792.078106547,0.9999999999999982,0.4111948618423495,55.82782671958502,0.212083977082007,false,false,1.5115240941103258
95,30,21,180,4,false,false,0.9287040212444342,38758190.0642402,17418499.999999866,7818933.982873309,0.9991236548115765,0.4488867573484152,58.883038558233544,0.19482764950194612,false,false,1.5724184280947955
96,30,21,180,4,false,false,1.0,33023447.968040466,13016666.666666694,7825792.078106548,0.9999999999999983,0.6012132198289268,69.1084711144843,0.1466539200624076,false,false,1.7478671398913344
97,30,21,180,4,false,false,0.9646060476718311,40805345.064239904,18985999.99999979,7818933.982873309,0.9991236548115765,0.4118262921559778,55.928947455465206,0.21148908830549196,false,false,1.587921428133301
98,30,21,180,4,false,false,0.9264428189917981,36725087.30137331,15850999.999999903,7825792.078106537,0.999999999999997,0.49370967624166207,62.142806667056135,0.17796131672368662,false,false,1.598113811957147
99,30,21,180,4,false,false,0.9053484047758853,32029799.634707242,12255833.3333334,7825792.078106547,0.9999999999999982,0.6385361048295238,71.2523970186509,0.13817514242322645,false,false,1.6820596520286357
100,30,24,180,4,false,false,0.8240043933016538,36770852.83674533,15902333.333333258,7815945.42219568,0.9987417687803861,0.49149676706955275,62.0654628309133,0.17834406692659888,false,false,1.4938452272978053
101,30,24,180,4,false,false,0.9605122050995254,40605999.44473833,19007999.999999814,7708159.156371771,0.9849685602989787,0.4055218411390913,56.20351749021472,0.20988220815720598,false,false,1.5759162543958227
102,30,24,180,4,false,false,1.0,38620299.301373184,17302999.99999988,7825792.078106548,0.9999999999999983,0.4522794936199851,59.09327584933693,0.19369318650256168,false,false,1.645972680122547
103,30,24,180,4,false,false,0.8843685577642793,37045315.128359295,16125999.999999912,7807333.233297361,0.9976412809559763,0.4841456798522512,61.60563062002158,0.1806366873380775,false,false,1.549150924954608
104,30,24,180,4,false,false,0.6219328107789646,30551395.968040593,11124666.666666742,7825792.078106551,0.9999999999999989,0.7034630620938304,74.70035092299477,0.1255552035925639,false,false,1.4509510764653588
105,30,24,180,4,false,false,0.9802160606942821,42997454.39757313,20665333.333333068,7818933.982873306,0.9991236548115761,0.37835992561810794,53.077560799246115,0.22892137182398742,false,false,1.5874973581363774
106,30,24,180,4,false,false,0.8617955762186514,35347559.39757397,14807833.333333295,7818933.982873321,0.9991236548115779,0.5280268765095056,64.56457076232074,0.166383435977649,false,false,1.5562058887058061
107,30,24,180,4,false,false,0.9878230465186986,52394898.968040586,27850166.666666623,7825792.078106548,0.9999999999999983,0.2809962386140081,43.55767536439144,0.2982165356075455,false,false,1.5670358207402522
108,30,24,180,4,false,false,0.9169247575334342,35627696.39757397,15022333.333333299,7818933.982873313,0.999123654811577,0.5204873177406971,64.05690602425264,0.16874636323298242,false,false,1.6061584385071137
109,30,24,180,4,false,false,0.8805222565059965,30961140.730907742,11449166.666666757,7818933.982873305,0.9991236548115758,0.682926033877858,73.71175435153576,0.12905085442099284,false,false,1.6924991448048474
110,30,21,150,4,false,false,0.8680432764821896,33418660.950167403,15497166.666666605,6437641.752156018,0.987142263107036,0.4154076606792238,58.434417911356135,0.1972707210055931,false,false,1.4807216581670064
111,30,21,150,4,false,false,0.8933815543430925,40095876.640033126,20478333.333333172,6521493.398422128,0.9999999999999992,0.3184582110403929,48.70326237113011,0.25849772154854256,false,false,1.4703374869320278
112,30,21,150,4,false,false,0.8055109334479742,35891789.77418775,17493666.666666523,6372097.498383775,0.9770917655035114,0.36425168146855974,54.407986124013036,0.2206157126342844,false,false,1.3903783275508184
113,30,21,150,4,false,false,0.9458672699849175,35949152.7757557,17312166.666666556,6515778.319061102,0.9991236548115785,0.3763698931807772,54.321168907128694,0.22114838917944213,false,false,1.5433855523451367
114,30,21,150,4,false,false,0.9176504157420193,38546742.97336619,19292166.66666647,6521493.398422128,0.9999999999999992,0.33803841274552854,50.660570760784736,0.24481852022580072,false,false,1.5005073487133485
115,30,21,150,4,false,false,0.9495091802624352,44211735.64003291,23629833.33333306,6521493.398422128,0.9999999999999992,0.275985585950904,44.16926799480307,0.29319302133750036,false,false,1.5186877875508396
116,30,21,150,4,false,false,0.9027785554579921,36860507.962397635,18006999.999999866,6517683.079094631,0.999415729021757,0.3619527449933181,52.97810876594816,0.22955465437990613,false,false,1.4942859548312164
117,30,21,150,4,false,false,0.9024365060175555,31944364.584945105,14237666.666666666,6520907.069275314,0.999910092809883,0.45800391468232016,61.131283259906354,0.18303256307602528,false,false,1.543472983775901
118,30,21,150,4,false,false,0.8560055285668544,37397589.393097386,18463499.999999847,6488836.046737266,0.994992350725561,0.3514412785624242,52.21726939331645,0.23445779045199847,false,false,1.441904597581277
119,30,21,150,4,false,false,0.9475834193326441,34991737.95016727,16701666.66666657,6437641.75215602,0.9871422631070361,0.3854490620989557,55.80745954319383,0.21220399857937444,false,false,1.5452364800109741
