int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.off_grid_C,self.off_grid_J,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.off_grid_C,self.off_grid_J,self.metric
10,10,9,90,4,false,false,1.0,13866468.742307724,5344166.666666651,3364545.506250744,0.8598606946543847,0.6295734613286925,93.31863966576441,0.07485634253049171,false,false,1.5785151115934457
11,10,9,90,4,false,false,1.0,14606873.3219372,5514666.666666662,3617220.7525315844,0.9244356907081962,0.6559273608314048,88.58843172526306,0.08536750363105759,false,false,1.6101093922961813
12,10,9,90,4,false,false,1.0,12047672.719695384,3903166.6666666637,3395365.407367198,0.8677371883840547,0.8699001854990904,107.40663612853503,0.05061447531215846,false,false,1.746534623711431
13,10,9,90,4,false,false,0.8811538461538452,15569467.65068679,5787833.333333319,3912896.0390532804,1.0,0.676055410323948,83.11138370507614,0.09939538973178211,false,false,1.5213935641447855
14,10,9,90,4,false,false,1.0,16115532.532120306,6211333.3333333125,3909466.991436661,0.9991236548115782,0.6294086602076862,80.29520572285733,0.10748302173996485,false,false,1.611009949906114
15,10,9,90,4,false,false,1.0,12821260.938452262,3831666.6666666637,3818482.64443742,0.9758712233410876,0.9965591938505671,100.92611063855371,0.06059741319960307,false,false,1.8578447682800567
16,10,9,90,4,false,false,0.8773536895674293,14779337.650686793,5182833.333333319,3912896.039053281,1.0000000000000002,0.7549723842917242,87.55466791435461,0.08785442385233178,false,false,1.5691860208531405
17,10,9,90,4,false,false,0.8270146520146514,14473267.039535549,5202999.999999982,3750666.5232807593,0.9585397837935473,0.7208661393966505,89.40621329415649,0.08345014220197648,false,false,1.4871577057339482
18,10,9,90,4,false,false,1.0,17637661.085039508,7379166.6666666735,3907972.7110978467,0.9987417687803878,0.5295953984548177,73.36573674712389,0.13029721981683862,false,false,1.5539735385806928
19,10,9,90,4,false,false,1.0,16658889.317353444,6621999.999999983,3912896.039053281,1.0000000000000002,0.5908933915815903,77.67624691833744,0.11559373433011651,false,false,1.5883084475953888
20,10,9,150,4,false,false,0.7238888888888889,17246120.83333329,5142499.999999987,5142500.000000006,0.7885463782335849,1.0000000000000036,113.23126045978,0.04305345522656508,false,false,1.5669423441154569
21,10,9,150,4,false,false,0.7489507667473772,13506414.166666651,4027833.3333333284,4027833.3333333354,0.6176243825237736,1.0000000000000018,144.58315700250336,0.01802133751524224,false,false,1.5669721042626208
22,10,9,150,4,false,false,1.0,19427146.918763537,6856666.666666667,5114351.839318464,0.7842301642988515,0.745894774815527,100.51913480480788,0.06128634676288069,false,false,1.6580021666153022
23,10,9,150,4,false,false,0.8911123227917109,25662624.459852345,9617666.66666667,6397715.207346186,0.981019962221246,0.66520450636116,76.09510099230263,0.1207838366087245,false,false,1.5440597644893634
24,10,9,150,4,false,false,0.8495762711864397,20717900.56617386,6277333.333333316,6113552.903615054,0.9374467671920393,0.9739092348579658,94.2566547108706,0.07293107888704677,false,false,1.7016347379598593
25,10,9,150,4,false,false,0.9576923076923075,18060477.680955783,6418499.999999987,4726639.017873352,0.7247786249414832,0.7364086652447398,108.1256008006459,0.04961366837542669,false,false,1.596432908263526
26,10,9,150,4,false,false,0.9169444444444436,22637779.29573157,7113333.333333332,6517683.07909464,0.9994157290217583,0.9162628508567912,86.26287828365776,0.09106415112304478,false,false,1.7410188762529213
27,10,9,150,4,false,false,0.739540167211921,14246337.642739356,5091166.666666656,3711196.018906486,0.5690714982253,0.7289480509850056,137.07382549614385,0.02220125936007037,false,false,1.344899867359996
28,10,9,150,4,false,false,0.8080334423845873,8876774.566173935,3032333.333333338,2402886.236948389,0.36845643936859074,0.7924215357640053,219.98981560728035,0.0022187124888587,false,false,1.4441893834846502
29,10,9,150,4,false,false,0.9901098901098901,20971663.252764978,6352499.999999989,6189489.955798761,0.9490908872646104,0.9743392295629709,93.11612419403768,0.07527862828405656,false,false,1.8448599020443235
30,10,6,120,4,false,false,0.933206106870229,12182943.774936339,4134166.6666666586,3313610.9199299,0.6351326907598388,0.8015184648086853,133.2518667072715,0.0246879318980652,false,false,1.5991088106152425
31,10,6,120,4,false,false,0.7410256410256417,15069825.833333341,4493500.000000003,4493499.999999999,0.8612866190064676,0.9999999999999991,107.72519987650814,0.05016856401716532,false,false,1.5911942050428065
32,10,6,120,4,false,false,0.6889355742296926,11563850.833333341,3448500.000000002,3448500.0,0.6609874052840335,0.9999999999999994,140.3857610581134,0.02024991923492146,false,false,1.5091854934646138
33,10,6,120,4,false,false,1.0,23706678.07427069,10094333.333333377,5138772.770914524,0.9849685602989806,0.5090750028974509,68.47859471976831,0.149242439193859,false,false,1.5565024415118196
34,10,6,120,4,false,false,1.0,17416691.64018023,6284666.6666666595,4497210.170903008,0.861997761891299,0.7155845185482678,93.2094357262905,0.0750837597151375,false,false,1.6475513745537518
35,10,6,120,4,false,false,0.6333272283272277,19578980.030866507,7256333.333333319,4933174.8971204925,0.9455608163143405,0.6798440301052646,82.9154530747102,0.09993782565036245,false,false,1.2771402780618017
36,10,6,120,4,false,false,0.6336059614685564,15583841.167075315,5003166.666666664,4419508.13424857,0.8471043103635326,0.883342176804405,104.1720062849351,0.05537279663762534,false,false,1.3956524995497057
37,10,6,120,4,false,false,0.8770992366412216,14224661.000408646,4344999.999999996,4175674.800915237,0.8003678271616314,0.9610298736283638,114.12574260668588,0.04199689815609464,false,false,1.6879200337000073
38,10,6,120,4,false,false,0.5353846153846157,5886631.666666666,1756333.3333333333,1756333.3333333323,0.3366432399054246,0.9999999999999994,275.77740411253865,0.00047107961344152,false,false,1.3358556949980567
39,10,6,120,4,false,false,0.8941475826972012,18082389.074270453,5787833.3333333125,5138772.7709145285,0.9849685602989813,0.8878577655854891,89.77795983330246,0.08259284556918237,false,false,1.687026640734775
40,10,12,120,4,false,false,1.0,19212708.740937162,6654999.999999991,5138772.7709145285,0.9849685602989813,0.7721672082516206,84.49615418053818,0.09564466184518305,false,false,1.7133784284464797
41,10,12,120,4,false,false,0.9082633053221298,12446562.333741996,3807833.333333335,3651341.467581904,0.6998668181710767,0.9589026482904283,130.42958822445658,0.02670127084958237,false,false,1.702086694804055
42,10,12,120,4,false,false,1.0,16932028.12966459,5848333.333333312,4539859.181551002,0.8701724636126701,0.776265462790143,95.87746887544053,0.06972035097223661,false,false,1.690732721204351
43,10,12,120,4,false,false,0.8414758269720091,15697948.814698476,5892333.33333332,3909530.5749301384,0.7493549284041374,0.6634944687894123,103.41478489724467,0.05654983954569057,false,false,1.4288212415492294
44,10,12,120,4,false,false,1.0,19170144.452686884,6574333.333333323,5169415.220117259,0.9908419176978681,0.7863025736628202,84.68376459064525,0.0951475157663507,false,false,1.724189574696607
45,10,12,120,4,false,false,1.0,15362865.8333333,4581499.99999999,4581500.000000006,0.878153921214674,1.0000000000000033,105.67038842958956,0.05311538972007756,false,false,1.8531153897200803
46,10,12,120,4,false,false,1.0,16460173.864199815,5586166.666666644,4476674.897120499,0.8580616861092782,0.8013858454731362,98.62593271452779,0.06459558319856798,false,false,1.705704259577077
47,10,12,120,4,false,false,0.8654120879120889,19653741.487271592,6876833.333333324,5212622.655248885,0.9991236548115789,0.757997526271621,82.60004849719668,0.10081725155711459,false,false,1.5726273604865002
48,10,12,120,4,false,false,1.0,15586883.64803182,6345166.666666657,3566697.2415968035,0.6836427302180051,0.5621124596039204,104.15167243549607,0.05540408164185277,false,false,1.5050940493249891
49,10,12,120,4,false,false,0.8328937728937721,16247553.774936318,5223166.666666652,4604277.58659657,0.8825197898135126,0.8815107539991542,99.91657959638684,0.06232076860200883,false,false,1.6004231446951045
50,10,6,150,4,false,false,1.0,9686885.542177493,3195500.000000002,2693718.501144046,0.41305240020572404,0.8429724616316834,201.5921414057541,0.00369867102710994,false,false,1.6780766403324567
51,10,6,150,4,false,false,0.8486005089058525,7485848.333333338,2233000.0000000014,2232999.9999999986,0.34240623482656135,0.9999999999999986,260.8655576555673,0.00071283150030829,false,false,1.6493133404061595
52,10,6,150,4,false,false,0.6268447837150125,10684281.66666668,3186333.333333337,3186333.33333333,0.4885895206310045,0.9999999999999978,182.77316724927203,0.00623839448616173,false,false,1.4330831782011724
53,10,6,150,4,false,false,0.8555677655677634,14856114.960551163,4863833.333333332,4153155.3410856533,0.6368411477792041,0.8538852087350145,131.44755578328878,0.0259568173217025,false,false,1.5646327498774775
54,10,6,150,4,false,false,1.0,12994723.485882582,4214833.333333326,3658378.6330970936,0.5609725272408056,0.8679770571625056,150.2763796491333,0.01538528294914519,false,false,1.7097669286791497
55,10,6,150,4,false,false,1.0,13777706.37724468,5245166.666666654,3383789.8376011327,0.518867325453375,0.6451253225384272,141.73621839011267,0.01950436138789477,false,false,1.5356046194186366
56,10,6,150,4,false,false,1.0,19140239.01194218,6370833.333333313,5283454.048450754,0.8101601467125734,0.8293191442957389,102.02589417935629,0.05877418117960326,false,false,1.7222294966161944
57,10,6,150,4,false,false,0.9374358974358975,23496940.75950487,7918166.666666681,6423465.963643151,0.9849685602989802,0.8112314673400585,83.10869146699716,0.0994028232334311,false,false,1.6858238945413755
58,10,6,150,4,false,false,0.9305128205128197,10997775.68741006,3906833.3333333284,2880096.6426273356,0.44163145872756254,0.7371946527777841,177.56317781926666,0.00720982575591325,false,false,1.52747836849096
59,10,6,150,4,false,false,1.0,9534075.833333353,2843500.0000000056,2843499.9999999986,0.4360197620820992,0.9999999999999976,204.82320826236307,0.00338116970480716,false,false,1.8033811697048052
60,10,6,90,4,false,false,0.8738461538461533,12786032.364030465,4717166.666666654,3236349.1283701845,0.8270981636284961,0.686079029439323,101.20418618994485,0.06013114246675427,false,false,1.482840519864366
61,10,6,90,4,false,false,0.694304029304029,15194732.636013536,6673333.33333333,3165068.7990955953,0.8088813930925135,0.474286033830509,85.16109042504954,0.09389427674666152,false,false,1.1676271331150978
62,10,6,90,4,false,false,0.6486263736263724,13772580.19878703,4416499.9999999935,3909466.991436661,0.9991236548115782,0.8851957412966528,93.95479868862658,0.0735451688655677,false,false,1.4303281355292625
63,10,6,90,4,false,false,1.0,12586101.68250398,3783999.999999995,3733559.955671386,0.9541679406782081,0.9866701785600926,102.81181835665588,0.0575049732715184,false,false,1.8468411161195928
64,10,6,90,4,false,false,0.7108142493638673,14747073.865453675,5162666.666666653,3909466.9914366617,0.9991236548115783,0.7572572943123719,87.74622083037839,0.08738819945916261,false,false,1.4040082842729273
65,10,6,90,4,false,false,0.47833333333333294,7261334.7717856215,2832500.0000000047,1741315.9777707513,0.4450197399550795,0.6147629224256835,178.20415125713794,0.00708259216914782,false,false,0.9772262634430277
66,10,6,90,4,false,false,0.8338461538461536,13858087.814816536,5094833.333333319,3518839.5061737066,0.8992928692848903,0.6906682271923289,93.37507578906411,0.0747390844161695,false,false,1.4611198200161863
67,10,6,90,4,false,false,0.8418665939658311,18910575.47363113,9247333.333333366,3337933.043906457,0.8530594757927852,0.36096168739526124,68.42732003604814,0.14945515616803984,false,false,1.2800911000500799
68,10,6,90,4,false,false,0.7393595422665188,9601522.438452285,3105666.6666666702,2709315.9777707527,0.6924068390087532,0.872378226179269,134.77029380442568,0.0236682859543031,false,false,1.460930409164237
69,10,6,90,4,false,false,0.9386813186813175,17023680.38883835,7080333.333333323,3798258.5271701887,0.9707026430707757,0.5364519364206292,76.0117654022932,0.12106376026396982,false,false,1.4889066280817909
70,10,9,180,4,false,false,1.0,10277226.66666668,3065333.333333337,3065333.333333332,0.391696240168316,0.9999999999999983,222.06379931291423,0.00209450324181518,false,false,1.8020945032418139
71,10,9,180,4,false,false,0.9399999999999992,15327060.833333317,4570499.999999994,4570500.000000001,0.5840303389590984,1.0000000000000013,148.9000418812632,0.01598487566900645,false,false,1.7559848756690066
72,10,9,180,4,false,false,1.0,13592525.833333313,4053499.9999999935,4053500.000000003,0.517966738643629,1.0000000000000022,167.9010971164241,0.00942943250073812,false,false,1.8094294325007398
73,10,9,180,4,false,false,1.0,23421557.50000003,6983166.666666676,6983166.666666668,0.8923271404312898,0.9999999999999989,97.44014675369036,0.06675869398892675,false,false,1.8667586939889258
74,10,9,180,4,false,false,0.8993867243867254,26820766.937375315,8492000.000000006,7680420.499776456,0.9814240428471392,0.9044301106660918,85.09078078672334,0.09407783573336834,false,false,1.7170086486529672
75,10,9,180,4,false,false,0.8884615384615384,14878049.999999981,4436666.66666666,4436666.666666668,0.5669287686646683,1.0000000000000018,153.39375791854462,0.01410906585238096,false,false,1.702570604313921
76,10,9,180,4,false,false,0.9924242424242424,14588960.833333312,4350499.999999993,4350499.999999999,0.5559181686120898,1.0000000000000016,156.43334889113956,0.01296669927131568,false,false,1.8053909416955596
77,10,9,180,4,false,false,0.9019230769230767,23183004.376904562,6928166.666666673,6901798.622208172,0.8819297207648344,0.9961940805227213,98.4428058976506,0.06492500879003239,false,false,1.7638033501312862
78,10,9,180,4,false,false,0.7384223918575077,15013368.333333308,4476999.999999993,4477000.000000003,0.57208266656162,1.0000000000000022,152.01119091529674,0.01466145876519631,false,false,1.5530838506227058
79,10,9,180,4,false,false,0.8153846153846167,10209567.500000015,3045166.6666666707,3045166.6666666646,0.3891192912198401,0.9999999999999979,223.53542400302427,0.00201060957163611,false,false,1.617395224956251
80,10,6,180,4,false,false,0.742239185750636,12694482.442601658,4035166.6666666567,3626364.7840906256,0.4633862934124899,0.8986902112487632,179.77889294179658,0.00677945789123111,false,false,1.4679708126408775
81,10,6,180,4,false,false,0.848571428571429,20167773.983424783,6273666.666666664,5846867.732271743,0.7471279167547707,0.9319697782697643,113.16072868902953,0.04313788892353265,false,false,1.637285140110773
82,10,6,180,4,false,false,0.690705128205128,14337876.666666638,4275333.333333325,4275333.333333337,0.5463131770768624,1.0000000000000029,159.1728017374961,0.01201659443456634,false,false,1.5027217226396965
83,10,6,180,4,false,false,1.0,13491893.494726181,4102999.9999999935,3972299.7371365847,0.5075907585443641,0.9681451955000222,169.1534254174245,0.00910705162592005,false,false,1.7836232080259378
84,10,6,180,4,false,false,0.7501282051282054,17722939.747663975,6082999.999999983,4775211.52480757,0.6101889083108537,0.7850092922583565,128.77096195628675,0.02796025712593101,false,false,1.4060958960608216
85,10,6,180,4,false,false,1.0,12578738.333333336,3751000.0000000005,3750999.999999998,0.47931250441649187,0.9999999999999993,181.43314055211945,0.00647498194523514,false,false,1.8064749819452346
86,10,6,180,4,false,false,0.8017948717948703,12375760.833333336,3690500.0000000005,3690499.999999998,0.47158165757106457,0.9999999999999993,184.4088642900271,0.00596128955809854,false,false,1.6077561613529683
87,10,6,180,4,false,false,1.0,17973019.166666623,5358833.33333332,5358833.333333334,0.6847656160358782,1.0000000000000027,126.97922251330185,0.02938706623625013,false,false,1.8293870662362521
88,10,6,180,4,false,false,1.0,23947273.53453625,7241666.666666663,7074438.035400805,0.9039900325479201,0.9769074387204799,95.30103695139489,0.0708456985732808,false,false,1.852371649549665
89,10,6,180,4,false,false,0.7599999999999987,22222392.38344278,7934666.666666707,5790914.77962061,0.7399781034077402,0.7298245815351093,102.69821361359801,0.05768672761487596,false,false,1.4015463928429621
90,10,9,210,4,false,false,1.0,17873229.123625647,6601833.333333338,4518399.930189831,0.4948910202600276,0.6844159344914031,146.11797241203988,0.01726916794837793,false,false,1.5648019155415003
91,10,9,210,4,false,false,0.48974358974358995,11267510.833333336,3360500.0000000014,3360500.0000000005,0.36806863032904485,0.9999999999999998,231.78145010288796,0.00159900516663512,false,false,1.2913425949102249
92,10,9,210,4,false,false,0.8699745547073775,19549948.856388558,5868499.999999979,5804126.170353976,0.6357139621422859,0.9890306160610032,133.58602721595244,0.02445983295105448,false,false,1.6856588805072348
93,10,9,210,4,false,false,0.7497435897435902,16840165.833333276,5021499.999999983,5021500.000000006,0.5499945327175421,1.0000000000000044,155.0816082125879,0.01346283368767932,false,false,1.5632064234312733
94,10,9,210,4,false,false,0.84113553113553,14552421.746902267,4909666.666666651,3976263.419669266,0.43551192700644265,0.8098845990228688,179.4615388023594,0.00683948567074812,false,false,1.4958826960245732
95,10,9,210,4,false,false,1.0,14810390.8333333,4416499.99999999,4416500.000000006,0.4837301311853082,1.0000000000000036,176.33565713351402,0.00745990426354953,false,false,1.8074599042635524
96,10,9,210,4,false,false,1.0,24404840.72000484,7430500.000000007,7177927.958356012,0.7861836370280179,0.9660087421244875,107.01155684491933,0.05117299918579098,false,false,1.823979992885381
97,10,9,210,4,false,false,1.0,21711625.833333306,6473499.999999991,6473499.999999991,0.709029096394902,1.0,120.28578698102272,0.03539191550164081,false,false,1.835391915501641
98,10,9,210,4,false,false,0.9240620490620497,17959617.49999998,5355166.66666666,5355166.666666671,0.5865403541686528,1.000000000000002,145.41512367955514,0.01760963662800752,false,false,1.7416716856900587
99,10,9,210,4,false,false,1.0,22993347.55072255,8823833.333333377,5600970.172794411,0.6134627049588669,0.6347547558084412,113.58067781295865,0.04263759819852367,false,false,1.5504414028452767
100,10,6,210,4,false,false,0.5841025641025646,5609844.166666665,1673833.333333333,1673833.3333333319,0.18333151090584704,0.9999999999999994,465.53877833504896,0.00000242026690748,false,false,1.3841049843694717
101,10,6,210,4,false,false,1.0,12123576.666666664,3615333.333333332,3615333.3333333386,0.39597999945928936,1.0000000000000018,215.41497792318168,0.00251936249722394,false,false,1.8025193624972256
102,10,6,210,4,false,false,0.8432203389830509,7571960.000000007,2258666.6666666693,2258666.6666666656,0.24738709905367318,0.9999999999999983,344.9040935240014,0.0000690507190596,false,false,1.6432893897021092
103,10,6,210,4,false,false,0.6292984369320235,16293841.666666627,4858333.333333321,4858333.333333338,0.5321232244255153,1.0000000000000033,160.2814151154249,0.0116521853719881,false,false,1.4409506223040145
104,10,6,210,4,false,false,0.8333333333333338,9128120.83333335,2722500.0000000056,2722499.999999997,0.29818980689505237,0.9999999999999971,286.10488924107636,0.00035359511778178,false,false,1.6336869284511133
105,10,6,210,4,false,false,0.8790621592148301,26800272.599702008,8530500.000000011,7645342.248105729,0.8373785596360827,0.8962361231001372,97.44677000147522,0.06674641291391195,false,false,1.662797470608852
106,10,6,210,4,false,false,0.762468193384224,10583800.792381793,3501666.6666666605,2936305.9016016675,0.3216075260912414,0.8385452360594972,246.754455344608,0.00105491991357471,false,false,1.4343593021453966
107,10,6,210,4,false,false,0.44503816793893114,10075349.166666681,3004833.333333338,3004833.33333333,0.3291131942767615,0.9999999999999974,259.2068976269553,0.00074644277567981,false,false,1.2457846107146089
108,10,6,210,4,false,false,0.8751282051282046,11822185.833333327,3525499.999999997,3525500.0,0.38614073983783587,1.0000000000000007,220.90669499006225,0.002162917913445,false,false,1.67729112304165
109,10,6,210,4,false,false,0.6951098901098905,12289649.166666668,3664833.3333333335,3664833.333333334,0.40140163231192616,1.0000000000000002,212.5040320177298,0.00273153985795155,false,false,1.4978414299678424
